,UpWp_bar_s1,UpWp_bar_s2,UpWp_bar_s3,UpWp_bar_s4
4628,-0.2609381748345519,-0.2745507216412091,-0.2664591539849469,-0.2466561596585806
4629,-0.2327958093905817,-0.2342176192775634,-0.1982216794028889,-0.1492744211387552
4630,-0.3682828846412742,-0.3504697032404033,-0.3234593252095988,-0.2616511544776262
4631,-0.3889315164757322,-0.3690598124416601,-0.3538165882563817,-0.3430972991834925
4632,-0.3772767791709958,-0.4299011539657206,-0.3969828793097875,-0.3943676489640799
4633,-0.4518639900985517,-0.4809769608781325,-0.4066297237158424,-0.3476853755028796
4634,-0.4106527807972412,-0.4519563623765663,-0.4411176705299357,-0.3568045772987895
4635,-0.5298199749866683,-0.5430881073006363,-0.5126947333732197,-0.387736542761379
4636,-0.4697096488338794,-0.4885045724167466,-0.4369640671995662,-0.3779926913379713
4637,-0.5067746035634407,-0.4920568454011781,-0.3966792913631951,-0.3648382392178074
4638,-0.5030526878366622,-0.5234612288406455,-0.4557665595494853,-0.3686303527174309
4639,-0.5453722644681476,-0.5372526066848979,-0.5074479822584168,-0.4241693185228359
4640,-0.6391513736784212,-0.6958201943497274,-0.5846996913618199,-0.4938455800640497
4641,-0.6209197015314865,-0.664868561615819,-0.6007337600935817,-0.5500838499494621
4642,-0.5237196129678183,-0.5927540841853123,-0.5493058886966873,-0.4967528829044367
4643,-0.584745748388369,-0.5806103589394994,-0.5255622984167024,-0.5030023492102355
4644,-0.5964246143525044,-0.6282487037785986,-0.5626083876021205,-0.5193217171698365
4645,-0.5589466047126203,-0.5791466214414961,-0.5882158460892719,-0.4559525160873295
4646,-0.671328239515434,-0.6056254283946488,-0.4853259611924813,-0.4330832526712493
4647,-0.6377328764854849,-0.6861495492296115,-0.6237366893372729,-0.5620660550403398
4648,-0.4990663686272218,-0.5892488633927206,-0.5788607649136425,-0.5561921006935338
4649,-0.5556360779510018,-0.6326036757804926,-0.5631634140138266,-0.5096198532768136
4650,-0.6226020323284696,-0.6486951477871367,-0.5469306938081329,-0.487115079106018
4651,-0.5341151419532993,-0.5159075027965951,-0.4693671082604048,-0.4534576748239754
4652,-0.4178511278234844,-0.4758800687940438,-0.445915027605587,-0.379578439030347
4653,-0.4350491240047843,-0.4512357634749996,-0.4526138648766941,-0.4364594913611378
4654,-0.4681018252634531,-0.4542991718756828,-0.4288159122425595,-0.3944786961746407
4655,-0.4347600557199286,-0.4126221350602435,-0.3788509981464162,-0.3088193209557071
4656,-0.4031622904493637,-0.3880310955734951,-0.3784996015825388,-0.353185824762526
4657,-0.4151092012149991,-0.4466253817330734,-0.4195502058830408,-0.3663439049848062
4658,-0.4292407699417947,-0.3944940525990182,-0.3499798319409647,-0.2901332929116168
4659,-0.3452035808138896,-0.3452588752754821,-0.3563460464789884,-0.381016326862062
4660,-0.3644225769001815,-0.3653791770301632,-0.3127627790932979,-0.2997075480553575
4661,-0.3521654891131432,-0.3647560807934077,-0.3317409697871132,-0.2812828084307817
4662,-0.3781711929276837,-0.3853892771267131,-0.3461926111342402,-0.298858421852306
4663,-0.4281000975744412,-0.4484774468825873,-0.4111566112489673,-0.3517296820722214
4664,-0.3363580106563186,-0.365173346582078,-0.338822372963371,-0.2934433813501743
4665,-0.390517700138228,-0.4077870920738748,-0.4174865011040164,-0.3699352916133577
4666,-0.4019867423512491,-0.3977880910248281,-0.3442062241565957,-0.2915051628916995
4667,-0.448204294183299,-0.4278824298897528,-0.4097780168290637,-0.3375672417582117
4668,-0.5041252317069307,-0.5137840313691335,-0.4648370100563964,-0.4083730306949572
4669,-0.4177611485136065,-0.4080868619022436,-0.3482960400935373,-0.2899433929380939
4670,-0.4545109458469905,-0.4925817070887587,-0.4608136774287978,-0.3648820075249027
4671,-0.3426768540999406,-0.3623852671688754,-0.3801529882693832,-0.3060158851936327
4672,-0.4277870586847243,-0.4238829456380813,-0.4214899527578099,-0.311966353218526
4673,-0.4020096699374232,-0.4021004770891981,-0.3461949284538912,-0.3209726005142864
4674,-0.4078213917521291,-0.4485965050903419,-0.4160402274255082,-0.2857691129556646
4675,-0.3985931665209732,-0.395326772809353,-0.3852421166003896,-0.3549146108572538
4676,-0.4398163969317534,-0.4706616405759279,-0.4815738896390469,-0.4206744250268348
4677,-0.4433359038319714,-0.4362376749448073,-0.4520932854539029,-0.355355928541301
4678,-0.3185390415534978,-0.3272686127626779,-0.3039586960114043,-0.2216556299886286
4679,-0.2275586587945774,-0.2505035027182242,-0.2253250399261027,-0.178458362348317
4680,-0.3303843796054239,-0.3719231221685856,-0.3463721128845703,-0.2598287698843441
4681,-0.269348621616685,-0.3090005375531525,-0.286908380754383,-0.2432273426457685
4682,-0.2442903133120033,-0.2824916722019319,-0.2975314386211646,-0.2282517421827497
4683,-0.255456612468445,-0.2540171808853016,-0.2402721380250557,-0.2171668719658061
4684,-0.2231278640102788,-0.2168220481890713,-0.2180657243130405,-0.1736071588194918
4685,-0.2620202882584899,-0.2519862525054497,-0.2370261814660904,-0.1899544121746011
4686,-0.2676906432214001,-0.3011409238539921,-0.3199941310042113,-0.2440992236938801
4687,-0.2721942085089297,-0.2747196628071658,-0.264633442071627,-0.1943041824911778
4688,-0.3220022124996454,-0.3678798839106708,-0.3534395915653071,-0.3278011959564936
4689,-0.294084260686323,-0.3200921286259597,-0.2917405565748847,-0.2467124486734733
4690,-0.2668594953694928,-0.2898348191944343,-0.2675774071580323,-0.186739753083061
4691,-0.276081212468276,-0.2667878245723453,-0.2714217755650611,-0.2159660784891104
4692,-0.1972825018751388,-0.2244484252457837,-0.1958898573748087,-0.1700145764046715
4693,-0.2191387586331716,-0.2242483301829477,-0.2030606650363932,-0.1408073529006796
4694,-0.2644626678898789,-0.2967946890451745,-0.334456659495602,-0.2860376541072701
4695,-0.2496331855342845,-0.2523539006100048,-0.2752249940876939,-0.2080149559524774
4696,-0.2382063592858249,-0.2535636872417083,-0.2539781620081456,-0.1888796903518297
4697,-0.2243741460076659,-0.2415202564649806,-0.2225762942342758,-0.1898630762451666
4698,-0.1885920763744021,-0.1745420663867864,-0.1556438485595494,-0.1151900701517887
4699,-0.2379956315046941,-0.2450629085768407,-0.2578686357894294,-0.2237199903016175
4700,-0.2382059053794311,-0.2293887650588039,-0.2232377100187459,-0.145693986661632
4701,-0.2465528370134302,-0.242963236145292,-0.2102840615520594,-0.1629175336950905
4702,-0.2908502130108735,-0.2764554326154192,-0.2669014133109905,-0.1802843639821788
4703,-0.2636279076764902,-0.2479606092278115,-0.2192676549142859,-0.1334062715584836
4704,-0.2855881214035917,-0.2673018542081579,-0.2607698142858352,-0.2269846090394556
4705,-0.2763186682632524,-0.3037850948237726,-0.2881330340364774,-0.2307009097602455
4706,-0.2821991504047137,-0.3138488394409199,-0.3083047656470247,-0.24090147844383
4707,-0.2306118254013418,-0.2478843491383292,-0.2521692242024288,-0.2027498534069413
4708,-0.3676827206256565,-0.3604531190472568,-0.3500061401245105,-0.2418991337566037
4709,-0.2810935701816069,-0.2802175736398242,-0.280103582286291,-0.2317050250719694
4710,-0.3653911827553756,-0.3913819808538791,-0.3665297716366323,-0.3180275566960268
4711,-0.2471792323065575,-0.2485764660728602,-0.2526244921595131,-0.1741876024049214
4712,-0.2930881601341478,-0.3006476304254155,-0.2978035117437533,-0.202747141454172
4713,-0.3363896350690149,-0.3412195937484493,-0.3267843865306469,-0.2736205205263252
4714,-0.3169191576543363,-0.3289691593411175,-0.2996185378280155,-0.2227464814348411
4715,-0.3491765649618013,-0.3685136833086044,-0.3405798319398342,-0.2608724345259005
4716,-0.3612443441167523,-0.4140732163750632,-0.3913755516986653,-0.2133398854171336
4717,-0.3145262292082506,-0.3458568264665106,-0.331921015381024,-0.2645375053348894
4718,-0.2880475837852692,-0.3087298256233237,-0.280419251822947,-0.2291212269607311
4719,-0.250228252815824,-0.2660469889181231,-0.2681998448367095,-0.1949153004105006
4720,-0.2425666678752046,-0.2667916140671647,-0.2871099494974669,-0.1840263330247686
4721,-0.236818257198014,-0.2230875999309759,-0.1850232317710909,-0.1972790533007007
4722,-0.2719412944428797,-0.2759832313571617,-0.2833055757255282,-0.199642806190901
4723,-0.2282805564921828,-0.2453751130276587,-0.253896081195907,-0.1929977007632771
4724,-0.221246502413209,-0.2319788530557393,-0.2276492225007429,-0.1894279190209696
4725,-0.2668793279153247,-0.270312403243391,-0.2301786315364669,-0.2039332893994262
4726,-0.2595466595159972,-0.249246293646355,-0.2228004026115728,-0.1709042104922858
4727,-0.3083565770329424,-0.2806344424588301,-0.2685633930207297,-0.2161999190873881
4728,-0.2900918218355575,-0.3209199958815206,-0.315817268731028,-0.1883871049525696
4729,-0.2308431930482509,-0.2468521875987682,-0.2108774912937319,-0.1873462908841697
4730,-0.3039639700986686,-0.3396672555147441,-0.3134887914779064,-0.1865369966993442
4731,-0.2141318737198056,-0.2132757801258845,-0.2045462748472666,-0.1788825292862105
4732,-0.3037434741370475,-0.3104757358856301,-0.2640629190919005,-0.1861323496069314
4733,-0.2170093495250965,-0.2355659764991162,-0.2499134529074531,-0.181306307275037
4734,-0.2134785714198071,-0.2037786830350443,-0.1845998907811729,-0.1650841951067702
4735,-0.2294208753645518,-0.2227028688755868,-0.2062983420618507,-0.1577452299850767
4736,-0.2350274324083314,-0.2441452777765504,-0.249379641165865,-0.1825125027758088
4737,-0.261096020504249,-0.2573162587787648,-0.256692843756193,-0.1783960447826028
4738,-0.2540411678750674,-0.2591250887117871,-0.2549701190487347,-0.1857277025145187
4739,-0.2964949718789325,-0.3285083491945929,-0.218014432255717,-0.1800944182806237
4740,-0.2272592246194539,-0.2130504731759797,-0.2049256918808466,-0.1630043735669809
4741,-0.2078180764841113,-0.2062037264035975,-0.1957612888472487,-0.1843915288979804
4742,-0.2396165796349088,-0.216629571741569,-0.1988546392986552,-0.1460813189511358
4743,-0.1815219780795328,-0.1842250998737563,-0.2043152954690384,-0.1483219749790888
4744,-0.2020136246821057,-0.2126258369800211,-0.1959540587640108,-0.1457506489514974
4745,-0.2278088507532654,-0.2726909498789813,-0.2305033059283081,-0.1597410126970783
4746,-0.2607808791581519,-0.2502263370436307,-0.2251513732177022,-0.2038616683867786
4747,-0.2422399847125809,-0.2432003710728813,-0.2275799421017827,-0.1859632518933635
4748,-0.1994187742649448,-0.2053926750841249,-0.1819471468477459,-0.1324695348401216
4749,-0.2258567089302852,-0.2273181493860223,-0.1972676574347027,-0.1465255425112116
4750,-0.2648653853832087,-0.291857186867181,-0.2843281708017275,-0.2328848592863468
4751,-0.2537033075631345,-0.2409879056294807,-0.2317603270623447,-0.1464809408500754
4752,-0.2403292530961417,-0.228616517621876,-0.2005648577917166,-0.15068461283207
4753,-0.2317051939402091,-0.2261375190631966,-0.2186318150059827,-0.1737258495097969
4754,-0.2582836914073351,-0.2660951618263091,-0.2580750403072454,-0.2077766493070091
4755,-0.2158973138940266,-0.202851333826116,-0.1829262431396577,-0.1407789064297272
4756,-0.1977471561567991,-0.2064268719455625,-0.2274141197756675,-0.1784584767193625
4757,-0.240396601670157,-0.240241052011865,-0.240490582230687,-0.1640175399066935
4758,-0.2879854812344887,-0.2641865035155479,-0.2814969592753207,-0.2365131832532491
4759,-0.3074632969983857,-0.3119857164598525,-0.3284362036944688,-0.2668589312285596
4760,-0.2955793239617219,-0.3268621511055037,-0.3882454470062841,-0.2742999124932957
4761,-0.2762664254882077,-0.2966997315568457,-0.316611201485939,-0.2293756260674193
4762,-0.2844353395535727,-0.274749979939714,-0.2811212284712147,-0.2109151929122505
4763,-0.2791413530335743,-0.2811847726602616,-0.3084942510171702,-0.2648157736102501
4764,-0.3392583989922367,-0.3403588778342756,-0.3193616316075942,-0.2543908664288875
4765,-0.2726231733451778,-0.2588444804268015,-0.2382490832678745,-0.2065061209096637
4766,-0.2906405957978206,-0.2685500762799103,-0.2208224729251955,-0.1946008963017509
4767,-0.2925519807681152,-0.270288766715204,-0.2406614690585222,-0.2528185723366997
4768,-0.3024612017205649,-0.3141103573735275,-0.2948068844494871,-0.2517166541201289
4769,-0.306554682731426,-0.3033573660145844,-0.2763647433243807,-0.19917828218464
4770,-0.3138056072152592,-0.3181942716452818,-0.3053506266463924,-0.25766897009961
4771,-0.3114744815419156,-0.31772432260289,-0.3226758352729952,-0.2707654946226736
4772,-0.3052648053716769,-0.3070164828783508,-0.2721228850159363,-0.2169699036108554
4773,-0.3049079243959643,-0.2931363328590824,-0.2830528114557027,-0.2560299182642487
4774,-0.3259125702529176,-0.3229299975315393,-0.2814842568330202,-0.2539204905532706
4775,-0.306248263001234,-0.3111182311724219,-0.2806999795216789,-0.2555595423886319
4776,-0.3014801046619025,-0.2290957298688806,-0.2478048484927943,-0.2642172323611418
4777,-0.2655724745232979,-0.272296283686774,-0.2900330617087268,-0.2992069609142699
4778,-0.2921271700830666,-0.293610555353054,-0.2799157022103377,-0.2568494441819293
4779,-0.3004990076032403,-0.260386768511689,-0.2632497473785065,-0.2418898597670233
4780,-0.3135855665004752,-0.3356444608649798,-0.3953921440964307,-0.3276484272058663
4781,-0.3080943947115518,-0.3136220182162341,-0.3209796626394822,-0.2534501146776537
4782,-0.2612012770820754,-0.2725926044752154,-0.2487721450297138,-0.1834144886961691
4783,-0.2543122392387764,-0.2695331914340648,-0.2785940183546904,-0.2447285582934339
4784,-0.2412394016614599,-0.2575918232056995,-0.8589442112448091,-0.7271779837402291
4785,-0.2675158240374724,-0.2525460280969188,-0.8698520534151372,-0.5394104618546732
4786,-0.231542117811683,-0.2320086599231698,-0.7865395564825691,-1.0791649786727937
4787,-0.2560340496263941,-0.2413285006330046,-0.7581585865845488,-1.042595061776706
4788,-0.2596270923656288,-0.2653026001205675,-0.9496436035430688,-1.1544007222469457
4789,-0.2694930264020449,-0.2761679677771701,-0.9789820525989804,-0.7281161758067306
4790,-0.2597935820474247,-0.2713838653516047,-1.0476903318670276,-1.049241879108319
4791,-0.3131167374303846,-0.2937197661718486,-1.8758636487290536,-0.7495172233114298
4792,-0.2515024369716601,-0.2393058198468196,-1.880183649602512,-0.5836403184902185
4793,-0.2600865588656367,-0.252133799949086,-1.9190937503229648,-0.6173900468513894
4794,-0.2733076053199468,-0.2636772231408986,-1.9347200206500776,-0.5710382795024738
4795,-0.2009820896918883,-0.2028575391414889,-0.8265399925914387,-0.7290543678732321
4796,-0.2240644771961917,-0.2184397133869169,-0.4202688587254158,-1.247231955425004
4797,-0.2450362452050438,-0.227249068624757,-0.5380240158726065,-0.7236855616043638
4798,-0.2277822806209523,-0.229097144125853,-0.340710928587896,-0.7147863308318219
4799,-0.2079882086669515,-0.2181733098850276,-0.9751314668058928,-0.6147413601050667
4800,-0.1837251304905226,-0.1947398887319435,-0.7804749866406305,-0.7183167553354954
4801,-0.1544304113402345,-0.1614269901609543,-0.328657927329603,-0.4862989070109606
4802,-0.1470309419785412,-0.1530915833353253,-0.2473455695197212,-0.7800706993979
4803,-0.1417390023846267,-0.1577957461329158,-0.1842106539193483,-0.4525396558192469
4804,-0.119333769948235,-0.1235200618080533,-0.1647585864830855,-0.7112559063281483
4805,-0.1414965276967053,-0.1300265193171531,-0.277669542240467,-0.4091615303024344
4806,-0.1174900839214648,-0.1221077479819483,-0.1425897045052715,-0.3737632253012937
4807,-0.1044925112734897,-0.1015476207036661,-0.0926234320337873,-0.2269886029013112
4808,-0.1294503982362135,-0.1281693242561589,-0.2195594488789096,-0.5585270622917247
4809,-0.1216510884258155,-0.1128861918717657,-0.1178302081972598,-0.1558153046998312
4810,-0.1537183633537338,-0.1330712536992934,-0.1107533298990929,-0.2139493900227454
4811,-0.1124174331999834,-0.105133029909284,-0.1200871120584754,-0.2868048775179758
4812,-0.1244143865619583,-0.1253897122477524,-0.1227683375679805,-0.1454544057613553
4813,-0.1001486368531712,-0.0976658177189323,-0.1113483211489858,-1.515706794653544
4814,-0.131782987355658,-0.1213852768753823,-0.1231759032288088,-0.3866162739519063
4815,-0.1170423275644928,-0.1200573654461429,-0.1230400480085327,-0.8268892864639303
4816,-0.1146273584069718,-0.1168638823445068,-0.2102141561316313,-1.0232501220527364
4817,-0.1393195120774716,-0.140391865739951,-0.1963907338701275,-0.7514183015659102
4818,-0.1161139203797871,-0.1174590749015007,-0.1233117584490849,-0.5789001496360018
4819,-0.140331684246402,-0.1401449630348515,-0.1485448343096137,-0.1951018748150685
4820,-0.0914475054294206,-0.0912889714390604,-0.166843405445319,-0.9613195652928974
4821,-0.0941488674353734,-0.105277496480052,-0.0984679989994856,-0.8927218595255924
4822,-0.1207283570632255,-0.0815926280255638,-0.0801949147442339,-0.6637264945230718
4823,-0.0685297009790617,-0.0708541338375761,-0.07263347510593,-0.5707509249445502
4824,-0.0832323421823935,-0.0941063716874003,-0.0784429162731948,-0.3836959411623362
4825,-0.1043026268879827,-0.1124869118600285,-0.136444781910872,-0.3496930401979704
4826,-0.1691753995427175,-0.171595669588044,-0.3635930089274692,-0.2813459713162676
4827,-0.1520263085022498,-0.142630426970957,-0.2288166943520721,-0.3735106406897831
4828,-0.1273624958390793,-0.1431233197759577,-0.2348113490552746,-0.3633253402172301
4829,-0.1624015131752561,-0.165275592723725,-0.3605345945130539,-0.6026128524448483
4830,-0.1806532992761581,-0.1748298471936993,-0.1806956835743743,-0.2504307408724426
4831,-0.1152945488845382,-0.1436932237661566,-0.1506177870985612,-0.2069314220321665
4832,-0.1735525386908032,-0.1826650219384548,-0.3760287583546944,-0.4811537166072411
4833,-0.115526122066451,-0.135735052434249,-0.1491465750080564,-0.2853152642176857
4834,-0.1260024435129329,-0.1271306092157097,-0.1945479617034296,-0.2876244619766768
4835,-0.1151698186263558,-0.1249194570324792,-0.2123171338045582,-0.1573494443783409
4836,-0.185641039156125,-0.1904687082337186,-0.1876218226389019,-0.2142815618786916
4837,-0.1069351246328511,-0.1246896331742802,-0.1530780588930237,-0.3342557073882664
4838,-0.1111104132057324,-0.1143712953285666,-0.1042667327881748,-0.3630373368279268
4839,-0.1386610555156131,-0.1507005417661049,-0.2508973699489907,-0.3627493334386236
4840,-0.0964160508794762,-0.0915789337262211,-0.0693858417641721,-0.3251868977076502
4841,-0.0987298215886072,-0.1158728496313244,-0.1041964194482901,-0.3342557073882664
4842,-0.1149061074874931,-0.1180535796815696,-0.0869632824767249,-0.7102978870306468
4843,-0.1311509277467243,-0.1300743679051745,-0.0864409032235908,-0.3342557073882664
4844,-0.1181268165792168,-0.1233438537724152,-0.1969895532127081,-0.296693271657293
4845,-0.1012404618877205,-0.1213532509009532,-0.1237941473091456,-0.1352831129914382
4846,-0.147856484229874,-0.148336662365072,-0.130352358935388,-0.1687936943346774
4847,-0.1726933582824506,-0.1789692076564996,-0.1353063230626227,-0.2045737211021009
4848,-0.1883959849301881,-0.194309169728421,-0.1353063230626227,-0.2199121747027144
4849,-0.1409298807748625,-0.153328889097904,-0.1586604240098101,-0.3342557073882664
4850,-0.1015619679467831,-0.0972290981774711,-0.0650871679193992,-0.3057620813379093
4851,-0.1028316207119737,-0.1047755185893893,-0.0818725189135453,-0.2179918437010083
4852,-0.1134824112473059,-0.1080423525024277,-0.0920144624121878,-0.2189520092018613
4853,-0.1383947509739903,-0.1464153201008997,-0.1253983948081532,-0.1070143345112043
4854,-0.1579944576824541,-0.1635927076473415,-0.1452142513170923,-0.196176823187872
4855,-0.1502023870575627,-0.1501556744828788,-0.1982633857921871,-0.1736817582694904
4856,-0.1483894444552011,-0.1499007035484518,-0.2253384487103209,-0.1609300773491631
4857,-0.1387997811188084,-0.1582524553729912,-0.1542478975868277,-0.1755481198047101
4858,-0.1381025019361917,-0.1386800855425604,-0.1526204476247781,-0.1970084372714726
4859,-0.1526958443949271,-0.1572229571091244,-0.1285596641308785,-0.1970084372714726
4860,-0.1213140877170965,-0.1188947606718071,-0.1088711676967879,-0.1430403750357168
4861,-0.1333588869231341,-0.1331331730132271,-0.1083227567443728,-0.1422968159853754
4862,-0.149502686826544,-0.1529018711540884,-0.1288295158543756,-0.1406984176249957
4863,-0.1700888868354888,-0.1873861331948657,-0.1763091325036274,-0.1877799252736432
4864,-0.1714380008817182,-0.1634890391785684,-0.2232373873005801,-0.1826061576251032
4865,-0.1248567775293915,-0.1346154820686987,-0.1326683548354061,-0.1857688860992256
4866,-0.1375850976412921,-0.1571167173408613,-0.1460039024719776,-0.2062369492693021
4867,-0.1443118379423671,-0.1571768506918417,-0.1479860896682095,-0.1794434291509809
4868,-0.1199785590200819,-0.1255684074050538,-0.1583465854194391,-0.1841875218621644
4869,-0.1266129508950906,-0.1195355864140989,-0.1424757332153697,-0.2305424847506975
4870,-0.140454016891714,-0.1430851405489934,-0.1424757332153697,-0.1841875218621644
4871,-0.1269551475926736,-0.1378296429200314,-0.1397894518866528,-0.1693721042254499
4872,-0.1456868607956626,-0.1552114525043902,-0.1455829585080321,-0.1667385812491123
4873,-0.1562719953880855,-0.1409969026402914,-0.1499682768644416,-0.1691906870205303
4874,-0.1310520040019079,-0.1364711923298324,-0.1451620145440866,-0.1793802220206388
4875,-0.1187775173542665,-0.1247224251928303,-0.1047445958163017,-0.1528448878943341
4876,-0.1333747136505109,-0.1339313277188739,-0.1252911836666435,-0.4822888072897239
4877,-0.1525525333077131,-0.152463219621956,-0.1158826071389311,-0.6384014972496278
4878,-0.1265772678418154,-0.1393531199895682,-0.1126794701085581,-0.199182373249222
4879,-0.1282514091376995,-0.1346494941685306,-0.131191820826508,-0.9740137262186632
4880,-0.1570914922522873,-0.1655162920453589,-0.1488046503677775,-0.6521337197423361
4881,-0.1818404725627842,-0.1677920259268487,-0.1367481808865877,-0.6238622966400503
4882,-0.2797323526431148,-0.2694629957308956,-0.2192897824156729,-0.7375241215069642
4883,-0.2151775328027229,-0.250343116695292,-0.2020370939963236,-0.3700539374040978
4884,-0.2083169061782171,-0.2029237987076098,-0.2020370939963236,-0.2797133386697581
4885,-0.2549825809733332,-0.2470864081533343,-0.2075008925595104,-0.3598818334588356
4886,-0.2842750389470302,-0.2615399510588381,-0.4959925374078079,-0.355700499032311
4887,-0.2603436542734377,-0.2841759237326519,-0.2020370939963236,-0.3639690662061944
4888,-0.2960171186418971,-0.2657209549831378,-0.2075008925595104,-0.1774883198878175
4889,-0.280382131954035,-0.3078379538422893,-0.2759787314293923,-0.165266597346391
4890,-0.2304337515004485,-0.2214002661539426,-0.2201510751454619,-0.0876202906692289
4891,-0.2162179807905137,-0.2170195998759989,-0.218428489685884,-0.2255172723937244
4892,-0.2141499978906266,-0.2163793714414175,-0.1965732954331369,-0.1988532645609282
4893,-0.1586086200488409,-0.1511489459696215,-0.1360795643927501,-0.1735647555062157
4894,-0.1592408461036508,-0.1533441410950397,-0.1438207736207812,-0.1806162621609278
4895,-0.125248321917214,-0.137748236364686,-0.131666527970974,-0.1425798932508393
4896,-0.1369144299622808,-0.1385038789262893,-0.1356025010927223,-0.1496716842303516
4897,-0.098732907410734,-0.1017411130765755,-0.0908639879966082,-0.0927535140103864
4898,-0.0991212859838158,-0.1104406621474802,-0.1146537876171522,-0.1383068516326295
4899,-0.1435020913222491,-0.1526803718884505,-0.1395369971885375,-0.1435080557668923
4900,-0.1241442014412276,-0.1373304921774469,-0.1440502659550372,-0.1623296525337921
4901,-0.1303139613058501,-0.1239073414259526,-0.106648674800589,-0.1224936409599008
4902,-0.1155656256653359,-0.1174453816954807,-0.1000594627082668,-0.1200747529630778
4903,-0.1380623605396875,-0.1410992462336543,-0.1396606544920381,-0.1402300161042004
4904,-0.1227180328399042,-0.1290335245556358,-0.1032966218036646,-0.1144120113882043
4905,-0.1332962555375822,-0.1285583663171291,-0.1144512603687313,-0.1206560227584367
4906,-0.1439127696665791,-0.1174951243976542,-0.1173891183424748,-0.1444325672459434
4907,-0.1423677692777962,-0.155900871836883,-0.1433235508708802,-0.1861247287704291
4908,-0.1141931830867224,-0.1243075707456578,-0.0968199050148316,-0.1193201385128124
4909,-0.1109980195273549,-0.1085014430177287,-0.0928549165524077,-0.1317088624219364
4910,-0.1130191383985182,-0.1021501099484693,-0.0923876129838423,-0.1093250256215288
4911,-0.0971444651449368,-0.0958267950140247,-0.0856627873672328,-0.1014712927710031
4912,-0.0769903032149221,-0.0813515645240781,-0.0800643402574186,-0.098148080394927
4913,-0.0882893499115016,-0.0917005645839001,-0.1041149322365215,-0.1156529786723249
4914,-0.0992777505666771,-0.0878820278706964,-0.0935874151769118,-0.1046750220397862
4915,-0.0728586950763695,-0.0668877507250221,-0.0777473447036356,-0.0707295185340167
4916,-0.0702150635490725,-0.0668483984081071,-0.0594658852064069,-0.0721897132726073
4917,-0.0558998292167229,-0.0522528166886324,-0.0499288784450361,-0.0550820457360872
4918,-0.0581245333956585,-0.0582015493225617,-0.0519856477562941,-0.063148797265808
4919,-0.0691188296603758,-0.0644410594842636,-0.0658747705419243,-0.0749297407823548
4920,-0.0746641341682495,-0.0714215094835264,-0.0645293171214927,-0.0728164705690758
4921,-0.0683443166753974,-0.0829447616949201,-0.0813401972709866,-0.091457480386598
4922,-0.0633560320734816,-0.0630120490415584,-0.0497460074887824,-0.066485187106381
4923,-0.0833815325368445,-0.0898571774311409,-0.0758565675841557,-0.0739699337769543
4924,-0.0677838962646635,-0.0737077980713012,-0.0742459670976405,-0.0787510788074285
4925,-0.0576974787506394,-0.0602367089999724,-0.0590501672775091,-0.0664410504637746
4926,-0.0466643535526586,-0.0502570348804952,-0.0457650225730343,-0.04428868624348
4927,-0.0363915396943412,-0.035917778924806,-0.0334940692085584,-0.0419572080235648
4928,-0.0396673479926913,-0.0332420590440958,-0.0113836211312513,-0.0151573930163178
4929,-0.0282989494787329,-0.0313733420888808,-0.0326976124399162,-0.0426716089643523
4930,-0.0183703651411251,-0.0135240423364631,-0.0087736353306593,-0.0063238914141783
4931,-0.0190714979029183,-0.0175857944718302,-0.0199988503445839,-0.0232059502706125
4932,-0.0210015891114076,-0.0204438141746294,-0.0174356533911875,-0.0127804584724298
4933,-0.0249314424961893,-0.0214527668748413,-0.0200866791415769,-0.0179968583402135
4934,-0.0097194400681773,-0.0084990580716002,-0.0086813408372598,-0.0115771698556853
4935,-0.0148281863690857,-0.0153913374784098,-0.0156375924812925,-0.015320327558002
4936,-0.0159574252771686,-0.0157435608207725,-0.0192378722313869,-0.0171269852872417
4937,-0.0129650215701835,-0.0137757982992989,-0.0124665793611238,-0.0129712254760994
4938,-0.0109065099256636,-0.0097003661764592,-0.0058022366151808,-0.009304699409093
4939,-0.0130100166174047,-0.011000630261054,-0.0082125379091746,-0.0100104158735836
4940,-0.0133265514227317,-0.0118288083919888,-0.0038880733955449,0.0005715179832117
4941,-0.0052758472578814,-0.0049827220086914,-0.005475117093598,-0.0056189731074694
4942,-0.0069705812561336,-0.0055648232729399,0.0052275642140933,0.0025058109582484
4943,-0.0094685312094469,-0.0081095842584013,-0.0059105687974707,-0.0085963518689084
4944,-0.0078576438339772,-0.0062616766723621,-0.004678161891509,-0.0063129660263807
4945,-0.0063007565377013,-0.0070313623013182,-0.0036529346344993,-0.0040079967468902
4946,,,,-0.003920259751002
4947,,,,
4948,,-0.0011765408868593,-0.0036231735278009,0.0076599026417502
4949,-0.0087254850361278,-0.0081691425663379,-0.0084923162064825,-0.008278560637379
4950,-0.0079941268801258,-0.0080179945850291,-0.0061986347448368,-0.0068771541394609
4951,-0.010412582657683,-0.0100719984582574,-0.0118293744883215,-0.0107190547445828
4952,-0.0152170882580584,-0.015877369458356,-0.0154181787589562,-0.0175427904180944
4953,-0.0137330072073848,-0.0152254855533268,-0.0166353715074612,-0.020896370657733
4954,-0.0090865852184385,-0.0104610041113306,-0.0103906585131963,-0.0117245924332226
4955,-0.0106436306356434,-0.0089223453668261,-0.006740455395904,-0.0094414853366696
4956,-0.0060810183109957,-0.0077000853283953,-0.0068314981433902,-0.0084423740569976
