,rho_bar_1_dry,rho_bar_2_dry,rho_bar_3_dry,rho_bar_1_moist,rho_bar_2_moist,rho_bar_3_moist
2091,1.2434318087484053,1.2434884238080854,1.2429199183873927,1.2365533540930658,1.2366096559678021,1.2360442954230328
2092,1.2437352458758621,1.2437911131682051,1.243357316233539,1.2369004874783036,1.2369560477604151,1.2365246346910064
2093,1.2436835271903128,1.2437376314827016,1.2432867385096738,1.2368647018119683,1.2369185094631987,1.2364700886306954
2094,1.2430550887882101,1.243108696609898,1.2426939006397926,1.2361935723297235,1.2362468842426024,1.2358343778969885
2095,1.242555887281966,1.2426097838560275,1.2422580232621612,1.2356870374709399,1.2357406361047023,1.235390820043644
2096,1.2427029023870602,1.2427604482966574,1.2424278625223477,1.2358662666885323,1.2359234960136756,1.2355927399347608
2097,1.243369339318819,1.2434257270588753,1.2431218337960444,1.2365923571175172,1.2366484375163045,1.2363462006231205
2098,1.2429802904079683,1.2430370886713473,1.242699838751236,1.2361655952890307,1.2362220821533867,1.2358866812210687
2099,1.2431109711846595,1.2431655799227868,1.242819761401684,1.2363156870104417,1.2363699972378948,1.2360260690831215
2100,1.2439394159822021,1.2439956431917216,1.243754468979281,1.2372179332606015,1.2372738566528994,1.237033985597414
2101,1.2432793786834473,1.2433390390092047,1.243020521473282,1.236507442272164,1.2365667776380298,1.2362499950142563
2102,1.2431540241442165,1.2432182724570005,1.2428064928529277,1.2363868575539212,1.2364507561280345,1.2360412180653355
2103,1.24294715213365,1.2430031682528186,1.24264726628595,1.2361827459676262,1.2362384572341059,1.2358844921681387
2104,1.2430422206733611,1.2431070822550259,1.2428402454287042,1.2363145733313579,1.2363790838663404,1.236113691225933
2105,1.2429712523948349,1.2430369255503273,1.2427129069135778,1.2362303141498234,1.236295631143671,1.2359733697395339
2106,1.2433907732682996,1.243458402689703,1.2431532229527735,1.2366700201352165,1.2367372840073048,1.236433753822324
2107,1.2433670778327732,1.2434362473562832,1.2430660406192844,1.2366320545910345,1.2367008494397145,1.2363326480244123
2108,1.2432640231396428,1.2433251625525583,1.242941722211184,1.236513666206421,1.2365744736601934,1.2361931152250905
2109,1.2432967480458823,1.243359013168626,1.2430119427121094,1.236565614444301,1.2366275424674256,1.236282351029426
2110,1.243311181049101,1.2433688889776382,1.242956401854347,1.2365834028465543,1.2366407985072139,1.2362305434252003
2111,1.2417132336145411,1.241771408262111,1.2413582001742063,1.2348337160496907,1.2348915683897432,1.2344806496164897
2112,1.2423435816471569,1.242400749170309,1.2422414166393654,1.2355436083643148,1.235600462980767,1.2354420025571613
2113,1.242997904500052,1.2430550723707525,1.2428969940985288,1.2362361038612508,1.2362929607437,1.236135742403547
2114,1.2430959686661787,1.243154948391909,1.2429642806040713,1.236329240223152,1.2363878988958041,1.2361982689981819
2115,1.242969074314152,1.2430299271220988,1.2428956577366623,1.2361982325859986,1.2362587539096475,1.2361252159315939
2116,1.243145358950886,1.243205648148589,1.24301811093812,1.2363987019955436,1.2364586639985768,1.2362721445687044
2117,1.2432570502908575,1.2433197000070193,1.243080661964165,1.2365198845267722,1.236582194746349,1.2363444520421523
2118,1.2426610949460428,1.2427240381265632,1.2424974535594182,1.2358885508112472,1.2359511509493486,1.235725801275601
2119,1.2410959249258342,1.2411588225783592,1.2407027188021298,1.2342007231723373,1.2342632713820874,1.2338097015981904
2120,1.2398551287867652,1.2399169886465806,1.2393802373241012,1.232882320214098,1.232943832180881,1.2324100994886718
2121,1.240496532171907,1.240569381857607,1.240217551673069,1.2335970494929245,1.2336694939980117,1.2333196206478552
2122,1.2393370639031014,1.2394052759111849,1.2389854609057906,1.2323381790837769,1.2324060058794741,1.2319885616874395
2123,1.2376589520002392,1.2377304259428898,1.2372531192391418,1.2305174196154902,1.2305884811396186,1.230113928588197
2124,1.2375515270699866,1.237619857411072,1.2371225217183142,1.230440634784964,1.2305085725042597,1.2300140944707294
2125,1.235405498704975,1.2354619405638139,1.2348375899597792,1.2280858069848735,1.2281419144296215,1.227521263059524
2126,1.2344552396534292,1.2345034918684321,1.2340131160980754,1.2270660574324415,1.227114020820116,1.226626580333119
2127,1.2319874156230506,1.2320277427076036,1.2312518282899922,1.2243563369247419,1.2243964142184673,1.223625305908377
2128,1.2310056424008144,1.23104535747124,1.2303378769715019,1.223298226512684,1.2233376929241642,1.2226346420113072
2129,1.2306804551362163,1.230720038752335,1.2299680604316447,1.222924754048776,1.222964088210462,1.2222168488283447
2130,1.2332784985107048,1.2333208573685182,1.2330917474215626,1.22584891472918,1.2258910184064453,1.2256632886761627
2131,1.2338158586903758,1.2338522582331737,1.2334697213695713,1.2264237485921774,1.226459930055895,1.2260796850696356
2132,1.2316890500373086,1.2317111908535585,1.2312844057418075,1.2241150208012759,1.224137025466937,1.2237128647861768
2133,1.232004610256954,1.2320235231008272,1.2315883860012893,1.2244804497960633,1.224499247134466,1.2240667675260868
2134,1.231981733123238,1.2320031261106617,1.2316041431097688,1.2244641921052257,1.22448545455284,1.2240889061424887
2135,1.2326933773316455,1.2327078892082763,1.23231360601659,1.2252680874172988,1.225282511879741,1.2248906037044707
2136,1.2335459128153146,1.2335712829279757,1.2332043696934276,1.2262186228666692,1.226243842280301,1.2258791085184648
2137,1.2346147238938285,1.2346420369159503,1.234270549016647,1.2274181578202543,1.2274453116348398,1.2270759891375533
2138,1.2351246851553712,1.2351557984868653,1.2347511643867042,1.2279991491086877,1.2280300829448096,1.2276277832121025
2139,1.2355988238558524,1.2356342059037804,1.2351341451572773,1.2285528113640365,1.228587991645544,1.2280907824995755
2140,1.236119582661505,1.2361559985152553,1.2356572608192558,1.2291351046907686,1.2291713147830925,1.2286753951174032
2141,1.2361719200915364,1.2362155094906908,1.2357839193707894,1.2292352055889864,1.2292785503884922,1.2288493821141246
2142,1.2360158116131998,1.236064324741335,1.2355606023997685,1.229116481812619,1.2291647241448085,1.2286638135363364
2143,1.2363370574739,1.236383539242798,1.235765348696859,1.2294955646442474,1.2295417891979412,1.2289270195202529
2144,1.2359765950129125,1.23601830073993,1.235371507896791,1.2291035837230218,1.229145057533081,1.228501861371733
2145,1.2346290996095415,1.234671776168193,1.2339801861978335,1.2276445281170285,1.2276869632448932,1.2269992857528587
2146,1.235094105829246,1.2351361356098576,1.2344466403764773,1.228162854332761,1.2282046482455318,1.22751902240546
2147,1.2342112102230847,1.2342515629248199,1.233213830083732,1.2271805387767702,1.2272206616097556,1.2261888402031078
2148,1.2340420435924773,1.2340764537571487,1.2333996998962418,1.2269604652936177,1.2269946779947776,1.2263218077012745
2149,1.234962638057811,1.2350008309989715,1.2345486796682223,1.2279854062272537,1.2280233833877934,1.2275737865996352
2150,1.2345603663242406,1.234593504466255,1.234031217771656,1.22753635145214,1.227569301055134,1.2270102134832455
2151,1.2351582776105074,1.2351760717922105,1.234751799916955,1.2281547506282435,1.2281724439143498,1.2277505777223015
2152,1.236692684663568,1.2367180911522966,1.2363503724803566,1.2297914254463123,1.2298166901562735,1.229451023507367
2153,1.236646105005288,1.236679702259091,1.2362735394092443,1.2297070849195093,1.2297404936537204,1.229336609848915
2154,1.2367990738794277,1.2368432660271755,1.236448004104554,1.2298779028971545,1.229921847744094,1.2295287977210503
2155,1.237785337735581,1.2378336403751329,1.237370636134223,1.2309669939025467,1.2310150304668797,1.2305545766860653
2156,1.2365939399612746,1.2366430839411964,1.236094039083285,1.229672671195324,1.2297215401143045,1.2291755682837657
2157,1.237122736097345,1.2371728782650269,1.2366152533278632,1.2302864264440847,1.2303362915273879,1.2297817480118403
2158,1.2371486859101302,1.2371991275206962,1.236645487053098,1.230322161888625,1.2303723251649292,1.2298217396574944
2159,1.2365102803393437,1.2365605897443526,1.2361563365154913,1.2296305107013452,1.2296805401918864,1.229278536171248
2160,1.235293913421664,1.2353431972026538,1.2350742787421185,1.228324345687006,1.2283733514073285,1.228105950193341
2161,1.2337081222281394,1.2337569523989538,1.2332378727018976,1.2266022451181415,1.2266507940383207,1.2261347041218058
2162,1.2337117530672816,1.2337589684083103,1.233225672912879,1.226634465492608,1.226681409979002,1.2261511737764517
2163,1.2320418243572715,1.2320919028464254,1.231222439812458,1.2248112949587924,1.224861079550466,1.2239967191663468
2164,1.2312796902365104,1.231330492851768,1.2304215429427765,1.2240145895097927,1.2240650923669045,1.2231615056688039
2165,1.2299862431911361,1.230035286153154,1.2293701931370862,1.2226043242144566,1.2226530728388965,1.2219919714632097
2166,1.2309887243363753,1.2310365392749654,1.23083574348153,1.223735621740252,1.2237831549486782,1.2235835422631476
2167,1.2325415438039617,1.232594502509272,1.232349419736984,1.225471451270216,1.2255241061943283,1.225280429263399
2168,1.2311001154685008,1.231151480078607,1.2305922580783752,1.2238899411596507,1.223941004943051,1.223385058133885
2169,1.230511827864624,1.2305633626764465,1.229644614291932,1.2232798641981881,1.2233310961296333,1.2224177474127895
2170,1.230872797696649,1.2309249845540442,1.2300702566969672,1.2237113001031947,1.2237631833255969,1.222913428469388
2171,1.2315969315544237,1.2316490995844223,1.2315033424238457,1.2245161996849936,1.2245680677890802,1.2244231486196888
2172,1.2312954477441729,1.231347677310686,1.2311393810500812,1.22418888740742,1.224240815525108,1.2240337214698283
2173,1.2299725168546753,1.2300247401935012,1.2291325247036726,1.2227361709592164,1.22278808705041,1.2219011207672175
2174,1.227622086095179,1.227674058101563,1.2271258295523475,1.2201431484340473,1.2201948038157957,1.2196499151927593
2175,1.2268489174376307,1.2268992513134416,1.2264348002440613,1.219289093428496,1.2193391171477443,1.2188775280186535
2176,1.2281985307631427,1.2281152647769533,1.228005233920629,1.2207907150721433,1.220707951300428,1.2205985840895028
2177,1.2277724023697925,1.2280673055983722,1.2275463673859013,1.220320936425061,1.2206140498582676,1.220096273268702
2178,1.2296049358784031,1.228554186865283,1.229234293769753,1.2223367015989244,1.2212921635969782,1.221968250367686
2179,1.2314064655168808,1.229176890539425,1.2309482730900758,1.2243238991818033,1.2221071478439165,1.223868342097875
2180,1.231772663145855,1.2299223073287677,1.2311785421344628,1.2247257322404421,1.2228859622481452,1.2241350101758215
2181,1.23178536608864,1.230484012404105,1.2312661897703907,1.224730888197134,1.2234369874106845,1.224214685219825
2182,1.2329532670607461,1.2314501741162667,1.2326632504651727,1.2260266251979184,1.22453197652038,1.225738237894505
2183,1.2335427567554915,1.2317921097793665,1.2331887362050977,1.2266723929011127,1.2249314963626121,1.2263203441104977
2184,1.2337383451925776,1.2323914487856371,1.233421479843197,1.2268763253721018,1.2255369203671076,1.226561222419356
2185,1.234474653292953,1.2338216418690982,1.2342484652294299,1.2276898270781005,1.2270404046862402,1.2274648821723035
2186,1.2339010887474264,1.2346871164952087,1.2335059384275888,1.2270864914744863,1.2278681781429104,1.226693523493506
2187,1.2330008760489288,1.2331161235024564,1.2326484082447575,1.2261039909924945,1.2262185938005432,1.2257534947440445
2188,1.2328909500299996,1.2329395789573385,1.2325602957041903,1.2259942313970065,1.2260425882970187,1.225665426731826
2189,1.2329738626325495,1.2330256036246652,1.2327299701545171,1.226090646318922,1.2261420984610858,1.2258481153982872
2190,1.2330199262722017,1.2330742932969663,1.2328744437391457,1.2261403608083854,1.226194424495387,1.225995689986956
2191,1.2332303853518078,1.2332839941202136,1.2331181717200301,1.2263559030482711,1.2264092129815736,1.2262443149367812
2192,1.2327563709658205,1.2328106195860147,1.2327229665536,1.2258479283125816,1.2259018729201658,1.225814711100745
2193,1.233106331366511,1.2331591039008194,1.2329976670085605,1.226236282794333,1.2262887613151694,1.2261282238419329
2194,1.231801031106348,1.2318502674085108,1.2316238218339943,1.2247982269232403,1.2248471833164127,1.2246220250878037
2195,1.2313858366328685,1.2314386684847864,1.2311708826745587,1.2243576401735552,1.2244101704850272,1.22414391307575
2196,1.2304542492777466,1.2305039266708628,1.2303153871787076,1.2233521488971426,1.223401539555638,1.2232140883009364
2197,1.2300254570121858,1.2300737225650895,1.2298981324405318,1.2229099155409755,1.222957901883769,1.2227833275258413
2198,1.2297467015185073,1.2297941136689539,1.229594087061581,1.2226367738015316,1.2226839118329564,1.222485041703351
2199,1.229886819894325,1.229934720797562,1.2296751613321166,1.2227978350928794,1.222845459898536,1.2225873965163692
2200,1.229367453709024,1.229415164889371,1.2291928893627093,1.2222535166319963,1.2223009517237466,1.222079962430998
2201,1.228986075067109,1.229034415024458,1.2288292780890289,1.2219024557527858,1.2219505170887066,1.2217465625197725
2202,1.2292876344056092,1.2293322281549495,1.2291034107255265,1.222237316865939,1.222281654857323,1.2220541497615567
2203,1.2287981819778682,1.2288405120617274,1.2285805471701798,1.2217370881563765,1.2217791749971236,1.2215207039525857
2204,1.2286620621490265,1.2287022739148934,1.228434556228998,1.2216055158709338,1.2216454966895,1.2213793165803708
2205,1.2283332054788076,1.228372699667355,1.2281638832340216,1.2212788045763168,1.2213180719470609,1.2211104547606657
2206,1.229317607597585,1.2293509836027643,1.2291415242780148,1.2223780171145429,1.2224112047096594,1.2222029277985738
2207,1.2291953895480932,1.2292333006927394,1.229068425105816,1.2222449452230146,1.222282642000358,1.2221186986969406
2208,1.2293890898611881,1.22942550531244,1.2293518949071696,1.2224588387163873,1.2224950488882653,1.222421853435917
2209,1.2287502464845799,1.228795078677466,1.2286401521689014,1.221792738189972,1.221837316531146,1.2216832672573747
2210,1.2285369778491728,1.2285844550654395,1.2284596830130476,1.2215733405920361,1.2216205486962466,1.2214964838812667
2211,1.227341589063477,1.2273923395538087,1.227173150160474,1.220291824796602,1.220342283779666,1.22012435339488
2212,1.2275160027818592,1.2275650367940807,1.227362507046135,1.2205230908575881,1.2205718455328982,1.220370469556216
2213,1.2274235744956783,1.227474509026872,1.2272773685963176,1.220444409074442,1.2204950539904398,1.2202990345059914
2214,1.2277674654183584,1.2278183900297759,1.2275307403312448,1.2208120023159936,1.220862638432834,1.2205766183074274
2215,1.2285865122642823,1.228636155662994,1.2284040173831396,1.2217012476478804,1.2217506128342452,1.2215197755075338
2216,1.229283249486453,1.2293354761181738,1.2290852166126265,1.222452897660504,1.2225048341017668,1.2222559651304772
2217,1.2293846621146691,1.229434892415345,1.2291930222003995,1.2225705140061778,1.2226204658938242,1.2223799363003445
2218,1.230170487427966,1.2302222909724538,1.2299837891026182,1.2234034801885634,1.2234549987685166,1.223217808866328
2219,1.2306800843312276,1.2307362265678239,1.230563011483914,1.2239543048207153,1.2240101402348404,1.2238378717872473
2220,1.2314797969979019,1.2315361993477005,1.231299409610923,1.224824453337909,1.2248805508698597,1.2246450408268923
2221,1.2320117952810603,1.2316215285896825,1.2318652345074548,1.2253927044927593,1.225004534543208,1.2252469311296883
2222,1.2327935688528386,1.2316404374086738,1.2326788523424783,1.226238550075552,1.2250915500701456,1.2261244435366407
2223,1.2332493394950956,1.231586184591396,1.2332120633004804,1.226736773997477,1.225082401912382,1.226699694651667
2224,1.2328646165158632,1.2316005325345647,1.232709805851975,1.2263016680274434,1.2250443131856978,1.2261476814722199
2225,1.2334908792506012,1.2316680452353173,1.2334239004607197,1.226957725619675,1.2251445461992212,1.226891101581281
2226,1.2339247225722365,1.2317164754878474,1.2339024584447313,1.2274182684552715,1.2252216654023784,1.2273961217259521
2227,1.2344685692896646,1.232462564804491,1.2343238195582422,1.22800124638099,1.2260057512591849,1.2278572549866182
2228,1.2351024138216868,1.2351520199338168,1.2350200685291262,1.228692803527396,1.228742152206747,1.2286108855688191
2229,1.2349916006661823,1.2350390190123772,1.2348792678160772,1.2285856391313548,1.2286328115162803,1.2284738889572102
2230,1.2343917665181443,1.2344357895305096,1.2342582169194378,1.2279500738383853,1.227993867115974,1.227817221170342
2231,1.2340859165224007,1.2341340861677608,1.2338972069540892,1.2276207641877404,1.2276686814810631,1.2274330432346376
2232,1.2339038966773124,1.2339504903265002,1.2337585618684146,1.2274335842399262,1.2274799335625755,1.227289011533834
2233,1.2336559940568186,1.2336998475185827,1.2335211748506179,1.227188068529552,1.2272316920723387,1.227053956165931
2234,1.2332129417523763,1.233256883180224,1.2331330572051131,1.2267327206512955,1.2267764311780893,1.2266532558770586
2235,1.2324722006784878,1.23251560498537,1.232486452394882,1.2259462938872905,1.2259894683695483,1.225960470141234
2236,1.2324402983112668,1.2324830413745573,1.2324850613157596,1.2259356150536476,1.2259781325237888,1.2259801418039653
2237,1.232127876243637,1.2321730290644988,1.2321591080699756,1.2256022840373593,1.2256471977199777,1.2256333504537869
2238,1.232444704026719,1.2324865648320245,1.232365791631368,1.2259632884736242,1.2260049291333333,1.2258847910778465
2239,1.2327484399496615,1.2327881541643186,1.2326876471362722,1.2262998977155903,1.2263394041840583,1.2262394229111413
2240,1.2331371133625115,1.2331769106986383,1.2331777429071404,1.226753502392905,1.2267930937091913,1.2267939216095793
2241,1.233322688795158,1.2333656546145042,1.2333368559681848,1.226982065780972,1.2270248107091715,1.226996160119286
2242,1.233041932503067,1.2330869665804025,1.2330592508616687,1.2266963959129629,1.226741198233877,1.226713625147038
2243,1.232555605209761,1.2326000085920652,1.232562308683141,1.226161499793039,1.2262056728247561,1.226168168490937
2244,1.2322151198596887,1.23225744868508,1.2322655560654452,1.2257961925382692,1.225838300861859,1.2258463660087826
2245,1.2320714847885808,1.232112769283883,1.2320709355607122,1.2256291989869026,1.2256702676128164,1.2256286526308504
2246,1.2319226116027118,1.2319648290210854,1.2318819495421076,1.2254696149542739,1.2255116112314357,1.2254291658876826
2247,1.2321514987457576,1.2321879692486983,1.2321407270397582,1.2257200679558922,1.225756348094648,1.225709352474701
2248,1.2325046472818264,1.2325460968417006,1.2324690174458977,1.2261022500174583,1.226143484262486,1.226066805265103
2249,1.2329358207146295,1.2329795049377354,1.2328671656734833,1.226554706312839,1.2265981644462973,1.226486406598924
2250,1.2333760704838463,1.233417938337966,1.233362763239192,1.2270398376704814,1.227081490436537,1.227026598789242
2251,1.2337034387803942,1.2337479039242,1.2336816614965551,1.2273777054171806,1.2274219425688815,1.2273560397949341
2252,1.2336836988151283,1.2337258179088875,1.2336826750144891,1.227377074668043,1.2274189784478657,1.2273760561011002
2253,1.2339856407066931,1.2340292416216883,1.233938079117311,1.2277067736773601,1.2277501527386006,1.227659454094761
2254,1.2343140600077367,1.2343609900643446,1.2342271942359624,1.2280509472158372,1.22809763914161,1.2279645222152928
2255,1.2344119362873103,1.2344631120390774,1.2343443181494975,1.2281534881203984,1.2282044044119478,1.2280862128054297
2256,1.2339423922436619,1.2339962985173052,1.233920266284692,1.2276560109171002,1.227709642562532,1.2276339976799364
2257,1.2334641182816648,1.2335204186197037,1.2335278730495522,1.2271640251087996,1.2272200378848659,1.2272274542401551
2258,1.2335084276303205,1.2335638025124296,1.2335432416772822,1.2272131790325456,1.227268271307223,1.2272478154049364
2259,1.2332477139158327,1.233302095367751,1.2332465450604817,1.2269151805624479,1.22696928277415,1.2269140177089857
2260,1.2327598871207055,1.2328165002437144,1.2326554014158764,1.226394025569401,1.2264503463473175,1.2262900794193852
2261,1.2321312982968595,1.2321880332674204,1.2320633415727917,1.225724922576048,1.2257813625573182,1.22565731918795
2262,1.2319806304449994,1.2320368256123386,1.231919192110857,1.2255744184465973,1.2256303214030477,1.2255132995874396
2263,1.231932831212988,1.231988637496128,1.231835062298048,1.2255267545707056,1.2255822706599993,1.2254294940561805
2264,1.2319788445624336,1.2320297741352357,1.231838701535436,1.225592537257548,1.225643202822649,1.2254531207011718
2265,1.2317014834631688,1.2317480679896562,1.2315419918649644,1.2253007151036397,1.2253470575448757,1.2251420523335153
2266,1.2308376289246716,1.2308771343967129,1.2307495737774874,1.224360539091328,1.2243998366720232,1.2242729473205347
2267,1.2301976545833535,1.2302373967782738,1.2301509585561232,1.223677836845203,1.2237173684139149,1.223631388298193
2268,1.2294623685944117,1.2295042401980747,1.2293539142880323,1.2228953739373862,1.2229370218899605,1.222787498923931
2269,1.2285853482994669,1.2286347009592624,1.2283181880802325,1.2219582761121737,1.2220073625603953,1.2216925569731714
2270,1.2277886791132193,1.2278392390223543,1.2275378157469279,1.2210976996370482,1.2211479840139843,1.220848203380312
2271,1.226339973507242,1.226372528518842,1.226144727288422,1.2194945846198197,1.219526957910429,1.2193004282588904
2272,1.2241810276965832,1.2241913784431526,1.2239916310669954,1.2171767127752506,1.217187004298644,1.2169883998037236
2273,1.222929207202206,1.222958197595189,1.2226700662179286,1.2158811869988302,1.2159100103135605,1.2156235395032045
2274,1.222485088276401,1.2225282812983722,1.222189996673078,1.2154146044091634,1.2154575476157643,1.2151212195263892
2275,1.2222401028611611,1.222279052238026,1.2219494027857702,1.2151653676580794,1.2152040915829017,1.2148763502521183
2276,1.2208704842348563,1.2209132376828333,1.2204364130693681,1.2136779890453542,1.2137204906206114,1.2132464751165344
2277,1.2197119159635736,1.219755336099419,1.219214996354599,1.2124492623435728,1.2124924239385262,1.2119553015931201
2278,1.219120562058491,1.2191539336902102,1.2187576386532566,1.211840604548908,1.211873776902501,1.2114798483345581
2279,1.2175812857464403,1.2176054559520522,1.2171469367597525,1.2102220240890043,1.210246048205916,1.209790300379069
2280,1.2164222090328878,1.2164647769566497,1.2157933642476386,1.2090629495454293,1.2091052599365728,1.2084379092220832
2281,1.2169271392302325,1.216955255298006,1.2163814028751645,1.2096563477067648,1.2096842957890768,1.2091138719702965
2282,1.2171307734975432,1.2171604690742257,1.2166104594784701,1.2099247176224954,1.2099542373857077,1.2094074841367353
2283,1.2177796302026103,1.2178221409885768,1.2173315185187883,1.2106750512052666,1.2107173139814704,1.2102295538243764
2284,1.2179756959951342,1.2180148272420905,1.2175776747020262,1.2109331370103018,1.2109720419932075,1.2105374171493515
2285,1.217779789261186,1.2178217989380484,1.2173998913503947,1.2107384821465803,1.2107802489198904,1.2103607808380696
2286,1.217824863343524,1.2178636760659927,1.2174695795520052,1.2107805339421722,1.2108191221581373,1.2104273052376646
2287,1.2173520294402853,1.21739470550807,1.2168908095354691,1.2102054155227613,1.210247841055473,1.2097469032657837
2288,1.2159948517749568,1.2160400994323686,1.2155971775718446,1.2086957623427572,1.2087407383981164,1.2083004752053212
2289,1.2158836995240823,1.215934844628708,1.2151351413831228,1.2085547286129101,1.2086055654306627,1.2078106825489223
2290,1.2160288176973104,1.2160745285823105,1.2154721238407937,1.2087189561498535,1.2087643922549836,1.2081656087230894
2291,1.2161487436515692,1.216187936690824,1.2157192199554916,1.2088852997862822,1.2089242587452553,1.2084583414188879
2292,1.215791198785923,1.215828435607518,1.2152969059742105,1.2084754868393321,1.2085124995978969,1.2079841683079333
2293,1.2162385656849142,1.216275473347028,1.2158077829150646,1.2089909568237747,1.2090276445518175,1.208562741103769
2294,1.2161396135009077,1.2161775672761144,1.2157117597158484,1.2089191218992792,1.2089568503344736,1.208493808377383
2295,1.2166927793085267,1.2167288108742471,1.2162452835330917,1.2095285663789277,1.2095643857811396,1.2090837055784636
2296,1.2173501459508207,1.2173910339486744,1.2170073837268442,1.2102637320583005,1.2103043820397732,1.209922965114806
2297,1.2184349231535179,1.21848109023673,1.218062634013296,1.2114367765805285,1.2114826785006128,1.211066625703025
2298,1.2192280096347676,1.2192895644707002,1.218908242233032,1.2122755708968036,1.2123367747268354,1.2119576269138652
2299,1.2176770560054406,1.2177333397279309,1.2173337581104788,1.2106439682700956,1.2106999269077399,1.210302653203177
2300,1.216722140409869,1.2167731180723225,1.2163895016559587,1.2096485465120563,1.2096992278083387,1.2093178416026797
2301,1.217354331783006,1.217401991814689,1.2171566327082446,1.2103542992816119,1.210401685258517,1.2101577370163337
2302,1.216290835664236,1.2163480633209114,1.2160243023478254,1.2092199917606694,1.2092768867273211,1.2089550079219173
2303,1.216077495832297,1.2161237885151461,1.2159149993407687,1.2090857326567892,1.20913175918269,1.2089241704288993
2304,1.2152805342921493,1.2153314118064322,1.2151269049794846,1.208319936022839,1.2083705221328511,1.2081671866320502
2305,1.2170998387209195,1.2171478048719313,1.216964592357879,1.2102466438420738,1.210294339907288,1.210112159018599
2306,1.2187106058960129,1.2187539189489738,1.2185631364977865,1.2119953665131165,1.21203844090604,1.2118487096886925
2307,1.2197040400607946,1.2197558240478175,1.219645142709503,1.2130915932724176,1.2131430965201404,1.213033015224489
2308,1.2198282218143852,1.219878725247289,1.219684086640957,1.2132505222943741,1.213300753396797,1.213107164343381
2309,1.2197529828928344,1.2198013689801346,1.2196503404653458,1.2131818005805988,1.2132299259972505,1.2130797111192546
2310,1.21997579808495,1.2200295053156518,1.219861687967767,1.2134141965691676,1.2134676149372157,1.2133007001896663
2311,1.2202976974806279,1.2203477889712973,1.2202104940441698,1.2137914974283592,1.2138413218487394,1.2137047589300913
2312,1.2206921076412636,1.220735262191968,1.2207369819002947,1.2141816211659175,1.2142245455544731,1.2142262560908408
2313,1.2216451200456377,1.221684371925088,1.2215629109202746,1.215098833003373,1.2151378745483608,1.2150170644024498
2314,1.2228083929280136,1.2228518605972356,1.222714115704893,1.2162540755864277,1.216297310266655,1.216160303694185
2315,1.2235763570464597,1.2236226291951782,1.2234819031645616,1.217057684633928,1.2171037102651507,1.216963733960441
2316,1.2235789343210066,1.2236241597166746,1.223477541688959,1.2170137622430308,1.2170587449796464,1.2169129136380652
2317,1.2230124655445334,1.2230510341232552,1.2228872845634098,1.2163862140535528,1.2164245736686627,1.2162617112999095
2318,1.2222157414121655,1.222259253768991,1.2221260020685816,1.215534821594879,1.2155780961028884,1.2154455727877354
2319,1.218846863352169,1.2188916645582106,1.2185923127988585,1.2123318777528223,1.2123764394872607,1.2120786878242455
2320,1.2181469315370783,1.2182036453968492,1.2178458859529366,1.2119971379170624,1.2120535654578977,1.2116976121563219
2321,1.2181881139205317,1.218248595949049,1.2179709244045152,1.2122191651318026,1.2122793508069678,1.212003039813576
2322,1.217242286313269,1.2172971275541369,1.2170024451741461,1.2117258323029172,1.2117804250072477,1.211487078106491
2323,1.2182751702201384,1.2183276002020795,1.2179867519747267,1.2128248151851704,1.2128770106043272,1.212537687273728
2324,1.2192164735016517,1.2192651604370346,1.218903150997496,1.213784370071964,1.213832840087321,1.2134724435465256
2325,1.219281605015652,1.2193337612479662,1.2190095066246682,1.2139673924114802,1.2140193213219796,1.2136964799554708
2326,1.2206168871449685,1.2206598909345139,1.2203876481530436,1.2151940719032497,1.2152368846405428,1.2149658513477501
2327,1.220597379356552,1.2206251087628444,1.2202896553318114,1.2152322147023378,1.2152598222233688,1.214925843285827
2328,1.2189716414525473,1.2190097913227214,1.2185710036331863,1.2137486111794489,1.2137865975856668,1.213349690006635
2329,1.2187817966331436,1.2188186999355672,1.2182304750160609,1.2135439583876433,1.2135807030943864,1.2129950061310644
2330,1.2186736714154278,1.2187053028321775,1.2180006101096923,1.213418024635157,1.213449519638396,1.212747865970684
2331,1.220072237959198,1.2201019636666985,1.2195668446751964,1.214589108926073,1.214618701043213,1.2140859869310185
2332,1.2251403844609434,1.2251510558446352,1.2249246627122503,1.219250090864031,1.2192607109412896,1.2190354062735698
2333,1.225127500702498,1.2251316235725644,1.2248668943910959,1.2192260855463921,1.2192301885566743,1.2189667345704838
2334,1.2256813420630737,1.2256868920147008,1.2255330207116222,1.2197454601601876,1.2197509832338194,1.219597857117807
2335,1.2249170122684987,1.2249249651163765,1.224703121153839,1.2190350294973906,1.219042944156139,1.2188221654758638
2336,1.2247754343761814,1.224786354919648,1.2245629981963846,1.2189257767998973,1.2189366451856884,1.2187143552378614
2337,1.2252879246012913,1.225295298389578,1.2250785630950793,1.2194832676422858,1.2194906064981204,1.219274897961505
2338,1.224783923240068,1.2247763818490098,1.2245648077661424,1.219082028489045,1.2190745222063983,1.2188639330916793
2339,,,,,,
2340,,,,,,
2341,,,,,,
2342,,,,,,
2343,,,,,,
2344,,,,,,
2345,,,,,,
2346,,,,,,
2347,,,,,,
2348,,,,,,
2349,,,,,,
2350,,,,,,
2351,,,,,,
2352,,,,,,
2353,,,,,,
2354,,,,,,
2355,,,,,,
2356,,,,,,
2357,,,,,,
