,alpha_s1,alpha_s2,alpha_s3,alpha_s4,time,date,MM,hh,new_index_arr,good_wind_dir,windDir_within_15_deg,windDir_final,datetime
4974,,,,,4974,,,,,True,True,True,2022-10-07 02:00:00
4975,,,,,4975,,,,,True,True,True,2022-10-07 02:20:00
4976,,,,,4976,,,,,True,True,True,2022-10-07 02:40:00
4977,,,,,4977,,,,,True,True,True,2022-10-07 03:00:00
4978,,,,,4978,,,,,True,True,True,2022-10-07 03:20:00
4979,,,,,4979,,,,,True,True,True,2022-10-07 03:40:00
4980,,,,,4980,,,,,True,True,True,2022-10-07 04:00:00
4981,,,,,4981,,,,,True,True,True,2022-10-07 04:20:00
4982,,,,,4982,,,,,True,True,True,2022-10-07 04:40:00
4983,,,,,4983,,,,,True,True,True,2022-10-07 05:00:00
4984,,,,,4984,,,,,True,True,True,2022-10-07 05:20:00
4985,,,,,4985,,,,,True,True,True,2022-10-07 05:40:00
4986,,,,,4986,,,,,True,True,True,2022-10-07 06:00:00
4987,,,,,4987,,,,,True,True,True,2022-10-07 06:20:00
4988,,,,,4988,,,,,True,True,True,2022-10-07 06:40:00
4989,218.536613737976,217.76871787693833,218.95048211544838,221.58587005878968,4989,2022-10-07 07:00:00,10.0,7.0,,True,True,True,2022-10-07 07:00:00
4990,213.87238966196654,213.17726330416406,214.08709955250035,216.643341553349,4990,2022-10-07 07:20:00,10.0,7.0,,True,True,True,2022-10-07 07:20:00
4991,216.0762667344515,215.5928396652317,216.68571486631257,219.367099741802,4991,2022-10-07 07:40:00,10.0,7.0,,True,True,True,2022-10-07 07:40:00
4992,217.23681629581475,216.5672758097767,217.47659180324925,220.324331861419,4992,2022-10-07 08:00:00,10.0,8.0,,True,True,True,2022-10-07 08:00:00
4993,217.35771979443834,216.70610338504272,217.9037619725651,220.75987411810294,4993,2022-10-07 08:20:00,10.0,8.0,,True,True,True,2022-10-07 08:20:00
4994,215.7000532791524,215.15555917478588,216.22965660213768,219.072239931782,4994,2022-10-07 08:40:00,10.0,8.0,,True,True,True,2022-10-07 08:40:00
4995,224.35527821447712,223.74247159233315,224.88669316089695,227.95060781001524,4995,2022-10-07 09:00:00,10.0,9.0,,True,True,True,2022-10-07 09:00:00
4996,223.59605095818395,222.81625181911414,223.70422991127018,226.69813099726133,4996,2022-10-07 09:20:00,10.0,9.0,,True,True,True,2022-10-07 09:20:00
4997,220.37808137931677,219.58664916749387,220.5098383940745,223.16821604336852,4997,2022-10-07 09:40:00,10.0,9.0,,True,True,True,2022-10-07 09:40:00
4998,218.3816889951313,217.6782031887527,218.86473518044266,221.60798864868408,4998,2022-10-07 10:00:00,10.0,10.0,,True,True,True,2022-10-07 10:00:00
4999,214.80593040087678,214.18667306271576,215.4295597514045,218.16126297575696,4999,2022-10-07 10:20:00,10.0,10.0,,True,True,True,2022-10-07 10:20:00
5000,222.6094538480424,221.99071052672798,222.9673256827267,225.7735688153769,5000,2022-10-07 10:40:00,10.0,10.0,,True,True,True,2022-10-07 10:40:00
5001,224.15716376613233,223.33615121139633,224.19061947391376,227.0673568791075,5001,2022-10-07 11:00:00,10.0,11.0,,True,True,True,2022-10-07 11:00:00
5002,221.70431467142842,220.86219165705174,221.90712072666693,224.76741212303682,5002,2022-10-07 11:20:00,10.0,11.0,,True,True,True,2022-10-07 11:20:00
5003,216.10015977217483,215.55172726219917,216.80268908833855,219.50156786008455,5003,2022-10-07 11:40:00,10.0,11.0,,True,True,True,2022-10-07 11:40:00
5004,215.1279195464987,214.5833296147612,215.54588191177046,218.26936383753448,5004,2022-10-07 12:00:00,10.0,12.0,,True,True,True,2022-10-07 12:00:00
5005,219.5847289933617,218.73354822498143,219.65702641304262,222.4588194729194,5005,2022-10-07 12:20:00,10.0,12.0,,True,True,True,2022-10-07 12:20:00
5006,229.60139946789388,228.94448957160486,229.82007298021085,233.073691391703,5006,2022-10-07 12:40:00,10.0,12.0,,True,True,True,2022-10-07 12:40:00
5007,222.34580560296095,221.79049613485597,223.02146534554458,225.92204131640216,5007,2022-10-07 13:00:00,10.0,13.0,,True,True,True,2022-10-07 13:00:00
5008,223.83365902236267,223.01973205507483,223.91393744660547,226.62581203733376,5008,2022-10-07 13:20:00,10.0,13.0,,True,True,True,2022-10-07 13:20:00
5009,219.65045004362526,218.9193490641066,220.0923577073472,222.92529236944085,5009,2022-10-07 13:40:00,10.0,13.0,,True,True,True,2022-10-07 13:40:00
5010,221.72490489907716,220.965092288471,222.09471185742407,224.8305647143153,5010,2022-10-07 14:00:00,10.0,14.0,,True,True,True,2022-10-07 14:00:00
5011,222.51513141926392,221.90493520008206,223.10262507166777,226.03243212895282,5011,2022-10-07 14:20:00,10.0,14.0,,True,True,True,2022-10-07 14:20:00
5012,222.28022102787838,221.47241878942492,222.61984420785893,225.34382780721543,5012,2022-10-07 14:40:00,10.0,14.0,,True,True,True,2022-10-07 14:40:00
5013,223.44960185389982,222.50311956997584,223.4218017315763,226.07949082608621,5013,2022-10-07 15:00:00,10.0,15.0,,True,True,True,2022-10-07 15:00:00
5014,219.68376643634886,218.8720847217928,219.91454197321534,222.6373755240944,5014,2022-10-07 15:20:00,10.0,15.0,,True,True,True,2022-10-07 15:20:00
5015,217.2160420389971,216.63620206865275,217.79524915872616,220.58912382433158,5015,2022-10-07 15:40:00,10.0,15.0,,True,True,True,2022-10-07 15:40:00
5016,214.6399375771231,214.04370103775878,215.126450217082,217.60557659002288,5016,2022-10-07 16:00:00,10.0,16.0,,True,True,True,2022-10-07 16:00:00
5017,210.33768269993064,209.65885280631494,210.54497342346644,212.5598497762055,5017,2022-10-07 16:20:00,10.0,16.0,,True,True,True,2022-10-07 16:20:00
5018,215.83925559542072,215.14416185116974,216.3644734646108,219.04177833216676,5018,2022-10-07 16:40:00,10.0,16.0,,True,True,True,2022-10-07 16:40:00
5019,216.79886557099525,216.18029082361406,217.32343869035316,220.0546122175164,5019,2022-10-07 17:00:00,10.0,17.0,,True,True,True,2022-10-07 17:00:00
5020,215.75633156549262,214.97674064169206,216.02125842124946,218.58276393649936,5020,2022-10-07 17:20:00,10.0,17.0,,True,True,True,2022-10-07 17:20:00
5021,222.76549112297755,221.9230673995335,222.81283637568907,225.47037132769907,5021,2022-10-07 17:40:00,10.0,17.0,,True,True,True,2022-10-07 17:40:00
5022,,,,,5022,,,,,True,True,True,2022-10-07 18:00:00
5023,,,,,5023,,,,,True,True,True,2022-10-07 18:20:00
5024,,,,,5024,,,,,True,True,True,2022-10-07 18:40:00
5025,,,,,5025,,,,,True,True,True,2022-10-07 19:00:00
5026,,,,,5026,,,,,True,True,True,2022-10-07 19:20:00
5027,,,,,5027,,,,,True,True,True,2022-10-07 19:40:00
5028,,,,,5028,,,,,True,True,True,2022-10-07 20:00:00
5029,,,,,5029,,,,,True,True,True,2022-10-07 20:20:00
5030,,,,,5030,,,,,True,True,True,2022-10-07 20:40:00
5031,,,,,5031,,,,,True,True,True,2022-10-07 21:00:00
5032,,,,,5032,,,,,True,True,True,2022-10-07 21:20:00
5033,,,,,5033,,,,,True,True,True,2022-10-07 21:40:00
5034,,,,,5034,,,,,True,True,True,2022-10-07 22:00:00
5035,,,,,5035,,,,,True,True,True,2022-10-07 22:20:00
5036,,,,,5036,,,,,True,True,True,2022-10-07 22:40:00
5037,,,,,5037,,,,,True,True,True,2022-10-07 23:00:00
5038,,,,,5038,,,,,True,True,True,2022-10-07 23:20:00
5039,,,,,5039,,,,,True,True,True,2022-10-07 23:40:00
5040,,,,,5040,,,,,True,True,True,2022-10-08 00:00:00
5041,,,,,5041,,,,,True,True,True,2022-10-08 00:20:00
5042,,,,,5042,,,,,True,True,True,2022-10-08 00:40:00
5043,,,,,5043,,,,,True,True,True,2022-10-08 01:00:00
5044,,,,,5044,,,,,True,True,True,2022-10-08 01:20:00
5045,,,,,5045,,,,,True,True,True,2022-10-08 01:40:00
5046,,,,,5046,,,,,True,True,True,2022-10-08 02:00:00
5047,,,,,5047,,,,,True,True,True,2022-10-08 02:20:00
5048,,,,,5048,,,,,True,True,True,2022-10-08 02:40:00
5049,,,,,5049,,,,,True,True,True,2022-10-08 03:00:00
5050,,,,,5050,,,,,True,True,True,2022-10-08 03:20:00
5051,,,,,5051,,,,,True,True,True,2022-10-08 03:40:00
5052,,,,,5052,,,,,True,True,True,2022-10-08 04:00:00
5053,,,,,5053,,,,,True,True,True,2022-10-08 04:20:00
5054,,,,,5054,,,,,True,True,True,2022-10-08 04:40:00
5055,,,,,5055,,,,,True,True,True,2022-10-08 05:00:00
5056,,,,,5056,,,,,True,True,True,2022-10-08 05:20:00
5057,,,,,5057,,,,,True,True,True,2022-10-08 05:40:00
5058,,,,,5058,,,,,True,True,True,2022-10-08 06:00:00
5059,,,,,5059,,,,,True,True,True,2022-10-08 06:20:00
5060,,,,,5060,,,,,True,True,True,2022-10-08 06:40:00
5061,334.8740050111761,336.3983987529501,338.139390553701,335.40077671510926,5061,2022-10-08 07:00:00,10.0,7.0,,True,True,True,2022-10-08 07:00:00
5062,330.4669342506244,331.8586056250593,333.4895218638329,330.667409951919,5062,2022-10-08 07:20:00,10.0,7.0,,True,True,True,2022-10-08 07:20:00
5063,331.30754938408364,332.68203093622344,334.1735651466419,331.34969330752716,5063,2022-10-08 07:40:00,10.0,7.0,,True,True,True,2022-10-08 07:40:00
5064,326.23579312110286,327.5865130706997,329.2229808070031,326.87139681279734,5064,2022-10-08 08:00:00,10.0,8.0,,True,True,True,2022-10-08 08:00:00
5065,331.5852493088276,333.256257761397,334.99030305651644,332.49646118581984,5065,2022-10-08 08:20:00,10.0,8.0,,True,True,True,2022-10-08 08:20:00
5066,328.04398180372243,329.51913725088605,331.0624186695752,328.30756750878345,5066,2022-10-08 08:40:00,10.0,8.0,,True,True,True,2022-10-08 08:40:00
5067,324.1045493294045,325.3465304447158,327.17638456253104,324.9882438879107,5067,2022-10-08 09:00:00,10.0,9.0,,True,True,True,2022-10-08 09:00:00
5068,328.52797885441987,329.8672004944931,331.7457046649341,329.1157935345061,5068,2022-10-08 09:20:00,10.0,9.0,,True,True,True,2022-10-08 09:20:00
5069,328.6230547264048,330.2267347202471,331.80334968734877,328.8681502669056,5069,2022-10-08 09:40:00,10.0,9.0,,True,True,True,2022-10-08 09:40:00
5070,327.64218882041536,329.2274093875436,330.66232043009774,327.803371741383,5070,2022-10-08 10:00:00,10.0,10.0,,True,True,True,2022-10-08 10:00:00
5071,330.8334330796337,332.31570537682137,333.85542917181306,331.1625083039187,5071,2022-10-08 10:20:00,10.0,10.0,,True,True,True,2022-10-08 10:20:00
5072,344.28149196420117,345.6524966625825,347.07333954737135,343.8851431419187,5072,2022-10-08 10:40:00,10.0,10.0,,True,True,True,2022-10-08 10:40:00
5073,346.82930579253934,348.2272880518642,349.9162869287289,347.04932696889216,5073,2022-10-08 11:00:00,10.0,11.0,,True,True,True,2022-10-08 11:00:00
5074,344.7571130262383,346.12989673422794,347.63063754147663,344.76823453944576,5074,2022-10-08 11:20:00,10.0,11.0,,True,True,True,2022-10-08 11:20:00
5075,332.5165254804572,333.53832902716726,334.7497772450415,332.3501583717249,5075,2022-10-08 11:40:00,10.0,11.0,,True,True,True,2022-10-08 11:40:00
5076,340.08569434246334,341.82975729812034,343.4808102274044,341.15547545927365,5076,2022-10-08 12:00:00,10.0,12.0,,True,True,True,2022-10-08 12:00:00
5077,328.30838364796494,329.457972559132,330.9322653963915,328.6112054573597,5077,2022-10-08 12:20:00,10.0,12.0,,True,True,True,2022-10-08 12:20:00
5078,313.7347353280635,314.8838256112047,317.20925465156296,316.23518464061,5078,2022-10-08 12:40:00,10.0,12.0,,True,True,True,2022-10-08 12:40:00
5079,325.0162534655768,326.7977227738591,329.1650447752079,327.32487603142454,5079,2022-10-08 13:00:00,10.0,13.0,,True,True,True,2022-10-08 13:00:00
5080,316.33137111881,317.5465940748156,319.44144498403955,318.072795890082,5080,2022-10-08 13:20:00,10.0,13.0,,True,True,True,2022-10-08 13:20:00
5081,316.8215541744859,317.973328321933,319.61987426217644,318.66039292285063,5081,2022-10-08 13:40:00,10.0,13.0,,True,True,True,2022-10-08 13:40:00
5082,325.0018608358354,326.05067953050565,327.87484626248016,324.58604235301823,5082,2022-10-08 14:00:00,10.0,14.0,,True,True,True,2022-10-08 14:00:00
5083,246.62264712677705,244.82135180018065,243.8427675050334,248.3864354120801,5083,2022-10-08 14:20:00,10.0,14.0,,True,True,True,2022-10-08 14:20:00
5084,234.237375440368,233.3975471298303,233.6908207784928,238.36387396380016,5084,2022-10-08 14:40:00,10.0,14.0,,True,True,True,2022-10-08 14:40:00
5085,239.9911737352623,239.74246782050574,240.6002957877275,245.30511088574735,5085,2022-10-08 15:00:00,10.0,15.0,,True,True,True,2022-10-08 15:00:00
5086,230.2863298342959,229.82945451571723,230.23862805869533,233.77171112583738,5086,2022-10-08 15:20:00,10.0,15.0,,True,True,True,2022-10-08 15:20:00
5087,221.75457500018814,221.09466596673107,222.0378922672934,225.30809945458944,5087,2022-10-08 15:40:00,10.0,15.0,,True,True,True,2022-10-08 15:40:00
5088,226.147485212867,225.53920031094424,226.62883674697756,229.94930828667657,5088,2022-10-08 16:00:00,10.0,16.0,,True,True,True,2022-10-08 16:00:00
5089,223.62495965116685,223.00507706789955,223.73558322729156,227.50728097462644,5089,2022-10-08 16:20:00,10.0,16.0,,True,True,True,2022-10-08 16:20:00
5090,250.46475020678434,250.03965296914404,250.74763418682144,255.16457766745802,5090,2022-10-08 16:40:00,10.0,16.0,,True,True,True,2022-10-08 16:40:00
5091,259.01545545334477,258.7232246439909,259.8535749225431,263.8604681908177,5091,2022-10-08 17:00:00,10.0,17.0,,True,True,True,2022-10-08 17:00:00
5092,258.09258742958946,257.72646223941655,258.77445836290804,262.6646275676104,5092,2022-10-08 17:20:00,10.0,17.0,,True,True,True,2022-10-08 17:20:00
5093,247.02289961247774,246.57652873055218,247.13444430310733,251.29944113530448,5093,2022-10-08 17:40:00,10.0,17.0,,True,True,True,2022-10-08 17:40:00
5094,,,,,5094,,,,,True,True,True,2022-10-08 18:00:00
5095,,,,,5095,,,,,True,True,True,2022-10-08 18:20:00
5096,,,,,5096,,,,,True,True,True,2022-10-08 18:40:00
5097,,,,,5097,,,,,True,True,True,2022-10-08 19:00:00
5098,,,,,5098,,,,,True,True,True,2022-10-08 19:20:00
5099,,,,,5099,,,,,True,True,True,2022-10-08 19:40:00
5100,,,,,5100,,,,,True,True,True,2022-10-08 20:00:00
5101,,,,,5101,,,,,True,True,True,2022-10-08 20:20:00
5102,,,,,5102,,,,,True,True,True,2022-10-08 20:40:00
5103,,,,,5103,,,,,True,True,True,2022-10-08 21:00:00
5104,,,,,5104,,,,,True,True,True,2022-10-08 21:20:00
5105,,,,,5105,,,,,True,True,True,2022-10-08 21:40:00
5106,,,,,5106,,,,,True,True,True,2022-10-08 22:00:00
5107,,,,,5107,,,,,True,True,True,2022-10-08 22:20:00
5108,,,,,5108,,,,,True,True,True,2022-10-08 22:40:00
5109,,,,,5109,,,,,True,True,True,2022-10-08 23:00:00
5110,,,,,5110,,,,,True,True,True,2022-10-08 23:20:00
5111,,,,,5111,,,,,True,True,True,2022-10-08 23:40:00
5112,,,,,5112,,,,,True,True,True,2022-10-09 00:00:00
5113,,,,,5113,,,,,True,True,True,2022-10-09 00:20:00
5114,,,,,5114,,,,,True,True,True,2022-10-09 00:40:00
5115,,,,,5115,,,,,True,True,True,2022-10-09 01:00:00
5116,,,,,5116,,,,,True,True,True,2022-10-09 01:20:00
5117,,,,,5117,,,,,True,True,True,2022-10-09 01:40:00
5118,,,,,5118,,,,,True,True,True,2022-10-09 02:00:00
5119,,,,,5119,,,,,True,True,True,2022-10-09 02:20:00
5120,,,,,5120,,,,,True,True,True,2022-10-09 02:40:00
5121,,,,,5121,,,,,True,True,True,2022-10-09 03:00:00
5122,,,,,5122,,,,,True,True,True,2022-10-09 03:20:00
5123,,,,,5123,,,,,True,True,True,2022-10-09 03:40:00
5124,,,,,5124,,,,,True,True,True,2022-10-09 04:00:00
5125,,,,,5125,,,,,True,True,True,2022-10-09 04:20:00
5126,,,,,5126,,,,,True,True,True,2022-10-09 04:40:00
5127,,,,,5127,,,,,True,True,True,2022-10-09 05:00:00
5128,,,,,5128,,,,,True,True,True,2022-10-09 05:20:00
5129,,,,,5129,,,,,True,True,True,2022-10-09 05:40:00
5130,,,,,5130,,,,,True,True,True,2022-10-09 06:00:00
5131,,,,,5131,,,,,True,True,True,2022-10-09 06:20:00
5132,,,,,5132,,,,,True,True,True,2022-10-09 06:40:00
5133,277.320444265759,277.1667521975164,278.65312143975126,281.1919782592521,5133,2022-10-09 07:00:00,10.0,7.0,,True,True,True,2022-10-09 07:00:00
5134,278.2379188628046,278.27072760909806,280.01648444342845,282.61039040216747,5134,2022-10-09 07:20:00,10.0,7.0,,True,True,True,2022-10-09 07:20:00
5135,276.43720191291544,276.5403648250782,278.06269319183576,280.7627819423805,5135,2022-10-09 07:40:00,10.0,7.0,,True,True,True,2022-10-09 07:40:00
5136,274.3836707269854,274.2923348862576,275.7296778617817,278.57709991115735,5136,2022-10-09 08:00:00,10.0,8.0,,True,True,True,2022-10-09 08:00:00
5137,269.18961120332256,268.98506137615425,270.3301064224613,273.42195444343315,5137,2022-10-09 08:20:00,10.0,8.0,,True,True,True,2022-10-09 08:20:00
5138,265.83202121533645,265.5471085782268,266.76411456588187,269.89871831164515,5138,2022-10-09 08:40:00,10.0,8.0,,True,True,True,2022-10-09 08:40:00
5139,266.10846848604353,265.74544451646034,266.98617595773817,270.3174482925217,5139,2022-10-09 09:00:00,10.0,9.0,,True,True,True,2022-10-09 09:00:00
5140,273.28561442016485,273.0230265557531,274.51175289547274,277.22246448390587,5140,2022-10-09 09:20:00,10.0,9.0,,True,True,True,2022-10-09 09:20:00
5141,273.0143716562119,272.9128569057243,274.4081755204807,277.34799828595493,5141,2022-10-09 09:40:00,10.0,9.0,,True,True,True,2022-10-09 09:40:00
5142,275.20542171178397,274.9209237742387,276.29507971941723,279.0356594970775,5142,2022-10-09 10:00:00,10.0,10.0,,True,True,True,2022-10-09 10:00:00
5143,272.41347985535054,272.33152492099623,273.664300068921,276.5659061846701,5143,2022-10-09 10:20:00,10.0,10.0,,True,True,True,2022-10-09 10:20:00
5144,261.3541133179282,261.1654639368284,262.2013574522682,265.72164093198217,5144,2022-10-09 10:40:00,10.0,10.0,,True,True,True,2022-10-09 10:40:00
5145,255.1751663863567,254.82977578569768,255.857589422853,259.69415187210427,5145,2022-10-09 11:00:00,10.0,11.0,,True,True,True,2022-10-09 11:00:00
5146,252.44050203194217,252.00936816958222,252.95150407952192,257.02150888400564,5146,2022-10-09 11:20:00,10.0,11.0,,True,True,True,2022-10-09 11:20:00
5147,251.45429385988106,250.7146912403382,251.41558146768128,255.3564695864214,5147,2022-10-09 11:40:00,10.0,11.0,,True,True,True,2022-10-09 11:40:00
5148,248.13672894326336,247.5816388387874,248.49967536939008,252.6857708165243,5148,2022-10-09 12:00:00,10.0,12.0,,True,True,True,2022-10-09 12:00:00
5149,248.28451498142002,247.68817653888271,248.49261461920756,252.52456984218722,5149,2022-10-09 12:20:00,10.0,12.0,,True,True,True,2022-10-09 12:20:00
5150,245.6757417202858,245.0588230133479,245.92645102358415,249.8325213004437,5150,2022-10-09 12:40:00,10.0,12.0,,True,True,True,2022-10-09 12:40:00
5151,247.6432865855649,247.05824045362706,248.07158291857905,251.90676631412236,5151,2022-10-09 13:00:00,10.0,13.0,,True,True,True,2022-10-09 13:00:00
5152,248.42463641096404,247.87756978708435,248.84855563003714,252.7068837712355,5152,2022-10-09 13:20:00,10.0,13.0,,True,True,True,2022-10-09 13:20:00
5153,247.6247704955025,247.02483241126885,247.90962796559756,251.70205718150478,5153,2022-10-09 13:40:00,10.0,13.0,,True,True,True,2022-10-09 13:40:00
5154,249.26551339937583,248.59870432278174,249.5691441642097,253.4462425135696,5154,2022-10-09 14:00:00,10.0,14.0,,True,True,True,2022-10-09 14:00:00
5155,248.51432124015483,248.0111291607277,248.87884607326467,252.522042629194,5155,2022-10-09 14:20:00,10.0,14.0,,True,True,True,2022-10-09 14:20:00
5156,244.8028216227993,244.21779322453332,245.13329545632664,248.85793118004096,5156,2022-10-09 14:40:00,10.0,14.0,,True,True,True,2022-10-09 14:40:00
5157,245.9789520317357,245.4215744699083,246.38150825722502,250.23171650185023,5157,2022-10-09 15:00:00,10.0,15.0,,True,True,True,2022-10-09 15:00:00
5158,247.89447108810975,247.3359173453551,248.3512984316904,252.28179720884506,5158,2022-10-09 15:20:00,10.0,15.0,,True,True,True,2022-10-09 15:20:00
5159,247.15545021168515,246.55414540685638,247.7133386755089,251.7115734804214,5159,2022-10-09 15:40:00,10.0,15.0,,True,True,True,2022-10-09 15:40:00
5160,246.67248565252908,246.0993518803037,247.08527236623567,250.9217615606237,5160,2022-10-09 16:00:00,10.0,16.0,,True,True,True,2022-10-09 16:00:00
5161,246.87126164231287,246.36652844825758,247.3662794955898,251.3094026285846,5161,2022-10-09 16:20:00,10.0,16.0,,True,True,True,2022-10-09 16:20:00
5162,251.64708724636142,251.28124987991183,252.46012605331222,256.3752273586457,5162,2022-10-09 16:40:00,10.0,16.0,,True,True,True,2022-10-09 16:40:00
5163,252.23455160430845,251.90257930220844,253.08534240991554,256.92571535076564,5163,2022-10-09 17:00:00,10.0,17.0,,True,True,True,2022-10-09 17:00:00
5164,252.26232418069395,251.84982733246758,252.93886131435792,256.79064738922665,5164,2022-10-09 17:20:00,10.0,17.0,,True,True,True,2022-10-09 17:20:00
5165,256.5496840209806,256.1419651182075,257.30833917984137,261.01832747443325,5165,2022-10-09 17:40:00,10.0,17.0,,True,True,True,2022-10-09 17:40:00
5166,,,,,5166,,,,,True,True,True,2022-10-09 18:00:00
5167,,,,,5167,,,,,True,True,True,2022-10-09 18:20:00
5168,,,,,5168,,,,,True,True,True,2022-10-09 18:40:00
5169,,,,,5169,,,,,True,True,True,2022-10-09 19:00:00
5170,,,,,5170,,,,,True,True,True,2022-10-09 19:20:00
5171,,,,,5171,,,,,True,True,True,2022-10-09 19:40:00
5172,,,,,5172,,,,,True,True,True,2022-10-09 20:00:00
5173,,,,,5173,,,,,True,True,True,2022-10-09 20:20:00
5174,,,,,5174,,,,,True,True,True,2022-10-09 20:40:00
5175,,,,,5175,,,,,True,True,True,2022-10-09 21:00:00
5176,,,,,5176,,,,,True,True,True,2022-10-09 21:20:00
5177,,,,,5177,,,,,True,True,True,2022-10-09 21:40:00
5178,,,,,5178,,,,,True,True,True,2022-10-09 22:00:00
5179,,,,,5179,,,,,True,True,True,2022-10-09 22:20:00
5180,,,,,5180,,,,,True,True,True,2022-10-09 22:40:00
5181,,,,,5181,,,,,True,True,True,2022-10-09 23:00:00
5182,,,,,5182,,,,,True,True,True,2022-10-09 23:20:00
5183,,,,,5183,,,,,True,True,True,2022-10-09 23:40:00
5184,,,,,5184,,,,,True,True,True,2022-10-10 00:00:00
5185,,,,,5185,,,,,True,True,True,2022-10-10 00:20:00
5186,,,,,5186,,,,,True,True,True,2022-10-10 00:40:00
5187,,,,,5187,,,,,True,True,True,2022-10-10 01:00:00
5188,,,,,5188,,,,,True,True,True,2022-10-10 01:20:00
5189,,,,,5189,,,,,True,True,True,2022-10-10 01:40:00
5190,,,,,5190,,,,,True,True,True,2022-10-10 02:00:00
5191,,,,,5191,,,,,True,True,True,2022-10-10 02:20:00
5192,,,,,5192,,,,,True,True,True,2022-10-10 02:40:00
5193,,,,,5193,,,,,True,True,True,2022-10-10 03:00:00
5194,,,,,5194,,,,,True,True,True,2022-10-10 03:20:00
5195,,,,,5195,,,,,True,True,True,2022-10-10 03:40:00
5196,,,,,5196,,,,,True,True,True,2022-10-10 04:00:00
5197,,,,,5197,,,,,True,True,True,2022-10-10 04:20:00
5198,,,,,5198,,,,,True,True,True,2022-10-10 04:40:00
5199,,,,,5199,,,,,True,True,True,2022-10-10 05:00:00
5200,,,,,5200,,,,,True,True,True,2022-10-10 05:20:00
5201,,,,,5201,,,,,False,True,False,2022-10-10 05:40:00
5202,,,,,5202,,,,,False,True,False,2022-10-10 06:00:00
5203,,,,,5203,,,,,False,True,False,2022-10-10 06:20:00
5204,,,,,5204,,,,,False,True,False,2022-10-10 06:40:00
5205,168.79973226683742,169.49952550552885,169.91839953799663,170.9868255875248,5205,2022-10-10 07:00:00,10.0,7.0,,True,True,True,2022-10-10 07:00:00
5206,179.10123534227938,179.15754834967382,179.4509074003661,181.20235417916885,5206,2022-10-10 07:20:00,10.0,7.0,,True,True,True,2022-10-10 07:20:00
5207,184.32164380250958,184.03180432410923,184.38463558864368,186.51384603259942,5207,2022-10-10 07:40:00,10.0,7.0,,True,True,True,2022-10-10 07:40:00
5208,191.30438085181666,190.9984374843537,191.63730142338383,193.8693547857941,5208,2022-10-10 08:00:00,10.0,8.0,,True,True,True,2022-10-10 08:00:00
5209,182.09551835405307,182.12982556788364,182.5474667663423,184.45336270478492,5209,2022-10-10 08:20:00,10.0,8.0,,True,True,True,2022-10-10 08:20:00
5210,184.21937085037678,184.11763748556484,184.57704975274018,186.37572111703787,5210,2022-10-10 08:40:00,10.0,8.0,,True,True,True,2022-10-10 08:40:00
5211,192.58933017108717,192.30191632672745,193.29486675082077,195.49291404550002,5211,2022-10-10 09:00:00,10.0,9.0,,True,True,True,2022-10-10 09:00:00
5212,198.48594444402016,198.36340609051084,199.7549709864119,201.90227098965863,5212,2022-10-10 09:20:00,10.0,9.0,,True,True,True,2022-10-10 09:20:00
5213,205.98537286562225,205.56096522848145,206.49868334825516,208.54114551754444,5213,2022-10-10 09:40:00,10.0,9.0,,True,True,True,2022-10-10 09:40:00
5214,201.31222917310865,201.07259697080025,202.05048167917178,203.78630911062794,5214,2022-10-10 10:00:00,10.0,10.0,,True,True,True,2022-10-10 10:00:00
5215,217.22146781772102,216.66098086369584,217.40858812258827,220.0195473939794,5215,2022-10-10 10:20:00,10.0,10.0,,True,True,True,2022-10-10 10:20:00
5216,226.6049640226399,225.86912296855888,226.8273682243335,229.70443501793903,5216,2022-10-10 10:40:00,10.0,10.0,,True,True,True,2022-10-10 10:40:00
5217,230.24937902947843,229.60292408721537,230.57949842780164,233.77246079683482,5217,2022-10-10 11:00:00,10.0,11.0,,True,True,True,2022-10-10 11:00:00
5218,232.72762057023476,231.90195471051044,232.45368184856653,235.66147284272847,5218,2022-10-10 11:20:00,10.0,11.0,,True,True,True,2022-10-10 11:20:00
5219,231.4565958845157,230.62056456934974,231.44642843752385,234.5472160961379,5219,2022-10-10 11:40:00,10.0,11.0,,True,True,True,2022-10-10 11:40:00
5220,231.31022529102555,230.51355916946983,231.337635121329,234.42463851234982,5220,2022-10-10 12:00:00,10.0,12.0,,True,True,True,2022-10-10 12:00:00
5221,230.753009441379,230.15328948417178,231.14226691256297,234.32716616265185,5221,2022-10-10 12:20:00,10.0,12.0,,True,True,True,2022-10-10 12:20:00
5222,225.92708186681392,225.18391902511678,226.25747144988642,228.9722851186567,5222,2022-10-10 12:40:00,10.0,12.0,,True,True,True,2022-10-10 12:40:00
5223,232.33511829784993,231.5516162895706,232.54296296441646,235.68827959766566,5223,2022-10-10 13:00:00,10.0,13.0,,True,True,True,2022-10-10 13:00:00
5224,232.87314206545145,232.10836744684036,232.9002194233161,235.96044555461506,5224,2022-10-10 13:20:00,10.0,13.0,,True,True,True,2022-10-10 13:20:00
5225,228.25188614686172,227.48823699178763,228.55121005675315,231.32391451567668,5225,2022-10-10 13:40:00,10.0,13.0,,True,True,True,2022-10-10 13:40:00
5226,230.38020517088896,229.67658369930007,230.7278037933103,233.71024094268452,5226,2022-10-10 14:00:00,10.0,14.0,,True,True,True,2022-10-10 14:00:00
