,Year,Month,Day,Hour,Minute,PW boom-1 [m^3/s^3],PW boom-2 [m^3/s^3],PW boom-3 [m^3/s^3],d_dz_pw_theory_I,d_dz_pw_theory_II,datetime
4273,2022.0,9.0,27.0,8.0,20.0,-0.0007129242275007,-0.0005038319072845,0.0003737028604366,0.00011513260294928696,0.0002731115644458934,2022-09-27 08:20:00
4274,2022.0,9.0,27.0,8.0,40.0,-0.0006922066881498,-0.0005681346072741,-8.83126730646911e-05,6.83178684409999e-05,0.00014933302238007186,2022-09-27 08:40:00
4275,2022.0,9.0,27.0,9.0,0.0,-0.0005490892185472,0.0003826305182803,0.0004030808589996,0.0005130332783588458,6.364676082070285e-06,2022-09-27 09:00:00
4276,2022.0,9.0,27.0,9.0,20.0,0.0003220711589547,-0.0015057368049958,-3.70557295179115e-05,-0.0010064467617149386,0.00045709161727860585,2022-09-27 09:20:00
4277,2022.0,9.0,27.0,9.0,40.0,-0.0007400557328377,0.0005679271417734,0.0011490003017429,0.0007202152274715599,0.0001808450281564533,2022-09-27 09:40:00
4278,2022.0,9.0,27.0,10.0,0.0,0.0002502967484069,0.0001508505431674,2.25462649981088e-05,-5.475811091872693e-05,-3.993161687133647e-05,2022-09-27 10:00:00
4279,2022.0,9.0,27.0,10.0,20.0,-0.0004325057396504,0.0002045300074261,3.73478212280359e-05,0.00035077129402373217,-5.203142952228817e-05,2022-09-27 10:20:00
4280,2022.0,9.0,27.0,10.0,40.0,0.0005071257421765,0.0004570728603806,0.0003523896709552,-2.7560641922746573e-05,-3.2580121821729784e-05,2022-09-27 10:40:00
4281,2022.0,9.0,27.0,11.0,0.0,-0.0007453072008044,0.0002492223387755,0.0001495661417163,0.0005476182696877375,-3.101559150328344e-05,2022-09-27 11:00:00
4282,2022.0,9.0,27.0,11.0,20.0,5.91993036308981e-05,0.0008847310670435,0.0002506318835878,0.0004545629444483244,-0.00019734810104126858,2022-09-27 11:20:00
4283,2022.0,9.0,27.0,11.0,40.0,-0.0001769334832158,0.000143860908256,2.88871583835927e-06,0.00017663916715588346,-4.38742001237561e-05,2022-09-27 11:40:00
4284,2022.0,9.0,27.0,12.0,0.0,-9.55093962021535e-06,0.0004718644849084,0.0002051994974127,0.0002650820023834675,-8.29930557703464e-05,2022-09-27 12:00:00
4285,2022.0,9.0,27.0,12.0,20.0,9.4978985746328e-06,0.0002454692071624,-9.51528336481406e-05,0.00012993299300025725,-0.00010601040764698906,2022-09-27 12:20:00
4286,2022.0,9.0,27.0,12.0,40.0,-0.0001237828365044,0.0005735432366421,-0.0003136985220811,0.0003839689847180772,-0.0002761326316402229,2022-09-27 12:40:00
4287,2022.0,9.0,27.0,13.0,0.0,-0.0004771608038567,1.88094587544333e-05,-0.0001769877172859,0.00027309633974513146,-6.093715603010591e-05,2022-09-27 13:00:00
4288,2022.0,9.0,27.0,13.0,20.0,,,,,,2022-09-27 13:20:00
4289,2022.0,9.0,27.0,13.0,40.0,,,,,,2022-09-27 13:40:00
4290,2022.0,9.0,27.0,14.0,0.0,0.0003509520692239,0.000597491642135,-0.0004845876460293,0.00013575220137167557,-0.00033677112077566836,2022-09-27 14:00:00
4291,2022.0,9.0,27.0,14.0,20.0,,,,,,2022-09-27 14:20:00
4292,2022.0,9.0,27.0,14.0,40.0,,,,,,2022-09-27 14:40:00
4293,2022.0,9.0,27.0,14.0,59.0,-0.0006312443913784,0.0003116620232004,-0.0008991276716792,0.000519193004007929,-0.00037682913537692573,2022-09-27 15:00:00
4294,2022.0,9.0,27.0,15.0,19.0,,,,,,2022-09-27 15:20:00
4295,2022.0,9.0,27.0,15.0,39.0,,,,,,2022-09-27 15:40:00
4296,2022.0,9.0,27.0,15.0,59.0,0.0007399362399225,0.0011914627898542,3.68556711942975e-05,0.0002486242772598976,-0.00035934366146708865,2022-09-27 16:00:00
4297,2022.0,9.0,27.0,16.0,19.0,,,,,,2022-09-27 16:20:00
4298,2022.0,9.0,27.0,16.0,39.0,,,,,,2022-09-27 16:40:00
4299,2022.0,9.0,27.0,16.0,59.0,-0.0006067391318118,-0.0011464365720603,-0.0036464026049357,-0.0002971738562020263,-0.000778054225786748,2022-09-27 17:00:00
4300,2022.0,9.0,27.0,17.0,19.0,,,,,,2022-09-27 17:20:00
4301,2022.0,9.0,27.0,17.0,39.0,,,,,,2022-09-27 17:40:00
4302,2022.0,9.0,27.0,17.0,59.0,-0.0014264266000058,0.0001958629421845,-0.0020637056091964,0.0008932820561589669,-0.0007032362987086925,2022-09-27 18:00:00
4303,2022.0,9.0,27.0,18.0,19.0,,,,,,2022-09-27 18:20:00
4304,2022.0,9.0,27.0,18.0,39.0,,,,,,2022-09-27 18:40:00
4305,2022.0,9.0,27.0,18.0,59.0,-0.0009119236909737,-0.0001451098860051,-0.0005965138497148,0.0004222310472818678,-0.00014048861339818245,2022-09-27 19:00:00
4306,2022.0,9.0,27.0,19.0,19.0,,,,,,2022-09-27 19:20:00
4307,2022.0,9.0,27.0,19.0,39.0,,,,,,2022-09-27 19:40:00
4308,2022.0,9.0,27.0,19.0,59.0,-0.0015263042413144,-0.000521564580355,-0.0001019206838079,0.0005532402736409888,0.00013060405731135042,2022-09-27 20:00:00
4309,2022.0,9.0,27.0,20.0,19.0,,,,,,2022-09-27 20:20:00
4310,2022.0,9.0,27.0,20.0,39.0,,,,,,2022-09-27 20:40:00
4311,2022.0,9.0,27.0,20.0,59.0,-0.001554776533267,-0.0003018940367051,-0.0012951073916089,0.0006898752803049942,-0.0003091137390382497,2022-09-27 21:00:00
4312,2022.0,9.0,27.0,21.0,19.0,,,,,,2022-09-27 21:20:00
4313,2022.0,9.0,27.0,21.0,39.0,,,,,,2022-09-27 21:40:00
4314,2022.0,9.0,27.0,21.0,59.0,0.0011555958927958,0.0007779759274466,-0.0009151439694269,-0.00020792905971543413,-0.0005269427957030593,2022-09-27 22:00:00
4315,2022.0,9.0,27.0,22.0,19.0,,,,,,2022-09-27 22:20:00
4316,2022.0,9.0,27.0,22.0,39.0,,,,,,2022-09-27 22:40:00
4317,2022.0,9.0,27.0,22.0,59.0,-0.0001102825589355,5.78318881124988e-05,-0.0011060248016973,9.256893730961885e-05,-0.00036222236774759544,2022-09-27 23:00:00
4318,2022.0,9.0,27.0,23.0,19.0,,,,,,2022-09-27 23:20:00
4319,2022.0,9.0,27.0,23.0,39.0,,,,,,2022-09-27 23:40:00
4320,2022.0,9.0,28.0,0.0,0.0,6.58683729315638e-05,-0.0001563393255851,-0.0017175782853202,-0.0001223543298918913,-0.00048589802985748965,2022-09-28 00:00:00
4321,2022.0,9.0,28.0,0.0,20.0,,,,,,2022-09-28 00:20:00
4322,2022.0,9.0,28.0,0.0,40.0,,,,,,2022-09-28 00:40:00
4323,2022.0,9.0,28.0,1.0,0.0,-0.0004225651036569,-0.0005264598881794,-0.0016317967765732,-5.7207634228566715e-05,-0.00034400948877837606,2022-09-28 01:00:00
4324,2022.0,9.0,28.0,1.0,20.0,,,,,,2022-09-28 01:20:00
4325,2022.0,9.0,28.0,1.0,40.0,,,,,,2022-09-28 01:40:00
4326,2022.0,9.0,28.0,2.0,0.0,0.0001106653884206,9.24745079304771e-05,-0.0006432866496665,-1.0016453108376684e-05,-0.00022898794236001906,2022-09-28 02:00:00
4327,2022.0,9.0,28.0,2.0,20.0,,,,,,2022-09-28 02:20:00
4328,2022.0,9.0,28.0,2.0,40.0,,,,,,2022-09-28 02:40:00
4329,2022.0,9.0,28.0,3.0,0.0,-0.0006078060961898,-0.0005007748546306,-0.0011705783606914,5.893466304674852e-05,-0.0002084602116525474,2022-09-28 03:00:00
4330,2022.0,9.0,28.0,3.0,20.0,,,,,,2022-09-28 03:20:00
4331,2022.0,9.0,28.0,3.0,40.0,,,,,,2022-09-28 03:40:00
4332,2022.0,9.0,28.0,4.0,0.0,0.0004155015275455,0.0002303135480462,-0.0005193552910875,-0.00010197014454011343,-0.00023331637332597806,2022-09-28 04:00:00
4333,2022.0,9.0,28.0,4.0,20.0,,,,,,2022-09-28 04:20:00
4334,2022.0,9.0,28.0,4.0,40.0,,,,,,2022-09-28 04:40:00
4335,2022.0,9.0,28.0,5.0,0.0,0.0003521433463916,0.000262372208523,-0.0007212069326505,-4.943072400671768e-05,-0.00030611532201721084,2022-09-28 05:00:00
4336,2022.0,9.0,28.0,5.0,20.0,,,,,,2022-09-28 05:20:00
4337,2022.0,9.0,28.0,5.0,40.0,,,,,,2022-09-28 05:40:00
4338,2022.0,9.0,28.0,6.0,0.0,0.000362317111515,2.31811479898355e-05,-0.0003103004648943,-0.00018673859563083777,-0.00010378812140429352,2022-09-28 06:00:00
4339,2022.0,9.0,28.0,6.0,20.0,,,,,,2022-09-28 06:20:00
4340,2022.0,9.0,28.0,6.0,40.0,,,,,,2022-09-28 06:40:00
4341,2022.0,9.0,28.0,7.0,0.0,0.0002333449471349,-0.0001670096976548,-0.0007631294654446,-0.0002204474669840317,-0.00018552792250157171,2022-09-28 07:00:00
4342,2022.0,9.0,28.0,7.0,20.0,,,,,,2022-09-28 07:20:00
4343,2022.0,9.0,28.0,7.0,40.0,,,,,,2022-09-28 07:40:00
4344,2022.0,9.0,28.0,8.0,0.0,-8.81638419091687e-05,-9.63815022144167e-06,-0.0005373155591314,4.3238638669526473e-05,-0.00016422688646788408,2022-09-28 08:00:00
4345,2022.0,9.0,28.0,8.0,20.0,,,,,,2022-09-28 08:20:00
4346,2022.0,9.0,28.0,8.0,40.0,,,,,,2022-09-28 08:40:00
4347,2022.0,9.0,28.0,9.0,0.0,0.0005749012171498,3.60517839940343e-05,-0.0001050393401757,-0.0002967069176563877,-4.391121476758716e-05,2022-09-28 09:00:00
4348,2022.0,9.0,28.0,9.0,20.0,,,,,,2022-09-28 09:20:00
4349,2022.0,9.0,28.0,9.0,40.0,,,,,,2022-09-28 09:40:00
4350,2022.0,9.0,28.0,10.0,0.0,-0.0001574678893578,-0.000153203462744,-0.000347910667561,2.348123238698311e-06,-6.059792873455542e-05,2022-09-28 10:00:00
4351,2022.0,9.0,28.0,10.0,20.0,,,,,,2022-09-28 10:20:00
4352,2022.0,9.0,28.0,10.0,40.0,,,,,,2022-09-28 10:40:00
4353,2022.0,9.0,28.0,11.0,0.0,0.0007367731538368,0.0005515003558017,-0.0001354794868278,-0.00010201684821050604,-0.00021380593278438266,2022-09-28 11:00:00
4354,2022.0,9.0,28.0,11.0,20.0,,,,,,2022-09-28 11:20:00
4355,2022.0,9.0,28.0,11.0,40.0,,,,,,2022-09-28 11:40:00
4356,2022.0,9.0,28.0,12.0,0.0,0.000836675070106,6.29893321458473e-05,-0.0002997948488532,-0.00042601494298780503,-0.00011290784009182637,2022-09-28 12:00:00
4357,2022.0,9.0,28.0,12.0,20.0,,,,,,2022-09-28 12:20:00
4358,2022.0,9.0,28.0,12.0,40.0,,,,,,2022-09-28 12:40:00
4359,2022.0,9.0,28.0,13.0,0.0,-0.0006204454751963,-0.0001847454854656,-0.0004862663703947,0.0002399096909480205,-9.384111447794965e-05,2022-09-28 13:00:00
4360,2022.0,9.0,28.0,13.0,20.0,,,,,,2022-09-28 13:20:00
4361,2022.0,9.0,28.0,13.0,40.0,,,,,,2022-09-28 13:40:00
4362,2022.0,9.0,28.0,14.0,0.0,-0.0003747715920884,0.0005845156695749,-0.0005241878819737,0.0005282127975680304,-0.00034505728161233703,2022-09-28 14:00:00
4363,2022.0,9.0,28.0,14.0,20.0,,,,,,2022-09-28 14:20:00
4364,2022.0,9.0,28.0,14.0,40.0,,,,,,2022-09-28 14:40:00
4365,2022.0,9.0,28.0,14.0,59.0,0.0008428465009205,0.0008086522982448,-0.0006674562438703,-1.8828369955233735e-05,-0.0004594032374078305,2022-09-28 15:00:00
4366,2022.0,9.0,28.0,15.0,19.0,,,,,,2022-09-28 15:20:00
4367,2022.0,9.0,28.0,15.0,39.0,,,,,,2022-09-28 15:40:00
4368,2022.0,9.0,28.0,15.0,59.0,0.0005726831941577,0.0009829526580023,-0.0006039874005459,0.00022590686847893842,-0.0004938968779521957,2022-09-28 16:00:00
4369,2022.0,9.0,28.0,16.0,19.0,,,,,,2022-09-28 16:20:00
4370,2022.0,9.0,28.0,16.0,39.0,,,,,,2022-09-28 16:40:00
4371,2022.0,9.0,28.0,16.0,59.0,-0.0001980662549706,0.0003553329377253,-0.0009467000240493,0.0003047184586178625,-0.00040522640495926053,2022-09-28 17:00:00
4372,2022.0,9.0,28.0,17.0,19.0,,,,,,2022-09-28 17:20:00
4373,2022.0,9.0,28.0,17.0,39.0,,,,,,2022-09-28 17:40:00
4374,2022.0,9.0,28.0,17.0,59.0,-0.0003725368007456,0.0001593604381706,-0.0008675900414337,0.0002928788276615825,-0.000319613606674022,2022-09-28 18:00:00
4375,2022.0,9.0,28.0,18.0,19.0,,,,,,2022-09-28 18:20:00
4376,2022.0,9.0,28.0,18.0,39.0,,,,,,2022-09-28 18:40:00
4377,2022.0,9.0,28.0,18.0,59.0,0.0003301025646775,0.000459416703975,-0.0001539798967006,7.120430554347228e-05,-0.00019090492069204196,2022-09-28 19:00:00
4378,2022.0,9.0,28.0,19.0,19.0,,,,,,2022-09-28 19:20:00
4379,2022.0,9.0,28.0,19.0,39.0,,,,,,2022-09-28 19:40:00
4380,2022.0,9.0,28.0,19.0,59.0,0.0001572876498838,0.0002966748105336,-9.37595500290948e-05,7.675081804405044e-05,-0.0001215132926341212,2022-09-28 20:00:00
4381,2022.0,9.0,28.0,20.0,19.0,,,,,,2022-09-28 20:20:00
4382,2022.0,9.0,28.0,20.0,39.0,,,,,,2022-09-28 20:40:00
4383,2022.0,9.0,28.0,20.0,59.0,0.0016220769137195,0.000164624247824,-7.31718271965569e-05,-0.0008025178491798359,-7.400830195778435e-05,2022-09-28 21:00:00
4384,2022.0,9.0,28.0,21.0,19.0,,,,,,2022-09-28 21:20:00
4385,2022.0,9.0,28.0,21.0,39.0,,,,,,2022-09-28 21:40:00
4386,2022.0,9.0,28.0,21.0,59.0,0.0014508549890282,0.000900347617937,-0.000117660963083,-0.0003031261335230439,-0.00031683065607046156,2022-09-28 22:00:00
4387,2022.0,9.0,28.0,22.0,19.0,,,,,,2022-09-28 22:20:00
4388,2022.0,9.0,28.0,22.0,39.0,,,,,,2022-09-28 22:40:00
4389,2022.0,9.0,28.0,22.0,59.0,0.0038961467522864,-0.0026846751893319,-0.0019983939491287,-0.003623601091139419,0.00021358850960231558,2022-09-28 23:00:00
4390,2022.0,9.0,28.0,23.0,19.0,,,,,,2022-09-28 23:20:00
4391,2022.0,9.0,28.0,23.0,39.0,,,,,,2022-09-28 23:40:00
4392,2022.0,9.0,29.0,0.0,0.0,0.0067127703445452,0.0054392258921754,0.0001248392426559,-0.0007012523827816751,-0.0016539748683575052,2022-09-29 00:00:00
4393,2022.0,9.0,29.0,0.0,20.0,,,,,,2022-09-29 00:20:00
4394,2022.0,9.0,29.0,0.0,40.0,,,,,,2022-09-29 00:40:00
4395,2022.0,9.0,29.0,1.0,0.0,-9.07943742771444e-05,-0.0003867316495151,-0.0010164683744358,-0.00016295208151420934,-0.00019599039087507395,2022-09-29 01:00:00
4396,2022.0,9.0,29.0,1.0,20.0,,,,,,2022-09-29 01:20:00
4397,2022.0,9.0,29.0,1.0,40.0,,,,,,2022-09-29 01:40:00
4398,2022.0,9.0,29.0,2.0,0.0,0.0048819303958536,-0.0004590998147767,-0.0015527150048773,-0.0029409339852597876,-0.0003403613924560705,2022-09-29 02:00:00
4399,2022.0,9.0,29.0,2.0,20.0,,,,,,2022-09-29 02:20:00
4400,2022.0,9.0,29.0,2.0,40.0,,,,,,2022-09-29 02:40:00
4401,2022.0,9.0,29.0,3.0,0.0,-0.0016596862287966,-0.0009639464582394,-0.0021931619596578,0.0003830955181747701,-0.00038256372394833654,2022-09-29 03:00:00
4402,2022.0,9.0,29.0,3.0,20.0,,,,,,2022-09-29 03:20:00
4403,2022.0,9.0,29.0,3.0,40.0,,,,,,2022-09-29 03:40:00
4404,2022.0,9.0,29.0,4.0,0.0,-0.0009225115090852,-0.0001205477208347,4.5457840706967e-06,0.00044158569916331696,3.893234101191893e-05,2022-09-29 04:00:00
4405,2022.0,9.0,29.0,4.0,20.0,,,,,,2022-09-29 04:20:00
4406,2022.0,9.0,29.0,4.0,40.0,,,,,,2022-09-29 04:40:00
4407,2022.0,9.0,29.0,5.0,0.0,-0.0006862909312326,0.0001082176302841,-0.0002060377284241,0.00043748062414883545,-9.78044127814883e-05,2022-09-29 05:00:00
4408,2022.0,9.0,29.0,5.0,20.0,,,,,,2022-09-29 05:20:00
4409,2022.0,9.0,29.0,5.0,40.0,,,,,,2022-09-29 05:40:00
4410,2022.0,9.0,29.0,6.0,0.0,-0.000605964618733,-0.0008271799118986,-0.0015717094183852,-0.00012180788126512855,-0.00023171687980037974,2022-09-29 06:00:00
4411,2022.0,9.0,29.0,6.0,20.0,,,,,,2022-09-29 06:20:00
4412,2022.0,9.0,29.0,6.0,40.0,,,,,,2022-09-29 06:40:00
4413,2022.0,9.0,29.0,7.0,0.0,-0.0004184430621127,-0.0016892675839906,-0.0028827887402323,-0.0006997547061714112,-0.00037145471857137976,2022-09-29 07:00:00
4414,2022.0,9.0,29.0,7.0,20.0,,,,,,2022-09-29 07:20:00
4415,2022.0,9.0,29.0,7.0,40.0,,,,,,2022-09-29 07:40:00
4416,2022.0,9.0,29.0,8.0,0.0,0.0015438953586909,0.0016753796506684,-0.0007436211546108,7.239925773773469e-05,-0.0007528557484296163,2022-09-29 08:00:00
4417,2022.0,9.0,29.0,8.0,20.0,,,,,,2022-09-29 08:20:00
4418,2022.0,9.0,29.0,8.0,40.0,,,,,,2022-09-29 08:40:00
4419,2022.0,9.0,29.0,9.0,0.0,-0.0003716936275072,0.0005567252630076,-0.0009181275902763,0.0005112157317960465,-0.00045901243449749464,2022-09-29 09:00:00
4420,2022.0,9.0,29.0,9.0,20.0,,,,,,2022-09-29 09:20:00
4421,2022.0,9.0,29.0,9.0,40.0,,,,,,2022-09-29 09:40:00
4422,2022.0,9.0,29.0,10.0,0.0,0.0002648330668049,0.0001602878280526,5.25335234900618e-05,-5.7565794148064545e-05,-3.3535932452316515e-05,2022-09-29 10:00:00
4423,2022.0,9.0,29.0,10.0,20.0,,,,,,2022-09-29 10:20:00
4424,2022.0,9.0,29.0,10.0,40.0,,,,,,2022-09-29 10:40:00
4425,2022.0,9.0,29.0,11.0,0.0,-0.0007097385989256,-0.0015159587366418,-0.0005186250674205,-0.0004439293748781455,0.00031039608764784786,2022-09-29 11:00:00
4426,2022.0,9.0,29.0,11.0,20.0,,,,,,2022-09-29 11:20:00
4427,2022.0,9.0,29.0,11.0,40.0,,,,,,2022-09-29 11:40:00
4428,2022.0,9.0,29.0,12.0,0.0,-0.0001249694366271,0.0003493590886619,-0.0003963767512671,0.000261179739710919,-0.00023209232203448386,2022-09-29 12:00:00
4429,2022.0,9.0,29.0,12.0,20.0,,,,,,2022-09-29 12:20:00
4430,2022.0,9.0,29.0,12.0,40.0,,,,,,2022-09-29 12:40:00
4431,2022.0,9.0,29.0,13.0,0.0,0.0004492423188024,0.0006299548130944,-0.0010407633017102,9.950580600847973e-05,-0.000519970780493791,2022-09-29 13:00:00
4432,2022.0,9.0,29.0,13.0,20.0,,,,,,2022-09-29 13:20:00
4433,2022.0,9.0,29.0,13.0,40.0,,,,,,2022-09-29 13:40:00
4434,2022.0,9.0,29.0,14.0,0.0,0.0005145691646301,0.0001831575049399,-0.0001896005702592,-0.0001824853585651671,-0.00011601197447919455,2022-09-29 14:00:00
4435,2022.0,9.0,29.0,14.0,20.0,,,,,,2022-09-29 14:20:00
4436,2022.0,9.0,29.0,14.0,40.0,,,,,,2022-09-29 14:40:00
4437,2022.0,9.0,29.0,14.0,59.0,0.0026482786418663,0.0017360361544267,0.0021238334381439,-0.0005023085113372612,0.00012069256596968659,2022-09-29 15:00:00
4438,2022.0,9.0,29.0,15.0,19.0,,,,,,2022-09-29 15:20:00
4439,2022.0,9.0,29.0,15.0,39.0,,,,,,2022-09-29 15:40:00
4440,2022.0,9.0,29.0,15.0,59.0,0.0003549394392532,-1.29733705198422e-05,0.0005697942812621,-0.0002025840040598217,0.00018137239792783986,2022-09-29 16:00:00
4441,2022.0,9.0,29.0,16.0,19.0,,,,,,2022-09-29 16:20:00
4442,2022.0,9.0,29.0,16.0,39.0,,,,,,2022-09-29 16:40:00
4443,2022.0,9.0,29.0,16.0,59.0,0.000937110295381,0.0004080961697919,0.00013653824447,-0.0002912912976097682,-8.451586484139927e-05,2022-09-29 17:00:00
4444,2022.0,9.0,29.0,17.0,19.0,,,,,,2022-09-29 17:20:00
4445,2022.0,9.0,29.0,17.0,39.0,,,,,,2022-09-29 17:40:00
4446,2022.0,9.0,29.0,17.0,59.0,0.0003459352401528,0.0006285160563529,0.0002274513796654,0.00015559760817141123,-0.000124821722538203,2022-09-29 18:00:00
4447,2022.0,9.0,29.0,18.0,19.0,,,,,,2022-09-29 18:20:00
4448,2022.0,9.0,29.0,18.0,39.0,,,,,,2022-09-29 18:40:00
4449,2022.0,9.0,29.0,18.0,59.0,0.0004392476215049,0.000302766166609,1.59877174872905e-05,-7.515084791360608e-05,-8.925288634705096e-05,2022-09-29 19:00:00
4450,2022.0,9.0,29.0,19.0,19.0,,,,,,2022-09-29 19:20:00
4451,2022.0,9.0,29.0,19.0,39.0,,,,,,2022-09-29 19:40:00
4452,2022.0,9.0,29.0,19.0,59.0,0.0005101214642402,0.0001699237721035,-0.0001068854316341,-0.000187323215757227,-8.615019879169649e-05,2022-09-29 20:00:00
4453,2022.0,9.0,29.0,20.0,19.0,,,,,,2022-09-29 20:20:00
4454,2022.0,9.0,29.0,20.0,39.0,,,,,,2022-09-29 20:40:00
4455,2022.0,9.0,29.0,20.0,59.0,-2.41571637776304e-05,-0.0003093063398175,5.33245301264852e-05,-0.00015701182536196771,0.00011286012571783798,2022-09-29 21:00:00
4456,2022.0,9.0,29.0,21.0,19.0,,,,,,2022-09-29 21:20:00
4457,2022.0,9.0,29.0,21.0,39.0,,,,,,2022-09-29 21:40:00
4458,2022.0,9.0,29.0,21.0,59.0,0.0003514325188059,4.09229181603083e-05,-0.0001628890034723,-0.0001709760479299552,-6.343155259176755e-05,2022-09-29 22:00:00
4459,2022.0,9.0,29.0,22.0,19.0,,,,,,2022-09-29 22:20:00
4460,2022.0,9.0,29.0,22.0,39.0,,,,,,2022-09-29 22:40:00
4461,2022.0,9.0,29.0,22.0,59.0,0.0001853139711778,0.0005043498462961,-0.0002569934453311,0.00017567087446632894,-0.00023694976553085808,2022-09-29 23:00:00
4462,2022.0,9.0,29.0,23.0,19.0,,,,,,2022-09-29 23:20:00
4463,2022.0,9.0,29.0,23.0,39.0,,,,,,2022-09-29 23:40:00
4464,2022.0,9.0,30.0,0.0,0.0,8.06008661222609e-05,-9.55041050421334e-05,-0.0005226476398586,-9.696876337448064e-05,-0.00013293813912311058,2022-09-30 00:00:00
4465,2022.0,9.0,30.0,0.0,20.0,,,,,,2022-09-30 00:20:00
4466,2022.0,9.0,30.0,0.0,40.0,,,,,,2022-09-30 00:40:00
4467,2022.0,9.0,30.0,1.0,0.0,0.0003151045081793,0.000140148243541,-0.0001298470600725,-9.633625055795385e-05,-8.402953646431795e-05,2022-09-30 01:00:00
4468,2022.0,9.0,30.0,1.0,20.0,,,,,,2022-09-30 01:20:00
4469,2022.0,9.0,30.0,1.0,40.0,,,,,,2022-09-30 01:40:00
4470,2022.0,9.0,30.0,2.0,0.0,0.0003659775704306,0.000124512884563,-0.0003329945917138,-0.00013295781392412312,-0.00014238818470536243,2022-09-30 02:00:00
4471,2022.0,9.0,30.0,2.0,20.0,,,,,,2022-09-30 02:20:00
4472,2022.0,9.0,30.0,2.0,40.0,,,,,,2022-09-30 02:40:00
4473,2022.0,9.0,30.0,3.0,0.0,0.0001726318580608,-0.0001625657872887,-0.0004788005796151,-0.00018457003763531745,-9.84204638282033e-05,2022-09-30 03:00:00
4474,2022.0,9.0,30.0,3.0,20.0,,,,,,2022-09-30 03:20:00
4475,2022.0,9.0,30.0,3.0,40.0,,,,,,2022-09-30 03:40:00
4476,2022.0,9.0,30.0,4.0,0.0,0.0002316317396529,0.0001702795438251,-0.0001385410029864,-3.378238854016849e-05,-9.611295845491894e-05,2022-09-30 04:00:00
4477,2022.0,9.0,30.0,4.0,20.0,,,,,,2022-09-30 04:20:00
4478,2022.0,9.0,30.0,4.0,40.0,,,,,,2022-09-30 04:40:00
4479,2022.0,9.0,30.0,5.0,0.0,6.90440416627883e-05,3.66996210720908e-05,-4.24211840186629e-05,-1.780982357287457e-05,-2.4624445268044478e-05,2022-09-30 05:00:00
4480,2022.0,9.0,30.0,5.0,20.0,,,,,,2022-09-30 05:20:00
4481,2022.0,9.0,30.0,5.0,40.0,,,,,,2022-09-30 05:40:00
4482,2022.0,9.0,30.0,6.0,0.0,0.0001575448810012,0.0001101256289136,-0.0001003541983337,-2.611048515368096e-05,-6.550677764380194e-05,2022-09-30 06:00:00
4483,2022.0,9.0,30.0,6.0,20.0,,,,,,2022-09-30 06:20:00
4484,2022.0,9.0,30.0,6.0,40.0,,,,,,2022-09-30 06:40:00
4485,2022.0,9.0,30.0,7.0,0.0,1.95259044688504e-05,9.2902258951143e-05,-0.0001325257105817,4.040325669417576e-05,-7.015902696238617e-05,2022-09-30 07:00:00
4486,2022.0,9.0,30.0,7.0,20.0,,,,,,2022-09-30 07:20:00
4487,2022.0,9.0,30.0,7.0,40.0,,,,,,2022-09-30 07:40:00
4488,2022.0,9.0,30.0,8.0,0.0,4.40271570851637e-05,7.640998769543e-05,-0.0001941044347858,1.7830973300075047e-05,-8.419109971094272e-05,2022-09-30 08:00:00
4489,2022.0,9.0,30.0,8.0,20.0,,,,,,2022-09-30 08:20:00
4490,2022.0,9.0,30.0,8.0,40.0,,,,,,2022-09-30 08:40:00
4491,2022.0,9.0,30.0,9.0,0.0,0.0002497662633345,-2.20527655807541e-05,-0.0003114965216669,-0.00014967184016037338,-9.008239895619368e-05,2022-09-30 09:00:00
4492,2022.0,9.0,30.0,9.0,20.0,,,,,,2022-09-30 09:20:00
4493,2022.0,9.0,30.0,9.0,40.0,,,,,,2022-09-30 09:40:00
4494,2022.0,9.0,30.0,10.0,0.0,0.0004289517216847,0.0005066218703047,3.54312568447851e-05,4.2767550586421445e-05,-0.00014664673164853723,2022-09-30 10:00:00
4495,2022.0,9.0,30.0,10.0,20.0,,,,,,2022-09-30 10:20:00
4496,2022.0,9.0,30.0,10.0,40.0,,,,,,2022-09-30 10:40:00
4497,2022.0,9.0,30.0,11.0,0.0,-3.86082616588262e-06,0.0005477514379677,7.90254697821796e-06,0.0003037345213003594,-0.0001680149671623921,2022-09-30 11:00:00
4498,2022.0,9.0,30.0,11.0,20.0,,,,,,2022-09-30 11:20:00
4499,2022.0,9.0,30.0,11.0,40.0,,,,,,2022-09-30 11:40:00
4500,2022.0,9.0,30.0,12.0,0.0,-0.0003221846890569,-0.0003117128574764,-0.0001282019749731,5.766109564726615e-06,5.711334303423486e-05,2022-09-30 12:00:00
4501,2022.0,9.0,30.0,12.0,20.0,,,,,,2022-09-30 12:20:00
4502,2022.0,9.0,30.0,12.0,40.0,,,,,,2022-09-30 12:40:00
4503,2022.0,9.0,30.0,13.0,0.0,0.0015126205708639,9.7043209918634e-05,-0.0010372212915112,-0.0007794600302545379,-0.000353012511726941,2022-09-30 13:00:00
4504,2022.0,9.0,30.0,13.0,20.0,,,,,,2022-09-30 13:20:00
4505,2022.0,9.0,30.0,13.0,40.0,,,,,,2022-09-30 13:40:00
4506,2022.0,9.0,30.0,14.0,0.0,-5.04422012019252e-07,0.0005914310610681,0.0003434989579803,0.00032593771437702725,-7.71628966069528e-05,2022-09-30 14:00:00
