Year,Month,Day,Hour,Minute,PW boom-1 [m^3/s^3],PW boom-2 [m^3/s^3],PW boom-3 [m^3/s^3]
2022,6,6,23,19,8.35895034879238e-05,0.00049315477936373,-0.00027791917242872
2022,6,6,23,39,NaN,NaN,NaN
2022,6,7,0,0,0.000232493253488024,0.000101797829912148,-0.000286989540563244
2022,6,7,0,20,0.000234420840931942,0.000679633915282671,0.000170015504797848
2022,6,7,0,40,NaN,NaN,NaN
2022,6,7,1,0,0.000283486647340795,0.000194026835411995,0.000308091573971572
2022,6,7,1,20,-1.46734399252834e-05,0.000203667554728168,0.000103136418199445
2022,6,7,1,40,NaN,NaN,NaN
2022,6,7,2,0,4.03071923573326e-05,9.33071921708877e-05,7.62092485286999e-05
2022,6,7,2,20,0.000152485136208908,9.94671669299525e-05,-7.8547234783362e-05
2022,6,7,2,40,NaN,NaN,NaN
2022,6,7,3,0,0.000300276217270719,-2.51168591722147e-06,-2.2242005316889e-05
2022,6,7,3,20,0.000213513808205104,0.000198860493004485,-0.000113290669116453
2022,6,7,3,40,NaN,NaN,NaN
2022,6,7,4,0,0.000165025359499781,6.8237192215828e-05,-6.05806672641627e-05
2022,6,7,4,20,0.00023164689084871,-3.53382121990499e-05,-0.00016453385265299
2022,6,7,4,40,NaN,NaN,NaN
2022,6,7,5,0,-4.25730624476667e-05,-2.55745270441714e-07,-5.29013682101131e-05
2022,6,7,5,20,0.000107294488557061,2.50246366930073e-05,-0.000180787632964611
2022,6,7,5,40,NaN,NaN,NaN
2022,6,7,6,0,-2.10930920524271e-05,-2.67090312303387e-05,-0.000130688590571089
2022,6,7,6,20,0.000151497577224979,-7.20723352652813e-05,-0.000185979470735535
2022,6,7,6,40,NaN,NaN,NaN
2022,6,7,7,0,0.000184749238409202,0.000139891500979907,0.000159349106773843
2022,6,7,7,20,0.000122570544707405,2.17340646151771e-05,-0.000268246383540682
2022,6,7,7,40,NaN,NaN,NaN
2022,6,7,8,0,0.000619207859246585,-0.000248359610519733,-0.000184518412160238
2022,6,7,8,20,0.000403422815783007,-0.000144310460272314,-0.000158104812627481
2022,6,7,8,40,NaN,NaN,NaN
2022,6,7,9,0,0.000203036834945764,0.00012337398351843,-4.46985996241096e-05
2022,6,7,9,20,0.000183164424110499,2.68789322191329e-05,-8.40220100343013e-05
2022,6,7,9,40,NaN,NaN,NaN
2022,6,7,10,0,-0.000491889103422759,6.83728186739907e-05,-2.15110694082388e-05
2022,6,7,10,20,0.000139994834056393,0.000188600479900044,0.000221647148178485
2022,6,7,10,40,NaN,NaN,NaN
2022,6,7,11,0,0.000176150675034517,6.71820623696949e-05,0.000207512581076982
2022,6,7,11,20,0.000101681505091533,0.00041657326686527,0.000156087769552005
2022,6,7,11,40,NaN,NaN,NaN
2022,6,7,12,0,0.00026108805837096,0.000671496035871651,0.000125082775857473
2022,6,7,12,20,0.000500190077728311,0.000279774256473007,8.22907582795728e-06
2022,6,7,12,40,NaN,NaN,NaN
2022,6,7,13,0,0.0001811305605581,0.000615754752086765,-0.000296635994945775
2022,6,7,13,20,-0.00092103430123106,0.000394478484726907,-0.000570153533650024
2022,6,7,13,40,NaN,NaN,NaN
2022,6,7,14,0,0.00011975666725158,-8.49353440989064e-06,0.000285093854126965
2022,6,7,14,20,-0.00252745867404246,0.000840838508029354,0.000164352830163338
2022,6,7,14,40,NaN,NaN,NaN
2022,6,7,14,59,-0.000526630046519545,0.000809459149857812,0.000467423301371593
2022,6,7,15,19,-0.00237811221849815,-4.79122887690137e-05,0.000452998876438375
2022,6,7,15,39,NaN,NaN,NaN
2022,6,7,15,59,0.000302064442275754,0.000198602825995152,0.000760714060663812
2022,6,7,16,19,-0.000764091408256518,0.00116198625066749,0.000326391526458757
2022,6,7,16,39,NaN,NaN,NaN
2022,6,7,16,59,-0.000308411573047744,0.00144842250821574,0.00144154109256849
2022,6,7,17,19,0.000153931156721479,0.00152760282674741,0.000569905535574513
2022,6,7,17,39,NaN,NaN,NaN
2022,6,7,17,59,0.000445077807737411,0.00286511830410502,0.00192987281591804
2022,6,7,18,19,-4.22250020286484e-05,0.00225742976303365,0.00112043225162643
2022,6,7,18,39,NaN,NaN,NaN
2022,6,7,18,59,0.000176857344556928,0.00156152298943499,0.00135199646433517
2022,6,7,19,19,0.00090062432495641,0.00165304580044375,0.00187989595662219
2022,6,7,19,39,NaN,NaN,NaN
2022,6,7,19,59,-0.00022532096205309,0.00154649083736781,0.00118058589684749
2022,6,7,20,19,-6.50365417465287e-05,0.00291068540401802,0.000740219752847022
2022,6,7,20,39,NaN,NaN,NaN
2022,6,7,20,59,-0.000243873374466314,0.00176851409489012,0.00183729488121932
2022,6,7,21,19,0.00203053690307936,0.00208689605942892,0.00131953294291006
2022,6,7,21,39,NaN,NaN,NaN
2022,6,7,21,59,-0.000205128949635086,0.00124442813945789,0.00118327448248873
2022,6,7,22,19,-0.000153578306607023,0.00144908652591793,0.000466309385716698
2022,6,7,22,39,NaN,NaN,NaN
2022,6,7,22,59,1.6419523072716e-05,0.00162587296793992,0.00235810171533477
2022,6,7,23,19,-0.000448050919475607,0.000628044025828998,0.00164267695346975
2022,6,7,23,39,NaN,NaN,NaN
2022,6,8,0,0,-0.00151240825212347,0.00227637115947491,0.0025751020473829
2022,6,8,0,20,-0.000658652051361211,0.00257478463696881,0.00158857135411484
2022,6,8,0,40,NaN,NaN,NaN
2022,6,8,1,0,-0.00180624894363522,0.00221494158547389,-7.3217035232196e-05
2022,6,8,1,20,-0.00182926793848719,0.00249335175646051,0.00185881052491333
2022,6,8,1,40,NaN,NaN,NaN
2022,6,8,2,0,-0.00288339634954005,0.00247376178159502,0.00237423606843557
2022,6,8,2,20,-0.00342202618139524,0.00156957357307628,0.000141228138895145
2022,6,8,2,40,NaN,NaN,NaN
2022,6,8,3,0,-0.00274632531915925,0.000607004322871477,0.000277772085214372
2022,6,8,3,20,-0.00226071551982796,0.00342364897592059,0.000433077736234462
2022,6,8,3,40,NaN,NaN,NaN
2022,6,8,4,0,-0.00273560657427303,0.00197028369889411,0.00090761527908597
2022,6,8,4,20,-0.00249865803666841,0.00131463091149537,-0.00121550533036345
2022,6,8,4,40,NaN,NaN,NaN
2022,6,8,5,0,0.000942443769199297,0.00276164736918186,-4.03766690395664e-05
2022,6,8,5,20,-0.000127190923631127,0.00389978026060678,0.000572738714785571
2022,6,8,5,40,NaN,NaN,NaN
2022,6,8,6,0,0.00514576145737067,0.00509793930955109,-0.00236020509664972
2022,6,8,6,20,-0.00548127941754308,0.012808215612064,-0.00018172568055571
2022,6,8,6,40,NaN,NaN,NaN
2022,6,8,7,0,-0.00825627710566625,0.00875068632726205,-0.000197895040677235
2022,6,8,7,20,-0.00580627225553209,0.0111823480637977,-0.00119296356832684
2022,6,8,7,40,NaN,NaN,NaN
2022,6,8,8,0,0.012382125945697,0.013302712562947,0.00479648542017329
2022,6,8,8,20,0.00957544351009889,0.0212282514430094,0.00983240979123561
2022,6,8,8,40,NaN,NaN,NaN
2022,6,8,9,0,0.00119075302711508,0.00670159404632168,0.000810013509968542
2022,6,8,9,20,-0.00126170363590663,0.00249512248939738,NaN
2022,6,8,9,40,NaN,NaN,NaN
2022,6,8,10,0,0.00212327507543094,0.00135579150048394,-0.00104881545977161
2022,6,8,10,20,0.00295777784473344,0.00192989877860742,-0.00146176134367088
2022,6,8,10,40,NaN,NaN,NaN
2022,6,8,11,0,0.000872321818765871,0.00103182229004138,-0.0011722847741064
2022,6,8,11,20,0.00100913235145818,0.00106836301262212,-0.00154256593679033
2022,6,8,11,40,NaN,NaN,NaN
2022,6,8,12,0,0.000654074109663672,3.27220942038601e-06,-0.00117543572477632
2022,6,8,12,20,0.0014809408159387,0.00109415030548281,-0.00143132007735425
2022,6,8,12,40,NaN,NaN,NaN
2022,6,8,13,0,0.000668356548141805,0.000599919127168931,-0.000371722273465736
2022,6,8,13,20,0.000209378020299682,0.000516111390014142,-0.000431842197477257
2022,6,8,13,40,NaN,NaN,NaN
2022,6,8,14,0,0.000433284245229474,0.000473541439251602,-0.000472950677639649
2022,6,8,14,20,0.000607465640851384,0.000164119083995497,-0.00170402017156944
2022,6,8,14,40,NaN,NaN,NaN
2022,6,8,14,59,0.00149955830258453,0.000397458670490556,-0.000996825841850249
2022,6,8,15,19,0.000594044289669623,0.000615754843827371,-0.000125457931182975
2022,6,8,15,39,NaN,NaN,NaN
2022,6,8,15,59,-0.000776975065406267,0.000343555535790197,-0.000803566058201469
2022,6,8,16,19,-0.000735027374635251,-6.04627616801507e-05,-4.28517967592715e-05
2022,6,8,16,39,NaN,NaN,NaN
2022,6,8,16,59,0.000818584498642797,0.000513537357003405,-9.89860817260581e-05
2022,6,8,17,19,0.000535900681868362,0.000335768919427978,-1.24145576542281e-05
2022,6,8,17,39,NaN,NaN,NaN
2022,6,8,17,59,4.71313457080585e-05,0.000289393093634924,-0.00045602453062486
2022,6,8,18,19,0.000583600810589971,0.000154041011985483,-0.000549202951700668
2022,6,8,18,39,NaN,NaN,NaN
2022,6,8,18,59,0.000465693826389543,0.000309621743938891,-0.000138948787509996
2022,6,8,19,19,0.000439698659507206,2.19723742889172e-05,-4.63345838555456e-05
2022,6,8,19,39,NaN,NaN,NaN
2022,6,8,19,59,0.000347307812389285,0.000170280337563524,-0.000304931689306872
2022,6,8,20,19,0.000250727058547183,0.000133092535609205,-4.39464282165994e-05
2022,6,8,20,39,NaN,NaN,NaN
2022,6,8,20,59,0.000364165582636843,0.000280823634313444,2.69994009642147e-05
2022,6,8,21,19,0.000333847708706781,-8.69633124308013e-05,-0.000158956841939494
2022,6,8,21,39,NaN,NaN,NaN
2022,6,8,21,59,0.000247062238892857,-0.000163628357004777,-0.000287070363195103
2022,6,8,22,19,0.000412023889400179,0.000176958745567791,6.70910180392237e-05
2022,6,8,22,39,NaN,NaN,NaN
2022,6,8,22,59,0.000380911008539145,3.56967932772434e-05,9.86386285078116e-05
2022,6,8,23,19,0.000491572175323279,0.000194464699173339,-0.00012759183025559
2022,6,8,23,39,NaN,NaN,NaN
2022,6,9,0,0,0.00051799642110534,0.000199912051152734,2.4517734786677e-05
2022,6,9,0,20,0.000504279533856765,-2.93922262011921e-05,5.02437010377581e-07
2022,6,9,0,40,NaN,NaN,NaN
2022,6,9,1,0,0.000136684531859668,3.99885052323573e-05,-1.23754366076418e-05
2022,6,9,1,20,0.000370151382772559,0.000303521539550737,-0.000119796780908868
2022,6,9,1,40,NaN,NaN,NaN
2022,6,9,2,0,-0.000227071822171043,-0.000114779488188479,5.16686233392201e-05
2022,6,9,2,20,0.000285457885428654,9.54730364359813e-07,0.000251642130171264
2022,6,9,2,40,NaN,NaN,NaN
2022,6,9,3,0,0.000418240520437904,0.000235545623591139,-3.15080176422361e-05
2022,6,9,3,20,0.000839101493879291,0.000196426104806815,2.08113265313141e-05
2022,6,9,3,40,NaN,NaN,NaN
2022,6,9,4,0,0.000993113414387187,0.000656272181264253,9.29882241705756e-05
2022,6,9,4,20,0.000549146639076386,-0.000204366625972966,0.000296585279707129
2022,6,9,4,40,NaN,NaN,NaN
2022,6,9,5,0,-0.000302666632424251,0.00064878682310237,-0.000204351523702371
2022,6,9,5,20,0.00115886357129678,0.0034966441163305,0.00211091641750839
2022,6,9,5,40,NaN,NaN,NaN
2022,6,9,6,0,-0.00164738171631416,-0.00168305093723206,0.00248907770593386
2022,6,9,6,20,0.0019001746441241,0.00186462900106742,0.00224783456618016
2022,6,9,6,40,NaN,NaN,NaN
2022,6,9,7,0,0.00189027539778605,0.00140042138209278,0.00037173846583398
2022,6,9,7,20,0.000314614546173739,0.00174237092644402,0.00289451225778964
2022,6,9,7,40,NaN,NaN,NaN
2022,6,9,8,0,0.00136818957800371,0.00578073560125912,0.00439471455618497
2022,6,9,8,20,-0.00218110341699116,0.00960798288168884,0.00893692708605038
2022,6,9,8,40,NaN,NaN,NaN
2022,6,9,9,0,-0.0174767670728644,0.0375651544449038,0.0111130530864442
2022,6,9,9,20,-0.00433693481044628,0.0115389446291892,0.00287894284955649
2022,6,9,9,40,NaN,NaN,NaN
2022,6,9,10,0,0.000292084376299766,0.00433743185930947,-0.000738239558035416
2022,6,9,10,20,-0.0102129594282545,0.00883369732501994,-0.0048226345471287
2022,6,9,10,40,NaN,NaN,NaN
2022,6,9,11,0,-0.0178980835004954,0.0139554315219833,-0.00805683304277382
2022,6,9,11,20,0.00579283118406568,0.00821379525044254,-0.00295018719382324
2022,6,9,11,40,NaN,NaN,NaN
2022,6,9,12,0,-0.00777844002179355,0.00481899104561506,-0.0121038466914927
2022,6,9,12,20,0.00421522665555801,0.0170757626691051,-0.00600989699621455
2022,6,9,12,40,NaN,NaN,NaN
2022,6,9,13,0,0.000965606140432369,0.00726792196075295,-0.0034990726477005
2022,6,9,13,20,-0.00223745018926629,0.00196381917719629,-0.00379230444034099
2022,6,9,13,40,NaN,NaN,NaN
2022,6,9,14,0,-0.00700723582689481,0.00429844055219677,-0.00613511364992279
2022,6,9,14,20,-0.00904684411655484,0.00227578449429353,-0.00582110078780907
2022,6,9,14,40,NaN,NaN,NaN
2022,6,9,14,59,-0.00742760270155023,0.00149239887394772,-0.00283191909873236
2022,6,9,15,19,-0.00320742531589449,0.00498230817591128,-0.00604173385437766
2022,6,9,15,39,NaN,NaN,NaN
2022,6,9,15,59,-0.00656217159398623,0.000305510523890362,-0.00176723059219552
2022,6,9,16,19,NaN,NaN,NaN
2022,6,9,16,39,NaN,NaN,NaN
2022,6,9,16,59,NaN,NaN,NaN
2022,6,9,17,19,NaN,NaN,NaN
2022,6,9,17,39,NaN,NaN,NaN
2022,6,9,17,59,NaN,NaN,NaN
2022,6,9,18,19,NaN,NaN,NaN
2022,6,9,18,39,NaN,NaN,NaN
2022,6,9,18,59,NaN,NaN,NaN
2022,6,9,19,19,NaN,NaN,NaN
2022,6,9,19,39,NaN,NaN,NaN
2022,6,9,19,59,NaN,NaN,NaN
2022,6,9,20,19,NaN,NaN,NaN
2022,6,9,20,39,NaN,NaN,NaN
2022,6,9,20,59,NaN,NaN,NaN
2022,6,9,21,19,NaN,NaN,NaN
2022,6,9,21,39,NaN,NaN,NaN
2022,6,9,21,59,NaN,NaN,NaN
2022,6,9,22,19,NaN,NaN,NaN
2022,6,9,22,39,NaN,NaN,NaN
2022,6,9,22,59,NaN,NaN,NaN
2022,6,9,23,19,NaN,NaN,NaN
2022,6,9,23,39,NaN,NaN,NaN
2022,6,10,0,0,NaN,NaN,NaN
2022,6,10,0,20,NaN,NaN,NaN
2022,6,10,0,40,NaN,NaN,NaN
2022,6,10,1,0,NaN,NaN,NaN
2022,6,10,1,20,NaN,NaN,NaN
2022,6,10,1,40,NaN,NaN,NaN
2022,6,10,2,0,NaN,NaN,NaN
2022,6,10,2,20,NaN,NaN,NaN
2022,6,10,2,40,NaN,NaN,NaN
2022,6,10,3,0,NaN,NaN,NaN
2022,6,10,3,20,NaN,NaN,NaN
2022,6,10,3,40,NaN,NaN,NaN
2022,6,10,4,0,NaN,NaN,NaN
2022,6,10,4,20,NaN,NaN,NaN
2022,6,10,4,40,NaN,NaN,NaN
2022,6,10,5,0,NaN,NaN,NaN
2022,6,10,5,20,NaN,NaN,NaN
2022,6,10,5,40,NaN,NaN,NaN
2022,6,10,6,0,NaN,NaN,NaN
2022,6,10,6,20,NaN,NaN,NaN
2022,6,10,6,40,NaN,NaN,NaN
2022,6,10,7,0,NaN,NaN,NaN
2022,6,10,7,20,NaN,NaN,NaN
2022,6,10,7,40,NaN,NaN,NaN
2022,6,10,8,0,NaN,NaN,NaN
2022,6,10,8,20,NaN,NaN,NaN
2022,6,10,8,40,NaN,NaN,NaN
2022,6,10,9,0,NaN,NaN,NaN
2022,6,10,9,20,NaN,NaN,NaN
2022,6,10,9,40,NaN,NaN,NaN
2022,6,10,10,0,NaN,NaN,NaN
2022,6,10,10,20,NaN,NaN,NaN
2022,6,10,10,40,NaN,NaN,NaN
2022,6,10,11,0,NaN,NaN,NaN
2022,6,10,11,20,NaN,NaN,NaN
2022,6,10,11,40,NaN,NaN,NaN
2022,6,10,12,0,NaN,NaN,NaN
2022,6,10,12,20,NaN,NaN,NaN
2022,6,10,12,40,NaN,NaN,NaN
2022,6,10,13,0,NaN,NaN,NaN
2022,6,10,13,20,NaN,NaN,NaN
2022,6,10,13,40,NaN,NaN,NaN
2022,6,10,14,0,NaN,NaN,NaN
2022,6,10,14,20,NaN,NaN,NaN
2022,6,10,14,40,NaN,NaN,NaN
2022,6,10,14,59,NaN,NaN,NaN
2022,6,10,15,19,NaN,NaN,NaN
2022,6,10,15,39,NaN,NaN,NaN
2022,6,10,15,59,NaN,NaN,NaN
2022,6,10,16,19,NaN,NaN,NaN
2022,6,10,16,39,NaN,NaN,NaN
2022,6,10,16,59,NaN,NaN,NaN
2022,6,10,17,19,NaN,NaN,NaN
2022,6,10,17,39,NaN,NaN,NaN
2022,6,10,17,59,NaN,NaN,NaN
2022,6,10,18,19,NaN,NaN,NaN
2022,6,10,18,39,NaN,NaN,NaN
2022,6,10,18,59,NaN,NaN,NaN
2022,6,10,19,19,NaN,NaN,NaN
2022,6,10,19,39,NaN,NaN,NaN
2022,6,10,19,59,NaN,NaN,NaN
2022,6,10,20,19,NaN,NaN,NaN
2022,6,10,20,39,NaN,NaN,NaN
2022,6,10,20,59,NaN,NaN,NaN
2022,6,10,21,19,NaN,NaN,NaN
2022,6,10,21,39,NaN,NaN,NaN
2022,6,10,21,59,NaN,NaN,NaN
2022,6,10,22,19,NaN,NaN,NaN
2022,6,10,22,39,NaN,NaN,NaN
2022,6,10,22,59,NaN,NaN,NaN
2022,6,10,23,19,NaN,NaN,NaN
2022,6,10,23,39,NaN,NaN,NaN
2022,6,11,0,0,NaN,NaN,NaN
2022,6,11,0,20,NaN,NaN,NaN
2022,6,11,0,40,NaN,NaN,NaN
2022,6,11,1,0,NaN,NaN,NaN
2022,6,11,1,20,NaN,NaN,NaN
2022,6,11,1,40,NaN,NaN,NaN
2022,6,11,2,0,NaN,NaN,NaN
2022,6,11,2,20,NaN,NaN,NaN
2022,6,11,2,40,NaN,NaN,NaN
2022,6,11,3,0,NaN,NaN,NaN
2022,6,11,3,20,NaN,NaN,NaN
2022,6,11,3,40,NaN,NaN,NaN
2022,6,11,4,0,NaN,NaN,NaN
2022,6,11,4,20,NaN,NaN,NaN
2022,6,11,4,40,NaN,NaN,NaN
2022,6,11,5,0,NaN,NaN,NaN
2022,6,11,5,20,NaN,NaN,NaN
2022,6,11,5,40,NaN,NaN,NaN
2022,6,11,6,0,NaN,NaN,NaN
2022,6,11,6,20,NaN,NaN,NaN
2022,6,11,6,40,NaN,NaN,NaN
2022,6,11,7,0,NaN,NaN,NaN
2022,6,11,7,20,NaN,NaN,NaN
2022,6,11,7,40,NaN,NaN,NaN
2022,6,11,8,0,NaN,NaN,NaN
2022,6,11,8,20,NaN,NaN,NaN
2022,6,11,8,40,NaN,NaN,NaN
2022,6,11,9,0,NaN,NaN,NaN
2022,6,11,9,20,NaN,NaN,NaN
2022,6,11,9,40,NaN,NaN,NaN
2022,6,11,10,0,NaN,NaN,NaN
2022,6,11,10,20,NaN,NaN,NaN
2022,6,11,10,40,NaN,NaN,NaN
2022,6,11,11,0,NaN,NaN,NaN
2022,6,11,11,20,NaN,NaN,NaN
2022,6,11,11,40,NaN,NaN,NaN
2022,6,11,12,0,NaN,NaN,NaN
2022,6,11,12,20,NaN,NaN,NaN
2022,6,11,12,40,NaN,NaN,NaN
2022,6,11,13,0,NaN,NaN,NaN
2022,6,11,13,20,NaN,NaN,NaN
2022,6,11,13,40,NaN,NaN,NaN
2022,6,11,14,0,NaN,NaN,NaN
2022,6,11,14,20,NaN,NaN,NaN
2022,6,11,14,40,NaN,NaN,NaN
2022,6,11,14,59,NaN,NaN,NaN
2022,6,11,15,19,NaN,NaN,NaN
2022,6,11,15,39,NaN,NaN,NaN
2022,6,11,15,59,NaN,NaN,NaN
2022,6,11,16,19,NaN,NaN,NaN
2022,6,11,16,39,NaN,NaN,NaN
2022,6,11,16,59,NaN,NaN,NaN
2022,6,11,17,19,NaN,NaN,NaN
2022,6,11,17,39,NaN,NaN,NaN
2022,6,11,17,59,NaN,NaN,NaN
2022,6,11,18,19,NaN,NaN,NaN
2022,6,11,18,39,NaN,NaN,NaN
2022,6,11,18,59,NaN,NaN,NaN
2022,6,11,19,19,NaN,NaN,NaN
2022,6,11,19,39,NaN,NaN,NaN
2022,6,11,19,59,NaN,NaN,NaN
2022,6,11,20,19,NaN,NaN,NaN
2022,6,11,20,39,NaN,NaN,NaN
2022,6,11,20,59,NaN,NaN,NaN
2022,6,11,21,19,NaN,NaN,NaN
2022,6,11,21,39,NaN,NaN,NaN
2022,6,11,21,59,NaN,NaN,NaN
2022,6,11,22,19,NaN,NaN,NaN
2022,6,11,22,39,NaN,NaN,NaN
2022,6,11,22,59,NaN,NaN,NaN
2022,6,11,23,19,NaN,NaN,NaN
2022,6,11,23,39,NaN,NaN,NaN
2022,6,12,0,0,NaN,NaN,NaN
2022,6,12,0,20,NaN,NaN,NaN
2022,6,12,0,40,NaN,NaN,NaN
2022,6,12,1,0,NaN,NaN,NaN
2022,6,12,1,20,NaN,NaN,NaN
2022,6,12,1,40,NaN,NaN,NaN
2022,6,12,2,0,NaN,NaN,NaN
2022,6,12,2,20,NaN,NaN,NaN
2022,6,12,2,40,NaN,NaN,NaN
2022,6,12,3,0,NaN,NaN,NaN
2022,6,12,3,20,NaN,NaN,NaN
2022,6,12,3,40,NaN,NaN,NaN
2022,6,12,4,0,NaN,NaN,NaN
2022,6,12,4,20,NaN,NaN,NaN
2022,6,12,4,40,NaN,NaN,NaN
2022,6,12,5,0,NaN,NaN,NaN
2022,6,12,5,20,NaN,NaN,NaN
2022,6,12,5,40,NaN,NaN,NaN
2022,6,12,6,0,NaN,NaN,NaN
2022,6,12,6,20,NaN,NaN,NaN
2022,6,12,6,40,NaN,NaN,NaN
2022,6,12,7,0,NaN,NaN,NaN
2022,6,12,7,20,NaN,NaN,NaN
2022,6,12,7,40,NaN,NaN,NaN
2022,6,12,8,0,NaN,NaN,NaN
2022,6,12,8,20,NaN,NaN,NaN
2022,6,12,8,40,NaN,NaN,NaN
2022,6,12,9,0,NaN,NaN,NaN
2022,6,12,9,20,NaN,NaN,NaN
2022,6,12,9,40,NaN,NaN,NaN
2022,6,12,10,0,NaN,NaN,NaN
2022,6,12,10,20,NaN,NaN,NaN
2022,6,12,10,40,NaN,NaN,NaN
2022,6,12,11,0,NaN,NaN,NaN
2022,6,12,11,20,NaN,NaN,NaN
2022,6,12,11,40,NaN,NaN,NaN
2022,6,12,12,0,NaN,NaN,NaN
2022,6,12,12,20,NaN,NaN,NaN
2022,6,12,12,40,NaN,NaN,NaN
2022,6,12,13,0,NaN,NaN,NaN
2022,6,12,13,20,NaN,NaN,NaN
2022,6,12,13,40,NaN,NaN,NaN
2022,6,12,14,0,NaN,NaN,NaN
2022,6,12,14,20,NaN,NaN,NaN
2022,6,12,14,40,NaN,NaN,NaN
2022,6,12,14,59,NaN,NaN,NaN
2022,6,12,15,19,NaN,NaN,NaN
2022,6,12,15,39,NaN,NaN,NaN
2022,6,12,15,59,NaN,NaN,NaN
2022,6,12,16,19,NaN,NaN,NaN
2022,6,12,16,39,NaN,NaN,NaN
2022,6,12,16,59,NaN,NaN,NaN
2022,6,12,17,19,NaN,NaN,NaN
2022,6,12,17,39,NaN,NaN,NaN
2022,6,12,17,59,NaN,NaN,NaN
2022,6,12,18,19,NaN,NaN,NaN
2022,6,12,18,39,NaN,NaN,NaN
2022,6,12,18,59,NaN,NaN,NaN
2022,6,12,19,19,NaN,NaN,NaN
2022,6,12,19,39,NaN,NaN,NaN
2022,6,12,19,59,NaN,NaN,NaN
2022,6,12,20,19,NaN,NaN,NaN
2022,6,12,20,39,NaN,NaN,NaN
2022,6,12,20,59,NaN,NaN,NaN
2022,6,12,21,19,NaN,NaN,NaN
2022,6,12,21,39,NaN,NaN,NaN
2022,6,12,21,59,NaN,NaN,NaN
2022,6,12,22,19,NaN,NaN,NaN
2022,6,12,22,39,NaN,NaN,NaN
2022,6,12,22,59,NaN,NaN,NaN
2022,6,12,23,19,NaN,NaN,NaN
2022,6,12,23,39,NaN,NaN,NaN
2022,6,13,0,0,NaN,NaN,NaN
2022,6,13,0,20,NaN,NaN,NaN
2022,6,13,0,40,NaN,NaN,NaN
2022,6,13,1,0,NaN,NaN,NaN
2022,6,13,1,20,NaN,NaN,NaN
2022,6,13,1,40,NaN,NaN,NaN
2022,6,13,2,0,NaN,NaN,NaN
2022,6,13,2,20,NaN,NaN,NaN
2022,6,13,2,40,NaN,NaN,NaN
2022,6,13,3,0,NaN,NaN,NaN
2022,6,13,3,20,NaN,NaN,NaN
2022,6,13,3,40,NaN,NaN,NaN
2022,6,13,4,0,NaN,NaN,NaN
2022,6,13,4,20,NaN,NaN,NaN
2022,6,13,4,40,NaN,NaN,NaN
2022,6,13,5,0,NaN,NaN,NaN
2022,6,13,5,20,NaN,NaN,NaN
2022,6,13,5,40,NaN,NaN,NaN
2022,6,13,6,0,NaN,NaN,NaN
2022,6,13,6,20,NaN,NaN,NaN
2022,6,13,6,40,NaN,NaN,NaN
2022,6,13,7,0,NaN,NaN,NaN
2022,6,13,7,20,NaN,NaN,NaN
2022,6,13,7,40,NaN,NaN,NaN
2022,6,13,8,0,NaN,NaN,NaN
2022,6,13,8,20,NaN,NaN,NaN
2022,6,13,8,40,NaN,NaN,NaN
2022,6,13,9,0,NaN,NaN,NaN
2022,6,13,9,20,NaN,NaN,NaN
2022,6,13,9,40,NaN,NaN,NaN
2022,6,13,10,0,NaN,NaN,NaN
2022,6,13,10,20,NaN,NaN,NaN
2022,6,13,10,40,NaN,NaN,NaN
2022,6,13,11,0,NaN,NaN,NaN
2022,6,13,11,20,NaN,NaN,NaN
2022,6,13,11,40,NaN,NaN,NaN
2022,6,13,12,0,NaN,NaN,NaN
2022,6,13,12,20,NaN,NaN,NaN
2022,6,13,12,40,NaN,NaN,NaN
2022,6,13,13,0,NaN,NaN,NaN
2022,6,13,13,20,NaN,NaN,NaN
2022,6,13,13,40,NaN,NaN,NaN
2022,6,13,14,0,NaN,NaN,NaN
2022,6,13,14,20,NaN,NaN,NaN
2022,6,13,14,40,NaN,NaN,NaN
2022,6,13,14,59,NaN,NaN,NaN
2022,6,13,15,19,NaN,NaN,NaN
2022,6,13,15,39,NaN,NaN,NaN
2022,6,13,15,59,NaN,NaN,NaN
2022,6,13,16,19,NaN,NaN,NaN
2022,6,13,16,39,NaN,NaN,NaN
2022,6,13,16,59,NaN,NaN,NaN
2022,6,13,17,19,NaN,NaN,NaN
2022,6,13,17,39,NaN,NaN,NaN
2022,6,13,17,59,NaN,NaN,NaN
2022,6,13,18,19,NaN,NaN,NaN
2022,6,13,18,39,NaN,NaN,NaN
2022,6,13,18,59,NaN,NaN,NaN
2022,6,13,19,19,NaN,NaN,NaN
2022,6,13,19,39,NaN,NaN,NaN
2022,6,13,19,59,NaN,NaN,NaN
2022,6,13,20,19,NaN,NaN,NaN
2022,6,13,20,39,NaN,NaN,NaN
2022,6,13,20,59,NaN,NaN,NaN
2022,6,13,21,19,NaN,NaN,NaN
2022,6,13,21,39,NaN,NaN,NaN
2022,6,13,21,59,NaN,NaN,NaN
2022,6,13,22,19,NaN,NaN,NaN
2022,6,13,22,39,NaN,NaN,NaN
2022,6,13,22,59,NaN,NaN,NaN
2022,6,13,23,19,NaN,NaN,NaN
2022,6,13,23,39,NaN,NaN,NaN
2022,6,14,0,0,NaN,NaN,NaN
2022,6,14,0,20,NaN,NaN,NaN
2022,6,14,0,40,NaN,NaN,NaN
2022,6,14,1,0,NaN,NaN,NaN
