,date,lat,lon
419,2022-04-20 19:40:39.014398,41.5777,-70.74611
420,2022-04-20 20:00:39.024002,41.5777,-70.74611
421,2022-04-20 20:20:39.033597,41.5777,-70.74611
422,2022-04-20 20:40:39.043201,41.5777,-70.74611
423,2022-04-20 21:00:38.966405,41.5777,-70.74611
424,2022-04-20 21:20:38.976000,41.5777,-70.74611
425,2022-04-20 21:40:38.985604,41.5777,-70.74611
426,2022-04-20 22:00:38.995199,41.5777,-70.74611
427,2022-04-20 22:20:39.004803,41.5777,-70.74611
428,2022-04-20 22:40:39.014398,41.5777,-70.74611
429,2022-04-20 23:00:39.024002,41.5777,-70.74611
430,2022-04-20 23:20:39.033597,41.5777,-70.74611
431,2022-04-20 23:40:39.043201,41.5777,-70.74611
432,2022-04-21 00:00:38.966405,41.5777,-70.74611
433,2022-04-21 00:20:38.976000,41.5777,-70.74611
434,2022-04-21 00:40:38.985604,41.5777,-70.74611
435,2022-04-21 01:00:38.995199,41.5777,-70.74611
436,2022-04-21 01:20:39.004803,41.5777,-70.74611
437,2022-04-21 01:40:39.014398,41.5777,-70.74611
438,2022-04-21 02:00:39.024002,41.5777,-70.74611
439,2022-04-21 02:20:39.033597,41.5777,-70.74611
440,2022-04-21 02:40:39.043201,41.5777,-70.74611
441,2022-04-21 03:00:38.966405,41.5777,-70.74611
442,2022-04-21 03:20:38.976000,41.5777,-70.74611
443,2022-04-21 03:40:38.985604,41.5777,-70.74611
444,2022-04-21 04:00:38.995199,41.5777,-70.74611
445,2022-04-21 04:20:39.004803,41.5777,-70.74611
446,2022-04-21 04:40:39.014398,41.5777,-70.74611
447,2022-04-21 05:00:39.024002,41.5777,-70.74611
448,2022-04-21 05:20:39.033597,41.5777,-70.74611
449,2022-04-21 05:40:39.043201,41.5777,-70.74611
450,2022-04-21 06:00:38.966405,41.5777,-70.74611
451,2022-04-21 06:20:38.976000,41.5777,-70.74611
452,2022-04-21 06:40:38.985604,41.5777,-70.74611
453,2022-04-21 07:00:38.995199,41.5777,-70.74611
454,2022-04-21 07:20:39.004803,41.5777,-70.74611
455,2022-04-21 07:40:39.014398,41.5777,-70.74611
456,2022-04-21 08:00:39.024002,41.5777,-70.74611
457,2022-04-21 08:20:39.033597,41.5777,-70.74611
458,2022-04-21 08:40:39.043201,41.5777,-70.74611
459,2022-04-21 09:00:38.966405,41.5777,-70.74611
