,alpha_s1,alpha_s2,alpha_s3,alpha_s4,time,date,MM,hh,new_index_arr,good_wind_dir,datetime
1990,75.59596619631424,71.1262773280432,73.3792491008688,66.051445303296,1990,2022-05-12 15:20:00,5.0,15.0,,True,2022-05-12 15:20:00
1991,74.37471138681833,70.01035891733042,72.4274679705719,65.13116142162411,1991,2022-05-12 15:40:00,5.0,15.0,,True,2022-05-12 15:40:00
1992,75.16727799663933,70.78120327019757,73.27145576141669,65.92025421243059,1992,2022-05-12 16:00:00,5.0,16.0,,True,2022-05-12 16:00:00
1993,77.42688929648425,72.84026302370252,75.04993148665682,67.77098189037991,1993,2022-05-12 16:20:00,5.0,16.0,,True,2022-05-12 16:20:00
1994,79.48500731335939,74.5260181297987,76.44199916897091,69.17705805207707,1994,2022-05-12 16:40:00,5.0,16.0,,True,2022-05-12 16:40:00
1995,81.60638529995093,76.51933192853097,78.43898990115449,71.03001567358122,1995,2022-05-12 17:00:00,5.0,17.0,,True,2022-05-12 17:00:00
1996,66.47053967368636,62.57210990410988,65.25936874108825,57.91342677357432,1996,2022-05-12 17:20:00,5.0,17.0,,True,2022-05-12 17:20:00
1997,63.874651201432464,59.49602965147878,61.587785739798505,54.06285767269589,1997,2022-05-12 17:40:00,5.0,17.0,,True,2022-05-12 17:40:00
1998,,,,,1998,,,,,True,2022-05-12 18:00:00
1999,,,,,1999,,,,,True,2022-05-12 18:20:00
2000,,,,,2000,,,,,True,2022-05-12 18:40:00
2001,,,,,2001,,,,,True,2022-05-12 19:00:00
2002,,,,,2002,,,,,True,2022-05-12 19:20:00
2003,,,,,2003,,,,,True,2022-05-12 19:40:00
2004,,,,,2004,,,,,True,2022-05-12 20:00:00
2005,,,,,2005,,,,,True,2022-05-12 20:20:00
2006,,,,,2006,,,,,True,2022-05-12 20:40:00
2007,,,,,2007,,,,,True,2022-05-12 21:00:00
2008,,,,,2008,,,,,True,2022-05-12 21:20:00
2009,,,,,2009,,,,,True,2022-05-12 21:40:00
2010,,,,,2010,,,,,True,2022-05-12 22:00:00
2011,,,,,2011,,,,,True,2022-05-12 22:20:00
2012,,,,,2012,,,,,True,2022-05-12 22:40:00
2013,,,,,2013,,,,,True,2022-05-12 23:00:00
2014,,,,,2014,,,,,True,2022-05-12 23:20:00
2015,,,,,2015,,,,,True,2022-05-12 23:40:00
2016,,,,,2016,,,,,True,2022-05-13 00:00:00
2017,,,,,2017,,,,,True,2022-05-13 00:20:00
2018,,,,,2018,,,,,True,2022-05-13 00:40:00
2019,,,,,2019,,,,,True,2022-05-13 01:00:00
2020,,,,,2020,,,,,True,2022-05-13 01:20:00
2021,,,,,2021,,,,,True,2022-05-13 01:40:00
2022,,,,,2022,,,,,True,2022-05-13 02:00:00
2023,,,,,2023,,,,,True,2022-05-13 02:20:00
2024,,,,,2024,,,,,True,2022-05-13 02:40:00
2025,,,,,2025,,,,,True,2022-05-13 03:00:00
2026,,,,,2026,,,,,True,2022-05-13 03:20:00
2027,,,,,2027,,,,,True,2022-05-13 03:40:00
2028,,,,,2028,,,,,True,2022-05-13 04:00:00
2029,,,,,2029,,,,,True,2022-05-13 04:20:00
2030,,,,,2030,,,,,True,2022-05-13 04:40:00
2031,,,,,2031,,,,,True,2022-05-13 05:00:00
2032,,,,,2032,,,,,True,2022-05-13 05:20:00
2033,,,,,2033,,,,,True,2022-05-13 05:40:00
2034,,,,,2034,,,,,True,2022-05-13 06:00:00
2035,,,,,2035,,,,,True,2022-05-13 06:20:00
2036,,,,,2036,,,,,True,2022-05-13 06:40:00
2037,271.0142496516858,285.5777005706298,296.72052690823557,291.10441814257115,2037,2022-05-13 07:00:00,5.0,7.0,,True,2022-05-13 07:00:00
2038,75.57479169710659,64.96354698929369,62.19781634755064,54.53612840412687,2038,2022-05-13 07:20:00,5.0,7.0,,True,2022-05-13 07:20:00
2039,79.61815475547125,72.83193102779191,73.71584019815967,67.28201543088116,2039,2022-05-13 07:40:00,5.0,7.0,,True,2022-05-13 07:40:00
2040,83.48333269381708,77.06629464951138,69.7699671256345,70.84452698810209,2040,2022-05-13 08:00:00,5.0,8.0,,True,2022-05-13 08:00:00
2041,66.44403945933087,61.09053582692527,60.95727880827003,56.67206383777284,2041,2022-05-13 08:20:00,5.0,8.0,,True,2022-05-13 08:20:00
2042,44.97363300930112,41.819622357364295,45.32793975296697,39.03212748919705,2042,2022-05-13 08:40:00,5.0,8.0,,True,2022-05-13 08:40:00
2043,,,,,2043,2022-05-13 09:00:00,5.0,9.0,,True,2022-05-13 09:00:00
2044,,,,,2044,2022-05-13 09:20:00,5.0,9.0,,True,2022-05-13 09:20:00
2045,310.0680550452024,310.3695665165765,315.1786865566004,307.53950139565984,2045,2022-05-13 09:40:00,5.0,9.0,,True,2022-05-13 09:40:00
2046,6.543478108916474,7.4129655338411595,10.572957804459065,1.5453368328497277,2046,2022-05-13 10:00:00,5.0,10.0,,True,2022-05-13 10:00:00
2047,65.21150980648588,52.61276707690743,45.460578219298505,35.59898940328321,2047,2022-05-13 10:20:00,5.0,10.0,,True,2022-05-13 10:20:00
2048,4.215623148726152,2.5368126327293936,2.8656078639546507,352.2156337614862,2048,2022-05-13 10:40:00,5.0,10.0,,True,2022-05-13 10:40:00
2049,,,,,2049,2022-05-13 11:00:00,5.0,11.0,,True,2022-05-13 11:00:00
2050,,,,,2050,2022-05-13 11:20:00,5.0,11.0,,True,2022-05-13 11:20:00
2051,,,,,2051,2022-05-13 11:40:00,5.0,11.0,,True,2022-05-13 11:40:00
2052,,,,,2052,2022-05-13 12:00:00,5.0,12.0,,True,2022-05-13 12:00:00
2053,,,,,2053,2022-05-13 12:20:00,5.0,12.0,,True,2022-05-13 12:20:00
2054,,,,,2054,2022-05-13 12:40:00,5.0,12.0,,True,2022-05-13 12:40:00
2055,,,,,2055,2022-05-13 13:00:00,5.0,13.0,,True,2022-05-13 13:00:00
2056,,,,,2056,2022-05-13 13:20:00,5.0,13.0,,True,2022-05-13 13:20:00
2057,,,,,2057,2022-05-13 13:40:00,5.0,13.0,,True,2022-05-13 13:40:00
2058,,,,,2058,2022-05-13 14:00:00,5.0,14.0,,True,2022-05-13 14:00:00
2059,,,,,2059,2022-05-13 14:20:00,5.0,14.0,,True,2022-05-13 14:20:00
2060,,,,,2060,2022-05-13 14:40:00,5.0,14.0,,True,2022-05-13 14:40:00
2061,,,,,2061,2022-05-13 15:00:00,5.0,15.0,,True,2022-05-13 15:00:00
2062,324.8699859662563,321.5636245017448,325.02061301956786,316.12547658941344,2062,2022-05-13 15:20:00,5.0,15.0,,True,2022-05-13 15:20:00
2063,324.024365102341,321.26024352422166,325.1629860296842,,2063,2022-05-13 15:40:00,5.0,15.0,,True,2022-05-13 15:40:00
2064,326.4615849630123,323.6303001409726,327.6316164196053,319.83321344103854,2064,2022-05-13 16:00:00,5.0,16.0,,True,2022-05-13 16:00:00
2065,311.471245680092,311.56735684035664,317.48325992102593,310.45411318070325,2065,2022-05-13 16:20:00,5.0,16.0,,True,2022-05-13 16:20:00
2066,293.04153900263134,294.7508766124081,301.09220268846514,,2066,2022-05-13 16:40:00,5.0,16.0,,True,2022-05-13 16:40:00
2067,288.16704120006193,292.61894702342977,299.9575859603522,291.1059343101532,2067,2022-05-13 17:00:00,5.0,17.0,,True,2022-05-13 17:00:00
2068,288.7424165355018,288.8645047502408,286.94264765783976,270.56114410187575,2068,2022-05-13 17:20:00,5.0,17.0,,True,2022-05-13 17:20:00
2069,281.0767494041505,272.395544291693,266.78885962091033,,2069,2022-05-13 17:40:00,5.0,17.0,,True,2022-05-13 17:40:00
2070,,,,,2070,,,,,True,2022-05-13 18:00:00
2071,,,,,2071,,,,,False,2022-05-13 18:20:00
2072,,,,,2072,,,,,True,2022-05-13 18:40:00
2073,,,,,2073,,,,,False,2022-05-13 19:00:00
2074,,,,,2074,,,,,False,2022-05-13 19:20:00
2075,,,,,2075,,,,,True,2022-05-13 19:40:00
2076,,,,,2076,,,,,False,2022-05-13 20:00:00
2077,,,,,2077,,,,,False,2022-05-13 20:20:00
2078,,,,,2078,,,,,True,2022-05-13 20:40:00
2079,,,,,2079,,,,,False,2022-05-13 21:00:00
2080,,,,,2080,,,,,False,2022-05-13 21:20:00
2081,,,,,2081,,,,,True,2022-05-13 21:40:00
2082,,,,,2082,,,,,False,2022-05-13 22:00:00
2083,,,,,2083,,,,,False,2022-05-13 22:20:00
2084,,,,,2084,,,,,True,2022-05-13 22:40:00
2085,,,,,2085,,,,,False,2022-05-13 23:00:00
2086,,,,,2086,,,,,False,2022-05-13 23:20:00
2087,,,,,2087,,,,,True,2022-05-13 23:40:00
2088,,,,,2088,,,,,False,2022-05-14 00:00:00
2089,,,,,2089,,,,,False,2022-05-14 00:20:00
2090,,,,,2090,,,,,True,2022-05-14 00:40:00
2091,,,,,2091,,,,,False,2022-05-14 01:00:00
2092,,,,,2092,,,,,False,2022-05-14 01:20:00
2093,,,,,2093,,,,,True,2022-05-14 01:40:00
2094,,,,,2094,,,,,False,2022-05-14 02:00:00
2095,,,,,2095,,,,,True,2022-05-14 02:20:00
2096,,,,,2096,,,,,True,2022-05-14 02:40:00
2097,,,,,2097,,,,,False,2022-05-14 03:00:00
2098,,,,,2098,,,,,False,2022-05-14 03:20:00
2099,,,,,2099,,,,,True,2022-05-14 03:40:00
2100,,,,,2100,,,,,False,2022-05-14 04:00:00
2101,,,,,2101,,,,,True,2022-05-14 04:20:00
2102,,,,,2102,,,,,True,2022-05-14 04:40:00
2103,,,,,2103,,,,,False,2022-05-14 05:00:00
2104,,,,,2104,,,,,False,2022-05-14 05:20:00
2105,,,,,2105,,,,,True,2022-05-14 05:40:00
2106,,,,,2106,,,,,False,2022-05-14 06:00:00
2107,,,,,2107,,,,,False,2022-05-14 06:20:00
2108,,,,,2108,,,,,True,2022-05-14 06:40:00
2109,255.9356282303694,197.65687447910443,255.94808037586756,244.14669393985838,2109,2022-05-14 07:00:00,5.0,7.0,,False,2022-05-14 07:00:00
2110,241.34947195929354,229.1284585020583,242.76482456541822,229.73124731356418,2110,2022-05-14 07:20:00,5.0,7.0,,False,2022-05-14 07:20:00
2111,231.89217948553832,231.12096421473527,353.20367058225133,,2111,2022-05-14 07:40:00,5.0,7.0,,True,2022-05-14 07:40:00
2112,218.76824326808836,217.38733100325402,220.32098455925023,208.3777798357383,2112,2022-05-14 08:00:00,5.0,8.0,,False,2022-05-14 08:00:00
2113,237.90171175264825,237.04180664885735,240.40653473318648,226.25961080896028,2113,2022-05-14 08:20:00,5.0,8.0,,False,2022-05-14 08:20:00
2114,247.38553888859232,246.423350712783,248.43712470418538,,2114,2022-05-14 08:40:00,5.0,8.0,,True,2022-05-14 08:40:00
2115,258.69922781254184,245.9883361388394,255.28458189366475,235.90886521494173,2115,2022-05-14 09:00:00,5.0,9.0,,False,2022-05-14 09:00:00
2116,249.56674582951314,236.30618181261792,288.2795004510213,225.57442739714276,2116,2022-05-14 09:20:00,5.0,9.0,,False,2022-05-14 09:20:00
2117,233.9709745849877,254.6510191890225,244.71642576960306,,2117,2022-05-14 09:40:00,5.0,9.0,,True,2022-05-14 09:40:00
2118,247.5253502919024,246.6016845256245,277.5107582275464,236.15730725545646,2118,2022-05-14 10:00:00,5.0,10.0,,False,2022-05-14 10:00:00
2119,245.46200677706202,243.96359920858634,275.36854639438394,231.78510882575165,2119,2022-05-14 10:20:00,5.0,10.0,,False,2022-05-14 10:20:00
2120,242.59489662104548,240.90429421355813,272.0911107865558,,2120,2022-05-14 10:40:00,5.0,10.0,,True,2022-05-14 10:40:00
2121,262.14633089785195,259.9026900921041,268.7832600011952,248.6105986064557,2121,2022-05-14 11:00:00,5.0,11.0,,False,2022-05-14 11:00:00
2122,251.37659079042362,249.39933537286396,250.6624257365564,237.9031074602715,2122,2022-05-14 11:20:00,5.0,11.0,,False,2022-05-14 11:20:00
2123,255.8333945274018,253.58802698921463,253.99692348083929,,2123,2022-05-14 11:40:00,5.0,11.0,,True,2022-05-14 11:40:00
2124,257.57115072548277,254.883221988304,256.04642984459406,243.47547374077345,2124,2022-05-14 12:00:00,5.0,12.0,,False,2022-05-14 12:00:00
2125,247.23248136380792,245.5533997832814,247.41262340146855,234.291708926061,2125,2022-05-14 12:20:00,5.0,12.0,,False,2022-05-14 12:20:00
2126,246.53394931832986,244.85613879192553,246.355002172582,,2126,2022-05-14 12:40:00,5.0,12.0,,True,2022-05-14 12:40:00
2127,244.05519369934314,242.80557050577795,244.08739032932448,231.6668605278674,2127,2022-05-14 13:00:00,5.0,13.0,,False,2022-05-14 13:00:00
2128,245.62920679630847,244.53648878786822,245.4787546547942,233.48540511639902,2128,2022-05-14 13:20:00,5.0,13.0,,False,2022-05-14 13:20:00
2129,248.3125296786257,246.7364504521208,247.95897848966246,,2129,2022-05-14 13:40:00,5.0,13.0,,True,2022-05-14 13:40:00
2130,254.82339258079048,253.01190003272268,254.83396382557865,243.8572263765803,2130,2022-05-14 14:00:00,5.0,14.0,,False,2022-05-14 14:00:00
2131,242.03234528121234,241.21184864429284,243.32757099645391,231.43209715701985,2131,2022-05-14 14:20:00,5.0,14.0,,False,2022-05-14 14:20:00
2132,251.4713976366338,250.01117976893073,251.90204620744737,,2132,2022-05-14 14:40:00,5.0,14.0,,True,2022-05-14 14:40:00
2133,251.45609188463584,249.8338707444846,251.51121670599284,239.98341927377598,2133,2022-05-14 15:00:00,5.0,15.0,,False,2022-05-14 15:00:00
2134,253.1438535709837,251.22120057273565,248.9509944598509,241.0568525252967,2134,2022-05-14 15:20:00,5.0,15.0,,False,2022-05-14 15:20:00
2135,248.01187722927395,246.3556191627379,268.58065695935227,,2135,2022-05-14 15:40:00,5.0,15.0,,True,2022-05-14 15:40:00
2136,241.41583423209815,240.22306649298574,242.00753479804578,228.4076963660608,2136,2022-05-14 16:00:00,5.0,16.0,,False,2022-05-14 16:00:00
2137,243.49537222161734,242.3040505924895,243.86631757759793,230.2286032407365,2137,2022-05-14 16:20:00,5.0,16.0,,False,2022-05-14 16:20:00
2138,242.9344755115659,241.8701953597364,243.20657748215783,,2138,2022-05-14 16:40:00,5.0,16.0,,True,2022-05-14 16:40:00
2139,243.51878941207855,242.38976166758965,243.63859717651582,229.48194020704364,2139,2022-05-14 17:00:00,5.0,17.0,,False,2022-05-14 17:00:00
2140,245.17868088616964,243.6971845739089,244.98316189046363,231.02464719937683,2140,2022-05-14 17:20:00,5.0,17.0,,False,2022-05-14 17:20:00
2141,226.92452555837826,225.66465417589114,228.0977614512275,,2141,2022-05-14 17:40:00,5.0,17.0,,True,2022-05-14 17:40:00
2142,,,,,2142,,,,,False,2022-05-14 18:00:00
2143,,,,,2143,,,,,False,2022-05-14 18:20:00
2144,,,,,2144,,,,,True,2022-05-14 18:40:00
2145,,,,,2145,,,,,False,2022-05-14 19:00:00
2146,,,,,2146,,,,,False,2022-05-14 19:20:00
2147,,,,,2147,,,,,True,2022-05-14 19:40:00
2148,,,,,2148,,,,,False,2022-05-14 20:00:00
2149,,,,,2149,,,,,False,2022-05-14 20:20:00
2150,,,,,2150,,,,,True,2022-05-14 20:40:00
2151,,,,,2151,,,,,False,2022-05-14 21:00:00
2152,,,,,2152,,,,,False,2022-05-14 21:20:00
2153,,,,,2153,,,,,True,2022-05-14 21:40:00
2154,,,,,2154,,,,,False,2022-05-14 22:00:00
2155,,,,,2155,,,,,False,2022-05-14 22:20:00
2156,,,,,2156,,,,,True,2022-05-14 22:40:00
2157,,,,,2157,,,,,False,2022-05-14 23:00:00
2158,,,,,2158,,,,,True,2022-05-14 23:20:00
2159,,,,,2159,,,,,True,2022-05-14 23:40:00
2160,,,,,2160,,,,,True,2022-05-15 00:00:00
2161,,,,,2161,,,,,True,2022-05-15 00:20:00
2162,,,,,2162,,,,,True,2022-05-15 00:40:00
2163,,,,,2163,,,,,True,2022-05-15 01:00:00
2164,,,,,2164,,,,,True,2022-05-15 01:20:00
2165,,,,,2165,,,,,True,2022-05-15 01:40:00
2166,,,,,2166,,,,,True,2022-05-15 02:00:00
2167,,,,,2167,,,,,False,2022-05-15 02:20:00
2168,,,,,2168,,,,,True,2022-05-15 02:40:00
2169,,,,,2169,,,,,False,2022-05-15 03:00:00
2170,,,,,2170,,,,,False,2022-05-15 03:20:00
2171,,,,,2171,,,,,True,2022-05-15 03:40:00
2172,,,,,2172,,,,,True,2022-05-15 04:00:00
2173,,,,,2173,,,,,True,2022-05-15 04:20:00
2174,,,,,2174,,,,,True,2022-05-15 04:40:00
2175,,,,,2175,,,,,False,2022-05-15 05:00:00
2176,,,,,2176,,,,,False,2022-05-15 05:20:00
2177,,,,,2177,,,,,True,2022-05-15 05:40:00
2178,,,,,2178,,,,,True,2022-05-15 06:00:00
2179,,,,,2179,,,,,True,2022-05-15 06:20:00
2180,,,,,2180,,,,,True,2022-05-15 06:40:00
2181,257.6685435543997,115.86346723804795,253.44530728307706,248.1118421788039,2181,2022-05-15 07:00:00,5.0,7.0,,False,2022-05-15 07:00:00
2182,257.64527423964444,162.46112419831354,258.4622836385365,247.58237021468153,2182,2022-05-15 07:20:00,5.0,7.0,,False,2022-05-15 07:20:00
2183,159.45465694963974,259.26830916090876,265.64368246009565,,2183,2022-05-15 07:40:00,5.0,7.0,,True,2022-05-15 07:40:00
2184,153.49093176569505,258.26031339209305,278.9472873755913,249.3359108853252,2184,2022-05-15 08:00:00,5.0,8.0,,False,2022-05-15 08:00:00
2185,154.9773819119581,260.9089028193821,223.84988314618053,251.06775703221038,2185,2022-05-15 08:20:00,5.0,8.0,,True,2022-05-15 08:20:00
2186,151.11055646898458,271.3934062910625,212.3856659171126,,2186,2022-05-15 08:40:00,5.0,8.0,,True,2022-05-15 08:40:00
2187,153.74607240483425,253.83250735667968,212.11697975507778,244.27971410851617,2187,2022-05-15 09:00:00,5.0,9.0,,False,2022-05-15 09:00:00
2188,249.48934807907466,249.25292550317025,247.99864515136105,240.41962766016422,2188,2022-05-15 09:20:00,5.0,9.0,,False,2022-05-15 09:20:00
2189,261.4300275920749,260.4967980501489,263.0278616699154,,2189,2022-05-15 09:40:00,5.0,9.0,,True,2022-05-15 09:40:00
2190,236.33794497588866,235.2992000815214,238.0107874763022,225.0028893415364,2190,2022-05-15 10:00:00,5.0,10.0,,False,2022-05-15 10:00:00
2191,240.47834098775405,240.31288065877726,242.85622028364574,229.9256530126197,2191,2022-05-15 10:20:00,5.0,10.0,,False,2022-05-15 10:20:00
2192,237.74815560325533,236.5695280783895,238.9025779748366,,2192,2022-05-15 10:40:00,5.0,10.0,,True,2022-05-15 10:40:00
2193,240.3699195155325,239.53915487842244,242.07339658647442,228.89494758544407,2193,2022-05-15 11:00:00,5.0,11.0,,False,2022-05-15 11:00:00
2194,256.61174670144305,254.60306631544356,256.8890376845518,244.75220705215384,2194,2022-05-15 11:20:00,5.0,11.0,,False,2022-05-15 11:20:00
2195,247.71631057636176,246.3971807669389,248.56835298530376,,2195,2022-05-15 11:40:00,5.0,11.0,,True,2022-05-15 11:40:00
2196,247.26999281313448,246.18848481621586,248.46497662986366,236.21543889936174,2196,2022-05-15 12:00:00,5.0,12.0,,False,2022-05-15 12:00:00
2197,247.34423813500925,246.54332523070434,248.64525497713475,236.46225435319516,2197,2022-05-15 12:20:00,5.0,12.0,,False,2022-05-15 12:20:00
2198,246.22828697646233,244.9628282825653,246.6353110235967,,2198,2022-05-15 12:40:00,5.0,12.0,,True,2022-05-15 12:40:00
2199,248.96154846378485,247.70868002517213,249.6590778428593,237.4177665278087,2199,2022-05-15 13:00:00,5.0,13.0,,False,2022-05-15 13:00:00
2200,245.4013076551758,245.0893097055707,247.3386014770433,235.3053051291733,2200,2022-05-15 13:20:00,5.0,13.0,,False,2022-05-15 13:20:00
2201,245.63895907134562,244.64158686156114,246.7238545287168,,2201,2022-05-15 13:40:00,5.0,13.0,,True,2022-05-15 13:40:00
2202,246.8912726293914,246.0602639725359,247.92266052595122,236.16200413957185,2202,2022-05-15 14:00:00,5.0,14.0,,False,2022-05-15 14:00:00
2203,255.22839154967562,253.89827025520526,255.91232402622467,244.76776509618355,2203,2022-05-15 14:20:00,5.0,14.0,,False,2022-05-15 14:20:00
2204,246.9170137370581,246.13788281890626,248.0842362203007,,2204,2022-05-15 14:40:00,5.0,14.0,,True,2022-05-15 14:40:00
2205,252.5130338710873,251.2520153767008,253.02269929867623,241.36969257898866,2205,2022-05-15 15:00:00,5.0,15.0,,False,2022-05-15 15:00:00
2206,254.693258069197,253.09151737033923,254.6426943860217,243.11960944634936,2206,2022-05-15 15:20:00,5.0,15.0,,False,2022-05-15 15:20:00
2207,253.10694945614344,251.93487925926223,253.6246102820993,,2207,2022-05-15 15:40:00,5.0,15.0,,True,2022-05-15 15:40:00
2208,246.25855743106908,245.08892957901935,246.55347216575456,234.71449538575644,2208,2022-05-15 16:00:00,5.0,16.0,,False,2022-05-15 16:00:00
2209,250.08452545178375,248.9761287087275,250.78990743167913,239.68156444493388,2209,2022-05-15 16:20:00,5.0,16.0,,False,2022-05-15 16:20:00
2210,250.52160623630195,249.4214299038525,251.33763229390337,,2210,2022-05-15 16:40:00,5.0,16.0,,True,2022-05-15 16:40:00
2211,249.8266905942996,248.5733362559642,250.2017441399612,238.81408168595925,2211,2022-05-15 17:00:00,5.0,17.0,,False,2022-05-15 17:00:00
2212,251.83285878986163,250.2965356685879,251.89835002324804,240.2326999392073,2212,2022-05-15 17:20:00,5.0,17.0,,False,2022-05-15 17:20:00
2213,255.52972104965698,254.26864155369844,256.32563260694894,,2213,2022-05-15 17:40:00,5.0,17.0,,True,2022-05-15 17:40:00
2214,,,,,2214,,,,,False,2022-05-15 18:00:00
2215,,,,,2215,,,,,False,2022-05-15 18:20:00
2216,,,,,2216,,,,,True,2022-05-15 18:40:00
2217,,,,,2217,,,,,False,2022-05-15 19:00:00
2218,,,,,2218,,,,,False,2022-05-15 19:20:00
2219,,,,,2219,,,,,True,2022-05-15 19:40:00
2220,,,,,2220,,,,,False,2022-05-15 20:00:00
2221,,,,,2221,,,,,False,2022-05-15 20:20:00
2222,,,,,2222,,,,,True,2022-05-15 20:40:00
2223,,,,,2223,,,,,False,2022-05-15 21:00:00
2224,,,,,2224,,,,,False,2022-05-15 21:20:00
2225,,,,,2225,,,,,True,2022-05-15 21:40:00
2226,,,,,2226,,,,,False,2022-05-15 22:00:00
2227,,,,,2227,,,,,False,2022-05-15 22:20:00
2228,,,,,2228,,,,,True,2022-05-15 22:40:00
2229,,,,,2229,,,,,False,2022-05-15 23:00:00
2230,,,,,2230,,,,,False,2022-05-15 23:20:00
2231,,,,,2231,,,,,True,2022-05-15 23:40:00
2232,,,,,2232,,,,,False,2022-05-16 00:00:00
2233,,,,,2233,,,,,False,2022-05-16 00:20:00
2234,,,,,2234,,,,,True,2022-05-16 00:40:00
2235,,,,,2235,,,,,False,2022-05-16 01:00:00
2236,,,,,2236,,,,,False,2022-05-16 01:20:00
2237,,,,,2237,,,,,True,2022-05-16 01:40:00
2238,,,,,2238,,,,,False,2022-05-16 02:00:00
2239,,,,,2239,,,,,False,2022-05-16 02:20:00
2240,,,,,2240,,,,,True,2022-05-16 02:40:00
2241,,,,,2241,,,,,False,2022-05-16 03:00:00
2242,,,,,2242,,,,,False,2022-05-16 03:20:00
2243,,,,,2243,,,,,True,2022-05-16 03:40:00
2244,,,,,2244,,,,,False,2022-05-16 04:00:00
2245,,,,,2245,,,,,False,2022-05-16 04:20:00
2246,,,,,2246,,,,,True,2022-05-16 04:40:00
2247,,,,,2247,,,,,False,2022-05-16 05:00:00
2248,,,,,2248,,,,,False,2022-05-16 05:20:00
2249,,,,,2249,,,,,True,2022-05-16 05:40:00
2250,,,,,2250,,,,,False,2022-05-16 06:00:00
2251,,,,,2251,,,,,False,2022-05-16 06:20:00
2252,,,,,2252,,,,,True,2022-05-16 06:40:00
2253,244.4065325594279,243.4125696807985,244.5101652355812,232.34652018224872,2253,2022-05-16 07:00:00,5.0,7.0,,False,2022-05-16 07:00:00
2254,249.1037336865954,248.93092210402992,249.2354453656021,237.03377683592663,2254,2022-05-16 07:20:00,5.0,7.0,,False,2022-05-16 07:20:00
2255,253.17283271863738,251.61088210987177,252.73090307892446,,2255,2022-05-16 07:40:00,5.0,7.0,,True,2022-05-16 07:40:00
2256,257.84767575779034,256.2136051854455,257.68653104593386,245.96123709849746,2256,2022-05-16 08:00:00,5.0,8.0,,False,2022-05-16 08:00:00
2257,263.30135255615073,262.03517111753496,263.3938163634855,252.06061613794262,2257,2022-05-16 08:20:00,5.0,8.0,,True,2022-05-16 08:20:00
2258,257.52082731993994,256.5397846730433,258.01702352192103,,2258,2022-05-16 08:40:00,5.0,8.0,,True,2022-05-16 08:40:00
2259,254.04806168224874,252.9853364664906,254.37166681407163,242.53909758362764,2259,2022-05-16 09:00:00,5.0,9.0,,False,2022-05-16 09:00:00
2260,259.46223544193185,258.3971907152412,260.1409256894762,248.3344598386011,2260,2022-05-16 09:20:00,5.0,9.0,,False,2022-05-16 09:20:00
2261,261.46483022638927,260.3265301786611,262.2705187683873,,2261,2022-05-16 09:40:00,5.0,9.0,,True,2022-05-16 09:40:00
2262,260.6036747197443,259.1328774837411,261.07632981200425,249.3452456731596,2262,2022-05-16 10:00:00,5.0,10.0,,False,2022-05-16 10:00:00
2263,258.7060438379965,257.53021552696646,259.3942110484223,247.7327884803774,2263,2022-05-16 10:20:00,5.0,10.0,,False,2022-05-16 10:20:00
2264,247.8918533084113,247.31489101959343,249.10209298380104,,2264,2022-05-16 10:40:00,5.0,10.0,,True,2022-05-16 10:40:00
2265,238.7712132468375,238.15762353032338,240.31133524397464,227.47432463585574,2265,2022-05-16 11:00:00,5.0,11.0,,False,2022-05-16 11:00:00
2266,231.70110652585396,230.59784873438588,232.71158212361095,220.06722673206596,2266,2022-05-16 11:20:00,5.0,11.0,,False,2022-05-16 11:20:00
2267,239.51608762924226,238.7445462240239,240.85190933077524,,2267,2022-05-16 11:40:00,5.0,11.0,,True,2022-05-16 11:40:00
2268,253.5104395323122,252.12379593159443,253.8836214698495,242.36272531965696,2268,2022-05-16 12:00:00,5.0,12.0,,False,2022-05-16 12:00:00
2269,265.02422595937867,263.3472992260138,264.8006939780801,253.65799945284166,2269,2022-05-16 12:20:00,5.0,12.0,,True,2022-05-16 12:20:00
2270,262.3035199751239,260.80448204928433,262.6356788800195,,2270,2022-05-16 12:40:00,5.0,12.0,,True,2022-05-16 12:40:00
2271,256.91439887168247,255.5233431813462,257.49589381103306,246.6924680041476,2271,2022-05-16 13:00:00,5.0,13.0,,False,2022-05-16 13:00:00
2272,259.8661347783725,258.21640023100724,259.94587665969215,249.0795795936626,2272,2022-05-16 13:20:00,5.0,13.0,,False,2022-05-16 13:20:00
2273,262.0754959191547,260.33621929618494,262.1038367534005,,2273,2022-05-16 13:40:00,5.0,13.0,,True,2022-05-16 13:40:00
2274,262.0463976975167,259.98979926969434,261.7417629685169,250.83162859709392,2274,2022-05-16 14:00:00,5.0,14.0,,True,2022-05-16 14:00:00
2275,259.51411762766446,257.809686271051,259.67218363630707,248.89275471549186,2275,2022-05-16 14:20:00,5.0,14.0,,False,2022-05-16 14:20:00
2276,257.47195890658475,255.80277849207627,257.7928244895253,,2276,2022-05-16 14:40:00,5.0,14.0,,True,2022-05-16 14:40:00
2277,253.9791340391165,252.4118478207887,254.41950137988178,243.4159662180111,2277,2022-05-16 15:00:00,5.0,15.0,,False,2022-05-16 15:00:00
2278,255.33739076786298,254.11528807890113,256.2780203279608,245.2909162741024,2278,2022-05-16 15:20:00,5.0,15.0,,False,2022-05-16 15:20:00
2279,252.3629033175929,250.72988390808408,252.5830909940439,,2279,2022-05-16 15:40:00,5.0,15.0,,True,2022-05-16 15:40:00
