,z0_s1,z0_s2,z0_s3,z0_s4
3280,3.922429422258343e-05,2.5645391751028785e-05,4.4418250096451565e-05,9.096613552355211e-05
3281,3.0783417437469296e-05,5.19122195029532e-06,2.1315103143564943e-06,7.676747486340549e-06
3282,6.531218051979902e-05,2.4230278242362127e-05,1.936769582259353e-05,1.6709141404395753e-05
3283,6.119981212856012e-05,3.9239552742470916e-05,5.227658350231352e-05,4.5293848975802055e-05
3284,0.00011252808353548733,3.563008369850074e-05,9.578164210417046e-06,1.563630183497376e-05
3285,0.00011028256823369255,3.067133776968194e-05,1.2855502726636017e-05,1.7963378908433693e-05
3286,6.809143557323363e-05,1.045859184872354e-05,1.2659020703532823e-05,9.89557494931934e-06
3287,6.984415759598242e-06,1.1451806671208505e-05,5.3975679768554055e-06,3.125229882089698e-06
3288,3.7715462496349975e-05,1.8390914961927202e-05,2.1368039625004842e-05,2.044517413998931e-05
3289,5.2571938624190764e-05,3.072119912403876e-05,3.584075960313422e-05,1.2182590471661166e-05
3290,0.0001013308325257896,5.461264612896677e-05,6.199641847033441e-05,7.526343407201496e-05
3291,5.762967413493234e-05,6.432031664466225e-05,0.00010593130706721532,0.000276310094538036
3292,3.6136588555196096e-05,5.910303110778135e-05,3.6881402830016e-05,6.325997806608956e-05
3293,8.392251512227992e-05,9.066364597996944e-05,7.044735877960444e-05,7.441036414291613e-05
3294,8.540993202917652e-05,6.573981193441036e-05,0.00010030815699147833,7.940798975890508e-05
3295,9.549368912074696e-05,4.635147521732011e-05,6.769591119268114e-05,6.531555498792338e-05
3296,9.997121857393542e-05,5.524336722355057e-05,8.364201610961631e-05,7.716753094056781e-05
3297,5.077997405079275e-05,8.954510211917161e-05,6.382779179911382e-05,8.263941654714115e-05
3298,6.2025834661211e-05,2.9857122602900958e-05,2.937777174314532e-05,3.6776824149734496e-05
3299,4.424593325882676e-05,2.2951052245434112e-05,2.5767240503657356e-05,6.72731295401493e-05
3300,7.186606574506448e-05,3.579777640711674e-05,1.9488689730565495e-05,5.660061447871871e-05
3301,3.719792814278908e-05,3.920305195890748e-05,5.3109378182728876e-05,4.519906122283353e-05
3302,5.0342027306591735e-05,2.3291182009064265e-05,4.3499489357464074e-05,3.162176602909554e-05
3303,5.460419911955012e-05,2.819835389213425e-05,2.540924049240574e-05,4.891373090436231e-05
3304,5.245973307023265e-05,3.0228646305210968e-05,8.639911770480555e-05,0.0001614596622901177
3305,6.433620818096333e-05,7.200335724337206e-05,0.00011491017046292125,0.00018926035234425475
3306,4.181709461364519e-05,2.273133557858908e-05,3.0446811420211874e-05,0.0002389182658182731
3307,0.0001045318831959301,4.840858155690633e-05,5.59194719285936e-05,9.856317819967229e-05
3308,9.735558812073997e-05,3.2437455157005654e-05,4.246961347041319e-05,8.460555271748687e-05
3309,7.587540756375031e-05,3.188868608151447e-05,3.503048425665637e-05,0.00010826934485905372
3310,0.00011778376752240092,6.489012550988421e-05,4.253673430053977e-05,9.076447372909839e-05
3311,5.187302874337419e-05,2.247790225371187e-05,3.205692997017064e-05,5.113316660685523e-05
3312,5.807054992336683e-05,2.2367372335868264e-05,7.62011172982697e-06,2.5553653673709834e-05
3313,4.5424322957063975e-05,3.920014246036065e-05,2.5225981207444823e-05,2.6323766580098578e-05
3314,3.4868340048955376e-05,6.437253128431736e-05,4.56285602039569e-05,8.846804052718254e-05
3315,0.0003116822282731804,0.00010912571613355356,7.098525481293639e-05,2.218512704269955e-05
3316,0.00019415255449306538,8.412446293033095e-05,0.00012523657967293062,0.0001792135120368369
3317,9.697958439309398e-05,8.032988997301271e-05,4.360230140272303e-05,5.9353058644168764e-05
3318,0.0001192203055924931,7.117786007985574e-05,6.136335699143683e-05,5.833173542069474e-05
3319,9.942765749058747e-05,7.13310508447023e-05,4.425473453931699e-05,3.4972094109645975e-06
3320,4.822362493738148e-05,2.1381129534136812e-05,4.2662192034202056e-05,8.41999186942652e-05
3321,0.00010429957916940686,1.971550120106975e-05,6.060518336368965e-06,1.8095266990197454e-06
3322,0.00011955093970751367,4.1863033290640015e-05,5.670731047049546e-05,3.994866038420051e-05
3323,9.232797713632132e-05,9.208151739231896e-06,9.969445498295223e-06,7.0477540057068715e-06
3324,6.369522966625613e-05,3.0428409254977252e-05,3.0195685263151638e-05,9.112897903296166e-06
3325,3.937110199610603e-05,8.221235059099712e-06,1.1345711905010368e-05,7.2482891162682964e-06
3326,3.9372275019978005e-05,7.359469422791004e-05,4.30566137960241e-05,7.969580511952696e-05
3327,1.8837534123183758e-05,3.9170553337450085e-06,4.088610296850528e-07,2.597313937714509e-06
3328,4.165455297438109e-05,2.3139859473477953e-06,1.4249763351927143e-06,2.42200088950496e-06
3329,2.7731252269857536e-05,1.3470259819060274e-05,5.287068390695306e-06,1.6186467948702964e-05
3330,1.88765819285709e-05,6.070091134596612e-06,2.0866696551933306e-06,1.290991265164208e-06
3331,2.158762373868456e-05,2.1272452654289438e-06,5.908290766749794e-07,7.672733038686538e-07
3332,2.421982507413447e-05,2.8807653549844775e-08,3.0519923171391207e-06,1.4043616943789714e-06
3333,2.4167718945422053e-05,9.267196577376782e-09,2.265238669681425e-07,1.4185788341343654e-08
3334,1.4528881846940272e-05,3.51543254546074e-06,5.240602494508423e-07,1.2356877140364334e-06
3335,2.7113150951479977e-05,3.4033796165620437e-06,6.304420945209161e-07,9.004008061220814e-08
3336,1.8012193018569545e-05,2.5739001446084667e-06,8.531790384126237e-07,1.16065044555788e-08
3337,1.2971566045375718e-05,7.17607506614912e-07,8.348154693429962e-07,8.276033675392119e-07
3338,4.138346617466915e-05,3.1633476553046455e-05,1.0958233350671659e-05,1.6534171099727395e-05
3339,3.435641646402585e-05,6.20204039656205e-06,1.6428378584191236e-06,8.70127105928681e-07
3340,1.9409296779481897e-05,7.503760355510059e-06,1.2764605952683484e-05,1.7267453172468844e-06
3341,1.826837951361625e-05,6.752547340258288e-06,2.0451088522264158e-06,2.6732841420520605e-06
3342,1.6488769785504395e-05,6.042826721344686e-06,1.4026246387415415e-06,3.0246689612231314e-07
3343,2.4096326770168258e-05,4.7886064493203026e-09,2.3753107620900786e-07,1.6431706467749074e-08
3344,0.00302854250001775,0.00012828262071379554,6.431985634663032e-06,0.0014955277794573797
3345,0.00015551454267202634,0.00011660572955923136,8.785458345829924e-05,3.077473162349544e-05
3346,0.0003003372108691297,0.00017405215665284129,5.932962901268719e-05,2.672448117996167e-05
3347,0.0001762730108262504,0.00014799516555304116,0.00020194294559238113,2.574568196578591e-05
3348,0.00014423607507044734,4.8740225149123525e-05,0.00010226081088043502,3.0382908521889435e-05
3349,9.844798712212796e-05,3.086361618710089e-05,5.8148714435813135e-05,1.8457360709480923e-05
3350,0.00013065866842621086,0.0001488736921029747,0.00017137354839952623,6.273208894150747e-05
3351,0.00013333813614784462,0.00016668413073068385,0.0003842582233486155,0.000270767380945078
3352,5.738340025132371e-05,3.545563124406148e-05,0.00010487218006596989,2.540157381021979e-05
3353,0.0001263527788271188,4.1062522119895436e-05,7.207532709266791e-05,2.3104757921069433e-05
3354,0.00015468903795069986,5.523996406379244e-05,0.0001694896834014697,9.655685159286095e-05
3355,6.75050139050625e-05,4.246934336265959e-06,4.058708248547847e-05,1.550689920576208e-05
3356,0.00014669723193959608,4.397823056137453e-05,9.634838478684172e-05,6.757647182249921e-05
3357,9.147685975523148e-05,1.6875696666631166e-05,1.757215381634571e-05,4.18843895049671e-06
3358,0.000205450444371684,1.0460045270812039e-05,3.6626806103719998e-06,4.1108373274555505e-06
3359,3.441381995175656e-05,3.503764763296219e-05,0.00013165241830699896,0.0003605133718968987
3360,1.8680397046901248e-05,2.52440817760759e-06,9.140484931037243e-06,2.73281565121167e-06
3361,3.95847038429845e-05,4.553199121477417e-06,1.079117562967284e-05,1.5224947671756871e-06
3362,3.335102463241878e-05,5.334298499693424e-05,0.0002691206403382313,0.0001413374630708243
3363,4.037867934035594e-05,6.261605777206603e-06,1.218493159703334e-05,1.700319556943604e-05
3364,7.575915397465689e-06,2.647864458053348e-05,4.647765255739682e-06,3.65102106047493e-06
3365,0.0001988556093825777,0.00018261473912824458,0.00016149957045196491,0.005557060024541329
3366,4.920395419997007e-05,0.006772194033862512,1.095809496831088e-06,0.0004919109219985423
3367,3.5594472536299225e-05,0.002530902177907541,0.0015276966843311153,1.662903467904537e-06
3368,6.925934526159846e-06,0.003619062922252739,2.821563953309427e-06,6.783943531007364e-06
3369,7.681949522492002e-06,0.021037465664623407,0.0005677491138211461,2.4856485892596104e-05
3370,6.277485453928199e-05,0.03345958835647963,0.01006591649962063,8.490114202887733e-05
3371,6.430458963563982e-05,0.018152357413284435,0.07580248833860648,7.233430389644746e-05
3372,2.8845577094977514e-05,0.05380605301894367,0.00035545654075666333,1.043160663007282e-05
3373,1.906890462178595e-05,0.05513151699581858,0.04798318131263608,0.00011820402583614532
3374,2.3014197523622353e-05,0.012291897157604901,0.11374705669018416,3.113420044709729e-05
3375,1.388312721698329e-05,0.008821534645601708,0.12129766472366306,5.970486259948387e-05
3376,2.4043962795452346e-05,0.012048356999098842,0.07376146143944849,0.00010495433016462608
3377,4.383294933697245e-05,0.0005268255416616861,1.180980742950649e-19,3.299354005770233e-05
3378,2.6277906949614642e-05,0.003626545446978627,0.04998983942354811,0.00012535374428195
3379,5.0277351866619554e-05,0.002966777755973243,0.20218304090174025,8.389996870375915e-05
3380,0.00019075064757284062,0.059854715079410176,0.01730816136133995,0.0001507963385240654
3381,0.00016455612742454154,0.03817257692040529,0.050064218348556976,0.0015260535023464842
3382,1.7518196673659482e-05,0.0012633776031121546,0.003250024724389043,0.0024675027075008703
3383,4.424454141506306e-06,0.001049498245493701,0.0343688098310179,0.00014347437376824006
3384,1.3848381436770234e-05,0.0183390437938693,0.05818895705948594,0.00035798308996258684
3385,1.998356866144534e-06,0.0018484619405453788,0.00043212630570472734,0.0011783411978908173
3386,2.2465721664569245e-05,0.0006921852331745816,8.552131236767241e-05,0.0011838593142251452
3387,3.046087762530797e-05,3.9817151330516527e-05,8.668470935267679e-05,0.00033753551810506945
3388,2.4261725816021967e-05,4.053550199885059e-05,8.766196282008047e-05,0.00020207623036286803
3389,8.186708619070248e-06,4.116657738853977e-05,8.82785632221328e-05,0.0029326838318203268
3390,2.151619471328957e-05,0.0005656653744014475,8.892424854881023e-05,0.0011968355367849388
3391,2.753041047484933e-08,4.0601566634364775e-05,4.555244512282158e-05,1.2128755829871182e-06
3392,2.4636738538861786e-05,4.196365154184807e-05,8.960483578503781e-05,0.00020159155406851008
3393,8.74150311610626e-05,4.1989306922860005e-05,1.644947383102301e-05,3.6633584101384644e-05
3394,9.460635995715337e-05,,,2.4358838670985516e-05
3395,9.001397118577444e-05,0.0001475824926108471,7.469492790494079e-06,0.00015601627021036545
3396,0.00010914107328888957,2.4509526502157703e-05,8.957575086041269e-05,2.0064642209119403e-07
3397,0.0005794380122926224,4.176696028742326e-05,0.0007232701428084673,0.006105309930762998
3398,7.048419212900767e-05,2.298888771936235e-06,4.2640906287522724e-07,2.9620765735014965e-05
3399,4.648766426862836e-05,6.5028111596150045e-06,4.772425373709142e-06,1.0716700970408665e-06
3400,0.0001312428224301188,0.00035135988533577467,0.0009542028861704441,0.0001135467044308513
3401,8.510669904633821e-05,4.172537208932781e-05,8.56544158022422e-13,8.156255105697975e-10
3402,,,,
3403,,,,
3404,8.180969460759136e-05,4.0221887104037404e-05,0.0006383059099304366,4.789817346961736e-05
3405,5.056012971288698e-05,0.00016995827448586733,0.0002793339225331946,3.988836376539342e-06
3406,0.00010691762443432722,0.00026170864093601437,0.001103681943112664,0.0002777713199805825
3407,0.0002015239032901878,0.0006430838120998611,0.0017071397408007529,0.00022852943683641277
3408,0.00026006927283103807,3.8275789284851854e-05,3.469130746676887e-05,0.0003898080425913281
3409,6.292258449863892e-05,1.4937681996694317e-07,1.6219716056913838e-07,6.054243709676943e-09
3410,1.5012623890913462e-05,7.73923474884673e-05,0.0003266666530881903,7.2452116515177545e-06
3411,6.538359912747753e-06,5.738205147179495e-06,0.0008740229659211909,1.198791100442456e-06
3412,6.0268648765942206e-05,4.417805535326459e-05,3.245480487513404e-05,2.6980456395271487e-06
3413,1.885775103052453e-05,7.276491518129893e-05,0.0004049997278648187,0.00015054677473702387
3414,4.0519418561662e-05,0.00012763555647898577,0.00016387590424477355,2.8480100489010113e-05
3415,7.400203327165223e-05,7.675654864574276e-05,0.0002549812539199418,0.0001359316679006409
3416,2.2046793541151486e-05,4.5657624994795026e-05,0.0007330610116451904,9.48766884704715e-05
3417,6.18673982620021e-05,9.277023746462246e-05,0.0005569501452145155,1.492189905776852e-05
3418,6.211146513674862e-05,1.90666321727725e-07,1.526632698246914e-06,4.3961597393509426e-08
3419,6.503149483955365e-05,6.0408638765005504e-05,7.498436606884865e-05,0.00017481792380409216
3420,7.049223106969365e-05,4.831497546110392e-05,0.0001769834825922904,0.000503008128173361
3421,,,,
3422,,,,
3423,,,,
3424,,,,
3425,,,,
3426,,,,
3427,,,,
3428,,,,
3429,,,,
3430,,,,
3431,,,,
3432,8.513652200695666e-05,4.0752887140696094e-05,3.054730811436782e-05,6.56621185865453e-15
3433,2.1332940181929012e-05,0.00018428341756218143,4.8924546451369886e-05,0.00012462261085204043
3434,0.00010137395249244091,5.989618521726908e-07,0.00010786192763487879,3.6408243290894214e-08
3435,1.4704886600252994e-05,0.0006283371460069222,0.0007556294404874144,1.997094928231849e-06
3436,8.220938198160634e-05,0.00016586815630791236,0.0002479258859328388,0.00017656096472858812
3437,4.356847115280408e-05,3.6376338096964154e-05,0.00043077753674884706,0.0008841036160360699
3438,0.00017276204105617145,0.00015766127101549167,0.00031190570665213846,0.0002996949526050098
3439,4.564481287543897e-05,5.561351104307052e-05,0.00020846100796115212,0.0010801211674906354
3440,4.6281046743038164e-05,5.69532473448402e-05,0.00021496380628265068,0.00023974614387857127
3441,8.719263904434334e-05,3.210428057291566e-05,4.0290532118661846e-05,0.000312289279084807
3442,0.00012314772874658263,1.751627283775152e-05,4.351883903058796e-05,2.083825430478984e-05
3443,0.00025772443483832103,4.533838072098358e-07,2.0159448941249984e-06,9.745467910088893e-05
3444,4.42759348880573e-05,4.477855721650076e-06,2.384774110280155e-05,0.00011221320349744354
3445,5.147759192021642e-05,1.0559206078584998e-05,4.259097768158956e-05,8.559664763715502e-06
3446,1.4270152283349055e-05,3.54727557038427e-05,0.00018987354144617115,2.5873973649672664e-05
3447,6.038181723594543e-05,7.90722293506021e-05,9.603092460819475e-05,1.858504487080981e-05
3448,3.3997086062475024e-05,3.949005724939627e-06,8.09336048777227e-06,8.962084391733695e-08
3449,4.272150835162645e-05,2.91758632153697e-05,4.059509701060438e-05,1.2828571616164087e-05
3450,4.741281548580224e-05,3.992985676398371e-05,0.0013495598379691747,0.0009027382535415054
3451,2.718912862193993e-05,5.682376776750425e-05,0.0002079467966389994,0.00030986496815883595
3452,1.2726567725063729e-05,2.1560317715229983e-05,0.00015229806420981434,0.0002784468038677387
3453,8.78211095545814e-06,4.153855496727061e-06,1.7029843236444404e-05,4.74392787666778e-05
3454,9.654565655105534e-05,5.349034327273992e-05,8.911075713840483e-05,3.992511680368649e-05
3455,8.515335742310491e-05,0.00013512819942149018,1.189894514228983e-06,0.0003532711778150217
3456,2.681676202273447e-05,2.4853800735010003e-05,8.474277891153172e-05,3.809867199075854e-05
3457,3.7587094120081254e-05,8.251159420278258e-06,4.8634372257831e-05,6.698606290238896e-05
3458,0.00011720197965076054,0.00010959517588059763,0.0002165858719971305,0.0003792196034764461
3459,4.8924407471212304e-05,4.6930024247321015e-05,4.055557154115888e-05,7.539814871425737e-05
3460,8.639440819620907e-05,0.0003990345612217217,0.0006666056329859266,0.0009758520586362899
3461,0.00018203040652432835,0.00017159596364020854,0.0004029508867333677,0.0002844991538066275
3462,2.656622971652289e-05,1.9407794789463842e-05,6.400355611620206e-05,2.8941565441639717e-06
3463,0.0002946040541445386,0.0007294989833608141,0.0014910746174976106,0.0022138456452768782
3464,1.9455201840980333e-05,3.927098689712856e-06,1.4682832308862873e-06,4.838461926573096e-06
3465,0.0001630925252606483,0.00012667123259086537,0.00010915451142692985,0.00011837854338045119
3466,3.4339935601458704e-05,1.9786190846159907e-05,2.7649645307041705e-05,3.684555548375103e-05
3467,7.897774517415464e-05,7.286337329768036e-05,0.00031774305601104064,0.0013756065474890306
3468,2.6228513141542428e-05,2.1550536018194256e-05,7.035860124449224e-05,0.001009496050800827
3469,6.81995786405547e-05,0.00019816572601242508,0.000587304619126387,0.0017970619769493604
3470,7.5889440342937575e-06,1.9828984311533503e-05,7.436978967347618e-05,0.00034735450423393815
3471,1.4901080238011914e-05,4.412454309958022e-06,2.7743821980585504e-05,2.641224896378499e-05
3472,4.50100339370569e-05,7.389992151149187e-05,0.0003648038712871907,0.0010506485813698064
3473,7.442636700667308e-05,8.98321704490028e-05,0.00019116335888101098,0.00041378719205573697
3474,4.9242539420904564e-05,3.510595324791947e-05,4.992166319704319e-05,7.426518448584013e-05
3475,4.772296654049505e-05,3.5749583541356355e-05,2.164275332583741e-05,3.7579922261962214e-05
3476,5.209451558261815e-05,9.76567562241749e-06,1.980584641548457e-05,7.742769219400268e-05
3477,4.7150954811915534e-05,6.453528413799118e-05,8.718778999523397e-05,0.0002547223910998757
3478,6.488511467372787e-05,3.89564047181613e-05,7.430715509847736e-05,6.543559965799065e-05
3479,3.699356033940673e-05,1.230283376469378e-05,3.712214558789972e-05,0.0001618832029513292
3480,0.0001598498485135285,0.00010162726665729144,0.0002091273310383505,0.0005738933381827297
3481,0.00017087073517986877,0.00015856177375669315,8.208810793625254e-05,0.00013546023588067188
3482,8.85861824956696e-05,6.66720639305174e-05,0.00013132776041261963,0.0003555950144091242
3483,6.401112931211032e-05,2.7187053035761322e-05,0.0001749985577141144,0.00042603943242154797
3484,4.730962038231044e-05,6.114873064312829e-05,9.655635001191382e-05,9.65331361101451e-05
3485,5.5370891266972165e-05,4.3331238546387974e-05,7.584981586549861e-05,0.0001134359461104624
3486,3.841144021594551e-05,7.3567059222569105e-06,8.869898630163843e-06,6.166070956498285e-05
3487,0.000547012315962694,0.00037919732175684654,0.00023187646318778048,8.116752059611581e-05
3488,0.0008371183528073923,0.00018211428296613236,0.00020191812264763086,0.00046139058427414453
3489,0.0007058755666347621,9.532147818717152e-05,9.045510186248604e-05,0.0002613276544591051
3490,0.0018021820071201016,0.0002741426771278404,0.0006644598481089882,0.0011647720982080395
3491,0.0013771408161781075,1.3559492365449979e-05,1.4565581182299477e-05,1.9907295955558296e-05
3492,0.004392400164122013,0.0001632271397181682,0.00010023660731943993,0.00019423225826142472
3493,0.0007083940381028431,5.208495553960272e-06,1.4603994376367231e-06,4.2466237380239436e-06
3494,0.0019281396472236468,3.314776721255292e-05,7.640189877281522e-05,0.0013976932120471726
3495,0.008884190431840999,2.3037005823859523e-11,3.412737460077698e-11,1.384857578691383e-09
3496,0.013700931212255723,1.4566973585837328e-05,4.3232102453949924e-32,7.49743257464667e-10
3497,,,,
3498,,,,
3499,0.0003357671928115849,0.00031837713391445754,0.00034639563714682824,0.00047486480716228734
3500,4.131698836396185e-05,3.269056296796113e-05,4.20277148220142e-05,3.660571432526721e-05
3501,2.5477508994258705e-05,3.565232559899099e-05,0.0001856925624722321,3.6821521014798544e-05
3502,2.598485800977018e-05,3.733234921573249e-05,3.4373635470288584e-05,0.00013216845266337502
3503,1.1824093352112331e-05,3.226171806161867e-05,0.0005739681250598117,0.0002233349016431751
3504,4.371307972593708e-06,8.02926599412452e-07,1.2564196535154062e-06,1.511046736681358e-07
3505,5.858911628029092e-06,6.744913199291034e-06,8.116725520073478e-06,2.0547142093749876e-06
3506,1.868311124367682e-06,9.437440818971134e-06,9.791002053038352e-05,6.501707810991817e-05
3507,4.135841921669134e-06,4.1933974127947055e-05,1.1812618908788803e-05,3.095680993155996e-05
3508,1.2343381097930863e-06,4.7016680526278855e-05,1.587433656852206e-05,2.413155735085664e-05
3509,6.2382924940997146e-06,0.00012243479510038358,0.00010803764554208842,7.244760364298626e-05
3510,1.7968770083375995e-05,0.0002231004025337527,0.00018978915874850698,0.00018180826086422848
3511,3.428080510338059e-05,1.1365065272240653e-05,5.5138363486369465e-06,0.00038512557288343714
3512,3.6785562353153425e-05,4.510094239920035e-05,6.648256003078018e-05,3.132915805796994e-05
3513,2.8019828778369697e-05,2.587213023405428e-05,8.101681795225362e-05,1.4643678665079445e-06
3514,2.4719757736114124e-05,2.08890596350541e-05,1.885594357836533e-05,8.213230050842422e-06
3515,5.281610075659144e-06,8.623961786723136e-07,2.2187231998603624e-10,6.649618268211543e-10
3516,0.0008182862304963882,0.00022949568416944088,0.00016242326520337608,2.810512573165111e-05
3517,0.0001311600581837525,1.6659284347106283e-05,3.223517190140637e-06,8.363902946686516e-06
3518,0.00011180120715590628,2.6795909852982097e-05,0.00010423249950691858,1.4971296582693008e-05
3519,8.989030988497461e-05,4.545708736991786e-06,1.9053166326380453e-06,1.3586981708394666e-06
3520,0.00022355829697709502,2.8803477318951093e-05,5.067167734643102e-05,0.00014044807855567002
3521,0.00013776358610897144,0.00016823515369892493,0.0005533948536021531,0.0020883284953055695
3522,0.00010851216855269431,1.07000038443601e-05,0.00011996263868847118,3.143845340539037e-05
3523,0.00010749022527290899,4.179064583787776e-05,4.640327188063811e-05,0.00019722184712236184
3524,0.000253892952486585,0.00016455813733174467,0.001390904794767238,0.001079543403321534
3525,0.00011212124685212474,6.878858565032521e-05,0.00026649185469870357,0.0006943932584337521
3526,8.931370472999469e-05,0.0001290732517430908,0.0006966945903344803,0.0005009788592889109
3527,0.00027750906029370146,5.564755511438223e-05,1.7151416019305897e-05,2.0572426048571017e-08
3528,0.0001932054966160706,0.0005840204509035597,0.001865643848029913,0.0004712902403568421
3529,0.00016695079342564113,6.520961689925831e-05,0.00010913830014285065,4.810635387308154e-05
3530,6.985290972764222e-05,0.00010525487456959015,3.3242012462970026e-05,1.5920197301924507e-05
3531,2.5769732656157236e-05,1.9173398226550186e-05,1.860683777065986e-05,2.938907358861726e-07
3532,2.0975917593827847e-05,1.9444268359964623e-07,2.6951504061659737e-07,2.1467229406010624e-07
3533,0.00011139970647369448,0.0001510439064130685,0.0003376685356413898,0.00034449131722057635
3534,0.0002815731200420656,0.0004738147564882094,0.000564665649158479,0.0007935130866208647
3535,9.832878889285427e-05,1.0870285289415595e-05,1.111431210609626e-07,1.3323840043288009e-08
3536,1.5701030119194235e-05,2.31666330408773e-05,0.00020630092159668468,0.00030030504019502245
3537,4.367154690734594e-05,2.3982188633327432e-05,7.4165840185721815e-06,4.1293777943826754e-06
3538,9.531101931650727e-05,5.980751434816147e-05,0.0001859444807691681,0.0006536407461756893
3539,0.0011496926790620793,2.2642954101807764e-05,1.3840370233112634e-05,4.695345220460396e-08
3540,0.00027208397930317995,0.00014972703633604124,9.571885667240941e-05,1.256276893129365e-05
3541,0.0003805558022478305,2.129205247866723e-05,1.2812402741840208e-05,1.8926661248728643e-05
3542,0.00023024026052240721,3.656396676702525e-06,1.1185155473328251e-05,0.0005835622604670915
3543,0.00036251254279356904,5.0869249734971666e-05,3.6881475636883e-05,0.000191084324165791
3544,0.00034176865049516766,3.733032433407359e-05,1.0931098564677529e-05,9.559682413308165e-07
3545,6.815200163213378e-05,3.910037547509917e-06,2.0502222868553004e-06,2.220317315027228e-06
3546,0.0004366970330931361,8.970164453892051e-05,0.0001204875366298679,4.3428958708743914e-05
3547,0.00014729748676239047,2.835160565000448e-05,9.847606046455113e-05,4.70880843374032e-05
3548,0.0002328840044587452,8.760525022019755e-05,0.00019916029798177663,2.94560671682291e-05
3549,0.00011759533723869345,2.348244060311027e-05,4.3423727455779284e-05,0.0003589490169409784
3550,0.0002643615423274711,6.569628076032154e-05,0.00017691627559377165,0.00010306592679488522
3551,3.36796385609497e-05,6.39842939429314e-06,0.00011360800329170639,8.731738179069469e-05
3552,7.788818419489084e-05,9.565858239914157e-05,0.00010144076290957542,3.0449943794589416e-05
3553,7.233110885392031e-05,2.4564648253773748e-05,3.493983378618893e-05,0.0001972448307741749
3554,9.745344244751099e-05,2.949501723707032e-06,4.523791192655353e-06,1.4378461200167251e-06
3555,0.0005285067194917932,0.00012566487510977416,9.886385542700636e-06,7.608575866744816e-06
3556,0.00017858886438307706,0.0005206854300413609,0.0007709478238609815,0.000526256862618998
3557,0.0004140988114988035,6.10443642065124e-05,4.474616928412326e-05,0.00016013056930837009
3558,1.9027534522960483e-05,3.074388312229877e-06,0.0001594383774326887,0.00021479955757017864
3559,0.00025326195808762596,8.492475164313197e-05,0.00015302393462709706,0.00014212664253971833
3560,4.5937250939209805e-05,0.00033194323852180134,0.001225672182216962,0.0006580935107901823
3561,8.39548903617054e-05,4.054912689385056e-05,3.842577580759565e-05,1.7497529127277626e-05
3562,0.0001085128930137117,8.065792190296331e-07,9.61814845909349e-06,3.136686865332498e-05
3563,5.966955013454238e-06,1.0637309036658441e-05,1.3928044765309128e-05,1.0568196069750067e-06
3564,7.527904391864352e-05,1.0387819389841338e-05,0.00011057182374753973,2.1752476294952173e-05
3565,8.33722206981202e-05,5.038495116677292e-05,0.00014352824941240102,0.0002806319314313055
3566,9.623641470207606e-05,2.8398367765969044e-05,2.9991689951129952e-05,0.00017764155477964126
3567,1.3484243962227236e-05,1.0786948113977681e-05,1.9930134219257064e-05,8.75928518910144e-06
3568,1.2510638635155705e-05,5.417286444683869e-06,6.439821361567909e-06,0.0002379705433738153
3569,4.136444516977487e-05,3.407181536079737e-05,5.8596181727092446e-05,0.00014112409137162
3570,3.400631077979109e-05,9.456144445406844e-05,0.0007049189229436214,1.7948207657997072e-05
3571,9.926958575009077e-05,0.00011317379330135402,5.6365617403485006e-05,1.2344463701207388e-05
3572,5.8376692205384196e-05,1.5224459292146896e-05,2.1958876814243446e-05,8.01393675853647e-06
3573,3.3530428157583903e-05,9.262729430343518e-05,0.0002264760318707887,8.191484501539769e-05
3574,0.00019238903571819436,1.605096026948024e-05,9.067926543795106e-06,4.5388600042512105e-06
3575,4.91579045661199e-06,2.589624854597264e-06,3.1865673924390097e-07,0.0002921347317300611
3576,7.91512196027439e-05,7.900994440063934e-05,0.0007007144400727843,0.0003465183864346186
3577,7.921397841246663e-05,0.0004449917718688269,0.0004671422307248303,0.00041459082200995224
3578,4.1216836506116606e-05,1.8383070867925328e-05,4.2609680341256e-05,0.00014039977775639418
3579,1.7821459964594452e-05,2.026508206855219e-06,1.3954606288094373e-06,8.441278594086074e-08
3580,4.806292339120631e-05,9.26341941172812e-06,1.219538308781381e-05,7.907582250636793e-05
3581,7.736208400358546e-05,4.096386304323669e-06,4.095268002254531e-05,2.5393185807045066e-05
3582,0.00012229540958366047,7.205303318890542e-05,0.00011174356986497996,2.178858475177948e-06
3583,5.170502493538695e-05,5.212032074554558e-06,7.109461037947554e-06,5.245222139123589e-06
3584,1.1565878028930089e-05,1.8001353469491138e-07,6.604743310947068e-10,8.526586509602266e-06
3585,2.8044552121380684e-07,3.197184066229509e-05,0.0008486308503653393,0.0010493522070197676
3586,2.0852540545190185e-05,2.9158775108555425e-05,0.003064298883292622,0.002075016285864708
3587,2.022889196988542e-05,4.118894917714497e-05,7.435536344808676e-05,0.0002169828056498821
3588,1.9985102072266284e-05,2.866679312888968e-05,0.0031259843685691167,0.007445082535437868
3589,1.984336375969702e-05,2.8586403916525993e-05,0.0034357526300447883,0.0032125974265883555
3590,,,,
3591,,,,
3592,,,,
3593,,,,
3594,,,,
3595,,,,
3596,,,,
3597,,,,
3598,,,,
3599,,,,
3600,,,,
3601,,,,
3602,,,,
3603,,,,
3604,,,,
3605,,,,
3606,,,,
3607,,,,
3608,,,,
3609,,,,
3610,,,,
3611,,,,
3612,,,,
3613,,,,
3614,,,,
