,p1_avg [Pa],p2_avg [Pa],p3_avg [Pa],p1_avg [mb],p2_avg [mb],p3_avg [mb]
4133,100914.70508760418,100919.04250151145,100922.2194195453,1009.1470508760417,1009.1904250151146,1009.222194195453
4134,100901.75804985521,100906.84649287812,100910.12919611874,1009.017580498552,1009.0684649287813,1009.1012919611876
4135,100877.53873875365,100882.75986676407,100885.82392609531,1008.7753873875365,1008.8275986676407,1008.858239260953
4136,100850.59541471145,100856.08024022187,100858.97410186146,1008.5059541471145,1008.5608024022189,1008.5897410186145
4137,100829.24890204532,100834.9545523203,100837.81862562345,1008.2924890204531,1008.3495455232031,1008.3781862562344
4138,100808.62976432135,100814.55246260783,100817.38749521614,1008.0862976432136,1008.1455246260782,1008.1738749521613
4139,100804.92108300053,100811.31375269427,100814.19092360417,1008.0492108300051,1008.1131375269426,1008.1419092360417
4140,100797.98044319116,100804.19594383854,100807.17553235886,1007.9798044319115,1008.0419594383853,1008.0717553235885
4141,100786.78610482553,100792.93065408176,100795.87050825052,1007.8678610482552,1007.9293065408177,1007.958705082505
4142,100766.25463227136,100772.62663390105,100775.57953712084,1007.6625463227136,1007.7262663390105,1007.7557953712083
4143,100750.25668768228,100756.29977044114,100759.26996540677,1007.5025668768228,1007.5629977044114,1007.5926996540678
4144,100718.5326771901,100724.37322734219,100727.21086521042,1007.185326771901,1007.2437322734219,1007.2721086521041
4145,100689.57559543436,100695.31183662811,100698.10713758126,1006.8957559543437,1006.9531183662813,1006.9810713758126
4146,100662.97447614322,100668.48330171352,100671.31358720417,1006.6297447614323,1006.6848330171354,1006.7131358720417
4147,100639.1474444854,100644.59654287084,100647.47780003594,1006.3914744448541,1006.4459654287084,1006.4747780003593
4148,100631.19033555573,100636.33138205054,100639.23358755834,1006.3119033555574,1006.3633138205053,1006.3923358755833
4149,100611.16697934218,100615.8070127672,100618.71652638125,1006.1116697934219,1006.1580701276719,1006.1871652638124
4150,100578.22635686822,100582.89404596979,100585.82278474531,1005.7822635686822,1005.8289404596978,1005.8582278474531
4151,100541.57237522186,100545.96226279948,100548.9483801625,1005.4157237522188,1005.4596226279948,1005.4894838016249
4152,100531.38899964165,100535.96819772395,100538.90027545468,1005.3138899964166,1005.3596819772397,1005.3890027545468
4153,100502.59411372968,100506.94374482396,100510.03280516145,1005.0259411372969,1005.0694374482396,1005.1003280516145
4154,100499.03320011665,100503.69917866563,100506.69549600052,1004.9903320011667,1005.0369917866562,1005.0669549600052
4155,100485.65746123125,100490.50531627031,100493.47257776772,1004.8565746123124,1004.905053162703,1004.934725777677
4156,100470.31804252761,100475.13268351457,100478.06011363749,1004.7031804252762,1004.751326835146,1004.7806011363749
4157,100458.78988681978,100463.59501753385,100466.53731959948,1004.587898868198,1004.6359501753385,1004.6653731959948
4158,100450.47550739428,100454.53564323438,100457.79310781405,1004.5047550739425,1004.5453564323439,1004.5779310781406
4159,100443.09275458647,100446.98373632031,100450.51606507656,1004.4309275458644,1004.4698373632032,1004.5051606507658
4160,100419.77221443593,100423.74320564792,100427.29094618853,1004.1977221443593,1004.2374320564792,1004.2729094618854
4161,100394.6125667224,100398.8980713823,100402.32560455469,1003.946125667224,1003.9889807138227,1004.0232560455469
4162,100374.60063381302,100378.94124039114,100382.33228030364,1003.7460063381303,1003.7894124039115,1003.8233228030364
4163,100388.43965689011,100393.85810931877,100396.91977642136,1003.8843965689009,1003.9385810931875,1003.9691977642135
4164,100370.16712017397,100376.6257027349,100379.5664288104,1003.7016712017396,1003.766257027349,1003.7956642881041
4165,100352.78534660678,100359.49945657657,100362.41394280367,1003.5278534660677,1003.5949945657658,1003.6241394280365
4166,100338.3076080125,100344.59410815782,100347.37974736147,1003.383076080125,1003.4459410815781,1003.4737974736145
4167,100342.95790292969,100348.72014001146,100351.43905059219,1003.4295790292969,1003.4872014001146,1003.5143905059219
4168,100347.8351291849,100353.62047098854,100356.29407088125,1003.478351291849,1003.5362047098854,1003.5629407088124
4169,100341.19697818646,100347.50057371771,100350.13784273775,1003.4119697818645,1003.4750057371772,1003.5013784273776
4170,100333.20421720365,100339.68079119064,100342.30308376302,1003.3320421720364,1003.3968079119063,1003.4230308376301
4171,100314.44800227603,100320.83191902499,100323.45863797709,1003.1444800227605,1003.2083191902499,1003.2345863797708
4172,100301.19352357344,100307.59443541823,100310.20527128282,1003.0119352357343,1003.0759443541824,1003.1020527128281
4173,100284.32077044845,100289.82952926928,100292.50840177499,1002.8432077044844,1002.8982952926926,1002.9250840177501
4174,100278.03056744947,100283.58735430887,100286.26699252237,1002.7803056744948,1002.8358735430885,1002.862669925224
4175,100251.413985725,100257.21956246824,100259.84980753543,1002.51413985725,1002.5721956246823,1002.5984980753542
4176,100226.80852255,100233.7319962823,100236.56897334116,1002.2680852255,1002.3373199628229,1002.3656897334114
4177,100217.74694174479,100224.70998690417,100227.49021132187,1002.1774694174478,1002.2470998690417,1002.2749021132188
4178,100219.3832215724,100225.84092470781,100228.55824226094,1002.193832215724,1002.2584092470782,1002.2855824226094
4179,100236.9517789922,100242.27606182969,100245.06668570988,1002.3695177899219,1002.4227606182968,1002.4506668570989
4180,100231.98323108802,100235.81048982345,100238.9036528375,1002.3198323108803,1002.3581048982344,1002.389036528375
4181,100240.51547423124,100245.41911722605,100247.43354832448,1002.4051547423126,1002.4541911722604,1002.4743354832449
4182,100245.64946254271,100252.10547216458,100254.99280608073,1002.4564946254271,1002.5210547216458,1002.5499280608072
4183,100183.21367411563,100189.74758664217,100192.05467743542,1001.8321367411564,1001.8974758664218,1001.9205467743543
4184,100138.19558557605,100144.29762037865,100146.43516190052,1001.3819558557605,1001.4429762037864,1001.4643516190051
4185,100091.93197550312,100098.42673166354,100100.62683989688,1000.9193197550312,1000.9842673166354,1001.0062683989688
4186,100072.6658968224,100079.40269045104,100081.69562171561,1000.7266589682239,1000.7940269045105,1000.8169562171563
4187,100058.33095809272,100065.12698108281,100067.31412931302,1000.583309580927,1000.6512698108282,1000.6731412931302
4188,100078.77441428906,100088.06717997656,100089.16748042188,1000.7877441428907,1000.8806717997655,1000.8916748042187
4189,100108.38881579843,100119.77504699583,100119.17432571613,1001.0838881579845,1001.1977504699585,1001.1917432571615
4190,100131.14140523021,100139.5311792323,100138.53986374948,1001.3114140523021,1001.3953117923229,1001.3853986374949
4191,100169.43757363541,100174.80550215105,100173.01207379584,1001.6943757363541,1001.7480550215104,1001.7301207379581
4192,100200.3039177349,100205.94031135782,100202.98154225573,1002.0030391773488,1002.059403113578,1002.0298154225572
4193,100221.17267674948,100224.53582090262,100220.81617842031,1002.2117267674947,1002.245358209026,1002.2081617842033
4194,100232.5454414474,100235.61787703283,100233.41836613906,1002.3254544144739,1002.356178770328,1002.3341836613905
4195,100268.17664112397,100269.4402862974,100268.9735072203,1002.6817664112396,1002.6944028629741,1002.6897350722031
4196,100300.54609596301,100301.7348314349,100302.42155949479,1003.0054609596302,1003.0173483143491,1003.0242155949478
4197,100342.30638257657,100344.4400845479,100345.925845875,1003.4230638257657,1003.4444008454791,1003.45925845875
4198,100359.30312861146,100362.2948757,100365.4264627974,1003.5930312861145,1003.622948757,1003.654264627974
4199,100380.45793341353,100383.44658860104,100387.18649182864,1003.8045793341354,1003.8344658860104,1003.8718649182864
4200,100404.66336,100407.58552095416,100411.18195373073,1004.0466336000001,1004.0758552095418,1004.1118195373074
4201,100417.03738247865,100420.60673100156,100424.92582367135,1004.1703738247866,1004.2060673100158,1004.2492582367136
4202,100445.8824141177,100449.204617925,100453.65418886667,1004.458824141177,1004.4920461792499,1004.5365418886666
4203,100463.0719549401,100466.69116015,100470.52957644429,1004.630719549401,1004.6669116015,1004.7052957644427
4204,100484.0206131828,100488.35346374895,100491.89472626666,1004.840206131828,1004.8835346374896,1004.9189472626666
4205,100494.35210701145,100499.25068937344,100502.89991564583,1004.9435210701146,1004.9925068937343,1005.0289991564583
4206,100518.78640618126,100523.99974356353,100527.51953814531,1005.1878640618124,1005.2399974356354,1005.2751953814532
4207,100529.45543373334,100534.81566780209,100538.1548193375,1005.2945543373334,1005.3481566780208,1005.3815481933751
4208,100541.59086910625,100547.28847125155,100550.38275807397,1005.4159086910623,1005.4728847125157,1005.5038275807395
4209,100550.81618510363,100556.43331715104,100559.4877433099,1005.5081618510366,1005.5643331715104,1005.594877433099
4210,100565.53824768229,100571.10594254479,100574.3405719479,1005.6553824768229,1005.711059425448,1005.7434057194791
4211,100555.970753775,100561.87907549532,100565.03993661302,1005.55970753775,1005.6187907549531,1005.6503993661302
4212,100553.12117771614,100559.02395778488,100562.61709069324,1005.5312117771614,1005.5902395778489,1005.6261709069323
4213,100574.06834512968,100579.90278020885,100583.34781024739,1005.7406834512968,1005.7990278020885,1005.8334781024739
4214,100573.82368641302,100579.90264754949,100583.08172426614,1005.7382368641302,1005.7990264754948,1005.8308172426613
4215,100553.87225132709,100560.0057729125,100563.20019302759,1005.5387225132707,1005.6000577291251,1005.6320019302759
4216,100549.24563838281,100555.21582169272,100558.58182470051,1005.4924563838282,1005.5521582169272,1005.585818247005
4217,100552.31204688697,100558.68839373905,100562.18238315207,1005.5231204688697,1005.5868839373906,1005.6218238315209
4218,100569.86849292708,100576.25029178699,100579.88683936822,1005.6986849292709,1005.7625029178699,1005.7988683936823
4219,100574.29715116511,100580.53060952031,100583.86473495312,1005.742971511651,1005.805306095203,1005.8386473495314
4220,100588.28386400886,100594.73834781979,100598.19789429635,1005.8828386400886,1005.9473834781979,1005.9819789429633
4221,100586.80160337238,100594.07371202968,100597.31559073595,1005.8680160337241,1005.9407371202968,1005.9731559073596
4222,100587.05968541041,100594.08903243046,100597.36367733932,1005.8705968541043,1005.9408903243047,1005.9736367733932
4223,100605.34491697136,100612.01912673959,100615.00771110885,1006.0534491697134,1006.1201912673959,1006.1500771110885
4224,100609.95928750365,100616.24716012446,100619.12435755991,1006.0995928750366,1006.1624716012448,1006.191243575599
4225,100606.12080384219,100612.33758332292,100615.37754969115,1006.0612080384218,1006.1233758332293,1006.1537754969114
4226,100609.89596944791,100616.31349825417,100619.13591025729,1006.0989596944792,1006.1631349825417,1006.1913591025728
4227,100611.22237371719,100617.56760470834,100620.33285184843,1006.1122237371719,1006.1756760470834,1006.2033285184843
4228,100621.8402324177,100627.7423703375,100630.40803891614,1006.2184023241771,1006.277423703375,1006.3040803891614
4229,100634.94077817291,100640.80573614374,100643.40782761146,1006.349407781729,1006.4080573614374,1006.4340782761145
4230,100654.3518788698,100661.0567768651,100663.5093474453,1006.543518788698,1006.6105677686511,1006.6350934744531
4231,100664.21483619168,100671.06311565728,100673.47532605677,1006.6421483619167,1006.7106311565731,1006.7347532605677
4232,100659.02156164375,100665.34682958906,100667.75040620468,1006.5902156164377,1006.6534682958907,1006.6775040620469
4233,100655.21181061563,100660.91905546407,100663.30398059583,1006.5521181061563,1006.6091905546406,1006.6330398059584
4234,100665.85816190156,100671.54526576407,100673.95297308385,1006.6585816190155,1006.7154526576405,1006.7395297308384
4235,100683.3571801297,100689.24013807083,100691.74847842865,1006.8335718012968,1006.8924013807083,1006.9174847842866
4236,100707.7557093776,100714.2645916625,100716.70553642552,1007.077557093776,1007.142645916625,1007.1670553642552
4237,100736.0311302078,100742.80870033073,100745.13627885676,1007.3603113020782,1007.4280870033073,1007.4513627885677
4238,100764.87423166094,100771.43699095258,100773.81481283488,1007.6487423166095,1007.714369909526,1007.7381481283489
4239,100805.14263060938,100810.8912335677,100813.33266707449,1008.0514263060937,1008.1089123356771,1008.1333266707447
4240,100821.33737219115,100826.98830500782,100829.43893644115,1008.2133737219116,1008.2698830500781,1008.2943893644115
4241,100841.44926015417,100846.5738181281,100849.11476886563,1008.4144926015416,1008.4657381812813,1008.4911476886564
4242,100846.78165569219,100851.40522664113,100854.08515750157,1008.4678165569219,1008.5140522664115,1008.5408515750155
4243,100854.5773179755,100859.51593510417,100862.11951335677,1008.5457731797554,1008.5951593510416,1008.6211951335677
4244,100851.36196900521,100856.16067196615,100858.76916426874,1008.513619690052,1008.5616067196615,1008.5876916426874
4245,100851.69007165886,100856.56501371146,100859.20077776769,1008.5169007165886,1008.5656501371145,1008.5920077776772
4246,100849.0090224453,100853.63572547343,100856.40422180833,1008.4900902244532,1008.5363572547344,1008.5640422180834
4247,100839.7020519156,100844.69449690366,100847.32364208333,1008.3970205191564,1008.4469449690365,1008.4732364208332
4248,100846.10805191511,100851.25970606197,100853.8794853953,1008.4610805191511,1008.5125970606198,1008.538794853953
4249,100842.81738131824,100847.97292795885,100850.64256328384,1008.4281738131823,1008.4797292795884,1008.5064256328385
4250,100837.89884575,100842.79879222761,100845.5642795375,1008.3789884575,1008.427987922276,1008.4556427953751
4251,100827.39593060364,100831.64883330053,100834.60457169739,1008.2739593060365,1008.3164883330053,1008.346045716974
4252,100824.26496426249,100828.0392500401,100831.15568823332,1008.2426496426251,1008.2803925004011,1008.3115568823332
4253,100815.40045238646,100818.7363774776,100821.78922291668,1008.1540045238645,1008.187363774776,1008.2178922291666
4254,100801.11900958385,100804.52189470157,100807.49882850365,1008.0111900958386,1008.0452189470157,1008.0749882850365
4255,100807.59605910885,100810.96223686666,100813.95989239063,1008.0759605910885,1008.1096223686667,1008.1395989239063
4256,100800.26618096196,100803.55711303907,100806.57578259843,1008.0026618096199,1008.0355711303905,1008.0657578259842
4257,100803.11480170417,100806.4596473677,100809.43595122501,1008.0311480170417,1008.064596473677,1008.09435951225
4258,100808.44353024689,100811.8892977052,100814.8137903495,1008.0844353024688,1008.118892977052,1008.1481379034948
4259,100830.8898021599,100834.41452826302,100837.32977041979,1008.308898021599,1008.3441452826302,1008.3732977041979
4260,100858.63413648437,100862.21628692865,100865.10115658437,1008.5863413648437,1008.6221628692864,1008.651011565844
4261,100861.20880072916,100864.8026490026,100867.66364207864,1008.6120880072917,1008.648026490026,1008.6766364207864
4262,100875.58279797033,100879.12166525106,100881.98338969948,1008.7558279797031,1008.7912166525103,1008.8198338969949
4263,100892.07858716355,100895.68152477553,100898.51466105104,1008.9207858716353,1008.9568152477551,1008.9851466105105
4264,100884.33878459218,100887.94569508439,100890.75104251406,1008.8433878459218,1008.8794569508439,1008.9075104251407
4265,100880.14478020626,100883.76109814583,100886.5583220125,1008.8014478020624,1008.8376109814584,1008.865583220125
4266,100883.80820965313,100887.44342541927,100890.24685622762,1008.8380820965313,1008.8744342541927,1008.9024685622761
4267,100902.66777073334,100906.34882448125,100909.16345748489,1009.0266777073334,1009.0634882448124,1009.091634574849
4268,100907.15694354271,100910.86968661458,100913.72203754011,1009.0715694354271,1009.1086968661458,1009.1372203754011
4269,100917.75535163593,100921.54362158646,100924.35232838802,1009.1775535163594,1009.2154362158644,1009.2435232838802
4270,100912.79057920573,100916.5989031927,100919.41769489688,1009.1279057920573,1009.1659890319271,1009.1941769489687
4271,100920.98703289688,100924.96678713802,100927.7458572625,1009.2098703289688,1009.2496678713802,1009.2774585726249
4272,100923.61740578021,100927.54284446198,100930.43898605052,1009.236174057802,1009.2754284446197,1009.3043898605051
4273,100909.55883089115,100913.35435852605,100916.47580315989,1009.0955883089115,1009.1335435852604,1009.1647580315989
4274,100906.67273671197,100910.61332905729,100913.61838810677,1009.0667273671197,1009.1061332905729,1009.1361838810677
4275,100915.09667201666,100919.06891625417,100922.22813416198,1009.1509667201666,1009.1906891625417,1009.2222813416199
4276,100932.6455921125,100936.6335685224,100939.71313239062,1009.326455921125,1009.366335685224,1009.3971313239064
4277,100959.50079332969,100963.66862320104,100966.62076956457,1009.5950079332969,1009.6366862320104,1009.6662076956459
4278,100954.83869011873,100959.51154404948,100962.37669543803,1009.5483869011874,1009.5951154404949,1009.6237669543801
4279,100978.27834374894,100983.27584994116,100986.26490236355,1009.7827834374896,1009.8327584994115,1009.8626490236353
4280,101016.08236801926,101021.05898360364,101024.045962575,1010.1608236801927,1010.2105898360364,1010.2404596257501
4281,101015.08437332915,101020.0142032797,101023.03386218855,1010.1508437332916,1010.2001420327969,1010.2303386218854
4282,100994.57066015365,100999.65010068544,101002.51583989635,1009.9457066015364,1009.9965010068543,1010.0251583989636
4283,101003.27296033593,101008.2215391901,101011.1520583797,1010.0327296033593,1010.0822153919012,1010.1115205837968
4284,101004.97770651251,101010.20269313334,101013.12813111926,1010.049777065125,1010.1020269313334,1010.1312813111927
4285,100993.61464584687,100998.93826479427,101001.81391319791,1009.9361464584689,1009.9893826479426,1010.0181391319792
4286,100985.86645255885,100991.21965463854,100993.83442357552,1009.8586645255886,1009.9121965463853,1009.9383442357552
4287,100976.029382325,100981.38307103959,100983.84908300833,1009.7602938232501,1009.8138307103959,1009.8384908300832
4288,100961.34832021302,100966.80316254479,100969.23066018958,1009.6134832021303,1009.668031625448,1009.6923066018958
4289,100942.41910075417,100947.7563951698,100950.26755907967,1009.4241910075417,1009.4775639516979,1009.5026755907969
4290,100929.85421582137,100935.2149638427,100937.82699393645,1009.2985421582135,1009.352149638427,1009.3782699393646
4291,100936.44906624687,100941.10890987398,100943.8293530151,1009.3644906624688,1009.4110890987397,1009.438293530151
4292,100936.83959515365,100941.82621484845,100944.62793137865,1009.3683959515365,1009.4182621484844,1009.4462793137865
4293,100939.09058089532,100944.72874533177,100947.51215834895,1009.3909058089531,1009.4472874533177,1009.4751215834896
4294,100937.52552209896,100943.4028497401,100946.04597953492,1009.3752552209895,1009.434028497401,1009.4604597953489
4295,100940.18703521875,100945.73759593646,100948.32764305468,1009.4018703521875,1009.4573759593645,1009.4832764305469
4296,100950.0457181224,100955.6901697651,100958.01640777032,1009.5004571812239,1009.5569016976511,1009.5801640777032
4297,100955.13788544844,100960.44280619585,100962.98015103594,1009.5513788544845,1009.6044280619584,1009.6298015103594
4298,100958.82108557396,100963.97437385727,100966.68500666198,1009.5882108557395,1009.639743738573,1009.6668500666198
4299,100970.97155262709,100975.94890370157,100978.93212299688,1009.7097155262709,1009.7594890370156,1009.7893212299688
4300,100991.4973771427,100996.35410746146,100999.55533554635,1009.914973771427,1009.9635410746146,1009.9955533554634
4301,101017.85948627032,101022.5662666974,101025.47242014582,1010.1785948627031,1010.225662666974,1010.2547242014583
4302,101034.52807912865,101038.9854753047,101042.06917635156,1010.3452807912865,1010.389854753047,1010.4206917635155
4303,101035.45548295676,101039.53392743594,101042.40362205781,1010.3545548295677,1010.3953392743595,1010.4240362205782
4304,101041.81010163021,101045.08442462083,101047.87611988021,1010.4181010163021,1010.4508442462085,1010.4787611988022
4305,101060.2438872724,101063.65152883281,101066.39828266614,1010.602438872724,1010.6365152883282,1010.6639828266615
4306,101086.72286607554,101090.32117160728,101092.98899812136,1010.8672286607552,1010.9032117160727,1010.9298899812135
4307,101112.44618391355,101116.29227744376,101118.89584318231,1011.1244618391354,1011.1629227744377,1011.188958431823
4308,101143.7668467052,101147.49246007083,101150.1670387375,1011.437668467052,1011.4749246007084,1011.501670387375
4309,101172.8202037474,101176.53044719373,101179.20048720365,1011.7282020374739,1011.7653044719375,1011.7920048720364
4310,101197.22781566772,101200.9894435349,101203.7367777526,1011.9722781566771,1012.0098944353489,1012.037367777526
4311,101206.29331709897,101210.02416422343,101212.93901702343,1012.0629331709897,1012.1002416422344,1012.1293901702343
4312,101220.34325960104,101223.71530507552,101227.09489245417,1012.2034325960104,1012.2371530507552,1012.2709489245418
4313,101237.52858453854,101240.04681633803,101243.26356940885,1012.3752858453853,1012.4004681633803,1012.4326356940885
4314,101261.75855662761,101264.4730092203,101267.26886341043,1012.6175855662761,1012.6447300922032,1012.6726886341041
4315,101262.86454459635,101265.90172831406,101268.46130118074,1012.6286454459635,1012.6590172831405,1012.6846130118073
4316,101264.19250251146,101267.40022775729,101269.9708337427,1012.6419250251147,1012.6740022775729,1012.6997083374272
4317,101275.68419201979,101278.98251300573,101281.5197338828,1012.7568419201979,1012.7898251300572,1012.8151973388282
4318,101294.5491277573,101297.83850289116,101300.19723161666,1012.945491277573,1012.9783850289115,1013.0019723161666
4319,101301.43689255156,101304.79830326978,101307.12193620624,1013.0143689255157,1013.0479830326979,1013.0712193620624
4320,101312.78365039427,101316.0929088552,101318.48853211719,1013.1278365039427,1013.1609290885522,1013.1848853211718
4321,101327.22574296095,101330.40248536353,101332.80937944584,1013.2722574296093,1013.3040248536354,1013.3280937944584
4322,101348.86407756511,101352.06579346303,101354.4183614797,1013.4886407756511,1013.5206579346301,1013.5441836147969
4323,101354.54192548593,101357.58595628645,101359.91687153124,1013.5454192548594,1013.5758595628646,1013.5991687153124
4324,101358.56939672239,101361.39916121718,101363.82136685363,1013.5856939672241,1013.613991612172,1013.6382136685364
4325,101369.45420537553,101372.7789251224,101375.03420004011,1013.6945420537552,1013.7277892512241,1013.750342000401
4326,101379.56701124167,101383.08063281458,101385.26333452188,1013.7956701124167,1013.830806328146,1013.8526333452187
4327,101388.17995413959,101391.62062373126,101393.96587594425,1013.8817995413959,1013.9162062373125,1013.9396587594428
4328,101391.5372427427,101394.79776609113,101397.16501359844,1013.9153724274272,1013.9479776609114,1013.9716501359843
4329,101394.37596484584,101397.50477934636,101400.04384239271,1013.9437596484582,1013.9750477934637,1014.000438423927
4330,101390.71240417814,101393.96604829271,101396.16666254375,1013.9071240417812,1013.939660482927,1013.9616666254374
4331,101402.7808341901,101406.06323177916,101408.31312004635,1014.027808341901,1014.0606323177916,1014.0831312004636
4332,101410.42658009636,101413.79480546458,101416.01121184949,1014.1042658009636,1014.1379480546457,1014.1601121184948
4333,101409.69951323177,101412.33737969377,101414.89227774218,1014.0969951323177,1014.1233737969375,1014.148922777422
4334,101419.20215277708,101422.11657135574,101424.46882178595,1014.192021527771,1014.2211657135573,1014.2446882178593
4335,101433.50630476458,101436.70281840677,101438.97133316613,1014.3350630476458,1014.3670281840679,1014.3897133316616
4336,101438.62991162032,101441.90817385366,101444.13082630365,1014.3862991162031,1014.4190817385365,1014.4413082630364
4337,101450.43719823021,101453.69491667656,101455.84473476927,1014.504371982302,1014.5369491667656,1014.5584473476928
4338,101456.06040808801,101459.45363171666,101461.61027382864,1014.5606040808801,1014.5945363171667,1014.6161027382865
4339,101459.53165529012,101463.2107664625,101465.40623322708,1014.5953165529011,1014.632107664625,1014.6540623322708
4340,101476.68954692916,101480.41063482709,101482.5766486375,1014.7668954692916,1014.8041063482708,1014.825766486375
4341,101482.78932178386,101486.59583853126,101488.8449944224,1014.8278932178386,1014.8659583853125,1014.888449944224
4342,101497.56997431353,101501.33037624166,101503.77254563854,1014.9756997431352,1015.0133037624166,1015.0377254563854
4343,101536.37830693595,101539.7635427078,101542.46006645051,1015.3637830693594,1015.3976354270782,1015.4246006645053
4344,101566.61228762969,101569.73409383073,101572.41152924376,1015.6661228762969,1015.6973409383073,1015.7241152924375
4345,101579.9747126323,101583.56684651926,101585.92834619219,1015.7997471263228,1015.8356684651926,1015.8592834619219
4346,101598.57329490207,101601.9451197474,101604.33372275626,1015.9857329490209,1016.0194511974739,1016.0433372275625
4347,101613.52442080989,101617.1257249724,101619.40758932811,1016.1352442080989,1016.171257249724,1016.1940758932813
4348,101631.98544353542,101635.51258861614,101637.9264626349,1016.3198544353542,1016.3551258861613,1016.3792646263489
4349,101648.63682701823,101652.26953512135,101654.67659698855,1016.4863682701823,1016.5226953512135,1016.5467659698853
4350,101668.47805795833,101672.30264572134,101674.69088500415,1016.6847805795832,1016.7230264572136,1016.7469088500416
4351,101679.591928975,101683.60266116718,101686.0193056375,1016.7959192897499,1016.836026611672,1016.8601930563749
4352,101664.70544047501,101668.73732718229,101671.26098501094,1016.6470544047501,1016.6873732718229,1016.7126098501093
4353,101658.80528318333,101662.78122674115,101665.41492462812,1016.5880528318332,1016.6278122674115,1016.6541492462813
4354,101660.65297176303,101664.47050029271,101667.28790500104,1016.6065297176301,1016.6447050029273,1016.6728790500105
4355,101668.6666642328,101672.46117487916,101675.40553541717,1016.6866666423281,1016.7246117487916,1016.7540553541718
4356,101685.53946099165,101689.6486311953,101692.52362875103,1016.8553946099166,1016.896486311953,1016.9252362875105
4357,101692.17153336355,101696.71384120417,101699.48159767395,1016.9217153336355,1016.9671384120418,1016.9948159767396
4358,101692.90814149844,101697.54461921146,101700.2236523896,1016.9290814149844,1016.9754461921144,1017.0022365238958
4359,101700.07959349739,101704.57314748749,101707.16058677761,1017.0007959349739,1017.045731474875,1017.0716058677759
4360,101708.3728206823,101713.04334651875,101715.53751184478,1017.0837282068228,1017.1304334651875,1017.1553751184479
4361,101704.73863008959,101709.52131147707,101712.02324489166,1017.0473863008958,1017.0952131147708,1017.1202324489167
4362,101709.60687032135,101714.43295167708,101717.1024421448,1017.0960687032136,1017.1443295167709,1017.1710244214479
4363,101699.73305202447,101704.66858906615,101707.42796864844,1016.9973305202449,1017.0466858906614,1017.0742796864844
4364,101695.85723755835,101700.8821991354,101703.61754328542,1016.9585723755832,1017.0088219913541,1017.0361754328542
4365,101714.02003684272,101719.2480146375,101722.06014673387,1017.1402003684271,1017.192480146375,1017.2206014673385
4366,101716.15648204532,101721.21269231406,101724.11387324063,1017.161564820453,1017.2121269231407,1017.2411387324062
4367,101720.66690863125,101725.74656179115,101728.56056326251,1017.2066690863126,1017.2574656179114,1017.285605632625
4368,101742.45316812136,101747.42560515052,101750.24432230523,1017.4245316812135,1017.4742560515052,1017.5024432230522
4369,101754.57891825103,101759.44207271875,101762.25108120468,1017.5457891825104,1017.5944207271875,1017.6225108120468
4370,101777.83540633802,101782.74064724165,101785.58925048751,1017.7783540633802,1017.8274064724167,1017.8558925048749
4371,101789.45497988594,101794.06700294011,101796.96262507292,1017.8945497988593,1017.9406700294011,1017.9696262507292
4372,101808.26451655469,101812.75073124896,101815.5795183,1018.082645165547,1018.1275073124897,1018.155795183
4373,101827.24526024012,101831.5955512297,101834.47608324478,1018.272452602401,1018.3159555122968,1018.344760832448
4374,101852.32760754896,101856.67347652136,101859.4063657349,1018.5232760754897,1018.5667347652135,1018.5940636573489
4375,101878.05115553488,101882.24047895678,101885.0074404073,1018.780511555349,1018.8224047895676,1018.850074404073
4376,101913.82351337395,101917.62408295574,101920.38248888281,1019.1382351337396,1019.1762408295573,1019.2038248888281
4377,101942.25563509688,101945.85668979218,101948.58707884063,1019.4225563509686,1019.4585668979219,1019.4858707884063
4378,101970.99090250052,101974.54232045313,101977.19339934271,1019.7099090250052,1019.7454232045313,1019.7719339934271
4379,102010.90277197708,102014.52511924166,102017.20162367135,1020.1090277197709,1020.1452511924166,1020.1720162367136
4380,102038.80407802603,102042.39724601354,102045.08656496146,1020.3880407802606,1020.4239724601355,1020.4508656496146
4381,102050.26070113541,102053.81872566769,102056.46046748698,1020.5026070113543,1020.5381872566772,1020.5646046748698
4382,102059.7897996927,102063.35784337188,102065.89843086823,1020.5978979969271,1020.6335784337189,1020.6589843086823
4383,102071.85444000729,102075.4534594,102077.94706131666,1020.7185444000728,1020.754534594,1020.7794706131667
4384,102071.70858785471,102075.29944970833,102077.77471367968,1020.717085878547,1020.7529944970834,1020.7777471367968
4385,102074.85832598229,102078.23593086874,102080.76443879218,1020.7485832598227,1020.7823593086875,1020.8076443879219
4386,102092.48575741718,102095.8378412453,102098.33062730051,1020.9248575741718,1020.958378412453,1020.983306273005
4387,102111.80607004583,102114.7442889026,102117.48829590627,1021.1180607004584,1021.1474428890261,1021.1748829590626
4388,102121.24915098958,102124.22092378803,102127.03389861822,1021.2124915098959,1021.2422092378803,1021.2703389861823
4389,102123.86873970313,102127.34220933124,102129.94318052135,1021.2386873970313,1021.2734220933124,1021.2994318052134
4390,102140.38666175885,102143.94007377136,102146.55430951196,1021.4038666175884,1021.4394007377136,1021.4655430951199
4391,102138.02662431041,102141.5565829776,102144.3890415505,1021.3802662431041,1021.415565829776,1021.4438904155052
4392,102150.84726614738,102154.35954019427,102157.22117462762,1021.508472661474,1021.5435954019428,1021.572211746276
