,zL_I_dc,zL_II_dc,zL_III_dc,zL_1_dc,zL_2_dc,zL_3_dc,zL_4_dc
3205,-0.5738172504840868,0.13106713599862133,0.19500890936819626,-0.05737909308532594,0.09032803281874904,0.03433588039582026,0.08871282107964604
3206,-0.23079733583936018,0.22615726078734893,0.18467534305436495,-0.03154749973480076,0.062359434889413666,0.14271166744985136,0.028461835241516416
3207,0.7583959554567291,0.15150368667532843,0.5425949311745301,-0.04827355313454729,0.03936290983964297,0.11665964359123204,0.1773791795707737
3208,0.09805171344897298,0.0859739521080452,0.5513906036894705,-0.07880994800397403,0.020587151271237843,0.09371844059063816,0.3157764155703434
3209,0.012899029102919294,0.28205704804538595,1.0510123132461489,0.003902911815841078,0.05478676668676917,54.27554632932529,0.13593415040571907
3210,0.017004240880907875,0.20693963510495922,0.33579861260779487,0.005230477107579864,0.045891236146616096,0.28102219961924946,0.050371415639796524
3211,0.03613836149186207,0.05653241676062777,0.13651072269916173,0.02235859480311803,0.018282355727756654,0.026321212700580653,0.050448162087546725
3212,0.015358384020700656,0.023803983560773966,0.04759978516835236,0.01017786861678179,0.006939593520971321,0.01187436889288845,0.01137577840921987
3213,0.021596282357145665,0.04049934633066369,0.06591938940414807,0.009302740054473003,0.014565131315027088,0.014606949616155078,0.01709167839591414
3214,0.02291330717508049,0.04257694840828567,0.07612246468863733,0.010285746079614412,0.013742938507455187,0.01635984074578527,0.019244770865829555
3215,0.02074691932975926,0.04744590274152563,0.08640103581312546,0.008551658498289823,0.0148011117536401,0.019183592604772492,0.020790264652984575
3216,0.019999911040246524,0.043154264182646174,0.0732061530126829,0.0085572171663726,0.012701172225365275,0.017734944948586462,0.0152713257141087
3217,0.01280735988750744,0.02999233559084505,0.0563036471915179,0.005407727088693859,0.008580372683349638,0.012859357916599852,0.012195500388282265
3218,0.018438479171250043,0.033272497077017626,0.04174350942923944,0.008046102725499991,0.012034592573673744,0.010864460714101418,0.008009841102849066
3219,0.017184458987541493,0.037627453338247935,0.05010969069590838,0.006535453409738763,0.013310905568486714,0.011739438251557377,0.009703487475562543
3220,0.015994147400664484,0.029609245632546924,0.052384293646233294,0.007508006169167414,0.009124489271423805,0.0105553443783771,0.011444785383576045
3221,0.01789804323768942,0.033363564917233975,0.05368640350713791,0.007813162176755225,0.010503690538542335,0.010693066953071591,0.010774862825079523
3222,0.028808626003983165,0.032453951062599906,0.05269283764907427,0.025126618413114934,0.010095124321576063,0.010204548326429825,0.010355748712128496
3223,0.07128382399562211,0.01859781837031139,0.038662292610744706,-0.008992285285753278,0.005934259796874428,0.005345929567108789,0.011201351471888875
3224,0.036599498180930126,0.016674243605921603,0.051894389123483986,-0.005327886970380895,0.0032971760360016996,0.008984981031855417,0.00951057127980618
3225,-0.037820925021147145,0.020749132808842365,0.029706811299452112,-0.00429385490878216,0.008603186488261787,0.004306541583260635,0.006100371764332076
3226,0.01795377948868119,0.015235435821554443,0.05570502847182119,-0.009484182027707667,0.002722535239482988,0.00718667016524474,0.011558349977156499
3227,0.013961400535928401,0.032662617582138585,0.029207979964345817,0.0045488985599172116,0.007680250461365716,0.008728113874368205,0.0030255402560744223
3228,-0.17353066476186463,0.021191140361131955,0.016892362088741925,-0.014102869404561425,0.024446563965703813,0.0027842123381782904,0.0021996197446473745
3229,-0.02893573292957169,-0.0179684417404631,-0.05945935877532846,-0.013125661214491309,-0.00892740341232057,-0.0026488350018938497,0.007202476263694329
3230,-0.023417899194396907,-0.03674867011163958,-0.09423598480276228,-0.014632317895642219,-0.005959514989409588,-0.013711988924726805,-0.012882856592033377
3231,-0.02796031137893105,-0.03931353473963452,-0.019315208242353932,-0.009521702980110208,-0.01018867716081088,-0.007689610875482054,-0.0016427165148391863
3232,-0.05170552301298777,-0.03627775208428596,-0.02344309264552773,-0.0309691060292526,-0.013128143062974754,-0.006092942807378305,-0.002373478792345308
3233,-0.08027743581062284,-0.09748700126997856,-0.11347509732483652,-0.026965408567479088,-0.032697886441178235,-0.018244312580302575,-0.016777501989606508
3234,-0.06247926326895702,-0.06429360172082242,-0.08495980418863297,-0.02951050986260349,-0.020364689670841995,-0.013677625187737033,-0.014278815291434576
3235,-0.028675528582818258,-0.025539744260594303,-0.03507079775188144,-0.029324695744116416,-0.007181554741093587,-0.0065450272830927915,-0.005743461433922936
3236,-0.03839205590921351,-0.05271772189633313,-0.07008905113176024,-0.0162451581271259,-0.017113344445440205,-0.01383002236094543,-0.01273126119371661
3237,-0.03337411181510154,-0.042172086898368336,-0.06557897930631215,-0.016599527085004204,-0.013854515908668033,-0.012093656715374214,-0.014544000166422873
3238,-0.04027823667636926,-0.06669807799124872,-0.06750116148942142,-0.016337901884752818,-0.022989974982612054,-0.020322875487021982,-0.011199073556267565
3239,-0.02689712001205133,-0.034376111439125695,-0.06218800898449909,-0.01419556470979657,-0.012274387483573554,-0.010910574495969898,-0.019102900427376758
3240,-0.0393293960939226,-0.06724024009871321,-0.09925179400608217,-0.017876094139769726,-0.02334037191229104,-0.02422277277511353,-0.022494143799396914
3241,-0.03024534698250408,-0.042094821947125036,-0.054981680419935126,-0.015341586947497177,-0.016087556486830697,-0.014199539726307218,-0.012233232852609372
3242,-0.044461104654176895,-0.07643382317806822,-0.12026129204855134,-0.021725669420246223,-0.02722860621342034,-0.030069341475278365,-0.029779231250745098
3243,-0.04300602984861953,-0.06120343409333768,-0.08236536144939298,-0.0227077780048856,-0.0253652692152545,-0.02174033333807365,-0.020194955783568582
3244,-0.04511217924940763,-0.06702019462470125,-0.07912563536315234,-0.022500768938136545,-0.028111501404806265,-0.023526218554086726,-0.017648273977294605
3245,-0.04977717671217639,-0.08363603270004584,-0.10736001127900661,-0.025376470472291395,-0.032410935216774045,-0.032909025192863664,-0.023986795397176002
3246,-0.04877390157081553,-0.07245343454243716,-0.08007416645469752,-0.026952251967873438,-0.030035446546742003,-0.027529104599869254,-0.01693180578921489
3247,-0.03817990509323442,-0.050380230937817884,-0.06720947343832635,-0.02149591866475748,-0.021818767370302194,-0.01776929883945863,-0.01693787522483132
3248,-0.036022388662320506,-0.05039314861475678,-0.07094902322653353,-0.020117573892294197,-0.020329293406941305,-0.018549240175176087,-0.01773498050583495
3249,-0.03833720640067893,-0.06350771994946529,-0.09859897478920619,-0.02076808997554653,-0.02519376588710192,-0.025696577017336287,-0.026144039458779366
3250,-0.043152632329836745,-0.0651891785706339,-0.08398253284710061,-0.024625386048424146,-0.026903098280321013,-0.02532122768645989,-0.019422550847586866
3251,-0.0539193562229518,-0.07107402849014624,-0.09619949595487036,-0.035057876760274755,-0.030503657638041633,-0.02712653082064409,-0.02374096290406385
3252,-0.06416591352332614,-0.09691213835504933,-0.13096486266939636,-0.03724591860678134,-0.04162533742046929,-0.03711747918497353,-0.031880291994747914
3253,-0.06756795712127663,-0.05840921213470486,-0.08542900634858423,-0.03466314278334678,-0.050100635147217965,-0.015241086348729442,-0.040085919137405626
3254,-0.04936455306794554,-0.09453278583968366,-0.17853744415412834,-0.0273219681151847,-0.03374732094006333,-0.04276734554075335,-0.049016639232010294
3255,-0.061347412534624696,-0.12348256995616479,-0.20184545665654693,-0.03401976531636244,-0.044791882084278915,-0.05621732336410019,-0.04771641826746613
3256,-0.04546909834042867,-0.09104768295350749,-0.13530358810322837,-0.023851900636739046,-0.03323728639874414,-0.037946785428794795,-0.02957175647876593
3257,-0.042074476427600385,-0.05560373223049396,-0.07214290743040026,-0.026704326957228654,-0.024746417093197796,-0.018745409792289704,-0.016086608963735358
3258,-0.03746950366616808,-0.04909119136140149,-0.07439826676987492,-0.02375615676889243,-0.02199678798449271,-0.016062905825240545,-0.019131582375732238
3259,-0.03178559083995301,-0.050076584408957306,-0.0663009085895663,-0.017098598808509433,-0.020995771757099047,-0.016113571028957347,-0.013835210559614316
3260,-0.03730446283357421,-0.05456651287981284,-0.091151734459991,-0.022190568693897933,-0.0214463587138539,-0.017607920020621885,-0.02252810278584835
3261,-0.03411291532849528,-0.05838491863312015,-0.09217084389352843,-0.019635776268858856,-0.018874839839488372,-0.02104393214502259,-0.01762718406668651
3262,-0.027377325517231935,-0.04858653550547463,-0.0734487926402739,-0.014052600685379557,-0.01552154079142886,-0.01602400858308444,-0.013294476333058814
3263,-0.03846383379840335,-0.06930789335690739,-0.06588474934040384,-0.018983864330549265,-0.021446383379160387,-0.02214102048050731,-0.008807504594672529
3264,-0.03436689600947486,-0.05937824454361072,-0.07708221710887705,-0.016596054255949542,-0.018544733016129054,-0.017711446255800744,-0.011972221126640653
3265,-0.03956197412530163,-0.07158084995665549,-0.10131874729723145,-0.01716850115239072,-0.022686994981399335,-0.020230472632079225,-0.017042229024972582
3266,-0.030452942516725316,-0.04591962608525666,-0.06427251563007279,-0.015805623712866496,-0.013636474191395765,-0.013095386932923433,-0.010142952038984267
3267,-0.023002574568247378,-0.03244089746884154,-0.043427384201108955,-0.01114014734413439,-0.010710175841572012,-0.008423165585165093,-0.007212749658837172
3268,-0.017867423808587354,-0.03539346982124735,-0.05335949467462241,-0.007058977569992504,-0.010347960262434923,-0.01018691875928913,-0.009039066640227486
3269,-0.018241283398784513,-0.026185242079561077,-0.03011215402746227,-0.008839740821876428,-0.008479602555468696,-0.007136737947552847,-0.0045404173034883505
3270,-0.013628146481970988,-0.01934209802529725,-0.025661840188631487,-0.00679458811537657,-0.006101798847802552,-0.005532787623106482,-0.004323450734290701
3271,-0.011731186397054652,-0.018549887939999322,-0.030507712772741998,-0.005519211079659954,-0.005867846530574923,-0.005734808964264234,-0.006444909276167197
3272,-0.004763167572549666,0.040146220383826044,0.06555046198181026,-0.0012757892284077609,-0.012844573691435546,0.004269440857853344,-0.011755997045686712
3273,-0.009845166177931238,0.05053246406883065,0.058272986939320266,-0.003538400582003127,-0.007827851503314952,0.004027206835537649,-0.011487741460902636
3274,-0.004989470880784539,-0.03391778912128999,-0.061930445733841016,-0.0014602961268370411,-0.00902405122451918,-0.015728216767542335,-0.012118281065938529
3275,-0.007833771360719173,-0.010141742901317972,-0.021414234481713052,-0.004021235202904494,-0.004077377381243763,-0.0031465647429650212,-0.011453269972787502
3276,-0.006802328799249939,-0.012033254605794897,-0.03668740819652802,-0.004019725774888668,-0.003253123433118122,-0.006549467390130129,-0.013303289413138013
3277,-0.004631911797728983,-0.005469357971557263,-0.011756002738542807,-0.003135856864108945,-0.002001699040066668,-0.0019925751974560245,-0.0051275182293249386
3278,-0.007089383429040751,-0.021775816205561974,-0.047983106894279835,-0.0028448103857414814,-0.00591417140817043,-0.013337840785453582,-0.011076015116210938
3279,-0.005054841154761551,-0.009563161032399965,-0.05536283633699471,-0.004126288074375008,-0.0020154775322770912,-0.015616134450133736,-0.012503868918746571
3280,-0.0032995331475613857,-0.011474763918014002,0.021599681624490594,-0.004535668666200477,-0.001140316819392995,0.0023557808420679696,-0.014926078392245372
3281,-0.008251829585719765,-0.19670838307187583,0.02530530112242906,-0.003674378914091199,-0.006195311794902818,0.007388585649139867,0.006025972327595116
3282,-0.006584457793674749,-0.024747510011294892,-0.035136577304731194,-0.004313222091668684,-0.003210126113817437,0.00956476952617265,-0.0031143816961252653
3283,-0.004413553072648273,-0.012596362376939913,-0.03441056779127923,-0.003780486351047786,-0.0018955703573920203,0.007924572375047793,-0.002889256856793266
3284,-0.005499767545812987,-0.019752433077164806,-0.39127669943895127,-0.0036720915442297933,-0.0027705089229992435,0.009466508076345522,-0.008003503201340622
3285,-0.005658057538728164,-0.02008019966572258,-0.09079180073771485,-0.003735405634869522,-0.0026883530293496448,0.00905184475807504,-0.005069692369763704
3286,0.03683818540559913,0.016676162967071813,0.04395326697634186,-0.009294613018889786,0.004817158626591044,0.008740828638467405,0.014382767870749227
3287,0.011369533635599236,0.023759362174024405,0.04049693332721863,0.005101989889864761,0.007489152316149809,0.01037048520101047,0.009366535107667847
3288,0.027894145462459108,0.01021499058814148,0.01658458754683475,-0.005483635861360297,0.0031158113542003743,0.004303636716845247,0.0035473883369604156
3289,-0.004588389998245702,0.022994885171179407,0.01214364411750898,-0.0010287768123139953,0.008031290213143239,0.007987427960554207,0.0016851418411465994
3290,0.007635251768137467,0.017176507226343674,0.019974961707938388,0.0028180818362816443,0.00611994977088747,0.005611140734679904,0.0037093068362946983
3291,0.008785723080003752,0.017552500646608557,0.021059334287075123,0.003423954950232729,0.005741128543476001,0.005744812399236622,0.0036984113132053366
3292,0.008981002786054132,0.018720983959882878,0.022285614108046255,0.003466742046651564,0.0056616922863543485,0.006286963592970259,0.0036334290808346967
3293,0.006330918510386344,0.015926526775120513,0.019312344372972603,0.0023499644908744886,0.004763730299262643,0.0057492293358648505,0.0031551632619526786
3294,0.013194035835289223,0.022250280670186293,0.018463270199438147,0.005659185079741118,0.00732820326017375,0.006734275577938056,0.002580456510809056
3295,0.01245800669530766,0.023132090832796846,0.017230025004645422,0.005047759383540215,0.00727130408600739,0.006995427459415703,0.0022261850900888763
3296,0.011417347412026374,0.02251679979131242,0.01947460443151067,0.004537691100186239,0.006703582738035432,0.006907303785127568,0.0025412103231502356
3297,0.010287485355323213,0.01964808248185652,0.013910091730204887,0.004238417182282665,0.005457183915199107,0.006045598238834835,0.0016105519683912947
3298,0.013835824935888755,0.03025850889324605,0.02552778381991424,0.005247129943636284,0.008150363544574801,0.009455823722796146,0.0030518636907810415
3299,0.013879432596334009,0.02938468000194573,0.03217770815689791,0.005303078795384098,0.00785660122559207,0.008883641432511257,0.004170316294386308
3300,0.013029698718578673,0.027071970545234414,0.02773459588332101,0.004880072490232783,0.006831655797347893,0.007959972960967359,0.00331480124333735
3301,0.012568937986790154,0.02518826628249174,0.02724894899911406,0.004219095202293142,0.005957248355262828,0.00636510503730831,0.003064758845961493
3302,0.013661410807291852,0.02731578296898685,0.03428155259832569,0.004262814818095439,0.007152571907285433,0.006269470837197489,0.0044884576023658624
3303,0.01975521967154718,0.04137948885576419,0.06291735257637468,0.006252228879363718,0.009206415794914755,0.010468695136916574,0.008392476300169737
3304,0.02285542091062136,0.038066194101768994,0.032008710812845884,0.007322778387036612,0.009898692339110234,0.008147575860472232,0.003347721843913118
3305,0.01643787611123132,0.028752768953459188,0.027474575402570364,0.005528952443686185,0.006817106767834026,0.0069422227071112355,0.0029886239035262557
3306,0.01747254863327461,0.03455907591927805,0.025249768794624636,0.0051883434343962895,0.008085878415416598,0.008229624400149104,0.002488254963009249
3307,0.014406615707986362,0.026040013864658654,0.027762643648487222,0.004712924330718732,0.006042219013314471,0.006646280282225941,0.0032516924084802393
3308,0.014825896209713932,0.029905566232247768,0.029066261852188385,0.004857553700566334,0.00780715556117295,0.008350277548573492,0.0036821166538741753
3309,0.01915838522529208,0.03690855756198202,0.03275121244499741,0.006889191980746828,0.010049339160911478,0.011342645899823752,0.004283721994992538
3310,0.016759023986997815,0.030986928576109782,0.023576110290963345,0.006256640767131051,0.008696863795599143,0.009760928168034777,0.0030398886017704513
3311,0.01019765769004628,0.022473715063051167,0.028988553653117824,0.003580189988218886,0.00617192416740485,0.007770661830462599,0.004770593324433273
3312,0.012180197757494115,0.03034275020331259,0.0436777896947791,0.00411953192980445,0.008335316488070395,0.011163159930674944,0.007840825554965538
3313,0.011761085496699233,0.029909540319770025,0.04933328104140758,0.004092321330949608,0.008632974085349653,0.011549801381732035,0.010473272031407573
3314,0.012123187992020995,0.024569561677870024,0.03753114915311367,0.004712419805851119,0.0074298431486555265,0.009136008995182389,0.007861864567847515
3315,0.008608875636155462,0.01910079327871603,0.020688687951926913,0.0032442031857081916,0.0059006257144174476,0.007347644474160136,0.0035686005755805497
3316,0.00732530728575236,0.018969954842391494,0.032616974771717294,0.002872840657249594,0.004863025589194674,0.010242197246784981,0.006152990792894212
3317,0.007475381416395229,0.017450063529835736,0.03455701117710672,0.003223269955574187,0.004313909365771564,0.01016588374280126,0.006755519935321717
3318,0.007090926487312338,0.018654576881320502,0.03739921920552766,0.003070570134293852,0.004952858032371885,0.011972974242093905,0.007872024858378273
3319,0.005506563248396809,0.015284562830144259,0.045013614221616594,0.00233727504092691,0.0037576957289788392,0.011071631130907655,0.011247829515560354
3320,0.010571890758313785,0.02408960262432955,0.03257115762190828,0.00418977374231327,0.008070647268306405,0.009620322563922245,0.006828962107572764
3321,0.005424386899691646,0.017717040221628195,0.04212275623417595,0.00210045143326013,0.005350810878605274,0.009543897641267658,0.012825816644928207
3322,0.013405433231386715,0.02821682469460109,0.0387721625700488,0.006102408178576868,0.009584293553411519,0.012593781565478588,0.00831101757054649
3323,0.010524738053637295,0.022519400090748386,0.03196345840543362,0.00465444887217043,0.008180381215796529,0.009424245497793568,0.007401240492338976
3324,0.010672804537041452,0.025750252924403805,0.054915198231825973,0.004887165551693647,0.008188587352788844,0.013195286351985087,0.015577027978644542
3325,0.022294861718910944,0.0497858291415551,0.07810171294419951,0.010001941089486625,0.017313984935429107,0.02164367597552755,0.018425252890963206
3326,0.02443861597677594,0.04430316126533003,0.06705979976166791,0.013202747929268913,0.01548729901831347,0.01980186903535448,0.015244114002826636
3327,0.036716358688738654,0.08657620436287425,0.14421621738320778,0.01785615471496404,0.029632972731667293,0.04301423286268494,0.03416479201919525
3328,0.03708498198460659,0.09268039612831999,0.1359641508489634,0.016636151630891008,0.03393967759258109,0.04032494878494736,0.030853982961137793
3329,0.02719607627794337,0.059778913976825124,0.09469913593510833,0.013447609950072686,0.02069504449993638,0.02693781269518453,0.021306590381409363
3330,0.027886497100079725,0.06463260213894333,0.10822457587021504,0.013521290775343493,0.022873723440866925,0.028479404880072952,0.02567313523225946
3331,0.03773487803798951,0.10250579652321765,0.1793587750646786,0.01709703321913619,0.03329595772199919,0.04758166484770299,0.039758714703757296
3332,0.03363784792700091,0.15476393341256686,0.2654447408166736,0.012194848761444218,0.05683195414560792,0.05978340932661337,0.06585191295825552
3333,0.04895974109194196,0.30215188527115094,0.4999688224970972,0.016742910150758197,0.09669869997280603,0.12737392571101047,0.10204998374660719
3334,0.07351412011074412,0.18081883333824278,0.31168742820223816,0.03396411479184292,0.053849432725793046,0.07696148821109655,0.06035320684241262
3335,0.05180112168053098,0.13483731791962128,0.28167355050503545,0.022925505687232683,0.03775918267881539,0.057626548783523975,0.060011051524526335
3336,0.054007741915798164,0.13612686954913197,0.293668562852003,0.023082515099982392,0.04126582859367204,0.050860928649528236,0.07438031453056947
3337,0.04831870564824416,0.12525805398842055,0.1789419534465591,0.019078150732810457,0.039066223014072705,0.04196071106489024,0.03070808839917419
3338,0.024041429170347246,0.05637314062532735,0.08934638594144298,0.009837342354328635,0.015623529622403931,0.019338281411649928,0.014904449870239873
3339,0.031231172227618734,0.0824010812838456,0.1607210728354469,0.01182834963612212,0.022322434601958385,0.028542347586209205,0.031913720037995315
3340,0.060496887037566976,0.12463862061484188,0.1885576208091048,0.023293929855499437,0.03873120716884282,0.035701260864015004,0.03407013959298407
3341,0.06356983092345667,0.1354459440839022,0.23780101635400536,0.024539673529998595,0.03659065336999597,0.041814163998589116,0.04353798909425732
3342,0.07805818244830884,0.16485957530609932,0.2756907821871285,0.03037865473711076,0.04293547272329469,0.05331961147846001,0.04706152261585947
3343,0.10840475738175127,0.4258818914339678,0.6921970900035831,0.028440611964918344,0.18034306525016372,0.09432157885167809,0.19742758153066012
3344,0.08459077132382077,0.20513766671508923,0.06101914591073783,0.03201463319118566,0.04790535706923685,0.08248593510275305,0.006206441560998365
3345,-2.8853116950955404,-0.7752830421411594,-0.27260736860698337,-0.06948719318558905,0.07770104712801636,-0.046636330932381266,-0.06146363968006144
3346,-0.058271674238321504,-0.03574828432814812,-0.03400073793878655,-0.01721751610998851,-0.06906468740065172,-0.0061255810445757855,-0.008046441354990152
3347,-0.010741324866374559,-0.02675828380807352,-0.050846744206789286,-0.005056545568552135,-0.00555970604921362,-0.021765534207344395,-0.007364267743492109
3348,-0.0188522309364321,-0.033425871554583854,-0.05500889362591657,-0.008101374638166344,-0.012187307396332366,-0.011279879595461492,-0.014553869712469601
3349,-0.02574258822003724,-0.041954645349197774,-0.06680979020672305,-0.011962326513481664,-0.016600917941134802,-0.014450052104603213,-0.01860990238781048
3350,-0.02745872635398982,-0.04233334905803593,-0.07286889054903188,-0.015482721820745827,-0.013815469299747914,-0.01752936531204433,-0.017819988510844022
3351,-0.035572497705996665,-0.05218448683441171,-0.08160958986288784,-0.018300769725834606,-0.021136938420701492,-0.018681583789195107,-0.023134301644010456
3352,-0.047644320466769696,-0.06701839585283349,-0.10423595029997179,-0.024699052676897898,-0.030065222317113487,-0.023429431340132135,-0.032795506028344155
3353,-0.045528399606175884,-0.07428104411175333,-0.12215658989726713,-0.022751062014678636,-0.0322491814318675,-0.02827399010389889,-0.039998239575671134
3354,-0.04007918170664775,-0.06379470193733308,-0.0978375481821782,-0.01993999016288582,-0.02757049157322549,-0.023717156525900444,-0.029130967719710278
3355,-0.047834667655450795,-0.08346142875322772,-0.11888117568326488,-0.02138403023631683,-0.04173198448401355,-0.028853333507208492,-0.03711463138656448
3356,-0.045422807824257366,-0.08278699178920815,-0.12928164200670464,-0.02121906527162743,-0.034938067864706844,-0.03167750130111009,-0.038188211722724574
3357,-0.061304369882616595,-0.12164816952922222,-0.23762340605995128,-0.029071314272280154,-0.04375925594974803,-0.05277700552753531,-0.07618146093659423
3358,-0.05832820805737596,-0.18847447076482346,-0.32249384147992305,-0.02182451120180499,-0.0661608692382273,-0.08178678340449712,-0.08520088516804214
3359,-0.0731022240113517,-0.10312159799732651,-0.12771869568315022,-0.03731367816575329,-0.043902889872792054,-0.0352698279265799,-0.029659868438674665
3360,-0.0829337159804707,-0.12639612874433467,-0.19502091128997212,-0.03871902877755359,-0.05363129838291106,-0.04205241015861946,-0.05700829519497493
3361,-0.07009722574657369,-0.12966358915067702,-0.2163402024370966,-0.030118378834122505,-0.04832556380078983,-0.045856485459707275,-0.06037133370666139
3362,-0.0638399874323914,-0.08932850365848975,-0.14361261356085822,-0.03085210638236482,-0.0360226360900993,-0.02837998299012018,-0.04171012873681527
3363,-0.10205480529532211,-0.19430671699743132,-0.2783329279564228,-0.04216978354997671,-0.07038336218952322,-0.06607777372976394,-0.06271539514022328
3364,-0.1059930369091517,-0.1775571860814529,-0.3629362515369369,-0.060061200903235655,-0.04838432170003832,-0.08155144734246017,-0.08169138442151101
3365,-0.07173107623524388,-0.12057500068943718,-0.2357926621506292,-0.03605357902113751,-0.035722062944146656,-0.046709860300251704,-0.05802423146148139
3366,-0.09574986837046429,-0.20444834019169728,-0.3683707663876976,-0.06828888294273353,-0.037090377488094316,-0.4275189108092583,-0.04406139374471891
3367,-0.06565438556441618,-0.09977627142010571,-0.29859854923309864,-0.047643051765697615,-0.0248845552542085,-0.04742860540131655,-0.09347669494723784
3368,-0.09800518946487409,-0.1949399667544219,-0.38338420705021903,-0.06521633994036562,-0.038749100119409505,-0.16642883832126754,-0.051855178134484224
3369,-0.08245901895572445,-0.14894597995780093,-0.31240600856045686,-0.07399550051050034,-0.027172819237157073,-0.14948254808097325,-0.03838697839678814
3370,-0.057602835159184,-0.08157221473601318,-0.23079344539847468,-0.05974131707645006,-0.01764978195531617,-0.0395271099697883,-0.048039709581814
3371,-0.07058228948952013,-0.05306325899735602,-0.10475151469342388,-0.059215114160873175,-0.022502147329382466,-0.01161571020794369,-0.050080113267407446
3372,-0.05084980650118339,-0.0882404543851926,-0.8107695802223653,-0.09067118408686468,-0.012851874480636257,-0.21035107956906962,-0.1027753888557408
3373,-0.039154682686853445,-0.052931875901376324,-0.22686501106935703,-0.07819375730711528,-0.009179063174877202,-0.0269458649341485,-0.05552437537631652
3374,-0.05000295514787594,-0.06590092355727169,-0.25336883928922493,-0.07608034092048836,-0.011671692670421603,-0.02752530446232828,-0.06621915972683433
3375,-0.05984202208375855,-0.07315481859413248,-0.23526289903611317,-0.0809708807028316,-0.013469695769405095,-0.024534939378337894,-0.05842141926399891
3376,-0.06789171127215785,-0.08304046708675614,-0.22249851900236758,-0.059999229031812984,-0.015972048471887254,-0.02387740643724354,-0.04770204850320945
3377,-0.13488140947810537,-0.3419822495257302,-1.2110222283562373,-0.06526358665975095,-0.038774087915557864,-5.877696223225901,-0.08626128347321496
3378,-0.0858662860429675,-0.06249567732766759,-0.13426846997367417,-0.07938538020215713,-0.01893931189103222,-0.01115376582073229,-0.06218591984921641
3379,-0.11859588686541161,-0.11459741844874163,-0.23236203551535267,-0.08442333396764422,-0.027996989603425948,-0.024169154100208562,-0.053243398669317724
3380,-0.06526982372028259,-0.07960894626230648,-0.21480045125717476,-0.05924007368955389,-0.014430060270124756,-0.02507949740465829,-0.04241573922056562
3381,-0.08216765479481077,-0.08087757673479791,-0.18000051228601596,-0.0701506332300566,-0.01909344226228816,-0.01970183360656025,-0.04711433876009837
3382,-0.18901253282898348,-0.18484396609724743,-0.3452196376378458,-0.1519451792656603,-0.047303891417686254,-0.04628892959265116,-0.07300784405180175
3383,-0.3722440790298761,-0.19379888592391636,-0.239431026438941,-0.14931274191557778,-0.15001253533594416,-0.03158325788355932,-0.06303677563934304
3384,-0.15695707029318898,-0.09540074815779263,-0.18359304117008213,-0.21793229647373238,-0.03906637911801825,-0.020876425528094412,-0.09768607619951267
3385,-0.28930983463406956,-0.24350219596055392,-0.3861331404536813,-0.35722402128923975,-0.07773095384506377,-0.06900525217129291,-0.08590033931428352
3386,-0.1488454726618134,-0.12969231474537804,-0.3229797972656828,-0.3859521187175075,-0.036895689455033874,-0.04435587637081679,-0.13406750067871215
3387,-0.16912569150023243,-0.14604839842698736,-0.3376912733233771,-0.26527306909014436,-0.04729720463588091,-0.04801634416308287,-0.1547268886990837
3388,-0.11870931949803701,-0.12195232141229109,-0.38158654996855046,-0.28524077057806047,-0.032156580360062165,-0.05664878233817223,-0.17598524451599473
3389,-0.20020864720588125,-0.1691430487106629,-0.31557433777111027,-0.3682214598594685,-0.05827641721982885,-0.058979447093761975,-0.0955132544873575
3390,-0.20783260317098287,-0.12521533214060762,-0.22158455908695568,-0.32195925668799735,-0.06410063872404319,-0.03403262771113686,-0.11470838552870934
3391,-0.7773828457360759,-0.3213239152687338,-0.5819777309932624,-1.7309816113108016,-0.232277343121701,-0.07780445477192009,-0.728459108568644
3392,-0.13911551903119887,-0.1276887752146946,-0.37339257063423476,-0.4418051485032267,-0.040883246187288794,-0.05568364433754089,-0.2581495731923489
3393,-0.148245821019656,-0.21978131903417514,-1.0676543016332927,-0.34389254541636105,-0.045774312587673865,-0.3891806524314349,-0.19938429646514658
3394,-0.464373466931842,-0.6515600757700277,-1.3642184022477875,-0.5933354405587269,-0.1643217360352667,-0.4875136482525462,-0.26085768738481413
3395,-0.11578806193456,-0.12726795738281418,-0.44145085865619677,-0.3583771412372878,-0.035701698908995175,-0.07510501127750224,-0.20942418587908132
3396,-0.2618285607903608,-0.13808595069442064,-0.28658680041425455,-0.41155091495584306,-0.09167107682818822,-0.03745505790458768,-1.0224258098184225
3397,-0.10350652245216699,-0.13240939729282764,-0.3907496727634918,-0.26674508321594387,-0.03334453136959809,-0.10696955411690073,-0.09044567150942757
3398,-0.6138361477351972,-1.0251445001098862,-1.1850724824981682,-0.39852578945272726,-0.3199612928352879,-0.5176395139733104,-0.20885973359804624
3399,-0.5655446164036187,-1.076433253373822,-1.947252947689127,-0.2591135826125728,-0.46166389156960125,-0.3826905288377473,-0.6825029763963061
3400,-0.3121947825933598,-0.4252667096355483,-0.810411407302712,-0.20341013009742906,-0.1723210347959184,-0.16219817793053387,-0.27938378581108664
3401,-2.1439057161609876,-7.134249597119221,-6.1310776731380665,-0.7939601081667456,-3.286604190624442,-2.4000903623095153,-1.120384130441841
3402,-0.26147856118685536,-0.2822759419272745,-0.5235688972444805,-0.136184481245562,-0.18856710367269605,-0.07771810356012954,-0.3945812620923832
