,date_time,salinity,sst,depth
250,2022-09-25 20:20:39.033597,32.1821,19.878950000000003,4.683999999999999
251,2022-09-25 20:40:38.956800,32.18325,19.8781,4.6690000000000005
252,2022-09-25 21:00:38.966405,32.1833,19.87515,4.6275
253,2022-09-25 21:20:38.976000,32.1835,19.87525,4.5865
254,2022-09-25 21:40:38.985604,32.1826,19.87165,4.462
255,2022-09-25 22:00:38.995199,32.18405,19.86905,4.41
256,2022-09-25 22:20:39.004803,32.1845,19.8672,4.239
257,2022-09-25 22:40:39.014398,32.18295,19.867649999999998,4.18
258,2022-09-25 23:00:39.024002,32.1794,19.855449999999998,4.017
259,2022-09-25 23:20:39.033597,32.174499999999995,19.84075,3.8890000000000002
260,2022-09-25 23:40:38.956800,32.17375,19.81925,3.814
261,2022-09-26 00:00:38.966405,32.17495,19.802799999999998,3.6545
262,2022-09-26 00:20:38.976000,32.176950000000005,19.7849,3.6045
263,2022-09-26 00:40:38.985604,32.178799999999995,19.77215,3.515
264,2022-09-26 01:00:38.995199,32.179649999999995,19.75965,3.4355
265,2022-09-26 01:20:39.004803,32.180400000000006,19.749850000000002,3.419
266,2022-09-26 01:40:39.014398,32.178650000000005,19.7384,3.336
267,2022-09-26 02:00:39.024002,32.1618,19.730800000000002,3.351
268,2022-09-26 02:20:39.033597,32.16335,19.7299,3.335
269,2022-09-26 02:40:38.956800,32.149699999999996,19.72355,3.3685
270,2022-09-26 03:00:38.966405,32.14985,19.71635,3.38
271,2022-09-26 03:20:38.976000,32.13065,19.69245,3.23
272,2022-09-26 03:40:38.985604,32.116550000000004,19.678,3.3255
273,2022-09-26 04:00:38.995199,32.112750000000005,19.684150000000002,3.2935
274,2022-09-26 04:20:39.004803,32.11465,19.68585,3.3885
275,2022-09-26 04:40:39.014398,32.11815,19.67275,3.4245
276,2022-09-26 05:00:39.024002,32.1495,19.69525,3.5484999999999998
277,2022-09-26 05:20:39.033597,32.1612,19.7194,3.6814999999999998
278,2022-09-26 05:40:38.956800,32.1614,19.7372,3.866
279,2022-09-26 06:00:38.966405,32.16005,19.752850000000002,3.955
280,2022-09-26 06:20:38.976000,32.16035,19.7653,4.173
281,2022-09-26 06:40:38.985604,32.1625,19.77585,4.2364999999999995
282,2022-09-26 07:00:38.995199,32.1661,19.785600000000002,4.406
283,2022-09-26 07:20:39.004803,32.16795,19.78695,4.4795
284,2022-09-26 07:40:39.014398,32.1693,19.78745,4.539
285,2022-09-26 08:00:39.024002,32.1709,19.7857,4.57
286,2022-09-26 08:20:39.033597,32.170649999999995,19.78725,4.5385
287,2022-09-26 08:40:38.956800,32.17205,19.786900000000003,4.52
288,2022-09-26 09:00:38.966405,32.173249999999996,19.78665,4.5775
289,2022-09-26 09:20:38.976000,32.172799999999995,19.79,4.422000000000001
290,2022-09-26 09:40:38.985604,32.173500000000004,19.7927,4.3565000000000005
291,2022-09-26 10:00:38.995199,32.175799999999995,19.79865,4.2625
292,2022-09-26 10:20:39.004803,32.17505,19.795749999999998,4.202
293,2022-09-26 10:40:39.014398,32.1719,19.811799999999998,4.007
294,2022-09-26 11:00:39.024002,32.17305,19.8046,4.0085
295,2022-09-26 11:20:39.033597,32.1697,19.8285,3.821
296,2022-09-26 11:40:38.956800,32.166700000000006,19.8354,3.754
297,2022-09-26 12:00:38.966405,32.1662,19.8432,3.6014999999999997
298,2022-09-26 12:20:38.976000,32.167100000000005,19.85355,3.534
299,2022-09-26 12:40:38.985604,32.167649999999995,19.847099999999998,3.4314999999999998
300,2022-09-26 13:00:38.995199,32.16805,19.85105,3.456
301,2022-09-26 13:20:39.004803,32.1676,19.837,3.3085
302,2022-09-26 13:40:39.014398,32.167249999999996,19.8495,3.431
303,2022-09-26 14:00:39.024002,32.16435,19.8422,3.3315
304,2022-09-26 14:20:39.033597,32.16025,19.84435,3.371
305,2022-09-26 14:40:38.956800,32.15685,19.83985,3.419
306,2022-09-26 15:00:38.966405,32.154849999999996,19.848100000000002,3.359
307,2022-09-26 15:20:38.976000,32.151849999999996,19.840449999999997,3.3805
308,2022-09-26 15:40:38.985604,32.14735,19.83545,3.3819999999999997
309,2022-09-26 16:00:38.995199,32.1489,19.84085,3.5410000000000004
310,2022-09-26 16:20:39.004803,32.14965,19.84665,3.366
311,2022-09-26 16:40:39.014398,32.15205,19.8502,3.4405
312,2022-09-26 17:00:39.024002,32.156949999999995,19.8557,3.4665
313,2022-09-26 17:20:39.033597,32.1624,19.8612,3.5650000000000004
314,2022-09-26 17:40:38.956800,32.169,19.8819,3.711
315,2022-09-26 18:00:38.966405,32.16905,19.89395,3.699
316,2022-09-26 18:20:38.976000,32.16745,19.8978,3.9665
317,2022-09-26 18:40:38.985604,32.1689,19.9112,4.0455000000000005
318,2022-09-26 19:00:38.995199,32.171800000000005,19.91885,4.194
319,2022-09-26 19:20:39.004803,32.17315,19.91655,4.247
320,2022-09-26 19:40:39.014398,32.1756,19.9119,4.3395
321,2022-09-26 20:00:39.024002,32.17775,19.902549999999998,4.4285
322,2022-09-26 20:20:39.033597,32.179,19.896050000000002,4.555
323,2022-09-26 20:40:38.956800,32.1807,19.8988,4.5649999999999995
324,2022-09-26 21:00:38.966405,32.18185,19.89455,4.548
325,2022-09-26 21:20:38.976000,32.18195,19.8911,4.632
