,beta_s1,beta_s2,beta_s3,beta_s4
1336,-1.4219949674752397,0.2731823322878209,5.480510107159966,0.6039283659510284
1337,-1.394768148332035,0.2050642676148411,5.631000744219847,0.4832961833077942
1338,-1.5151912502237468,0.0702624954551867,5.374913673989908,0.4948608621145559
1339,-1.5464305838622032,-0.0904532104787021,5.222948352404011,0.2544214393821148
1340,-1.3660066405781164,0.1278533403611749,5.40301943654556,-0.0020840202968278
1341,-2.1458059594361445,0.607334876751789,3.617023610077877,3.4166830887795645
1342,-1.2710908390327411,0.1002706888037261,5.224284915348498,0.4997845748288329
1343,-1.524452846383692,-0.0190014988832977,5.279189702469154,0.4582272997717979
1344,0.4832690966844169,3.377995792388082,5.074239795106069,6.0958732050415065
1345,-2.2694481821416903,-0.7477560020251307,1.1643998339322814,2.376195288666058
1346,-1.5720505066748496,-0.7465022390223944,2.834435493800932,1.9767790554337457
1347,-1.367284544096363,-0.2838133314911984,2.957936661784432,2.1912035522692577
1348,-1.4151165149399527,-0.6274228748628048,1.668791420877129,2.078041298435816
1349,-1.8033090654681367,-0.6533592607776201,0.7720572258924403,2.127605794025881
1350,-2.301227789278778,-0.3669032016700528,1.0011883949629996,2.4858087968090925
1351,-2.2022315406854807,-0.3113594064186311,0.9002525533011172,2.283256818884446
1352,-2.1221898035675677,-0.4657710571433031,0.9229702261142912,2.4060853692358704
1353,-1.6477032882021754,-0.8451960532584516,1.5401781238831898,1.929496762910457
1354,-1.6622837443760698,0.495172415546722,3.5394740432029472,2.1972945762602083
1355,-1.94828644565824,3.3416572503494693,0.5615143205726925,2.2452864177361724
1356,-2.4283681146852145,0.7989404495690888,-3.2639771895993976,2.11701063651255
1357,-2.3628022136298426,-0.91946661427885,3.3031923505215857,1.5880869940074596
1358,-2.3272486842776248,-0.5415561451400657,3.7468793869297694,2.15149052261312
1359,-2.3733294492098778,-0.6368237959354685,3.627752495859472,1.951141035027294
1360,-2.364722521382701,-0.5600762284329698,3.4991278818639566,1.969095031266823
1361,-2.579061873009369,-0.7770117252030236,3.5177161037569844,2.151001975723529
1362,-2.3519051068542143,-0.5786165130397325,3.750545898254039,2.309994726952494
1363,-2.4816927097681285,-0.7426776449379702,3.708266254310761,2.270436200313779
1364,-2.253034448770008,-0.5020359557062333,3.667184738444423,2.020627510777581
1365,-2.428858881768321,-0.7268148095866964,3.4741549909112988,1.926001349580533
1366,-2.3319639555936997,-0.7501036917056892,3.4532082939027133,1.9271893497458037
1367,-2.419581302397586,-0.4696619470503561,1.8977989453424664,2.100437538352982
1368,-2.483475513212003,0.906094583792714,-2.3006588073506733,2.0677651023025847
1369,-2.0509412458873912,2.643991682546952,-0.0944761214861008,2.366087766886846
1370,-1.749573945172119,-0.2755125512309757,2.7148572106083857,1.7561154172265274
1371,-1.5277554577828556,-0.4125076611135291,2.581673633615729,2.226871923508891
1372,-1.6332617532307887,1.3811949025079906,3.4562751494617405,2.371132791043605
1373,-1.6702680341606393,-0.5356317645836758,2.3403930121265155,2.068006709466073
1374,-1.986217064310743,-0.655448157823654,0.8496292313446107,2.1152647968561977
1375,-2.2675635094737454,-0.3014754280089339,1.2082669903314776,2.777518765215832
1376,-1.8983200203817008,-0.1383322912220509,1.5170198613109245,2.959206634236395
1377,-2.2401576148464257,1.0125983113860213,0.8644353359105672,2.329686235830013
1378,-2.619168361523342,-0.7410023494582455,-1.0620538822605312,1.965727864185541
1379,-2.350262396018686,-0.4702712139008081,3.3578986892282203,2.3615873740565907
1380,-2.8524378071608965,0.3498900957691545,1.7578232079960268,2.342870318325884
1381,-2.536961643803209,-0.4558119619198188,3.15009328686678,2.096611811374595
1382,-2.523906958460857,-0.6011676616017392,3.447182508867072,2.067710392997078
1383,-2.223788422697895,-0.3511457445728237,4.1122974899349565,2.2939973196436814
1384,-2.4300173832850835,-0.4648607362812619,3.872620067998251,2.107478102585409
1385,-2.022828610923176,-0.3056348077031782,3.588454555738233,2.0163442870876844
1386,-2.52731023002751,0.5105566220447645,-1.64383353248395,2.001315060902689
1387,-2.228115372345876,0.5713420300570304,0.2791709487990448,2.1109694503785565
1388,-1.9396869977881777,-0.4183285165601061,1.3596373774972963,2.661916142672074
1389,-2.2677460015834887,-0.4448222047621231,0.9436879006668724,2.4830830064515728
1390,-1.8646760960321005,-0.4260402521590651,1.2116909421928272,2.1567408829568087
1391,-1.7210731355423228,-0.630089986717548,1.2708158563974556,2.1287397122208507
1392,-1.734966258559466,-0.6410025157313244,2.061822911326782,1.9451436307953367
1393,-1.690056305916127,2.0229866159902854,3.2539084325851024,2.0847339919453907
1394,-1.7017588608677463,1.121846796151884,3.586745056348332,2.1776916213328703
1395,-1.7114036751218862,1.0942252222204971,3.387577478656309,2.1072154626166144
1396,-1.5844966826929816,-0.1800603437836762,2.5874642125234657,2.0014818652790782
1397,-1.6942724937549307,1.930129849697734,3.0346144044369336,2.12211797408708
1398,-1.9001351261141293,1.415746062714591,3.075619899091825,2.163707191379153
1399,-1.9236180766099715,5.012054174433857,1.9080899585076376,2.186077218522384
1400,-1.944546383382812,2.6368136450844277,2.582684662884313,2.1963630536285565
1401,-2.4756420801231864,1.1325084859748518,1.6782827731690853,2.223982775798054
1402,-2.7173786686555697,3.3720486918824184,2.3450242569145465,2.2631688311253373
1403,-2.151508544841917,5.118349549814026,0.9157579237690672,2.3809045200575527
1404,-2.6589805764334327,-0.8634143147054976,3.454194769637585,1.779674968074742
1405,-4.260725326421867,-0.7104420705170487,4.776545045746035,2.3790373817560937
1406,-0.6189062968741552,-0.1682868504313104,3.454203281033089,-0.2642826340517997
1407,-0.6812869764247769,-0.319592486759667,4.355296687392783,-0.6848888041028514
1408,-1.8058142422831749,-0.261888537381989,5.561441387721776,0.4813228004271668
1409,-1.648538725264459,-0.1278151090185545,5.418857746348885,0.6572944299013999
1410,-1.5596562162150234,0.0931016737496118,5.46574930005788,0.4359496175947508
1411,-1.4399115603173192,0.0715626986272807,5.350535796572682,0.3748020536698156
1412,-1.220813318124541,0.0723633354389601,5.519586580431505,0.0959485485544653
1413,-0.5818006893341591,-0.1545799807784726,4.279542654294404,-0.4844875913049069
1414,-1.9161906638857404,-0.3026513051857152,5.144430427437689,0.2960024345043652
1415,-1.260887679966092,-0.1814219009649832,5.012916306670752,-0.2810127620536988
1416,-0.6336888072026491,-0.7058180912016921,1.7322720999517196,-0.2982559182271372
1417,-4.0601534544901,-2.1355799669197357,5.610502489639015,-0.7842095104309965
1418,-3.2604827525570164,-0.4596216844470479,6.009872862369425,0.8588241274878416
1419,-0.5380380026168057,-0.7281085355328005,1.7209495232953302,-0.8198245501774004
1420,-1.6829141099329834,-0.3125545598558286,2.8280242388422434,-1.1283109812611012
1421,-1.5023741435876985,-0.0369440342400502,5.147837621596407,-0.0507289583232155
1422,-1.4481912960572092,-0.0849240386037714,4.972635081130691,0.2848524672997986
1423,-1.0453230974332937,0.2393861195987416,5.194119113490751,-0.2985298436234356
1424,-1.8262967335519005,-0.2666663449385154,5.25955135317191,0.3263839418470914
1425,-1.6890944450417742,-0.4303624221480436,5.351947616240702,0.5324577582632803
1426,-1.4505719917010806,-0.123804714067433,5.243493635539985,-0.0215204612083984
1427,-0.9116160845396488,-18.81883259972576,-22.54249236381404,-0.8345428984555222
1428,-1.0059375709629923,0.2442964818447066,5.350994581615668,-0.5240431636852447
1429,-1.0191803477669814,0.4917578287336355,5.469821514697527,-0.5945954677252082
1430,-0.8985737686019655,-10.324262489639358,4.693898425014004,-1.026586987486463
1431,-0.3631782097548967,0.094086087856719,4.02173395250286,-0.6097682400330947
1432,-0.5126224237020531,-0.5244497256589404,2.19806563099479,-1.302151982690746
1433,-0.5156116992769185,-0.6187307990717908,1.478075082207076,-0.149529537175771
1434,-0.3058656244706726,-0.5570023815749865,1.3634031784136558,-0.4039852512944097
1435,-0.2123267455267074,-0.7656689042003415,1.0123912821499883,-0.5328771773880655
1436,-0.2819581941785284,-0.459066217413438,1.407984771717261,-0.4490869653065656
1437,0.0396519095224353,-0.6485651591943892,0.5943555214718288,-0.4740603243967008
1438,0.3092540199224956,-0.5935945483271622,0.3336820752261579,-0.0033830097804477
1439,0.0583908260761785,-0.6523206724258838,0.3767640849495142,-0.5935413415830613
1440,-0.1719522848645079,-0.5697684928785723,0.9256713676388186,-0.8249936178818769
1441,-0.17607070368299,-0.386420592675683,1.7136841379789531,-0.1698103059786996
1442,-0.1498047995691812,-0.4725332349593491,1.9531224165056875,-0.0584230657168711
1443,-0.066633088109315,-0.2915054209001348,2.208401075363677,0.0767197037573708
1444,-0.0573013923465284,-0.428387320879279,1.7114465707681783,-0.2318293444034075
1445,0.0175749733977403,-0.4165107486480745,1.90049661545818,-0.0398694727767863
1446,-0.0387679829893584,-0.3339321527627253,2.0091148205270506,0.281325828207379
1447,-0.1064025646508252,-0.2404797315306137,2.441736825364816,-0.3282334256317832
1448,0.0412364955982465,-0.2596993837728722,2.754619941414787,-0.4575272678156784
1449,0.0649957402726737,-0.2688565828570836,3.118637949210502,-0.3803669894421362
1450,-0.0082480919703659,-0.2286656174412324,2.95111332400558,-0.2722361784073027
1451,0.0597812959359544,-0.2262029809092272,3.4292515807888764,-0.1775062957628431
1452,0.0288181614431515,-0.2871888904567979,2.6917157958677898,-0.4326481751450854
1453,-0.1116471182088772,-0.4787015411428234,2.547048315318987,-0.5763195376101251
1454,-0.1028319468691501,-0.3008770334872409,3.4230815403610584,-0.3978210180936937
1455,-0.0760646713151093,-0.3016676278508136,3.451250229519349,-0.4827219225304802
1456,-0.02712860400308,-0.3322616523898432,3.1463805021022013,-0.4921626257671748
1457,-0.080116319115861,-0.3755278725146446,2.4484455113091546,-0.5569476109415941
1458,-0.1394427051622856,-0.4720052691669583,2.3952547629195213,-0.5269115215934698
1459,-0.0735937735525736,-0.252261868917176,2.7514298293426767,-0.2175907484614898
1460,0.0042246178485389,-0.3191485178031105,2.583989323179732,-0.599607484493426
1461,-0.1240304123445053,-0.1467016536885692,3.815789918337293,-0.2810079197624224
1462,-0.219045160541986,0.0365257823447003,4.213852299807391,-0.2496480173412665
1463,-0.4404333361320873,-0.0199257653265785,4.368893299548012,-0.6181593486841112
1464,-0.1738421882038894,0.0668012631632109,4.213641137070398,-0.3948483574927454
1465,-0.331500967772998,0.2549084418501866,4.487287300030552,-0.3005712531507569
1466,-0.4402143463373793,0.2687678804673508,4.423612394389813,-0.8156644564062363
1467,-0.4603937855680932,0.0588722525855496,4.18604057760487,-0.6950270911847252
1468,-0.3381344010455114,0.0473248320733641,4.060913209681395,-0.6210877234057042
1469,-0.4083855465549784,0.1566618851436388,4.477992603757406,-0.5553314614361387
1470,-0.6529165687873534,0.2645731594495855,4.83914248363054,-0.5336684634011866
1471,-1.6742241258486226,-0.027436025954007,5.266272731275475,0.3685198617014595
1472,-1.6112416995928422,-0.1575006655888063,5.302762246454827,0.5738967662358149
1473,-1.8579417329016144,-0.2134290851856257,5.078865271721381,0.3803855299273931
1474,-2.06213058015392,-0.7466831463904371,4.586307349120103,1.0162642916349796
1475,-1.7921829334072297,-0.5182631139960704,4.874791427675409,0.7643934059529417
1476,-1.755705600921278,-0.7317230512978913,4.593374581299857,1.0140492991361585
1477,-1.8610125764824612,-0.795432220500183,4.31682609191532,1.106524665150429
1478,-1.6662031626079172,-0.5561145104544089,4.707303015212727,0.7209914794095819
1479,-1.7841808678321018,-0.2892053200950864,4.95097631466304,0.2584471322047291
1480,-1.6522789956957222,-0.6443209296246175,4.726997649382879,0.6628433152821457
1481,-2.19668991791465,-1.2075493060228908,3.835939256182474,1.238700801658958
1482,-2.0480744524227394,-0.6960414454934217,4.414699117080495,0.2864719057848136
1483,-1.4147214859876034,-0.3427592509784277,4.544319723441521,0.2776008146135157
1484,-1.66258904397849,-0.4401253951489079,4.863568290956928,0.5253348009062072
1485,-2.790763795771489,-0.4843623275392079,1.898822781165092,2.805101825006985
1486,-2.8341856395914284,-0.1848606315532716,0.7605512615283098,2.744629125211822
1487,-1.1433768488870344,-0.4561671981690596,-0.5672034364459296,1.371384762107777
1488,-0.3998997611365656,-0.3110697874727192,-0.5667897596502729,1.077092761520097
1489,-0.9648207549794756,-0.6000938387070385,-0.8299215748205304,1.5017511875934568
1490,-1.798805969834757,-0.5940803168305313,-0.9061353134586112,2.222350005942159
1491,-1.5067758355918293,-0.6789960329814044,-0.8738464767760734,1.8024571825272464
1492,-1.2843363876250702,-0.6617298563456264,-0.8684161960626011,1.5437001985882033
1493,-1.7922197968410043,-0.7546693726270637,-0.8457170920703339,1.950748108043949
1494,-2.1448039093538687,-0.7278112323504943,-0.7456155566592453,2.300033712049966
1495,-1.99038975483226,-0.6051216894414728,-0.729035198602574,2.4985300118425964
1496,-1.977493876907344,-0.3320708653480627,-0.1348704999582091,3.2864019939841187
1497,-2.3688418172277856,-0.6368587779643807,-0.433399578474172,2.8971840263368365
1498,-2.362669370536753,-0.6577220317749345,-0.6095570092525241,2.45088154887526
1499,-2.412066833694438,-0.7708186443026119,-0.6700094996029524,2.3447873514884603
1500,-2.263841754256462,-0.528554048049749,-0.3254868861969446,2.670300046726425
1501,-2.248077031725264,-0.5875725592609045,-0.5975318673543804,2.2483291961659746
1502,-2.3938049501394265,-0.4229587343504652,0.0416616371801773,2.976582642540223
1503,-1.996368828950508,-0.5436340384725685,-0.7602273681047111,2.5160407193567824
1504,-2.014997611199427,-0.586554691157604,-0.8732053088056333,2.484595050619577
1505,-1.5539114840684043,-0.4722829482577487,-0.6873332444366319,2.221169381302588
1506,-1.2534246354911367,-0.7699635360155477,-1.0024013922633834,1.400972096983101
1507,-0.9663233733047536,-0.8111364927487419,-1.164205143064846,1.249481867803371
1508,-0.5780465941415819,-0.5037073072017849,-0.7824475107952172,1.5099475537968046
1509,-0.5360401177933318,-0.448686890083164,-0.878900995080872,1.378620646964126
1510,-0.4140635923025823,-0.3977960058795824,-0.7945758790788727,1.4122743905705746
1511,-0.2948871230721981,-0.2953452878783364,-0.7827646752749138,1.135095675329604
1512,-0.4157289343119307,-0.3333934881980818,-0.7644707189354246,1.1925532552070095
1513,-0.3564863759716665,-0.3854436583422373,-0.8186727022652471,1.1894324071567846
1514,-0.1919855117943212,-0.2022615257017156,-0.4985728299759691,0.9457072416136264
1515,-0.3042519717707792,-0.2184717055821512,-0.5623177109145181,1.132985716385822
1516,-0.5025257948559553,-0.309518568262292,-0.5189863529690768,1.6822641344622222
1517,-0.3112950875576948,-0.4470192691544493,-0.9513242581420048,1.0131543123253095
1518,0.4025281850575947,0.3014537564891684,0.1005011948850943,0.7449958280018828
1519,0.0767940053624528,-0.1614221417706054,-0.3667025129190546,0.1414371696497543
1520,-0.1724493898550634,-0.3210899649482359,-0.5785553468728544,0.0818333114660528
1521,0.3089284966590734,-0.3280039766626323,-0.2671384282056152,-0.1566254165660301
1522,0.1392073920891046,-0.4748614837251309,0.5236212566791631,0.2906979763433581
1523,0.0903242407726924,-0.6722036319923406,0.514905763474809,-0.7672345093287002
1524,-1.764875703697822,-0.2707907262514861,4.148157178838767,-0.7857139650891869
1525,-7.421460808656317,-0.9300334250689308,1.262664529665024,2.886545013604381
1526,-2.95839104652882,-0.7723392414961013,-0.4481548005120273,2.4896621163685646
1527,-3.0406361895202627,-0.8588248398471952,-0.3116836933411654,2.6487991485892874
1528,-2.617259221559519,-0.5845843445550614,0.1874903462983279,2.058370834452877
1529,-4.802498557410561,-0.7920894981880988,0.8633502827757448,2.628000070240468
1530,-2.880297176553178,-0.0980784162885331,1.5782405110446385,3.29030246992373
1531,-2.4435471949475183,-0.2628905678807149,2.288282454637462,3.1670152768346345
1532,-3.666363814691464,0.5688983414632662,4.37926343967293,1.806718577489556
1533,-3.3810509114898686,-0.3668849604162772,5.657503727173708,0.913050287430675
1534,-2.046441719793175,0.0354572427190009,4.934499210320204,-0.0669796795001338
1535,-1.8149810932931896,-0.0288337020008924,4.635191197616534,0.0292905424592149
1536,-1.0335503786957363,-0.1876922038849886,4.958321657240777,0.5611887257863728
1537,-1.708792064570682,0.1247108378436471,5.392104366503206,0.4679241518128746
1538,-2.4977684815799117,-0.5787609346993556,4.430635540931293,1.1803994021542243
1539,-2.912026222231713,-1.1261245581443806,2.988127742526467,1.500816544137982
1540,-2.2784361123180643,0.0602990424799992,1.1990902173853748,2.0503395036977365
1541,-1.9223290589677973,4.412901412254988,2.3147974466791004,2.085914642500458
1542,-2.138316388519652,4.236956078210001,-0.5845491004403901,2.1231000277267755
1543,-2.457924829247187,0.967555136482287,-3.3912643710222485,2.0852959645341187
1544,-2.00119599363794,3.8957278708404415,0.4147412431234445,2.0880742399409664
1545,-1.972785322211092,-0.0764933502302024,3.4329342178777087,1.9373608200605483
1546,-2.205561107716347,-0.4425987447139833,0.9652585238315156,2.287520720457831
1547,-2.41593492751268,-0.5216622241595804,0.7871631909390773,2.377712501814236
1548,-1.841289189341461,-0.9130305183500756,1.330613278250781,2.068884385202587
1549,-2.087500502652458,-0.1806086010054027,1.0215701449341117,3.9493555451469593
1550,0.195579516144843,0.0309636162651729,0.4947432084546709,0.7172818462871859
1551,0.338804169111593,-0.5692585546131802,0.575806632558026,0.2450040689973361
1552,-0.565465120756247,-0.6045689583351789,1.5022268442135485,-0.586352916859916
1553,-1.2314006871551604,-0.081686725373162,4.009241722764132,-1.0865673213069
1554,-2.4526684278589803,-0.1308629601910873,5.012399451242908,0.9289712678215662
1555,-2.657936773325095,-0.1643507665454631,5.651648791207005,2.326924178752713
1556,-2.2476711276158508,0.0046848019053505,5.271061366507628,1.4522759638115792
1557,-2.447464515755889,-0.1359057421515871,2.673411808652559,1.8401390974605456
1558,-1.7624482754256847,-0.2893313892310797,2.234396148248213,1.9615436796446168
1559,-1.9242481382707388,-0.4388457841144531,1.0358621212122536,2.396563184875913
1560,-2.1078034388410467,-0.6191517683137245,1.2463139077261858,2.455120939304352
1561,-2.428947367089009,-0.4077838669711794,0.1533099438593271,2.916459927049036
1562,-2.113044133981259,-0.5428745536055901,-0.624653728052928,2.66583508805878
1563,-2.4296043918102206,-0.7346554060408813,-0.7012854910996246,2.2029278072468834
1564,-2.4494078868504583,-0.7404809824202637,-0.8191909270347356,1.996345388419645
1565,-2.5275801086029106,-0.7091341404002722,-0.2581286726067472,2.717829220861164
1566,-2.2449427700479263,-0.506453973074874,-0.4784352585375832,2.3301826296746837
1567,-2.0826215831903325,-0.441425929177214,-0.6429222170037086,2.4719938032495308
1568,-2.141741281465481,-0.3742540072048932,-0.548355617206163,2.394301990341316
1569,-1.9548437060083528,-0.3366601585628122,-0.6126656791865214,2.7621534348662893
1570,-1.7600838851934513,-0.3641100082240413,-0.6940275609798282,2.377997244111675
1571,-1.746108150914811,-0.3818183978448707,-0.7300536598578583,2.2840146784647484
1572,-1.2612808470707522,-0.3104299001699718,-0.5589659335085921,2.0925183521055586
1573,-1.23175957054588,-0.4430896722787555,-0.7445272544726613,1.8510146578273243
1574,-1.5911460506449326,-0.3941259981188884,-0.6983748999143365,2.065908111051749
1575,-1.767289493257387,-0.359851637381695,-0.66620285021288,2.329302701906666
1576,-2.29273048412298,-0.4974422806285632,-0.4739701213036221,2.3841417261076168
1577,-2.20290501060438,-0.4458064810763126,-0.3918462752232292,2.2988512130631142
1578,-2.3902682466832896,-0.5842616149888791,-0.5126759322272013,2.266657434734286
1579,-2.4422866998670347,-0.3720437959305384,0.0292562853337996,2.627405837354615
1580,-2.3428388554024893,-0.1620647293458215,-0.2241855103028993,2.3147835241359696
1581,-2.5695578481557786,-0.4118646638809133,-0.2296951999118983,2.222245375700897
1582,-2.5960197380690104,-0.6215839389527887,-0.2719652776903464,2.387649066736236
1583,-2.6913654126591764,-0.581390625626054,0.1808421609093013,2.584345306935585
1584,-4.685315466194813,-1.5323203174140767,-0.5016633968626603,-0.910661443338886
1585,-2.622939187460553,-1.283300732407434,-0.4750504523420586,1.624487621073359
1586,-7.239862269660393,3.1675714842898293,20.891829529614814,10.958807400416749
1587,-1.509574344791753,0.6422576795007834,5.620908736938204,0.1483585335800789
1588,-3.701181278690887,0.6280498569372419,9.0157742651051,2.113538092822256
1589,-1.2175423389921571,0.2650073564731965,5.3457286777703015,-1.060480041371072
1590,-1.626524077541254,0.1456076419549436,5.581815092980054,-0.5158806395583194
1591,-2.8092048152420177,-1.1592147416154042,3.055912265373808,0.4714269192388878
1592,-2.3649474811764506,0.3611274499702768,-1.3217862751986926,1.9612397626180904
1593,-2.256119987155615,1.475517431885051,-1.9036262812484024,2.3511841324297613
1594,-2.571390555413815,-0.6959156558866577,2.7867763181810754,1.649263891723951
1595,-2.0912725273101658,-0.1788263743744996,4.294909297807927,1.3192711593111834
1596,-1.8972898191513892,-0.1655383211485876,4.899721054242882,1.0113565519719383
1597,-1.6046975526072091,0.1326693463410434,5.436811092348302,0.8346885538371427
1598,-1.637745001535034,0.0760413422116902,5.372508313810132,0.7387909879957129
1599,-1.9727897423187477,-0.382325716722718,4.734711710766628,1.0387249662732363
1600,-2.017663940195329,-0.3659868841495413,4.5890951936215405,1.4039718603957403
1601,-2.190978201773806,-0.4973262950011768,4.296242731237745,1.6008304730951737
1602,-1.6918738555031876,-0.209465108356942,4.970883213792736,1.4286692466690232
1603,-1.47069834432494,-0.2334392273696562,4.8962431312224215,1.0494165550354793
1604,-1.81833831197661,-0.4225719370178537,4.640647208591414,1.346102287313275
1605,-2.186841305433831,-0.6448149340041945,4.1675968920444895,1.393439361173358
1606,-2.331676978937442,-0.4596902723468899,4.165769947809021,1.6862720613298363
1607,-1.7975855712987805,-0.1640523376853367,5.172399733960913,0.9912904720810706
1608,-1.619792992446503,-0.0611037168934841,5.346845344798295,0.1289794087932462
1609,-1.4734330563781266,0.0481531609801969,5.661886401887202,-0.0427452964738172
1610,-1.2939495409108908,0.2820366948235289,5.935707111666784,0.9622466758209808
1611,-1.5867822579560298,0.0658207592015712,5.58157943752593,0.7461141785782062
1612,-1.5764709982798328,0.1985127346856494,5.710707609443574,0.7525085041473467
1613,-1.6676864118854715,-0.0106825523740819,5.374872314262213,0.234951940133614
1614,-1.5604581181503132,0.0866076556367053,5.504979873972396,0.5750340219889822
1615,-1.3739759485707888,0.1828440297875483,5.480641183388188,0.4384066016518728
1616,-1.5440710584484276,0.0905257976459015,5.296564917611342,0.3063227726833056
1617,-1.5106690967051144,0.1280717195941357,5.473040596994328,0.5477402011642273
1618,-1.5831274238969866,0.0980295966907693,5.478485576921883,0.6877822698730919
1619,-1.6080188351824716,-0.0139858324633289,5.259962503530871,0.5566768709560513
1620,-1.5245230911042604,0.112692898502341,5.433133864584176,0.5363976511422481
1621,-1.6871744661042771,-0.1679574307740058,5.176263055348741,0.6119493942840626
1622,-1.622841493058664,0.1419461695811803,5.374101841350818,0.2474863065946733
1623,-1.6716930975356472,-0.0494056099408193,5.319436891716976,0.6085048821422646
1624,-1.6145064995234446,0.0161290036418086,5.417107473551038,0.6043758107750399
1625,-1.6007821209343007,0.1178280613263527,5.490050725562351,0.6122034690355311
1626,-1.6312031396387867,-0.0029085960383101,5.238527359746385,0.3550841563861263
1627,-1.586279916537631,-0.0563506134592167,5.280813777589697,0.5674466483552685
1628,-1.5506718197606892,0.0227923344832602,5.351704807517902,0.7870655765961001
1629,-1.5467188202282185,-0.001219100694613,5.266975050628772,0.4144180910762384
1630,-1.5073780879624463,0.1399787568776777,5.456677779171588,0.5960366686402041
1631,-1.4049852660894604,0.0796952423206799,5.507885672021691,0.5968297220119874
1632,-1.5432537095214258,0.0306196034952663,5.214252529253081,0.2340087751546863
1633,-1.6194210953276589,0.1438397764029816,5.403023100368236,0.4566225194458504
1634,-1.373049813945735,0.2451470585170963,5.657501782382759,0.765970348065819
1635,-1.3459902303577778,0.1644852234673734,5.52499950421657,0.6581247888131124
1636,-1.5973433623509856,0.0525136177984828,5.330531451458946,0.3585914866480341
1637,-1.4739701868827144,0.0590276180304457,5.408497700099183,0.4720648859462923
1638,-1.4452243099578836,0.1075618851522575,5.365793882168934,0.5279276836812815
1639,-1.4780028769325575,0.2096929411728223,5.475465345620457,0.6809166221474269
1640,-1.5187018656144078,0.1838842856728491,5.322521205732311,0.4282524784246537
1641,-1.5281631923915269,0.2114580828017435,5.382297026086371,0.4281835699935219
1642,-1.4670809428225349,0.3353598407332361,5.618283325800282,0.7239208550449815
1643,-1.558202201193943,0.1814580865499829,5.439422018801229,0.7751753918750406
1644,-1.616986659686048,0.1056251734238058,5.372968430246171,0.8701356246811992
1645,-1.556998493977985,0.131982425969677,5.311702005617013,0.4264993920312009
1646,-1.5866627325534586,0.2032055474022116,5.510825978655746,0.6355845276706865
1647,-1.6337595637313136,-0.1696069491358802,5.128591336778863,0.7065263059677322
1648,-1.5363749471094124,0.1278524629115656,5.486937346815592,0.8353442373010764
1649,-1.6124232665798686,0.0973671717807969,5.351854196574275,0.3653573730321654
1650,-1.6355869070890123,0.0294366047631533,5.227432881591416,0.3965560776517313
1651,-1.524040215869933,0.138223225047616,5.517949243974414,0.9720158829579856
1652,-1.661831420471345,0.0807953500574379,5.32754453588222,0.4710450240605391
1653,-1.6328293825710742,0.1087162910653123,5.352132692616943,0.4411822946312935
1654,-1.6442062301310447,0.070532163348214,5.30634029703839,0.3378913861669538
1655,-1.6752079610352202,0.0312637636745071,5.293188371814835,0.4560021648781188
1656,-1.6642844174801958,0.0177629294341653,5.331948435896015,0.5739429650172179
1657,-1.7345587369923838,-0.1613263924713587,5.145923672913087,0.674432286136724
1658,-1.7766402991601256,-0.3967934434210493,4.906594599470241,0.9092632310441124
1659,-1.8440110957331688,-0.4216546045964929,4.678873300381854,0.907178602801086
1660,-1.8223369914162395,-0.3353124824738162,4.95249312774632,0.71618427300953
1661,-1.6889397119855347,-0.2266759788795739,5.215556318491847,1.0641594713934128
1662,-1.9562635893725104,-0.5555938953343206,4.523398978319939,1.2524944462185517
1663,-1.9996718082157023,-0.7193962085776895,4.288759837975768,1.0437434981325695
1664,-1.71657778768054,-0.3846988469814719,4.72457018200664,1.1406468664089164
1665,-1.8968085311877272,-0.4102977539855447,4.761649568072278,1.5617160414234388
1666,-1.7667349486047073,-0.2504473412054642,4.903818765459459,1.300917274303805
1667,-1.830435282042801,-0.4934238099522315,4.685279552876756,1.1422813543875348
1668,-1.7042788111766782,-0.2650459834210534,4.978126057679382,1.186242621587966
1669,-1.5846258996970546,-0.2189143527814779,5.010401814495579,1.087886521013752
1670,-1.6296664300572146,-0.1131735906582913,5.24999892307366,1.1590184598189908
1671,-1.5450660084794217,-0.0835207376611262,5.218130575671331,0.8769650613766894
1672,-1.6739947582409938,-0.1749479503044201,5.1583264292538775,0.416246009761542
1673,-1.5229983563549316,0.1066821400218308,5.412410306812858,0.5381127137203985
1674,-1.6416064800931425,0.1261589671259619,5.48371397745492,0.612651091634117
1675,-1.6070487656440495,0.2053303095353339,5.467111353996889,0.4298217175663247
1676,-1.4762494327107876,0.2632537270952092,5.6317057026986905,0.748686200362394
1677,-1.5035015747909808,0.2145232942325727,5.546044990253134,0.3951588369389951
1678,-1.6229914886815278,0.1980895865898709,5.561113246363427,0.5829496939168461
1679,-1.6160036248605902,0.2015894988521438,5.4827091736341735,0.4044612841653997
1680,-1.583072185249178,0.2635329302038696,5.492798594173478,0.4219463797639264
1681,-1.5398685976242903,0.3030996778098001,5.703843218649561,0.7754337282524586
1682,-1.6313622785958823,0.1041532339184068,5.313356512574419,0.2739080067945316
1683,-1.5364075907193502,0.2743210807003389,5.597071570346297,0.5962349257989218
1684,-1.5195458047742054,0.1939759372362658,5.443157597008916,0.4182553658997719
1685,-1.7039858507862553,0.0900346209946757,5.394393344818383,0.245582924855107
1686,-1.592741608881416,0.2944661221591194,5.5362545523414735,0.4525470837742926
1687,-1.4484917786217606,0.2474523095434973,5.548391475527789,0.4822781116445105
