,index_arr,date_time,temp_therm1,temp_therm2,temp_therm3,temp_therm4,temp_therm5,temp_therm6,temp_therm7,temp_therm8,temp_therm9,temp_therm10,temp_therm11,temp_therm12,z_therm1
974,1216199.5,2022-04-28 12:49:59.500,10.264155462333333,10.273216074833334,10.2664279805,10.266688900916666,10.2604916695,10.256641892916667,10.2520842795,10.248439596666667,10.244601017333332,10.24470201675,10.239834697416667,10.23380239625,4.3415
975,1217399.5,2022-04-28 13:09:59.500,10.27235670075,10.276406891583333,10.26990741975,10.270690163583334,10.266421504083334,10.264230736083334,10.259897313916667,10.25540089175,10.249589212166667,10.247899936833335,10.242593851333332,10.235027487166667,4.2219999999999995
976,1218599.5,2022-04-28 13:29:59.500,10.275957843999999,10.281225768416666,10.278239999583334,10.279413350166665,10.275003557583334,10.276008477916667,10.2739886515,10.2697596745,10.264307051166668,10.261954726666666,10.256520740083333,10.249888609666668,4.344
977,1219799.5,2022-04-28 13:49:59.500,10.27301238575,10.277847615416668,10.275069907250002,10.2768299705,10.272557764250001,10.27291862775,10.271516565166667,10.265244922833334,10.262554852833334,10.259914284416666,10.258038973083334,10.256448912333333,4.369
978,1220999.5,2022-04-28 14:09:59.500,10.2773706255,10.282074383333333,10.279264253083333,10.281284920666668,10.277923008583333,10.279917693416666,10.2795810675,10.274741685166667,10.273822296499999,10.273787565166668,10.272480893916667,10.267949345666667,4.433
979,1222199.5,2022-04-28 14:29:59.500,10.285101337166667,10.29003690475,10.286859756833334,10.288733197416667,10.285446161333333,10.287244761833334,10.28645256475,10.282717310166666,10.28152548975,10.281668824083335,10.280003530416668,10.276683297083334,4.484
980,1223399.5,2022-04-28 14:49:59.500,10.307827172000001,10.3130060835,10.309105445583333,10.31004871225,10.305705245916666,10.3071408585,10.305495260833332,10.301085111666666,10.29947932975,10.298481204666666,10.295622897916665,10.290315727166666,4.4719999999999995
981,1224599.5,2022-04-28 15:09:59.500,10.324262209166667,10.328426858666667,10.325325658833334,10.326868651333333,10.323331799,10.32520818675,10.325681061083333,10.321633370333334,10.321038640583334,10.320760984083332,10.3190264645,10.314397961666668,4.6485
982,1225799.5,2022-04-28 15:29:59.500,10.308272486166667,10.312502551583334,10.309855899416666,10.311791974166667,10.308658700666667,10.310720808666666,10.31133019675,10.307282369166666,10.306929763166666,10.306555404000001,10.305616710166667,10.303698356083334,4.6690000000000005
983,1226999.5,2022-04-28 15:49:59.500,10.309807468583333,10.3133549625,10.310441886333333,10.312209448666668,10.308658260249999,10.309758752333334,10.309719181333334,10.305246005666666,10.304386535583333,10.304231704000001,10.302814739,10.300964451416666,4.723
984,1228199.5,2022-04-28 16:09:59.500,10.310430118666666,10.314513239666667,10.311916598166667,10.31374609025,10.310250663666666,10.311989133333332,10.31210939325,10.307682154833333,10.307090284,10.307130175583334,10.3060268885,10.303394774416667,4.8325000000000005
985,1229399.5,2022-04-28 16:29:59.500,10.302369079250001,10.306735714333332,10.304444657083334,10.307031277,10.304118042083333,10.306229869416667,10.30712876725,10.3034063625,10.30344012925,10.304107664916668,10.303733045416667,10.303076249416666,4.9355
986,1230599.5,2022-04-28 16:49:59.500,10.290948898749999,10.29521892,10.292828256833333,10.295168527916667,10.292603459833334,10.29490014125,10.2960223785,10.292486188916667,10.2927283135,10.29348708625,10.293309710666668,10.292694315250001,5.0275
987,1231799.5,2022-04-28 17:09:59.500,10.269262422166667,10.273623894249999,10.270938683083333,10.273148123666667,10.270502574,10.272826378916667,10.273859581166667,10.269998731833333,10.270237182416666,10.270848879,10.270558347333333,10.270232724416665,5.132
988,1232999.5,2022-04-28 17:29:59.500,10.238731031083333,10.242640224666667,10.23950724825,10.241043473333335,10.237714078833333,10.239618869666666,10.240339036166667,10.236298932083333,10.236452753833333,10.237230061333333,10.237577126833333,10.237782609083332,5.2675
989,1234199.5,2022-04-28 17:49:59.500,10.223156154833333,10.227339765916666,10.224888214833333,10.22690404525,10.224163943416666,10.226335530083334,10.227322604916667,10.223389575750002,10.223620575,10.224274036083335,10.22409316325,10.223708522333332,5.3615
990,1235399.5,2022-04-28 18:09:59.500,10.231320093833332,10.23632613025,10.23472850025,10.237452408416665,10.23513164075,10.237423594333332,10.238415814166666,10.234757079416665,10.235079175916667,10.235701216916667,10.235358265,10.234410021916666,5.4465
991,1236599.5,2022-04-28 18:29:59.500,10.22341092,10.228218560333334,10.226094099583333,10.228883530166666,10.226403771833334,10.229082101833333,10.230481970166666,10.227310986083333,10.228035923916666,10.22953362175,10.230127029416668,10.230254788666667,5.5525
992,1237799.5,2022-04-28 18:49:59.500,10.207916847166667,10.212184678749999,10.20977965525,10.212342268416666,10.209988699666667,10.212473770583333,10.213645061916667,10.210011652666667,10.21059003175,10.211421362416667,10.210949981166667,10.211024033916667,5.6035
993,1238999.5,2022-04-28 19:09:59.500,10.184942376333334,10.189552512416666,10.187589436500001,10.190606279583333,10.188656515333333,10.192026278666667,10.194208658166668,10.190369390833332,10.1907705925,10.191312707166666,10.19165250275,10.191334615666666,5.6555
994,1240199.5,2022-04-28 19:29:59.500,10.18294430675,10.18791717325,10.186201614749999,10.189083755666667,10.186265656666667,10.188619345583334,10.191413185916668,10.188524652,10.189332430583333,10.19048008225,10.190641850166667,10.18996629275,5.6735
995,1241399.5,2022-04-28 19:49:59.500,10.167601781083334,10.172687305833334,10.170406459166667,10.172584056833333,10.169669751916667,10.17153434075,10.172620907499999,10.168915879833333,10.169271295,10.169434407499999,10.168096236333334,10.166495587583332,5.647
996,1242599.5,2022-04-28 20:09:59.500,10.162062901666667,10.166997772333332,10.164658659416666,10.167267490666667,10.165314961416666,10.167310818999999,10.169127113583333,10.16543668925,10.165590696166667,10.166162120000001,10.165119357166667,10.165019942416667,5.6185
997,1243799.5,2022-04-28 20:29:59.500,10.1639079105,10.169194250416668,10.167606015916668,10.170217321666668,10.168077678166666,10.170355813583333,10.172103226166668,10.168666717416667,10.169010235166667,10.169757111166668,10.1693611915,10.169105099583334,5.569
998,1244999.5,2022-04-28 20:49:59.500,10.1645694345,10.169222762999999,10.166855285666667,10.169476252333334,10.1672546825,10.170320959333333,10.17203412525,10.168322214916667,10.169229015083333,10.170457601416667,10.171494746583333,10.171096978666666,5.4655
999,1246199.5,2022-04-28 21:09:59.500,10.174837587166667,10.179831201166667,10.17810765975,10.181236183166668,10.17921206125,10.182096104916667,10.183958322,10.180538304583333,10.180668141083334,10.181496588333333,10.18185859425,10.181003316333333,5.3435
1000,1247399.5,2022-04-28 21:29:59.500,10.176796308666667,10.1820236985,10.180668868416666,10.18372904725,10.181232114416666,10.183402156083332,10.1847072615,10.180817790166667,10.181351288999998,10.18208321525,10.182442488083334,10.1827321755,5.244
1001,1248599.5,2022-04-28 21:49:59.500,10.165335222166666,10.170023376000001,10.167682999583333,10.17097230875,10.168700290666667,10.171653603083334,10.173474174583333,10.170447032583333,10.171157366666666,10.171698856166666,10.17187068875,10.17264543525,5.087
1002,1249799.5,2022-04-28 22:09:59.500,10.157548581583333,10.162506924999999,10.160151587916666,10.163077693416668,10.161198708166667,10.163807989666667,10.165278928416667,10.161634008666667,10.162389239000001,10.1633156925,10.163150197083334,10.1626018705,4.978
1003,1250999.5,2022-04-28 22:29:59.500,10.18485826425,10.19031272475,10.188700368083333,10.191355729666668,10.189369192000001,10.192097230083334,10.1938568925,10.190804701083334,10.191246673833332,10.191955112583333,10.191332767333334,10.189780141166667,4.8615
1004,1252199.5,2022-04-28 22:49:59.500,10.191970906916666,10.197905092833333,10.196846721583334,10.201030981083333,10.199202494083334,10.201829503833332,10.203411724416666,10.200939744666666,10.20184308325,10.203061681166668,10.20423298475,10.204622599916666,4.76
1005,1253399.5,2022-04-28 23:09:59.500,10.208184157249999,10.213566567916667,10.211561905833333,10.214681397416665,10.212497691666668,10.21527860975,10.217598813333334,10.214404000416666,10.215466390333333,10.216719480833333,10.21690816825,10.217419116999999,4.6545
1006,1254599.5,2022-04-28 23:29:59.500,10.200116772166666,10.205672279,10.204243855666666,10.20798732575,10.206448765916667,10.210289606,10.212887676416667,10.2101012285,10.210434089,10.211107805583334,10.21114129375,10.212014173333333,4.5725
1007,1255799.5,2022-04-28 23:49:59.500,10.200145517666666,10.206027959333333,10.20385635525,10.206854955166667,10.204858546083333,10.20760961875,10.209030028583333,10.205915077583333,10.207339239416667,10.209461449083333,10.210520272583334,10.211850141,4.4745
1008,1256999.5,2022-04-29 00:09:59.500,10.194110979083332,10.199529146,10.198141987666666,10.202718720666667,10.201278676666668,10.204499168333333,10.206170142666666,10.203343569333333,10.203928300166668,10.2045390585,10.205427389583333,10.2068334375,4.4415000000000004
1009,1258199.5,2022-04-29 00:29:59.500,10.186889700583333,10.191349807833333,10.189122537416667,10.192239337416666,10.189572505166668,10.192875428083333,10.19500535175,10.19213378675,10.192608987749999,10.193917167916668,10.194667116249999,10.195662852666667,4.3965000000000005
1010,1259399.5,2022-04-29 00:49:59.500,10.170990564166667,10.177537572750001,10.176572750583334,10.180156620833333,10.178297137083334,10.180871589333332,10.182268762166666,10.179429193666666,10.1798173455,10.181199698333334,10.18248130075,10.183576409,4.369
1011,1260599.5,2022-04-29 01:09:59.500,10.16592965175,10.171411082666667,10.169203521166667,10.17331882475,10.172254686750001,10.176649956333334,10.178859841166666,10.175330390333334,10.176034193833335,10.176945318583334,10.176942078166666,10.176901493416667,4.3885000000000005
1012,1261799.5,2022-04-29 01:29:59.500,10.158541119916668,10.165745117,10.16574675475,10.168819191833332,10.16647801775,10.169030465916666,10.170808316333334,10.16662169375,10.16729773525,10.167848122,10.167797579166667,10.16802121875,4.3615
