,Unnamed: 0,eps_sonic1,MAD_value_1,MAD_criteria_met_1,eps_sonic2,MAD_value_2,MAD_criteria_met_2,eps_sonic3,MAD_value_3,MAD_criteria_met_3,eps_sonic4,MAD_value_4,MAD_criteria_met_4,epsU_sonic1_MAD,epsU_sonic2_MAD,epsU_sonic3_MAD,epsU_sonic4_MAD
2547,2547,0.0003265457985005,0.3392234809514545,True,0.0002977649354961,0.3845836551248651,True,0.0003185603154006,0.4291429236805075,True,0.0002587600575349,0.2085607091776297,True,0.0003265457985005,0.0002977649354961,0.0003185603154006,0.0002587600575349
2548,2548,0.0004392487152455,0.293629449930316,True,0.0003876677360862,0.2880041019897413,True,0.0003204870849147,0.3303088898536959,True,0.0001939608557651,0.2084594696541171,True,0.0004392487152455,0.0003876677360862,0.0003204870849147,0.0001939608557651
2549,2549,0.0038854302454435,0.0552986819664574,True,0.0003947323216501,0.541529636033337,True,0.0003713123025459,0.908784739201244,True,0.0002802519418722,0.3699716781980108,True,0.0038854302454435,0.0003947323216501,0.0003713123025459,0.0002802519418722
2550,2550,0.0006032013633007,0.475396034595021,True,0.0003191367322747,0.281091230355077,True,0.0002228367589116,0.3313855527996401,True,0.0001777488976399,0.2618978913171866,True,0.0006032013633007,0.0003191367322747,0.0002228367589116,0.0001777488976399
2551,2551,0.0006648450916686,0.2397995034449053,True,0.0004382306744406,0.3413554176525535,True,0.0003848552834638,0.3325308357621828,True,0.0002230625100191,0.2657207325875996,True,0.0006648450916686,0.0004382306744406,0.0003848552834638,0.0002230625100191
2552,2552,0.0022347960819068,0.2199069590182823,True,0.0045877252333245,0.3441654249671745,True,0.0026110610720416,0.479406770425773,True,0.0003455047734531,0.1768096501274998,True,0.0022347960819068,0.0045877252333245,0.0026110610720416,0.0003455047734531
2553,2553,0.001833710380778,0.2011173244544387,True,0.0054213067497832,0.339405497036381,True,0.0031477578690497,0.4711496487993986,True,0.000164174930605,0.1691707535174376,True,0.001833710380778,0.0054213067497832,0.0031477578690497,0.000164174930605
2554,2554,0.0013004655585184,0.249962434022886,True,0.0019209867060142,0.2811794319532715,True,0.0012118091524219,0.3884224661771317,True,0.0001975431304996,0.2395503135434694,True,0.0013004655585184,0.0019209867060142,0.0012118091524219,0.0001975431304996
2555,2555,0.0005597899970024,0.1627698269411253,True,0.0006552052069171,0.1801043990002614,True,0.0006008386312724,0.4326822120550891,True,0.0001920698728745,0.1531419832856628,True,0.0005597899970024,0.0006552052069171,0.0006008386312724,0.0001920698728745
2556,2556,0.005758515623159,0.2152645588738424,True,0.0071681225003457,0.474327868571669,True,0.0022368264246758,0.5460505776038669,True,0.0002283627010914,0.1758792320563648,True,0.005758515623159,0.0071681225003457,0.0022368264246758,0.0002283627010914
2557,2557,0.0061258757561667,0.1904024917745062,True,0.0013584321537865,0.1808973656869441,True,0.0050030676494539,0.3941529723614246,True,0.0002386318271242,0.1671386575147007,True,0.0061258757561667,0.0013584321537865,0.0050030676494539,0.0002386318271242
2558,2558,0.0053708964638418,0.2228083350846136,True,0.0045693693162511,0.3130472800252964,True,0.0037354153539702,0.4130643488602217,True,0.0003168078588111,0.1825963357311462,True,0.0053708964638418,0.0045693693162511,0.0037354153539702,0.0003168078588111
2559,2559,0.0073872429936874,0.2104967512646078,True,0.0020122025407335,0.1845307507968467,True,0.0059881650890609,0.3574158177188764,True,0.0003182839466418,0.1845886288891128,True,0.0073872429936874,0.0020122025407335,0.0059881650890609,0.0003182839466418
2560,2560,0.0077189331712355,0.1937298659749555,True,0.0019414224371727,0.1710219192584151,True,0.0091919624589668,0.2927887845257752,True,0.0005149175770086,0.1944204935203555,True,0.0077189331712355,0.0019414224371727,0.0091919624589668,0.0005149175770086
2561,2561,0.0019673678224248,0.2132178165125365,True,0.0007984719151427,0.2390648128273153,True,0.0006032034148464,0.3068420580268233,True,0.0004857074512864,0.1834301336623623,True,0.0019673678224248,0.0007984719151427,0.0006032034148464,0.0004857074512864
2562,2562,0.0004419188425053,0.2244553322347373,True,0.0003314787490883,0.4824488644256384,True,0.0003244899425076,0.5653752958649754,True,0.0002599091290826,0.191355998037824,True,0.0004419188425053,0.0003314787490883,0.0003244899425076,0.0002599091290826
2563,2563,0.0004387508581927,0.3873049999052654,True,0.0004693557216604,0.4627134451218908,True,0.0004269028659038,0.4898178911811416,True,0.0004010888870871,0.199028044087525,True,0.0004387508581927,0.0004693557216604,0.0004269028659038,0.0004010888870871
2564,2564,0.0042267454780654,0.2146819785637243,True,0.0082475299211937,0.3963358594143906,True,0.0027329540784234,0.5209778653871477,True,0.0003619025692086,0.1789541403476657,True,0.0042267454780654,0.0082475299211937,0.0027329540784234,0.0003619025692086
2565,2565,0.0095982807745811,0.1895801439212542,True,0.0142562587748784,0.4851084700953968,True,0.005883132482006,0.5263146124650062,True,0.0005501848052829,0.1864300043743098,True,0.0095982807745811,0.0142562587748784,0.005883132482006,0.0005501848052829
2566,2566,0.008372116969219,0.2084021013129614,True,0.0175676609723596,0.5000524860030271,True,0.0056468501610725,0.5084346807208115,True,0.0004510415205375,0.1810120453142247,True,0.008372116969219,0.0175676609723596,0.0056468501610725,0.0004510415205375
2567,2567,0.0100094377698211,0.2001338704959086,True,0.0089784487279459,0.3022354665284921,True,0.0051191414274057,0.3730994762226832,True,0.0005108035565091,0.182243848525125,True,0.0100094377698211,0.0089784487279459,0.0051191414274057,0.0005108035565091
2568,2568,0.0030804828554106,0.1936776502930579,True,0.0008767550183797,0.1779464986541725,True,0.0025834894961525,0.3127416421259804,True,0.0003162005216214,0.1794554467989076,True,0.0030804828554106,0.0008767550183797,0.0025834894961525,0.0003162005216214
2569,2569,0.0088629736827434,0.1886701099030491,True,0.0040519212812001,0.2122461139859535,True,0.0062029188343309,0.3060819932239741,True,0.0007317260940548,0.1918445785643626,True,0.0088629736827434,0.0040519212812001,0.0062029188343309,0.0007317260940548
2570,2570,0.0070948597513402,0.2273540624275065,True,0.0042845473298135,0.2680198463871137,True,0.0057450864704533,0.3600604062266099,True,0.0005000154084384,0.1803787522852922,True,0.0070948597513402,0.0042845473298135,0.0057450864704533,0.0005000154084384
2571,2571,0.00884553879827,0.1881132226267554,True,0.0114289506574773,0.5100943581274238,True,0.0072332911108167,0.4974036594608705,True,0.000388038626084,0.1957744230048589,True,0.00884553879827,0.0114289506574773,0.0072332911108167,0.000388038626084
2572,2572,0.0143584421318362,0.1717208696066409,True,0.0257450824257328,0.4685015978135893,True,0.0078383509562506,0.442526160231574,True,0.0005997071748221,0.2033833147569406,True,0.0143584421318362,0.0257450824257328,0.0078383509562506,0.0005997071748221
2573,2573,0.0107150250996038,0.194750314758387,True,0.0033796027218832,0.1736721204704493,True,0.0079454602397381,0.2744156210961546,True,0.0006575370478067,0.1891653597319405,True,0.0107150250996038,0.0033796027218832,0.0079454602397381,0.0006575370478067
2574,2574,0.0099605938657325,0.2024176284690041,True,0.0021201195869631,0.1566513989306872,True,0.0113091571970376,0.2647951011987255,True,0.0005444382060596,0.1946672166900376,True,0.0099605938657325,0.0021201195869631,0.0113091571970376,0.0005444382060596
2575,2575,0.0163486437468833,0.1691030714500593,True,0.029238144938522,0.3883362233018478,True,0.0086970213347531,0.3809382962066522,True,0.0006619923416986,0.1950891665379486,True,0.0163486437468833,0.029238144938522,0.0086970213347531,0.0006619923416986
2576,2576,0.0157564044375945,0.16226277010725,True,0.0182096068070509,0.4698253428832075,True,0.0131059572015264,0.4485120386903344,True,0.0006456026063142,0.1976879921455003,True,0.0157564044375945,0.0182096068070509,0.0131059572015264,0.0006456026063142
2577,2577,0.0240387726499329,0.154692435052951,True,0.0203131472952065,0.4236251964943972,True,0.0228739994929411,0.4191874023906793,True,0.0010525704947513,0.1864907428612936,True,0.0240387726499329,0.0203131472952065,0.0228739994929411,0.0010525704947513
2578,2578,0.0505306741356013,0.1328464238767432,True,0.0373676794546005,0.3568650795509455,True,0.0467291106355065,0.3330490369653448,True,0.0032565844493562,0.200532323992147,True,0.0505306741356013,0.0373676794546005,0.0467291106355065,0.0032565844493562
2579,2579,0.0393442426454845,0.1418668868638053,True,0.0997421482039361,0.2796156158914861,True,0.0165628540204449,0.2462042545134713,True,0.0035838593501925,0.19694214091147,True,0.0393442426454845,0.0997421482039361,0.0165628540204449,0.0035838593501925
2580,2580,0.0362296762717079,0.1349355552330083,True,0.0688923713577312,0.2370888404732879,True,0.0149748710997256,0.2049469960828887,True,0.0027974301895434,0.1881097274853105,True,0.0362296762717079,0.0688923713577312,0.0149748710997256,0.0027974301895434
2581,2581,0.0405853601780502,0.1381430960958147,True,0.0689969370123096,0.3423243600682806,True,0.0196702106297267,0.2411056471725777,True,0.0023919211638763,0.1849029694280861,True,0.0405853601780502,0.0689969370123096,0.0196702106297267,0.0023919211638763
2582,2582,0.0594420709925227,0.1424016342628415,True,0.0352183224387599,0.1713089777408333,True,0.0274903687139621,0.1761806434268902,True,0.0061541581527974,0.1891443085130203,True,0.0594420709925227,0.0352183224387599,0.0274903687139621,0.0061541581527974
2583,2583,0.0097804125284689,0.1481547577195259,True,0.00443690216914,0.1469229709451968,True,0.0053519935254723,0.156301328202767,True,0.0027561235923092,0.1940222809581084,True,0.0097804125284689,0.00443690216914,0.0053519935254723,0.0027561235923092
2584,2584,0.0050694113971135,0.1734141727390331,True,0.0024299503621911,0.1646703139233805,True,0.0019838492682458,0.1893741651183624,True,0.0017940247076631,0.1917830462822691,True,0.0050694113971135,0.0024299503621911,0.0019838492682458,0.0017940247076631
2585,2585,0.008028084105865,0.1751696277483247,True,0.0040833893737933,0.1716505120807101,True,0.0059059631745649,0.1719910912303652,True,0.0026943081859475,0.2046504666830662,True,0.008028084105865,0.0040833893737933,0.0059059631745649,0.0026943081859475
2586,2586,0.0132579234582492,0.149639723425896,True,0.0063453948622394,0.1492959440348953,True,0.0079704680363447,0.1413872628860829,True,0.0040809203342023,0.1928679167689991,True,0.0132579234582492,0.0063453948622394,0.0079704680363447,0.0040809203342023
2587,2587,0.0277490585300657,0.1657074393074888,True,0.0121753609057257,0.1753105935807589,True,0.0215256975315773,0.1926079350435183,True,0.0056938395769381,0.1911014329724769,True,0.0277490585300657,0.0121753609057257,0.0215256975315773,0.0056938395769381
2588,2588,0.0157724657676193,0.1651575600893885,True,0.0125471459919836,0.2470438537236476,True,0.0071835668552895,0.2296975116777635,True,0.0025049322673001,0.1947000649109713,True,0.0157724657676193,0.0125471459919836,0.0071835668552895,0.0025049322673001
2589,2589,0.0333157146976296,0.155646760419412,True,0.0891327097623185,0.3918521761818052,True,0.0168320910459802,0.332377205623563,True,0.0023846819730527,0.1993016898163265,True,0.0333157146976296,0.0891327097623185,0.0168320910459802,0.0023846819730527
2590,2590,0.0175043322660244,0.1715833228667374,True,0.0481176014680975,0.3715740140693764,True,0.0075733025958343,0.367745240465333,True,0.0013622805960938,0.1951455436937046,True,0.0175043322660244,0.0481176014680975,0.0075733025958343,0.0013622805960938
2591,2591,0.0091924117325293,0.1461007583236933,True,0.0042580586361213,0.1429165295175104,True,0.0053791977352744,0.185210802274647,True,0.0015330022734083,0.226749668075573,True,0.0091924117325293,0.0042580586361213,0.0053791977352744,0.0015330022734083
2592,2592,0.0196964552276195,0.1577844732368045,True,0.0079416900997547,0.1573077060327418,True,0.009396053663523,0.1763078499888443,True,0.0038638954048679,0.1971940095583755,True,0.0196964552276195,0.0079416900997547,0.009396053663523,0.0038638954048679
2593,2593,0.0191805967495725,0.1440502038903358,True,0.0079981971988206,0.1682541731355952,True,0.004607570701764,0.1384014655951252,True,0.003460618670451,0.195334845404277,True,0.0191805967495725,0.0079981971988206,0.004607570701764,0.003460618670451
2594,2594,0.0081135188013355,0.1804561530592662,True,0.0030963695237139,0.1930648937562569,True,0.0022680780840996,0.1812677941212772,True,0.0015435072939376,0.1940235026926831,True,0.0081135188013355,0.0030963695237139,0.0022680780840996,0.0015435072939376
2595,2595,0.0030585510328516,0.182839569085829,True,0.0012765375560652,0.1701091784137822,True,0.0009233830556342,0.1783829831019405,True,0.0034943357601597,0.2880799734148138,True,0.0030585510328516,0.0012765375560652,0.0009233830556342,0.0034943357601597
2596,2596,0.0073656304772293,0.1568008064569779,True,0.0028365800632898,0.1672471438121084,True,0.0020050065414218,0.2038193274101178,True,0.0022611950900773,0.2445837482832961,True,0.0073656304772293,0.0028365800632898,0.0020050065414218,0.0022611950900773
2597,2597,0.0143532776068723,0.1656293408712502,True,0.0026727984614918,0.1610413784576556,True,0.0011975537285233,0.216897686333158,True,0.0006352128255072,0.2219954513226694,True,0.0143532776068723,0.0026727984614918,0.0011975537285233,0.0006352128255072
2598,2598,0.0136211319486923,0.153685309377796,True,0.0063498871569355,0.1940364738814594,True,0.0066133700105524,0.1716301472686998,True,0.0036171877528188,0.2081312194802459,True,0.0136211319486923,0.0063498871569355,0.0066133700105524,0.0036171877528188
2599,2599,0.0125733399925786,0.1577734247582729,True,0.0051956030506397,0.1516249235465253,True,0.0030878782675887,0.1955606203842253,True,0.0023738009983782,0.2263987434081755,True,0.0125733399925786,0.0051956030506397,0.0030878782675887,0.0023738009983782
2600,2600,0.0144940999252188,0.1512430411357973,True,0.0084953694188842,0.1365858086260341,True,0.006629333694685,0.1764458393863512,True,0.0070640847796699,0.2635721441410303,True,0.0144940999252188,0.0084953694188842,0.006629333694685,0.0070640847796699
2601,2601,0.015608934266727,0.1414898108815849,True,0.0076859251951722,0.1429144464428397,True,0.0060621032236273,0.1823349837545073,True,0.0049394234169507,0.2302786228468734,True,0.015608934266727,0.0076859251951722,0.0060621032236273,0.0049394234169507
2602,2602,0.0138621068134971,0.1454421926282353,True,0.0078326605927179,0.1391194528322104,True,0.0063947901424191,0.1489299393614975,True,0.0038676264849612,0.1941894469459215,True,0.0138621068134971,0.0078326605927179,0.0063947901424191,0.0038676264849612
2603,2603,0.0241037526714433,0.1461815701648878,True,0.0190484711748652,0.2396940474101733,True,0.0264697854263044,0.1600231540113247,True,0.0038980904042723,0.1846977882880061,True,0.0241037526714433,0.0190484711748652,0.0264697854263044,0.0038980904042723
2604,2604,0.025361176123802,0.1625236037173623,True,0.0297927363223161,0.4050567510228875,True,0.0264025142717819,0.414679648239602,True,0.0019905554880449,0.1911837145267991,True,0.025361176123802,0.0297927363223161,0.0264025142717819,0.0019905554880449
2605,2605,0.0213924255378769,0.1473417858575079,True,0.0287411954889649,0.3158146349891218,True,0.0293874168013173,0.2179398330859807,True,0.0030811364770236,0.1959009486674456,True,0.0213924255378769,0.0287411954889649,0.0293874168013173,0.0030811364770236
2606,2606,0.0232157441452296,0.1567087796975784,True,0.0067883704830748,0.1502029298357448,True,0.0212844098270001,0.1825032609667289,True,0.002392697334708,0.1900518444826318,True,0.0232157441452296,0.0067883704830748,0.0212844098270001,0.002392697334708
2607,2607,0.0040121491602179,0.1881912297822423,True,0.0027498102291863,0.1867679346631701,True,0.0033631051357433,0.1865273047072643,True,0.0023139066862658,0.1998443377887399,True,0.0040121491602179,0.0027498102291863,0.0033631051357433,0.0023139066862658
2608,2608,0.0062216454800385,0.1550741905786192,True,0.0041929537515926,0.143448522404914,True,0.00431741452438,0.1631453620817086,True,0.0025360833786912,0.1914149490746227,True,0.0062216454800385,0.0041929537515926,0.00431741452438,0.0025360833786912
2609,2609,0.0084577527505085,0.1736641250166953,True,0.0047175341819092,0.1592979533273648,True,0.0034333853188845,0.1684852212912623,True,0.0028897451772503,0.1964839034317433,True,0.0084577527505085,0.0047175341819092,0.0034333853188845,0.0028897451772503
2610,2610,0.0046990973205014,0.1698779416800238,True,0.0031196349625784,0.1566094003588438,True,0.0024363500758918,0.1702838131276491,True,0.0017515917977684,0.1847295686115493,True,0.0046990973205014,0.0031196349625784,0.0024363500758918,0.0017515917977684
2611,2611,0.0055501118595913,0.1643044979103795,True,0.0038889846659677,0.1922783718408195,True,0.002042488828815,0.1634212291784142,True,0.0020432406199805,0.1825657086277046,True,0.0055501118595913,0.0038889846659677,0.002042488828815,0.0020432406199805
2612,2612,0.0032157122663424,0.1736415307370407,True,0.0027008927587197,0.1538666215955965,True,0.0018401746572058,0.1481130427018785,True,0.0020770674049123,0.167720379064728,True,0.0032157122663424,0.0027008927587197,0.0018401746572058,0.0020770674049123
2613,2613,0.0037671001827823,0.1659835959506046,True,0.0033565871108843,0.1643573999884372,True,0.0023635677866341,0.1377551272245621,True,0.0021280077104492,0.1700339261673583,True,0.0037671001827823,0.0033565871108843,0.0023635677866341,0.0021280077104492
2614,2614,0.0041662095835037,0.1715040214220712,True,0.0026586686701672,0.1675868422164273,True,0.0018698876502735,0.13509715610616,True,0.0015250365309948,0.1968229351053447,True,0.0041662095835037,0.0026586686701672,0.0018698876502735,0.0015250365309948
2615,2615,0.0118152835912531,0.1955816191359007,True,0.0027571118445062,0.1731034998088568,True,0.0016662275338013,0.1563959101226268,True,0.0011025181759019,0.1721203573160191,True,0.0118152835912531,0.0027571118445062,0.0016662275338013,0.0011025181759019
2616,2616,0.06056084938876,0.2676099291551072,True,0.0024929386549544,0.2193606176961846,True,0.0021496083824098,0.1770309858280926,True,0.001818971478825,0.1890938720049083,True,0.06056084938876,0.0024929386549544,0.0021496083824098,0.001818971478825
2617,2617,0.0087454204203672,0.1614468361353304,True,0.0016779420406954,0.2474056648343283,True,0.0013524523736009,0.1634049093537632,True,0.0009881441108596,0.1818610634280197,True,0.0087454204203672,0.0016779420406954,0.0013524523736009,0.0009881441108596
2618,2618,0.0006108162899037,0.3293331066980935,True,0.0004549863735217,0.4032463903499756,True,0.0003967443120966,0.1976655131087251,True,0.000500345937926,0.2146608702273611,True,0.0006108162899037,0.0004549863735217,0.0003967443120966,0.000500345937926
2619,2619,0.0008354093187284,0.2823003749661939,True,0.0006590535267658,0.3548953017883431,True,0.0005390847471153,0.3799134302623923,True,0.0005433829673761,0.2863009351750127,True,0.0008354093187284,0.0006590535267658,0.0005390847471153,0.0005433829673761
2620,2620,0.0005500594218579,0.2685546908549532,True,0.0004752735071768,0.4485963545480248,True,0.0003099400055952,0.1771578928335253,True,0.0003744899731635,0.2440732257695345,True,0.0005500594218579,0.0004752735071768,0.0003099400055952,0.0003744899731635
2621,2621,0.000751284909595,0.2496420980323241,True,0.0005573906374598,0.345302741469354,True,0.0004004847015017,0.2222871913904839,True,0.0004364649544032,0.1897096722178016,True,0.000751284909595,0.0005573906374598,0.0004004847015017,0.0004364649544032
2622,2622,0.0005062625737672,0.2481385410611283,True,0.0004693975688525,0.4361127697607777,True,0.0004347756576524,0.2403294558639342,True,0.0004482783308354,0.1890483630315989,True,0.0005062625737672,0.0004693975688525,0.0004347756576524,0.0004482783308354
2623,2623,0.0009239759473547,0.215183208595472,True,0.0007571911084722,0.4192558393036436,True,0.0006310495581994,0.3298556564181364,True,0.000674979306522,0.1946579131720642,True,0.0009239759473547,0.0007571911084722,0.0006310495581994,0.000674979306522
2624,2624,0.0004992843921608,0.1856778413412625,True,0.000427907233271,0.6257446410470778,True,0.0002616085353346,0.4069670961867411,True,0.0001970988998557,0.1900561067273153,True,0.0004992843921608,0.000427907233271,0.0002616085353346,0.0001970988998557
2625,2625,0.0005391357432194,0.1916861854235687,True,0.0002547869175887,0.2750010338494603,True,0.0001527690506001,0.2501316312339963,True,0.0001277834973187,0.1758197244633653,True,0.0005391357432194,0.0002547869175887,0.0001527690506001,0.0001277834973187
2626,2626,0.0001916516842906,0.1914074270542789,True,8.011980524233934e-05,0.3257773978220093,True,6.040329533272305e-05,0.374751150641177,True,4.7735602788302986e-05,0.2025115532784664,True,0.0001916516842906,8.011980524233934e-05,6.040329533272305e-05,4.7735602788302986e-05
2627,2627,0.0004721334279217,0.1843724588931027,True,0.0001593043955663,0.2069653353704362,True,0.0001202315814396,0.4757702295943942,True,6.098779051213489e-05,0.285669825507459,True,0.0004721334279217,0.0001593043955663,0.0001202315814396,6.098779051213489e-05
2628,2628,0.0008180061853657,0.1931294555833665,True,0.0002772765934859,0.255646026648851,True,0.0001233060627782,0.244035615656554,True,7.507957504936014e-05,0.1918936078698961,True,0.0008180061853657,0.0002772765934859,0.0001233060627782,7.507957504936014e-05
2629,2629,0.0003696879822591,0.1676854315858067,True,0.000143647870658,0.1599981929566437,True,8.366505848279873e-05,0.1590019569190897,True,4.235896548106264e-05,0.1761611137509777,True,0.0003696879822591,0.000143647870658,8.366505848279873e-05,4.235896548106264e-05
2630,2630,0.0002497202133013,0.1700854523688303,True,0.0001482017223398,0.1894196767733722,True,0.0001284862111241,0.275391019125101,True,9.906256406419144e-05,0.1767533628764117,True,0.0002497202133013,0.0001482017223398,0.0001284862111241,9.906256406419144e-05
2631,2631,0.0001359177186468,0.1991814312436763,True,8.745876087894245e-05,0.2210854154943811,True,5.925673426532577e-05,0.1826468200344136,True,4.471467076148272e-05,0.1922366617294733,True,0.0001359177186468,8.745876087894245e-05,5.925673426532577e-05,4.471467076148272e-05
2632,2632,0.0002113134159665,0.1704965658636945,True,0.0001309881176883,0.2778580393465183,True,8.841335113293333e-05,0.3881023958587876,True,6.924615365571472e-05,0.2286959501394902,True,0.0002113134159665,0.0001309881176883,8.841335113293333e-05,6.924615365571472e-05
2633,2633,0.0005691727397157,0.1933637643193913,True,0.0002754930884813,0.2778140817394993,True,0.0001379963578941,0.2569036813093802,True,0.0001298418373678,0.177710413690943,True,0.0005691727397157,0.0002754930884813,0.0001379963578941,0.0001298418373678
2634,2634,0.000598575224255,0.2476176735367596,True,0.000240524858102,0.2259461399743415,True,0.000161183627146,0.3306793180409439,True,0.0001947679597194,0.1739027905608158,True,0.000598575224255,0.000240524858102,0.000161183627146,0.0001947679597194
2635,2635,0.0002619829670585,0.1928123710046259,True,0.0001118517497683,0.2231982141940001,True,6.073656591530133e-05,0.2749018407102616,True,8.233459225419884e-05,0.2176178121057638,True,0.0002619829670585,0.0001118517497683,6.073656591530133e-05,8.233459225419884e-05
2636,2636,0.0001812307596832,0.1614255114478981,True,5.0751371290606295e-05,0.3373539236200194,True,2.4050829979707705e-05,0.349569477334589,True,2.085491068110981e-05,0.2572331815728458,True,0.0001812307596832,5.0751371290606295e-05,2.4050829979707705e-05,2.085491068110981e-05
2637,2637,0.0004338897239942,0.1706755803365351,True,0.0001203372425098,0.2576906209951215,True,3.586680045498749e-05,0.2652132041262818,True,2.0669869483929864e-06,0.2800165479614085,True,0.0004338897239942,0.0001203372425098,3.586680045498749e-05,2.0669869483929864e-06
2638,2638,0.0005495993706175,0.1807195773626076,True,0.0002469513824842,0.2672136256705409,True,0.0001516341745845,0.2774507034973715,True,0.0001090789883298,0.1977080286875848,True,0.0005495993706175,0.0002469513824842,0.0001516341745845,0.0001090789883298
2639,2639,0.0008215206734397,0.1977799835452289,True,0.0003580581797659,0.2938708721983355,True,0.000191884907009,0.2031936497345259,True,0.0001819000437863,0.1972066300621268,True,0.0008215206734397,0.0003580581797659,0.000191884907009,0.0001819000437863
2640,2640,0.001151121298031,0.2119456795214871,True,0.0003460475861669,0.3065182697890067,True,0.0002053742539112,0.2166465974867505,True,0.0001499331679874,0.2122578109904686,True,0.001151121298031,0.0003460475861669,0.0002053742539112,0.0001499331679874
2641,2641,0.0026164046446153,0.1593230125875668,True,0.0011975759589998,0.2481711059783102,True,0.0006670726263245,0.2719861635124556,True,0.000553729148576,0.1931136104416171,True,0.0026164046446153,0.0011975759589998,0.0006670726263245,0.000553729148576
2642,2642,0.0026353140194394,0.1668154192202577,True,0.0013411996351604,0.2487619456166776,True,0.000971434225257,0.2074186563084387,True,0.0006991013365422,0.2073254078083305,True,0.0026353140194394,0.0013411996351604,0.000971434225257,0.0006991013365422
2643,2643,0.0035715888981336,0.1429885947127725,True,0.001988097977906,0.1964244891800567,True,0.0013376516644506,0.1628223337723954,True,0.0010656740080563,0.1924473579976786,True,0.0035715888981336,0.001988097977906,0.0013376516644506,0.0010656740080563
2644,2644,0.0059746705181076,0.1523574860459894,True,0.0041301323721268,0.1467268006971195,True,0.002956535820754,0.1356159000720689,True,0.0024150207217761,0.2042850040351978,True,0.0059746705181076,0.0041301323721268,0.002956535820754,0.0024150207217761
2645,2645,0.0207044591484851,0.131487958098851,True,0.0118516423829777,0.1366769065528195,True,0.0077545940611952,0.1290375390173582,True,0.0073199590914634,0.1865099502225415,True,0.0207044591484851,0.0118516423829777,0.0077545940611952,0.0073199590914634
2646,2646,0.0165339748034902,0.1443286148400235,True,0.0086074136124933,0.1349102969992225,True,0.0055500640196844,0.1493661750501312,True,0.0057801539689451,0.1897729838971425,True,0.0165339748034902,0.0086074136124933,0.0055500640196844,0.0057801539689451
2647,2647,0.0096933795815583,0.1430789945282604,True,0.0042624448539791,0.1684086192571215,True,0.0033871146585785,0.128530638241047,True,0.0028365226472791,0.1906898041330073,True,0.0096933795815583,0.0042624448539791,0.0033871146585785,0.0028365226472791
2648,2648,0.0038701347033521,0.1818704184077551,True,0.0021480465274934,0.2394179037524448,True,0.0020835529022317,0.1562927099734922,True,0.0015125463162358,0.2069826305526914,True,0.0038701347033521,0.0021480465274934,0.0020835529022317,0.0015125463162358
2649,2649,0.0020072271821561,0.2471987831208335,True,0.001339254948522,0.2876590827537046,True,0.0012367792808017,0.2222370263672022,True,0.0014297028063389,0.2102173282326303,True,0.0020072271821561,0.001339254948522,0.0012367792808017,0.0014297028063389
2650,2650,0.0044168085327058,0.164506366084568,True,0.0026057398458499,0.1919077959307619,True,0.0019337511088352,0.159451772345976,True,0.0018234571848209,0.1987646148363468,True,0.0044168085327058,0.0026057398458499,0.0019337511088352,0.0018234571848209
2651,2651,0.0030452683907631,0.1945605993012998,True,0.0016772709352617,0.2261101224876668,True,0.001350951558361,0.1567468024144165,True,0.0012614652867581,0.1856827322317011,True,0.0030452683907631,0.0016772709352617,0.001350951558361,0.0012614652867581
2652,2652,0.0033443638209603,0.1892646253839376,True,0.0022301503397627,0.2056696543798085,True,0.0018844448048254,0.1242333828280432,True,0.001341857670304,0.1763705298419826,True,0.0033443638209603,0.0022301503397627,0.0018844448048254,0.001341857670304
2653,2653,0.0055529357766724,0.1449500860040761,True,0.0025917593965852,0.192958497985017,True,0.0014462182816024,0.1535084903496364,True,0.0013611212006464,0.1752376958916872,True,0.0055529357766724,0.0025917593965852,0.0014462182816024,0.0013611212006464
2654,2654,0.0019847054623148,0.2011547517208926,True,0.0012724597070671,0.2607203727979818,True,0.0008082025950853,0.186475823146838,True,0.0007847456029554,0.1916305047821348,True,0.0019847054623148,0.0012724597070671,0.0008082025950853,0.0007847456029554
2655,2655,0.0011336151981616,0.2439452515585743,True,0.0007510059835414,0.3176800949029566,True,0.0005816595269189,0.2103504242885115,True,0.0005375385959622,0.1895247063523642,True,0.0011336151981616,0.0007510059835414,0.0005816595269189,0.0005375385959622
2656,2656,0.0004273602755165,0.2667856566006825,True,0.0004373387160052,0.5118451912669622,True,0.0002869292518902,0.1760281354686157,True,0.0004102424854842,0.1757233575596543,True,0.0004273602755165,0.0004373387160052,0.0002869292518902,0.0004102424854842
2657,2657,0.0007806156773816,0.2451740661192581,True,0.0004151717302351,0.2972668121184822,True,0.0002695044101206,0.2392410096119737,True,0.0002518061173591,0.2166223658532519,True,0.0007806156773816,0.0004151717302351,0.0002695044101206,0.0002518061173591
2658,2658,0.0014213111159653,0.2172367742323154,True,0.000761810864247,0.2973006805264363,True,0.0006138477136971,0.3153040923308919,True,0.0005218540372658,0.1965853895459968,True,0.0014213111159653,0.000761810864247,0.0006138477136971,0.0005218540372658
2659,2659,0.0060791465489248,0.1396636125381635,True,0.0030654432038385,0.1634748496696657,True,0.0021998149302566,0.1547331610512533,True,0.0019851389001104,0.1895105377463674,True,0.0060791465489248,0.0030654432038385,0.0021998149302566,0.0019851389001104
