,buoy_1,buoy_2,buoy_3,buoy_4,buoy_I,buoy_II,buoy_III,buoyFlux_1,buoyFlux_2,buoyFlux_3,buoyFlux_4,buoyFlux_I,buoyFlux_II,buoyFlux_III
40,-0.0002504662284926615,-0.000257393973065246,-0.0003524847712235214,-0.0004936091079710336,-0.00025393010077895373,-0.0003049393721443837,-0.0004230469395972775,-9.09699281247883,-9.345267096269174,-12.800053471974307,-17.940547569880163,-9.221129954374002,-11.07266028412174,-15.370300520927234
41,-0.00024729793658767634,-0.00024910111301420325,-0.0002219380320383299,-0.00025524377244230326,-0.0002481995248009398,-0.00023551957252626658,-0.0002385909022403166,-8.980980417974257,-9.042975883418675,-8.058365103366816,-9.276770600752004,-9.011978150696466,-8.550670493392746,-8.66756785205941
42,-0.00034445464261414235,-0.00036094230361311853,-0.00040014871804190476,-0.0006186750010584345,-0.00035269847311363044,-0.0003805455108275116,-0.0005094118595501696,-12.50565626743659,-13.100080662867608,-14.526077419027748,-22.48248615049234,-12.802868465152098,-13.813079040947677,-18.504281784760042
43,-0.0003824012376265325,-0.00044908780858819887,-0.0005266663713909965,-0.0006795589505520219,-0.0004157445231073657,-0.00048787708998959765,-0.0006031126609715091,-13.878618995303508,-16.293791771487413,-19.11028654640353,-24.682222623011338,-15.08620538339546,-17.70203915894547,-21.896254584707435
44,-0.0005126997851383668,-0.0005089047404243664,-0.0005582501550947944,-0.0007332529771342483,-0.0005108022627813666,-0.0005335774477595804,-0.0006457515661145213,-18.601342337997714,-18.458455932643485,-20.24990940400385,-26.624475583147625,-18.529899135320598,-19.354182668323666,-23.437192493575736
45,-0.0003385175779175947,-0.00037454173113052455,-0.0004450123590838912,-0.0006047134692382423,-0.0003565296545240596,-0.00040977704510720785,-0.0005248629141610668,-12.281415972139698,-13.58388960416584,-16.14054538903359,-21.95905827385788,-12.932652788152769,-14.862217496599715,-19.049801831445734
46,-0.000369283729673178,-0.0004297394225759842,-0.00045480552348729395,-0.0005700528575744378,-0.00039951157612458106,-0.0004422724730316391,-0.0005124291905308658,-13.395402364047635,-15.582858065966763,-16.493129595459717,-20.701666315053224,-14.489130215007199,-16.03799383071324,-18.59739795525647
47,-0.00048255243678940816,-0.00044628282603709495,-0.00045199208859125094,-0.0005613368296805567,-0.00046441763141325155,-0.0004491374573141729,-0.0005066644591359039,-17.504813620210644,-16.18418531385813,-16.39203221871813,-20.386155585427407,-16.84449946703439,-16.28810876628813,-18.389093902072766
48,-0.0005066393156331517,-0.0005259732609058687,-0.0005535097777326963,-0.0006808189902830875,-0.0005163062882695103,-0.0005397415193192825,-0.0006171643840078919,-18.376331468478032,-19.07211014620375,-20.07177549230663,-24.719976693789157,-18.724220807340892,-19.57194281925519,-22.395876093047896
49,-0.0005659539356493329,-0.0005780309339279069,-0.0006353971958477264,-0.0007050288034301414,-0.0005719924347886199,-0.0006067140648878166,-0.0006702129996389339,-20.52596136285014,-20.958048787601317,-23.04064529527523,-25.600144636231825,-20.742005075225727,-21.999347041438273,-24.32039496575353
50,-0.0005434272420084443,-0.0005583939002420902,-0.0005193278718411557,-0.0005496631115150065,-0.0005509105711252672,-0.0005388608860416229,-0.0005344954916780811,-19.708317406364053,-20.245206969860917,-18.83120636464584,-19.959163062074797,-19.976762188112485,-19.538206667253377,-19.39518471336032
51,-0.0004535396929843598,-0.0004786466943097869,-0.00047667891565565223,-0.0006147365058292626,-0.00046609319364707336,-0.0004776628049827196,-0.0005457077107424574,-16.456803197101824,-17.362910090777035,-17.293962138845487,-22.335079112175304,-16.909856643939428,-17.32843611481126,-19.814520625510397
52,-0.0003992538337588999,-0.000455772436497689,-0.000451112442256933,-0.00049662097007986,-0.00042751313512829443,-0.000453442439377311,-0.0004738667061683965,-14.48898407237933,-16.535262660956008,-16.368662594592475,-18.049320115966278,-15.51212336666767,-16.451962627774243,-17.208991355279377
53,-0.00043307672034999744,-0.00044281890234884987,-0.0003827922463377981,-0.00047106338645533185,-0.0004379478113494237,-0.000412805574343324,-0.00042692781639656495,-15.71800338959443,-16.066811507221335,-13.891512358007947,-17.1216025443868,-15.892407448407884,-14.979161932614641,-15.506557451197374
54,-0.0003121758975142692,-0.00037171799578146665,-0.000377277344750135,-0.0006267070428112898,-0.00034194694664786793,-0.0003744976702658008,-0.0005019921937807123,-11.332152701532724,-13.489033083950243,-13.693832254223407,-22.780654464508444,-12.410592892741484,-13.591432669086824,-18.237243359365927
55,-0.00020168228260690919,-0.0002169781753678698,-0.00019469270343021108,-0.00039115216567926146,-0.0002093302289873895,-0.00020583543939904045,-0.00029292243455473626,-7.322795214521989,-7.875013178170116,-7.067865609575844,-14.222389450145476,-7.598904196346052,-7.471439393872981,-10.64512752986066
56,-0.00015800790745318111,-0.00015265144031972823,-0.00016723272503718823,-0.000267516808465514,-0.00015532967388645467,-0.00015994208267845823,-0.00021737476675135113,-5.73832421413976,-5.541091543993272,-6.071987592011432,-9.73074559940208,-5.639707879066516,-5.806539568002352,-7.901366595706756
57,-6.050525459373686e-05,-9.521115429330461e-05,-0.00011568672161025112,-0.00012059866589601158,-7.785820444352073e-05,-0.00010544893795177786,-0.00011814269375313134,-2.1976219723391,-3.4562268666221794,-4.2009875355850035,-4.388645971173408,-2.8269244194806395,-3.8286072011035914,-4.294816753379205
58,-9.702381295683645e-05,-0.00011627035933928067,-0.00014828802911255351,-0.00024082721763870308,-0.00010664708614805856,-0.0001322791942259171,-0.00019455762337562829,-3.5260678544380397,-4.22328607401648,-5.388397204118531,-8.768788224237236,-3.87467696422726,-4.805841639067506,-7.0785927141778835
59,-0.0001269908005824029,-0.00014405793284868315,-0.00015874392367444957,-0.00015914598506172354,-0.000135524366715543,-0.00015140092826156635,-0.00015894495436808657,-4.614996129339508,-5.232640854039985,-5.768342552244994,-5.794760334149124,-4.9238184916897465,-5.50049170314249,-5.781551443197059
60,-0.0002527393539129184,-0.0002476999769269279,-0.00030519121265393815,-0.00017175194557865806,-0.00025021966541992314,-0.000276445594790433,-0.0002384715791162981,-9.187060805033793,-8.999890247476591,-11.092795317437918,-6.255051285733762,-9.093475526255192,-10.046342782457256,-8.673923301585841
61,-0.00021645592585491642,-0.0002454522076749071,-0.0002585017103200059,-0.0002698699127190361,-0.00023095406676491175,-0.00025197695899745653,-0.00026418581151952097,-7.867517390901454,-8.917895947851356,-9.395587585153185,-9.83460455998011,-8.392706669376405,-9.156741766502272,-9.615096072566647
62,-0.00019101285983144547,-0.00018811227065925102,-0.00018533811415411035,-0.00043455457267757417,-0.00018956256524534825,-0.0001867251924066807,-0.0003099463434158423,-6.9477986716804585,-6.8394018339032225,-6.741261056074509,-15.847075578346269,-6.89360025279184,-6.790331444988865,-11.294168317210389
63,-0.00013042381436660278,-0.00016985769950483783,-0.00018980893745815342,-0.00037792950852848705,-0.00015014075693572032,-0.00017983331848149564,-0.0002838692229933202,-4.74455570921435,-6.175963225565212,-6.903739532033741,-13.78305438074411,-5.460259467389781,-6.539851378799477,-10.343396956388926
64,-7.378905782229815e-05,-5.940525236920015e-05,-9.273354217050655e-05,-0.00021811569759135538,-6.659715509574915e-05,-7.606939726985335e-05,-0.00015542461988093096,-2.6849491229855373,-2.1603236732211877,-3.3736439508231983,-7.956566019418956,-2.4226363981033625,-2.7669838120221932,-5.6651049851210775
65,-8.618401375388213e-05,-0.0001058389107943081,-0.0001361490795174828,-0.00027540874991314286,-9.601146227409511e-05,-0.00012099399515589545,-0.00020577891471531282,-3.13750442040199,-3.850849435106768,-4.955403379071935,-10.050447354955612,-3.494176927754379,-4.403126407089352,-7.502925367013773
66,-0.00010953255161907746,-0.0001484729994927851,-0.00017327022179966598,-0.00023417195950645693,-0.0001290027755559313,-0.00016087161064622555,-0.00020372109065306147,-3.9871204167629677,-5.401643290518354,-6.306145804179248,-8.54405681404561,-4.694381853640661,-5.853894547348801,-7.42510130911243
67,-0.00010066636181535521,-0.00012585586931268666,-0.00014292029266071282,-0.00016819275579952494,-0.00011326111556402094,-0.00013438808098669976,-0.0001555565242301189,-3.664186740108894,-4.5785306414243765,-5.201234740956648,-6.135930067114321,-4.121358690766636,-4.889882691190513,-5.668582404035485
68,-9.229632312420053e-05,-0.0001054230493809453,-0.00012388484447985106,-0.0001486157564762663,-9.885968625257291e-05,-0.00011465394693039818,-0.0001362503004780587,-3.358622260118688,-3.834169825072744,-4.507175175949301,-5.4208065544106985,-3.5963960425957158,-4.170672500511023,-4.9639908651799995
69,-0.0002944307846725531,-0.00020022782839635437,-0.00025728009502544783,-0.00023546482975622077,-0.00024732930653445376,-0.0002287539617109011,-0.0002463724623908343,-10.712254072929909,-7.2814499115690445,-9.35944127587648,-8.58606425110077,-8.996851992249477,-8.320445593722763,-8.972752763488625
70,-0.00026218142579489186,-0.0002800901040587282,-0.0002887253191031889,-0.0003575959326440249,-0.00027113576492681003,-0.0002844077115809585,-0.0003231606258736069,-9.532377126658545,-10.179475465363808,-10.497281455345668,-13.031158241499547,-9.855926296011177,-10.338378460354738,-11.764219848422607
71,-0.0006205423141892685,-0.00024384083182086192,-0.0002581361876163643,-0.00048298443096257736,-0.0004321915730050652,-0.0002509885097186131,-0.0003705603092894708,-22.549026812506366,-8.857718928640264,-9.380413348122845,-17.595346568562118,-15.703372870573315,-9.119066138381555,-13.487879958342482
72,-0.0006170326912092996,-0.0002437576428062451,-0.0002614731227976738,-0.0004253455099340938,-0.0004303951670077724,-0.00025261538280195944,-0.0003434093163658838,-22.41293364107124,-8.85133426424325,-9.497747335910518,-15.4963423114861,-15.632133952657245,-9.174540800076883,-12.497044823698308
73,-0.0004855065939559961,-0.0004799605277373909,-0.0002600232422465039,-0.0003176177422637573,-0.00048273356084669347,-0.0003699918849919474,-0.0002888204922551306,-17.639094997774215,-17.430495189721622,-9.446675050267375,-11.576021686922736,-17.534795093747917,-13.4385851199945,-10.511348368595055
74,-0.00036755572191042964,-0.0004285208075217543,-0.00044777061256185693,-0.000267782115685104,-0.000398038264716092,-0.00043814571004180565,-0.00035777636412348047,-13.355280810911525,-15.563369017266169,-16.26819920596851,-9.758541446921052,-14.459324914088846,-15.91578411161734,-13.013370326444782
75,-0.0003215012295378773,-0.00033302750144374125,-0.00033742817382885,-0.0003406179960805083,-0.00032726436549080924,-0.0003352278376362956,-0.0003390230849546792,-11.682266908052645,-12.095243217302803,-12.259544942181863,-12.412234042916198,-11.888755062677724,-12.177394079742333,-12.33588949254903
76,-0.000261195035120834,-0.0002566088244198039,-0.0003068634051538648,-0.00027731509452448815,-0.00025890192977031897,-0.0002817361147868343,-0.0002920892498391765,-9.489281980459934,-9.318063310854116,-11.147746711159416,-10.10465714226339,-9.403672645657025,-10.232905011006766,-10.626201926711403
77,-0.00023691758644211013,-0.00024314057445308325,-0.0002656389041803478,-0.0003426337072714929,-0.0002400290804475967,-0.00025438973931671553,-0.00030413630572592037,-8.608066640954815,-8.829798020559819,-9.651097741119395,-12.478706032695978,-8.718932330757317,-9.240447880839607,-11.064901886907688
78,-0.0002270966634244321,-0.00023968427093243864,-0.00025880329691350913,-0.00033442604729654073,-0.00023339046717843535,-0.00024924378392297386,-0.0002966146721050249,-8.250699939346553,-8.70368350881454,-9.401009992468783,-12.17886189359454,-8.477191724080548,-9.05234675064166,-10.789935943031661
79,-0.00020449483376906632,-0.00024576709499955004,-0.00023714006288758256,-0.00023165093269719535,-0.00022513096438430818,-0.0002414535789435663,-0.00023439549779238894,-7.42701769815489,-8.921608483157016,-8.611180920827973,-8.43326797077409,-8.174313090655954,-8.766394701992494,-8.522224445801031
80,-0.0002324569661843148,-0.00025324278246245793,-0.00027037245386616883,-0.0001598806176641781,-0.00024284987432338637,-0.0002618076181643134,-0.00021512653576517346,-8.43991363905069,-9.190205059431856,-9.81521718871489,-5.818477174174733,-8.815059349241274,-9.502711124073372,-7.816847181444811
81,-0.00022738422835810967,-0.00027083940401661583,-0.0002968801251348872,-0.0002845508977844029,-0.00024911181618736275,-0.00028385976457575153,-0.0002907155114596451,-8.254597319935552,-9.827103781344167,-10.775431862047155,-10.354658562946973,-9.04085055063986,-10.30126782169566,-10.565045212497065
82,-0.0002858501248744792,-0.0003372122249002001,-0.00037399174897664335,-0.0003195194869330739,-0.0003115311748873396,-0.0003556019869384217,-0.00034675561795485864,-10.374771441712975,-12.232907592639576,-13.571183714800771,-11.62603734744095,-11.303839517176275,-12.902045653720172,-12.598610531120862
83,-0.000373092743786065,-0.00040963540556409526,-0.00045353286996392407,-0.000301467516914888,-0.00039136407467508014,-0.00043158413776400967,-0.000377500193439406,-13.541367459780915,-14.860807563489368,-16.458718215799315,-10.970238168992168,-14.20108751163514,-15.659762889644341,-13.714478192395742
84,-0.0003673976996213523,-0.00039428179346735434,-0.0004539147528735806,-0.000471308342493884,-0.00038083974654435336,-0.0004240982731704675,-0.0004626115476837323,-13.331281733582083,-14.300590390258066,-16.469395931714683,-17.145693712822816,-13.815936061920073,-15.384993160986374,-16.80754482226875
85,-0.0003378356567086927,-0.00032731667558230724,-0.0003453446874154558,-0.0002633735369930277,-0.0003325761661455,-0.00033633068149888155,-0.00030435911220424175,-12.263549502937034,-11.876090652646136,-12.534596901817409,-9.58446520576693,-12.069820077791585,-12.205343777231771,-11.05953105379217
86,-0.0002642340004337935,-0.00023819145837794526,-0.00026927243832507424,-0.00027927546595869936,-0.00025121272940586937,-0.0002537319483515097,-0.0002742739521418868,-9.594555793582254,-8.645038626103322,-9.776032039008916,-10.165995299456613,-9.119797209842787,-9.21053533255612,-9.971013669232764
87,-0.00037178407909603935,-0.00037984701692727295,-0.0004297272064836635,-0.00040128050754215604,-0.0003758155480116562,-0.0004047871117054682,-0.00041550385701290976,-13.491658473883156,-13.778452376326257,-15.592997152765614,-14.598908194484823,-13.635055425104706,-14.685724764545935,-15.095952673625218
88,-0.0004539901304389012,-0.0005254053099898343,-0.0005308095633491957,-0.0002591540851106754,-0.0004896977202143677,-0.000528107436669515,-0.00039498182422993553,-16.46498347200633,-19.047185650158145,-19.24994254924734,-9.42406503988643,-17.75608456108224,-19.148564099702742,-14.337003794566886
89,-0.0004215051911212736,-0.0004295097516775716,-0.0005249382368498836,-0.0002550259924904519,-0.00042550747139942263,-0.0004772239942637276,-0.00038998211467016776,-15.287471973139024,-15.571339646695357,-19.037281975991633,-9.274506700566752,-15.42940580991719,-17.304310811343495,-14.155894338279193
90,-0.00041301900611600954,-0.000422288461662405,-0.00043507177714368456,-0.00025913294476313,-0.00041765373388920725,-0.0004286801194030448,-0.0003471023609534073,-14.981303410886062,-15.311456478474673,-15.780178276599342,-9.424469082371424,-15.146379944680367,-15.545817377537007,-12.602323679485384
91,-0.0002745549503378822,-0.00026391959040373154,-0.00029950156627031035,-0.00013989771496611807,-0.0002692372703708069,-0.00028171057833702097,-0.0002196996406182142,-9.96526523948438,-9.575135925385652,-10.869541106744917,-5.090163166874666,-9.770200582435017,-10.222338516065285,-7.979852136809791
92,-0.00023046924048601643,-0.00026698952113011446,-0.0002916386592327243,-0.0002468967762853014,-0.00024872938080806547,-0.00027931409018141937,-0.0002692677177590128,-8.366556672372015,-9.688328111745696,-10.585850269330777,-8.983405057875595,-9.027442392058855,-10.137089190538237,-9.784627663603185
93,-0.00016437802410198887,-0.00020034849140646824,-0.0002070160436660685,-0.00014167522393618116,-0.00018236325775422855,-0.00020368226753626837,-0.00017434563380112482,-5.967663921089683,-7.2705964727492844,-7.514729614970435,-5.153503098943226,-6.619130196919484,-7.3926630438598595,-6.33411635695683
94,-0.0001575557692411515,-0.00015722269151130952,-0.00019310656404120395,-0.0001981401482936389,-0.0001573892303762305,-0.00017516462777625674,-0.00019562335616742142,-5.719159312809057,-5.7047782563842695,-7.008797943186882,-7.206411719719526,-5.711968784596664,-6.356788099785575,-7.107604831453203
95,-0.00019901748920179513,-0.00024050808581241195,-0.0002554244487247745,-0.00010835129392545129,-0.00021976278750710356,-0.00024796626726859323,-0.00018188787132511288,-7.222297256852624,-8.724387853712038,-9.268037759620647,-3.9390802585129214,-7.973342555282331,-8.996212806666342,-6.603559009066784
96,-0.00012745661013852482,-0.00012190384678781055,-0.00014886397439522298,-0.00020085041540920278,-0.0001246802284631677,-0.00013538391059151678,-0.00017485719490221288,-4.626147261838123,-4.4224655224884195,-5.402096563122157,-7.296846422612888,-4.524306392163272,-4.912281042805288,-6.349471492867522
