,rho_bar_1,rho_bar_2,rho_bar_3
2074,1.242369576806333,1.2424220158241446,1.241161020837228
2075,1.2423699314851027,1.2424224698301234,1.241482031670932
2076,1.2417251915497516,1.2417781158202528,1.240923430546944
2077,1.2425494819341174,1.2426025856847238,1.241944915530041
2078,1.2423855508446964,1.242438659822898,1.24170633481233
2079,1.2452729136706746,1.2453266439549877,1.2447414289686969
2080,1.2451665016265319,1.2452212584184208,1.2446046565449584
2081,1.2455057046870304,1.245559633091714,1.2450034781300794
2082,1.2454627457832925,1.2455115987127878,1.2451306929415156
2083,1.2457645380243023,1.245816805276514,1.2454877313896073
2084,1.2456198840301704,1.245673014034891,1.245367990178346
2085,1.2462264263227083,1.2462804243599184,1.2460685989476639
2086,1.246370711507358,1.246423406411168,1.246234653745823
2087,1.2461842354218045,1.2462349821587153,1.245951216572447
2088,1.244946045637509,1.2449966572508406,1.2447520719265361
2089,1.2447883106314155,1.2448409960139157,1.244392043142256
2090,1.2435964760462386,1.2436503837120063,1.2430930924534775
2091,1.2434318087484053,1.2434884238080854,1.2429199183873927
2092,1.2437352458758621,1.2437911131682051,1.243357316233539
2093,1.2436835271903128,1.2437376314827016,1.2432867385096738
2094,1.2430550887882101,1.243108696609898,1.2426939006397926
2095,1.242555887281966,1.2426097838560275,1.2422580232621612
2096,1.2427029023870602,1.2427604482966574,1.2424278625223477
2097,1.243369339318819,1.2434257270588753,1.2431218337960444
2098,1.2429802904079683,1.2430370886713473,1.242699838751236
2099,1.2431109711846595,1.2431655799227868,1.242819761401684
2100,1.2439394159822021,1.2439956431917216,1.243754468979281
2101,1.2432793786834473,1.2433390390092047,1.243020521473282
2102,1.2431540241442165,1.2432182724570005,1.2428064928529277
2103,1.24294715213365,1.2430031682528186,1.24264726628595
2104,1.2430422206733611,1.2431070822550259,1.2428402454287042
2105,1.2429712523948349,1.2430369255503273,1.2427129069135778
2106,1.2433907732682996,1.243458402689703,1.2431532229527735
2107,1.2433670778327732,1.2434362473562832,1.2430660406192844
2108,1.2432640231396428,1.2433251625525583,1.242941722211184
2109,1.2432967480458823,1.243359013168626,1.2430119427121094
2110,1.243311181049101,1.2433688889776382,1.242956401854347
2111,1.2417132336145411,1.241771408262111,1.2413582001742063
2112,1.2423435816471569,1.242400749170309,1.2422414166393654
2113,1.242997904500052,1.2430550723707525,1.2428969940985288
2114,1.2430959686661787,1.243154948391909,1.2429642806040713
2115,1.242969074314152,1.2430299271220988,1.2428956577366623
2116,1.243145358950886,1.243205648148589,1.24301811093812
2117,1.2432570502908575,1.2433197000070193,1.243080661964165
2118,1.2426610949460428,1.2427240381265632,1.2424974535594182
2119,1.2410959249258342,1.2411588225783592,1.2407027188021298
2120,1.2398551287867652,1.2399169886465806,1.2393802373241012
2121,1.240496532171907,1.240569381857607,1.240217551673069
2122,1.2393370639031014,1.2394052759111849,1.2389854609057906
2123,1.2376589520002392,1.2377304259428898,1.2372531192391418
2124,1.2375515270699866,1.237619857411072,1.2371225217183142
2125,1.235405498704975,1.2354619405638139,1.2348375899597792
2126,1.2344552396534292,1.2345034918684321,1.2340131160980754
2127,1.2319874156230506,1.2320277427076036,1.2312518282899922
2128,1.2310056424008144,1.23104535747124,1.2303378769715019
2129,1.2306804551362163,1.230720038752335,1.2299680604316447
2130,1.2332784985107048,1.2333208573685182,1.2330917474215626
2131,1.2338158586903758,1.2338522582331737,1.2334697213695713
2132,1.2316890500373086,1.2317111908535585,1.2312844057418075
2133,1.232004610256954,1.2320235231008272,1.2315883860012893
2134,1.231981733123238,1.2320031261106617,1.2316041431097688
2135,1.2326933773316455,1.2327078892082763,1.23231360601659
2136,1.2335459128153146,1.2335712829279757,1.2332043696934276
2137,1.2346147238938285,1.2346420369159503,1.234270549016647
2138,1.2351246851553712,1.2351557984868653,1.2347511643867042
2139,1.2355988238558524,1.2356342059037804,1.2351341451572773
2140,1.236119582661505,1.2361559985152553,1.2356572608192558
2141,1.2361719200915364,1.2362155094906908,1.2357839193707894
2142,1.2360158116131998,1.236064324741335,1.2355606023997685
2143,1.2363370574739,1.236383539242798,1.235765348696859
2144,1.2359765950129125,1.23601830073993,1.235371507896791
2145,1.2346290996095415,1.234671776168193,1.2339801861978335
2146,1.235094105829246,1.2351361356098576,1.2344466403764773
2147,1.2342112102230847,1.2342515629248199,1.233213830083732
2148,1.2340420435924773,1.2340764537571487,1.2333996998962418
2149,1.234962638057811,1.2350008309989715,1.2345486796682223
2150,1.2345603663242406,1.234593504466255,1.234031217771656
2151,1.2351582776105074,1.2351760717922105,1.234751799916955
2152,1.236692684663568,1.2367180911522966,1.2363503724803566
2153,1.236646105005288,1.236679702259091,1.2362735394092443
2154,1.2367990738794277,1.2368432660271755,1.236448004104554
2155,1.237785337735581,1.2378336403751329,1.237370636134223
2156,1.2365939399612746,1.2366430839411964,1.236094039083285
2157,1.237122736097345,1.2371728782650269,1.2366152533278632
2158,1.2371486859101302,1.2371991275206962,1.236645487053098
2159,1.2365102803393437,1.2365605897443526,1.2361563365154913
2160,1.235293913421664,1.2353431972026538,1.2350742787421185
2161,1.2337081222281394,1.2337569523989538,1.2332378727018976
2162,1.2337117530672816,1.2337589684083103,1.233225672912879
2163,1.2320418243572715,1.2320919028464254,1.231222439812458
2164,1.2312796902365104,1.231330492851768,1.2304215429427765
2165,1.2299862431911361,1.230035286153154,1.2293701931370862
2166,1.2309887243363753,1.2310365392749654,1.23083574348153
2167,1.2325415438039617,1.232594502509272,1.232349419736984
2168,1.2311001154685008,1.231151480078607,1.2305922580783752
2169,1.230511827864624,1.2305633626764465,1.229644614291932
2170,1.230872797696649,1.2309249845540442,1.2300702566969672
2171,1.2315969315544237,1.2316490995844223,1.2315033424238457
2172,1.2312954477441729,1.231347677310686,1.2311393810500812
2173,1.2299725168546753,1.2300247401935012,1.2291325247036726
2174,1.227622086095179,1.227674058101563,1.2271258295523475
2175,1.2268489174376307,1.2268992513134416,1.2264348002440613
2176,1.2281985307631427,1.2281152647769533,1.228005233920629
2177,1.2277724023697925,1.2280673055983722,1.2275463673859013
2178,1.2296049358784031,1.228554186865283,1.229234293769753
2179,1.2314064655168808,1.229176890539425,1.2309482730900758
2180,1.231772663145855,1.2299223073287677,1.2311785421344628
2181,1.23178536608864,1.230484012404105,1.2312661897703907
2182,1.2329532670607461,1.2314501741162667,1.2326632504651727
2183,1.2335427567554915,1.2317921097793665,1.2331887362050977
2184,1.2337383451925776,1.2323914487856371,1.233421479843197
2185,1.234474653292953,1.2338216418690982,1.2342484652294299
2186,1.2339010887474264,1.2346871164952087,1.2335059384275888
2187,1.2330008760489288,1.2331161235024564,1.2326484082447575
2188,1.2328909500299996,1.2329395789573385,1.2325602957041903
2189,1.2329738626325495,1.2330256036246652,1.2327299701545171
2190,1.2330199262722017,1.2330742932969663,1.2328744437391457
2191,1.2332303853518078,1.2332839941202136,1.2331181717200301
2192,1.2327563709658205,1.2328106195860147,1.2327229665536
2193,1.233106331366511,1.2331591039008194,1.2329976670085605
2194,1.231801031106348,1.2318502674085108,1.2316238218339943
2195,1.2313858366328685,1.2314386684847864,1.2311708826745587
2196,1.2304542492777466,1.2305039266708628,1.2303153871787076
2197,1.2300254570121858,1.2300737225650895,1.2298981324405318
2198,1.2297467015185073,1.2297941136689539,1.229594087061581
2199,1.229886819894325,1.229934720797562,1.2296751613321166
2200,1.229367453709024,1.229415164889371,1.2291928893627093
2201,1.228986075067109,1.229034415024458,1.2288292780890289
2202,1.2292876344056092,1.2293322281549495,1.2291034107255265
2203,1.2287981819778682,1.2288405120617274,1.2285805471701798
2204,1.2286620621490265,1.2287022739148934,1.228434556228998
2205,1.2283332054788076,1.228372699667355,1.2281638832340216
2206,1.229317607597585,1.2293509836027643,1.2291415242780148
2207,1.2291953895480932,1.2292333006927394,1.229068425105816
2208,1.2293890898611881,1.22942550531244,1.2293518949071696
2209,1.2287502464845799,1.228795078677466,1.2286401521689014
2210,1.2285369778491728,1.2285844550654395,1.2284596830130476
2211,1.227341589063477,1.2273923395538087,1.227173150160474
2212,1.2275160027818592,1.2275650367940807,1.227362507046135
2213,1.2274235744956783,1.227474509026872,1.2272773685963176
2214,1.2277674654183584,1.2278183900297759,1.2275307403312448
2215,1.2285865122642823,1.228636155662994,1.2284040173831396
2216,1.229283249486453,1.2293354761181738,1.2290852166126265
2217,1.2293846621146691,1.229434892415345,1.2291930222003995
2218,1.230170487427966,1.2302222909724538,1.2299837891026182
2219,1.2306800843312276,1.2307362265678239,1.230563011483914
2220,1.2314797969979019,1.2315361993477005,1.231299409610923
2221,1.2320117952810603,1.2316215285896825,1.2318652345074548
2222,1.2327935688528386,1.2316404374086738,1.2326788523424783
2223,1.2332493394950956,1.231586184591396,1.2332120633004804
2224,1.2328646165158632,1.2316005325345647,1.232709805851975
2225,1.2334908792506012,1.2316680452353173,1.2334239004607197
2226,1.2339247225722365,1.2317164754878474,1.2339024584447313
2227,1.2344685692896646,1.232462564804491,1.2343238195582422
2228,1.2351024138216868,1.2351520199338168,1.2350200685291262
2229,1.2349916006661823,1.2350390190123772,1.2348792678160772
2230,1.2343917665181443,1.2344357895305096,1.2342582169194378
2231,1.2340859165224007,1.2341340861677608,1.2338972069540892
2232,1.2339038966773124,1.2339504903265002,1.2337585618684146
2233,1.2336559940568186,1.2336998475185827,1.2335211748506179
2234,1.2332129417523763,1.233256883180224,1.2331330572051131
2235,1.2324722006784878,1.23251560498537,1.232486452394882
2236,1.2324402983112668,1.2324830413745573,1.2324850613157596
2237,1.232127876243637,1.2321730290644988,1.2321591080699756
2238,1.232444704026719,1.2324865648320245,1.232365791631368
2239,1.2327484399496615,1.2327881541643186,1.2326876471362722
2240,1.2331371133625115,1.2331769106986383,1.2331777429071404
2241,1.233322688795158,1.2333656546145042,1.2333368559681848
2242,1.233041932503067,1.2330869665804025,1.2330592508616687
2243,1.232555605209761,1.2326000085920652,1.232562308683141
2244,1.2322151198596887,1.23225744868508,1.2322655560654452
2245,1.2320714847885808,1.232112769283883,1.2320709355607122
2246,1.2319226116027118,1.2319648290210854,1.2318819495421076
2247,1.2321514987457576,1.2321879692486983,1.2321407270397582
2248,1.2325046472818264,1.2325460968417006,1.2324690174458977
2249,1.2329358207146295,1.2329795049377354,1.2328671656734833
2250,1.2333760704838463,1.233417938337966,1.233362763239192
2251,1.2337034387803942,1.2337479039242,1.2336816614965551
2252,1.2336836988151283,1.2337258179088875,1.2336826750144891
2253,1.2339856407066931,1.2340292416216883,1.233938079117311
2254,1.2343140600077367,1.2343609900643446,1.2342271942359624
2255,1.2344119362873103,1.2344631120390774,1.2343443181494975
2256,1.2339423922436619,1.2339962985173052,1.233920266284692
2257,1.2334641182816648,1.2335204186197037,1.2335278730495522
2258,1.2335084276303205,1.2335638025124296,1.2335432416772822
2259,1.2332477139158327,1.233302095367751,1.2332465450604817
2260,1.2327598871207055,1.2328165002437144,1.2326554014158764
2261,1.2321312982968595,1.2321880332674204,1.2320633415727917
2262,1.2319806304449994,1.2320368256123386,1.231919192110857
2263,1.231932831212988,1.231988637496128,1.231835062298048
2264,1.2319788445624336,1.2320297741352357,1.231838701535436
2265,1.2317014834631688,1.2317480679896562,1.2315419918649644
2266,1.2308376289246716,1.2308771343967129,1.2307495737774874
2267,1.2301976545833535,1.2302373967782738,1.2301509585561232
2268,1.2294623685944117,1.2295042401980747,1.2293539142880323
2269,1.2285853482994669,1.2286347009592624,1.2283181880802325
2270,1.2277886791132193,1.2278392390223543,1.2275378157469279
2271,1.226339973507242,1.226372528518842,1.226144727288422
2272,1.2241810276965832,1.2241913784431526,1.2239916310669954
2273,1.222929207202206,1.222958197595189,1.2226700662179286
2274,1.222485088276401,1.2225282812983722,1.222189996673078
2275,1.2222401028611611,1.222279052238026,1.2219494027857702
2276,1.2208704842348563,1.2209132376828333,1.2204364130693681
2277,1.2197119159635736,1.219755336099419,1.219214996354599
2278,1.219120562058491,1.2191539336902102,1.2187576386532566
2279,1.2175812857464403,1.2176054559520522,1.2171469367597525
2280,1.2164222090328878,1.2164647769566497,1.2157933642476386
2281,1.2169271392302325,1.216955255298006,1.2163814028751645
2282,1.2171307734975432,1.2171604690742257,1.2166104594784701
2283,1.2177796302026103,1.2178221409885768,1.2173315185187883
2284,1.2179756959951342,1.2180148272420905,1.2175776747020262
2285,1.217779789261186,1.2178217989380484,1.2173998913503947
2286,1.217824863343524,1.2178636760659927,1.2174695795520052
2287,1.2173520294402853,1.21739470550807,1.2168908095354691
2288,1.2159948517749568,1.2160400994323686,1.2155971775718446
2289,1.2158836995240823,1.215934844628708,1.2151351413831228
2290,1.2160288176973104,1.2160745285823105,1.2154721238407937
2291,1.2161487436515692,1.216187936690824,1.2157192199554916
2292,1.215791198785923,1.215828435607518,1.2152969059742105
2293,1.2162385656849142,1.216275473347028,1.2158077829150646
2294,1.2161396135009077,1.2161775672761144,1.2157117597158484
2295,1.2166927793085267,1.2167288108742471,1.2162452835330917
2296,1.2173501459508207,1.2173910339486744,1.2170073837268442
2297,1.2184349231535179,1.21848109023673,1.218062634013296
2298,1.2192280096347676,1.2192895644707002,1.218908242233032
2299,1.2176770560054406,1.2177333397279309,1.2173337581104788
2300,1.216722140409869,1.2167731180723225,1.2163895016559587
2301,1.217354331783006,1.217401991814689,1.2171566327082446
2302,1.216290835664236,1.2163480633209114,1.2160243023478254
2303,1.216077495832297,1.2161237885151461,1.2159149993407687
2304,1.2152805342921493,1.2153314118064322,1.2151269049794846
2305,1.2170998387209195,1.2171478048719313,1.216964592357879
2306,1.2187106058960129,1.2187539189489738,1.2185631364977865
2307,1.2197040400607946,1.2197558240478175,1.219645142709503
2308,1.2198282218143852,1.219878725247289,1.219684086640957
2309,1.2197529828928344,1.2198013689801346,1.2196503404653458
2310,1.21997579808495,1.2200295053156518,1.219861687967767
2311,1.2202976974806279,1.2203477889712973,1.2202104940441698
2312,1.2206921076412636,1.220735262191968,1.2207369819002947
2313,1.2216451200456377,1.221684371925088,1.2215629109202746
2314,1.2228083929280136,1.2228518605972356,1.222714115704893
2315,1.2235763570464597,1.2236226291951782,1.2234819031645616
2316,1.2235789343210066,1.2236241597166746,1.223477541688959
2317,1.2230124655445334,1.2230510341232552,1.2228872845634098
2318,1.2222157414121655,1.222259253768991,1.2221260020685816
2319,1.218846863352169,1.2188916645582106,1.2185923127988585
2320,1.2181469315370783,1.2182036453968492,1.2178458859529366
2321,1.2181881139205317,1.218248595949049,1.2179709244045152
2322,1.217242286313269,1.2172971275541369,1.2170024451741461
2323,1.2182751702201384,1.2183276002020795,1.2179867519747267
2324,1.2192164735016517,1.2192651604370346,1.218903150997496
2325,1.219281605015652,1.2193337612479662,1.2190095066246682
2326,1.2206168871449685,1.2206598909345139,1.2203876481530436
2327,1.220597379356552,1.2206251087628444,1.2202896553318114
2328,1.2189716414525473,1.2190097913227214,1.2185710036331863
2329,1.2187817966331436,1.2188186999355672,1.2182304750160609
2330,1.2186736714154278,1.2187053028321775,1.2180006101096923
2331,1.220072237959198,1.2201019636666985,1.2195668446751964
2332,1.2251403844609434,1.2251510558446352,1.2249246627122503
2333,1.225127500702498,1.2251316235725644,1.2248668943910959
2334,1.2256813420630737,1.2256868920147008,1.2255330207116222
2335,1.2249170122684987,1.2249249651163765,1.224703121153839
2336,1.2247754343761814,1.224786354919648,1.2245629981963846
2337,1.2252879246012913,1.225295298389578,1.2250785630950793
2338,1.224783923240068,1.2247763818490098,1.2245648077661424
2339,,,
2340,,,
2341,,,
2342,,,
2343,,,
2344,,,
2345,,,
2346,,,
2347,,,
2348,,,
2349,,,
2350,,,
2351,,,
2352,,,
2353,,,
2354,,,
2355,,,
2356,,,
2357,,,
2358,,,
2359,,,
2360,,,
2361,,,
2362,,,
2363,,,
2364,,,
2365,,,
2366,,,
2367,,,
2368,,,
2369,,,
2370,,,
2371,,,
2372,,,
2373,,,
2374,,,
2375,,,
2376,,,
2377,,,
2378,,,
2379,,,
2380,,,
2381,,,
2382,,,
2383,,,
2384,,,
2385,,,
2386,,,
2387,,,
2388,,,
2389,,,
2390,,,
2391,,,
2392,,,
2393,,,
2394,,,
2395,,,
2396,,,
2397,,,
2398,,,
2399,,,
2400,,,
2401,,,
2402,,,
2403,,,
2404,,,
2405,,,
2406,,,
2407,,,
2408,,,
2409,,,
2410,,,
2411,,,
2412,,,
2413,,,
2414,,,
2415,,,
2416,,,
2417,,,
2418,,,
2419,,,
2420,,,
2421,,,
2422,,,
2423,,,
2424,,,
2425,1.2244544585334982,1.2244802451423151,1.2241897985158636
2426,1.225250575287492,1.2252814198907827,1.2251501852065743
2427,1.2253867088956059,1.2254109699881874,1.2253287035998601
2428,1.225478650517411,1.2255045380052272,1.2254687442418317
2429,1.226088677107391,1.2261126183336197,1.2260073385097487
2430,1.2261587451802163,1.2261797728902832,1.2260089721179188
2431,1.2262563928296868,1.2262828156643217,1.2262175889093105
2432,1.2271202744678171,1.2271405975390177,1.2270702264193591
2433,1.2272177893780918,1.2272394312300992,1.2271615899031239
2434,1.2270890900895768,1.2271136150331008,1.2270482800041869
2435,1.2276812668426813,1.2277037322618067,1.2276086100838253
2436,1.2281299975092217,1.228168442685971,1.2280217681462737
2437,1.2290547752991436,1.2290915764582346,1.2289407525444749
2438,1.2300111657279773,1.2300467694250763,1.2299288585632997
2439,1.2300318306311582,1.2300658869097876,1.2298656328041113
2440,1.2298732356157476,1.2299097083215247,1.2297281935772182
2441,1.2295948062623323,1.2296348934625605,1.2293755802849629
2442,1.2296416938418873,1.2296821800770101,1.2294185015095025
2443,1.2301068356078517,1.230153754031926,1.2299703756561744
2444,1.2309208321469765,1.2309639536450667,1.2308169814709085
2445,1.2311132691600413,1.2311545349035904,1.2309999043714641
2446,1.2309904892872732,1.2310311165581838,1.2308630513816257
2447,1.2308325816356496,1.2308778229561232,1.2307354382134763
2448,1.2313984520383499,1.23144355086917,1.2312704767386744
2449,1.2313190335813549,1.2313643656136068,1.2311748336842214
2450,1.2318012543314816,1.2318454700464911,1.23168141445627
2451,1.2321058762892259,1.232141692436437,1.232045097096636
2452,1.2324213397384087,1.2324521410730869,1.2324557719588114
2453,1.2320751396637406,1.2321075056605588,1.2320956722583094
2454,1.2316559812442078,1.2316939805191491,1.2316023940180687
2455,1.2313719317552834,1.2314154474811394,1.231280947187923
2456,1.2314558619668416,1.2315037016294186,1.2314189009685115
2457,1.2314281307218402,1.2314767946258314,1.2314699729164762
2458,1.2315792714965783,1.2316310218167064,1.2316623390300139
2459,1.231496787747797,1.2315481338487468,1.2315921817865247
2460,1.2311143275322374,1.2311661028526284,1.231157618707038
2461,1.2317676447073431,1.2318202939369571,1.2317330182320996
2462,1.2321509126114336,1.2321965028340103,1.2321888661916636
2463,1.2323719242255502,1.2324176512602503,1.232449247178349
2464,1.2323224113559705,1.2323729691265413,1.2324013486422558
2465,1.2321415357425278,1.232196367071946,1.2322325669533407
2466,1.2314420395986005,1.2314974660492946,1.2314029144052308
2467,1.2315360921314369,1.2315921884551062,1.2315552858257794
2468,,,
2469,,,
2470,,,
2471,,,
2472,,,
2473,,,
2474,,,
2475,,,
2476,1.234933792630024,1.234974032423137,1.235016384028323
2477,1.2348531602457868,1.2348960127370963,1.2349422538811436
2478,1.233380271470416,1.2334252540942023,1.2335776984685565
2479,1.2342692472254968,1.2343234113326746,1.2343714545648818
2480,1.2340182668221933,1.234075441561354,1.2340564445825086
2481,1.2343253015040212,1.2343823593091043,1.2344868185920082
2482,1.2342963676512846,1.2343534098704003,1.2344994257305224
2483,1.2336590837266859,1.2337159721893314,1.2337989670362817
2484,1.2329857605959664,1.2330390246763736,1.233076007191612
2485,1.232725434872428,1.2327656142017602,1.2329176790057614
2486,1.23268650444252,1.232720886719812,1.2327713767570343
2487,1.2328075824135931,1.2328373345637087,1.2330274086432473
2488,1.232644111126573,1.2326817274315334,1.2328181381046373
2489,1.232697698029675,1.2327317159559252,1.2329167358099884
2490,1.2329605789576465,1.2329775639456697,1.2332178003097585
2491,1.2330100099050447,1.2330070072337576,1.233304391185583
2492,1.2330573724428455,1.233064263048836,1.2335094720618325
2493,1.2327575713959806,1.232752214139815,1.2331293061758342
2494,1.2327972890856524,1.2328249852992113,1.2332716351004105
2495,1.2329522061278106,1.232990818294144,1.2333485324964777
2496,1.2325403303528648,1.2325846216691656,1.2329087200254139
2497,1.2324298945253707,1.232478814883598,1.2326094177448115
2498,1.2317103464877166,1.2317590792114548,1.2319487926714545
2499,1.2310372542592056,1.231085018075503,1.2311798428651781
2500,1.231014609299115,1.2310633049684672,1.2310827247162488
2501,1.230507261794213,1.2305572474369773,1.230627768011464
2502,1.2304725716765916,1.2305224266717338,1.2304339304188645
2503,1.230518603476137,1.230568023579697,1.2304954562152761
2504,1.2306322752344774,1.2306802368802,1.2307624697539405
2505,1.2299995691144336,1.2300484093308568,1.2301522566983039
2506,1.229255446404424,1.2293049488835195,1.2293444759284935
2507,1.2292824520904577,1.2293324284930793,1.22948425593395
2508,1.228800198674225,1.2288509296978476,1.2290705959720147
2509,1.2286347643315094,1.2286851774144867,1.2288521491139266
2510,1.2287867842677223,1.228837203389976,1.2289477796873851
2511,1.2287236629478604,1.228775682663118,1.228821576369965
2512,1.2284346973352216,1.2284870772674743,1.22864043811486
2513,1.2289058601315659,1.228960749783821,1.229132292327762
2514,1.2292290854953347,1.2292846373686015,1.2293967419851732
2515,1.2297030138263663,1.229757547805353,1.2298413444665992
2516,1.2303143327806285,1.2303695105663672,1.2303490929563319
2517,1.2306546156548979,1.2307102572725133,1.230622478152353
2518,1.231103326619738,1.2311638579180186,1.2310335396825394
2519,1.2321880404875158,1.232246210507457,1.232166484449095
2520,1.23252058938885,1.2325803467452638,1.2324860150239563
2521,1.232684105460004,1.2327428280386403,1.2327032591262814
2522,1.233112228454538,1.2331677018452694,1.2331836247959689
2523,1.2326365304935265,1.2326904510199153,1.2326305234109673
2524,1.232627370223417,1.2326812316307678,1.23270439085055
2525,1.2325986520298184,1.2326514683417347,1.23262781523711
2526,1.2330011045744966,1.233054809823517,1.2330566281843298
2527,1.2331287216125548,1.2331810535198875,1.2331719420601595
2528,1.2336307880788062,1.2336834995879218,1.2336171937795486
2529,1.2338695133398936,1.2339214130073954,1.2339462184358068
2530,1.2343785256915896,1.234430605386736,1.2344789243606318
2531,1.235369091002005,1.2354205969790675,1.235483221899411
2532,1.2351986241806885,1.2352477150601373,1.2352973580035325
2533,1.235200663561676,1.23525068254301,1.235253287657338
2534,1.2375192280639178,1.2375735855341288,1.237676835514458
2535,1.2403524140225344,1.240401886394449,1.2405200692169265
2536,1.2415902915260593,1.2416400858919732,1.24187162416542
2537,1.2421250322907817,1.2421759654764797,1.2422922411567283
2538,1.2430805142641996,1.2431338794197115,1.243264723401591
2539,1.244012155414267,1.24406956101642,1.2440939429072275
2540,1.244779064121802,1.244831498837323,1.244771508255763
2541,1.2459489283356961,1.2459918677949144,1.246012406380369
2542,1.2470437952548898,1.2470904928412732,1.2473339450992422
2543,1.2473098304408488,1.2473581719055815,1.2475547141086818
2544,1.24752244809902,1.2475751305004967,1.2477060915519234
2545,1.247261945733219,1.247314096838943,1.247317987121291
2546,1.247110813191485,1.2471666445930558,1.2472285951403415
2547,1.2476278523867814,1.247687451414185,1.2475267488171262
2548,1.2471600882915725,1.2472220151212168,1.2472223715319115
2549,1.2459944242407375,1.2460590382461916,1.2443504695958367
2550,1.2452649599783097,1.2453310555732366,1.2444465845552828
2551,1.2439520730056584,1.2440160004239584,1.2430163886122492
2552,1.2438249654999178,1.2438867335237322,1.243532630185578
2553,1.242891181541791,1.2429527942268175,1.2426275838863483
2554,1.2413184031434257,1.2413808599332579,1.2409073353273385
2555,1.2386778461544368,1.2387420355228105,1.2379208347923902
2556,1.2365762002570908,1.2366394334699453,1.2361002672221102
2557,1.235312738694931,1.2353780568396975,1.2350060788307105
2558,1.234495813659995,1.2345629474503155,1.2343319171358307
2559,1.2343695367299994,1.2344387094227094,1.234368595211684
2560,1.2344145500928116,1.23447369899353,1.2345099413177407
2561,1.2354555698485756,1.2355152750626106,1.235657310295738
2562,1.2353386451156196,1.2354025789906058,1.235223892750697
2563,1.2333088006959056,1.2333741014344257,1.2326045315862066
2564,1.2330469687713685,1.233113092370667,1.2327079186492684
2565,1.2326776005648479,1.2327421225632706,1.2326342646589687
2566,1.2325815211748772,1.2326433683968967,1.2325491895132554
2567,1.2331263860560708,1.233186883335903,1.233068297156298
2568,1.2339875484901102,1.2340466907755792,1.2339089130055159
2569,1.2336006611789556,1.2336562771611743,1.2335659203346339
2570,1.2336991946457334,1.2337572678206297,1.2337487092614328
2571,1.232706036974981,1.2327645251454113,1.2328953363323345
2572,1.2329385513715294,1.2329905952576015,1.2330866921215808
2573,1.2334559569719412,1.2335069890791206,1.2334780617414178
2574,1.2326545790067311,1.2327119420774988,1.232751781398161
2575,1.2331103205711054,1.2331704013462217,1.2332347009629439
2576,1.2358890125035094,1.2359492969836625,1.2360021248932698
2577,1.2370865136697593,1.2371473375378454,1.2372758106751227
2578,1.2373023687288776,1.2373642460324354,1.2375131138011106
2579,1.2365678306557708,1.2366288783664532,1.2366806683818814
2580,1.2362525675739273,1.2363138485253184,1.236323581522442
2581,1.2370270692530516,1.2370875589376995,1.2372502024373666
2582,1.238436871333247,1.2384955906826545,1.2385702869113875
2583,1.2379322347893573,1.2379947142913375,1.2380375857460195
2584,1.236976572333428,1.2370353700420906,1.237097905209755
2585,1.234239849802299,1.2343000761855,1.2342076483749451
2586,1.231449962634536,1.2315117767207788,1.2312864501136425
2587,1.2299821847853127,1.2300468217926233,1.2297078098336227
2588,1.230020316149066,1.2300867331498708,1.22973458475492
2589,1.2339591555804912,1.2340198255736399,1.2340045986404211
2590,1.233993269972135,1.23405130984738,1.2339902893362371
2591,1.2316823165922441,1.2317421572329244,1.231376916819912
2592,1.2295445954185273,1.2296172570687964,1.2291762217710895
2593,1.2309409025523022,1.2310005552857535,1.2303739870446544
2594,1.2303127120120547,1.2303723822353136,1.2291540926789668
2595,1.23076207583658,1.2308300484623909,1.2299438840232708
2596,1.2295369338922628,1.2296253901568583,1.2285558859985048
2597,1.2287664067386972,1.2288336110657054,1.2275548850001077
2598,1.22862062682367,1.228695726602189,1.2280140985596872
2599,1.228164689169414,1.228232467506821,1.2274189229320307
2600,1.2279102797084314,1.2279651721853397,1.2273450190281423
2601,1.2272339067421578,1.2272845742708647,1.2266630050219058
2602,1.2261445075265611,1.2261839754246555,1.2254902953426359
2603,1.2278557652894269,1.2278989172988695,1.227462502230957
2604,1.2291066353839253,1.2291465715097898,1.2288856874772198
2605,1.2283899379388603,1.228426857458171,1.2281238374080672
2606,1.2266933736449996,1.2267459030599204,1.2260741980538172
2607,1.22240226902222,1.2224319007234346,1.2216187782411059
2608,1.2224522818924997,1.2224664228508026,1.2215077200785398
2609,1.222615079265837,1.2226514786599385,1.221639387715128
2610,1.2234023839866588,1.2234557630072596,1.222539592424242
2611,1.2227872242252806,1.2228486165070431,1.2218611663642753
2612,1.2234107807425463,1.2234706856612543,1.2225217489158458
2613,1.2231264299062636,1.2231824670527165,1.2222520334613294
2614,1.2228930697785414,1.2229540148150155,1.2218206086616552
2615,1.2231461577385756,1.2232124125824857,1.2219747372616558
2616,1.2245905621189626,1.2246564750146396,1.2236764864006384
2617,1.2274267252755067,1.2274893664770357,1.2266383113742358
2618,1.229145459778131,1.2292097904051997,1.228357036259318
2619,1.2291520902894635,1.229214737137798,1.2287274162283612
2620,1.2306208125965785,1.230684034685164,1.2302683228752198
2621,1.2313029382578313,1.2313650321199967,1.2311464618429644
2622,1.2319029301945639,1.231968105206098,1.2317486965743363
2623,1.2317468054076226,1.2318098656521868,1.2317031487403813
2624,1.232378939349447,1.232443650356619,1.23222556571354
