,rh1,rh2,sw_dn,lw_dn,t1 [C],t2 [C],t1 [K],t2 [K],p_air [mb],p_air [Pa]
2748,97.21841666666667,99.37716666666665,-0.9789799999999999,356.5751558205045,14.373183333333333,14.376875,287.5231833333333,287.52687499999996,1051.5533333333333,10.515533333333332
2749,97.12466666666668,99.20866666666667,-0.5758350000000001,363.0608967131962,14.415825000000002,14.403700000000002,287.56582499999996,287.5537,1052.0,10.52
2750,96.78699999999999,98.88141666666668,0.31464,385.6251099380184,14.553058333333333,14.56220833333333,287.70305833333333,287.7122083333333,1052.0,10.52
2751,96.47658333333332,98.42391666666667,0.7568758333333333,380.49166690001067,14.761924999999998,14.850125000000002,287.911925,288.00012499999997,1052.0,10.52
2752,96.04483333333333,98.373,2.7701441666666664,395.2646704990364,15.265208333333334,15.291449999999998,288.41520833333334,288.44145,1052.8541666666667,10.528541666666667
2753,95.60008333333334,98.07541666666667,14.962381666666667,394.41435512439716,15.490766666666666,15.502925000000001,288.64076666666665,288.652925,1053.0,10.53
2754,87.9289,93.29308333333334,36.447208333333336,395.7655018531393,16.652558333333335,16.44596666666667,289.8025583333333,289.59596666666664,1053.0,10.53
2755,75.22508333333333,78.00883333333334,53.01185000000001,397.45689413832076,17.396416666666667,17.318116666666665,290.54641666666663,290.4681166666666,1053.7625,10.537625
2756,70.84375833333333,72.41904166666667,70.96816666666668,396.48644387206514,17.36110833333333,17.39056666666667,290.5111083333333,290.5405666666666,1054.0,10.54
2757,66.00013333333334,66.50079166666667,140.62691666666666,379.57226073781794,17.45743333333333,17.588358333333336,290.6074333333333,290.73835833333334,1054.035,10.54035
2758,65.45536666666666,65.51303333333333,181.67325000000002,376.99179361056315,17.307241666666666,17.501158333333333,290.4572416666666,290.6511583333333,1054.9883333333332,10.549883333333332
2759,64.66160833333333,64.3333,190.65458333333333,377.84654902675095,17.12403333333333,17.349500000000003,290.2740333333333,290.49949999999995,1055.0,10.55
2760,64.85275833333333,63.84881666666667,264.1275,376.050201349336,17.079225,17.413108333333334,290.229225,290.56310833333333,1055.8,10.558
2761,62.312116666666675,61.483900000000006,308.8611666666667,373.63765198879685,17.055549999999997,17.36015833333333,290.20554999999996,290.5101583333333,1055.9791666666667,10.559791666666667
2762,63.49857500000001,61.999950000000005,443.4075833333333,374.95810160389703,16.942833333333336,17.380291666666665,290.0928333333333,290.53029166666664,1056.0,10.56
2763,66.97003333333333,65.43871666666668,347.8048333333333,382.6604203787208,16.771258333333332,17.231383333333333,289.9212583333333,290.3813833333333,1056.0,10.56
2764,66.846225,65.35457500000001,495.38525000000004,379.7371413930313,16.820433333333334,17.256733333333333,289.9704333333333,290.4067333333333,1056.4208333333333,10.564208333333333
2765,67.36505,65.81540833333334,397.16383333333334,387.1424951865625,16.864066666666666,17.327691666666666,290.0140666666666,290.47769166666666,1056.9983333333332,10.569983333333333
2766,66.62875,65.463225,394.48583333333335,383.489345484891,16.779275,17.139166666666668,289.92927499999996,290.28916666666663,1057.0,10.57
2767,68.09568333333334,66.68864166666667,347.08641666666665,388.2753356691651,16.772558333333333,17.202958333333335,289.9225583333333,290.35295833333333,1057.0,10.57
2768,68.38076666666666,67.48374166666666,256.6360000000001,388.7635522494569,16.766741666666665,17.080416666666668,289.91674166666667,290.23041666666666,1057.0,10.57
2769,70.63175,69.90971666666667,518.8499166666666,379.6339660132419,16.551716666666664,16.87878333333333,289.70171666666664,290.0287833333333,1057.0,10.57
2770,72.15031666666667,70.98354166666667,884.5224166666668,364.3189545720739,16.225158333333336,16.645341666666667,289.37515833333333,289.7953416666667,1057.6333333333334,10.576333333333334
2771,71.74765,70.59008333333334,661.8230833333333,375.3518626921449,16.200875000000003,16.60425,289.350875,289.75424999999996,1057.5683333333334,10.575683333333334
2772,72.25451666666667,71.30598333333333,427.0513333333333,381.52738470946656,16.303383333333333,16.642991666666667,289.4533833333333,289.79299166666664,1057.1233333333332,10.571233333333332
2773,69.24291666666667,67.899575,671.2008333333333,379.32761189183077,16.590916666666665,17.039816666666667,289.74091666666664,290.1898166666666,1057.5016666666668,10.575016666666668
2774,67.59658333333334,66.35514166666667,652.4655,383.59498606302395,16.518191666666667,16.936024999999997,289.66819166666664,290.08602499999995,1057.9058333333332,10.579058333333332
2775,67.44698333333334,65.71026666666667,772.9395833333333,383.2735694090892,16.539075,17.04319166666667,289.689075,290.1931916666666,1057.0308333333332,10.570308333333333
2776,66.89968333333333,65.07931666666667,586.51725,382.545638103466,16.57489166666667,17.068566666666666,289.7248916666666,290.2185666666666,1057.1783333333333,10.571783333333332
2777,65.45415,64.27300000000001,951.4273333333334,348.744675529743,16.532658333333334,16.905025,289.68265833333334,290.055025,1057.0,10.57
2778,63.985074999999995,62.49008333333334,912.6361666666666,329.30518517743786,16.41105833333333,16.81459166666667,289.56105833333334,289.96459166666665,1057.0,10.57
2779,57.01425833333333,55.22381666666667,893.4983333333333,323.8086754166479,16.473333333333333,16.902549999999998,289.62333333333333,290.05255,1057.0108333333333,10.570108333333332
2780,54.89689166666667,52.88765,867.0825,322.16082975089785,16.448025,16.899016666666668,289.598025,290.04901666666666,1057.1241666666667,10.571241666666667
2781,52.54456666666666,50.307858333333336,818.2251666666666,320.9277647745331,16.506700000000002,17.001825,289.6567,290.151825,1057.025,10.570250000000001
2782,57.06819166666667,54.583391666666664,771.3788333333333,322.7406616638462,16.618516666666668,17.1503,289.76851666666664,290.3003,1057.0,10.57
2783,56.136975,53.34954166666667,718.7459166666666,324.691521993887,16.855475,17.434775,290.005475,290.584775,1057.0,10.57
2784,55.55620833333333,52.55811666666666,677.6880000000001,330.4737995041273,16.977891666666668,17.584791666666668,290.12789166666664,290.73479166666664,1057.0,10.57
2785,56.357858333333326,53.640074999999996,607.3468333333333,330.9566112061978,17.02039166666667,17.645583333333335,290.17039166666666,290.7955833333333,1057.0,10.57
2786,57.706808333333335,54.942708333333336,530.1249166666665,330.97914226720206,16.97135,17.592266666666667,290.12135,290.74226666666664,1057.0,10.57
2787,58.38251666666666,55.64549999999999,475.91375,329.12236240012976,16.990066666666664,17.619008333333333,290.14006666666666,290.7690083333333,1057.0,10.57
2788,58.12981249999999,56.23125,197.43095833333336,331.1190575144529,16.855475,17.248125,290.005475,290.398125,1057.0,10.57
2789,58.407525,56.96430833333334,239.4486666666667,337.9929757076744,16.750408333333333,17.078941666666662,289.9004083333333,290.2289416666666,1057.0,10.57
2790,58.484925000000004,57.34873333333333,179.54925,339.7930859416705,16.705258333333333,16.955016666666666,289.8552583333333,290.10501666666664,1057.0008333333333,10.570008333333332
2791,56.01288333333333,54.76114166666666,173.16691666666665,337.8415164245365,16.688983333333333,16.946408333333334,289.8389833333333,290.09640833333333,1057.8691666666666,10.578691666666666
