,alpha_s1,alpha_s2,alpha_s3,alpha_s4
3527,-15.6497079264907,-20.53711765771112,-18.16007609884662,-25.305099674438274
3528,-19.172989062765037,-24.210922373355952,-22.154332066756712,-29.49010135585661
3529,-18.92840024323666,-23.86628841190491,-21.701740247942304,-29.32496105497696
3530,-23.373853822500404,-28.035731732095048,-25.67687553696595,-33.51402427491325
3531,-21.215343062078365,-25.932157810709008,-23.54130139023408,-31.20354221108962
3532,-16.17395411806826,-20.93703052685652,-18.43457310770415,-25.7785674935444
3533,-17.551013627767936,-21.83138302627626,-19.34660742484892,-26.821492944518837
3534,-25.902997558489076,-30.3355286380855,-27.85880691307776,-35.62895711151928
3535,-24.249742705948385,-29.07389525451176,-26.89764156929147,-34.71478990351531
3536,-20.16732236909161,-24.809952563756507,-22.35497047462146,-29.620320621006734
3537,-27.73386322722637,-32.51523722864289,-30.315214069449077,-38.12493541996204
3538,-17.97439805007328,-22.832202789734392,-20.487068947538464,-27.992682762815853
3539,-20.071429276270003,-24.964543708470607,-22.9838541653352,-30.469279053935303
3540,-18.004389259038078,-23.004647720297992,-20.80120445406333,-28.1497367767932
3541,-13.194841097626526,-18.163588020426104,-15.89184852630399,-23.25834092611958
3542,-8.402360978226948,-13.336438903861724,-11.143178756664865,-18.423807965621933
3543,-14.269009562773842,-18.83423297678643,-16.592299874261304,-24.065037077669444
3544,-13.66359231461528,-18.61852464588711,-16.501198107624607,-24.04756790092372
3545,-12.254317872407524,-17.21557068390124,-14.925208110406658,-22.417603403291697
3546,-12.742397496949687,-17.61640782847892,-15.24851176722092,-22.798569378787843
3547,-11.374093596467542,-16.190405194183054,-14.094046457610444,-21.58146525882976
3548,-13.978050260880003,-18.78907266944041,-16.39589335411186,-24.030536934423136
3549,-17.173396133811874,-21.970957553794836,-19.691874136980584,-27.51101564774306
3550,-9.978025344981292,-14.968842490994506,-12.783550038115315,-20.28404823902378
3551,-27.6527475578267,-32.089390269641065,-29.82105791982227,-38.00789668753351
3552,-24.75911537342917,-29.3303749304094,-26.788883863813616,-34.67226108297888
3553,-17.22616121751167,-22.573498073168818,-20.59054798968648,-28.317495749174117
3554,-16.013611939401088,-20.77905678133081,-18.40654793575083,-25.639549830883325
3555,-16.61640014267877,-21.729560531280093,-19.564045577484496,-26.88711877798668
3556,-21.44865043565621,-26.093081805289163,-23.70698167661383,-31.411873432529426
3557,-2.042293291748977,-7.085031841934702,-5.2124471039289055,-12.001226255212645
3558,8.674637239971167,3.355882890512204,4.717129614340816,-1.4976244169339512
3559,-3.3513354378060645,-8.46612370597235,-6.664762836021525,-13.633985018569795
3560,3.440072687321909,-2.073569402552447,-0.7837196495539507,-7.148944470064872
3561,4.768659685907044,-0.4095755222505248,1.1955202890975405,-5.248879436617989
3562,5.624054694123674,0.7600499612312253,2.283840684314708,-4.084492783119399
3563,12.125895145817228,7.487207358058929,8.992338181343365,3.232142223744461
3564,14.472455122528377,9.358595253797326,10.698782576397988,4.624314779526899
3565,-0.0076098149487658,-4.707633866241102,-2.9462407593171305,-9.71680276631744
3566,-17.314786209868927,-22.25270721437602,-20.02612654182017,-27.718517484127545
3567,-35.21324589223733,-39.532234315115154,-37.377627145066,-45.17862106920613
3568,-15.875659766089646,-20.468401738542383,-18.30936651901811,-25.60958025324017
3569,2.9175524802153334,-1.7714372533237712,-0.0816108057357205,-6.667509865499322
3570,-0.3170586483627097,-5.352399092240756,-3.768778662008616,-10.72062218170048
3571,-21.843408480402925,-26.43687147720517,-23.910502893500123,-31.41112970745502
3572,-30.523995207212337,-35.00778041949852,-32.742551774134775,-40.84512975437805
3573,-37.469827187894666,-41.90584130973158,-39.90192538955112,-47.68179829464518
3574,-22.346526582825454,-27.00270356215422,-24.49946887063973,-32.08575825830723
3575,-5.995853815227722,-11.217702881527478,-9.390854438486755,-16.229072711369717
3576,-19.76245632910531,-24.873034346046826,-22.42490692656585,-29.70224915802034
3577,-27.34476162863174,-31.954235319346477,-29.73584028229301,-37.70379491203395
3578,-43.09636888241263,-47.56077376826288,-45.822779682327806,-53.19788269491109
3579,-50.226898658597975,-54.33066343459853,-52.85256013762184,-60.217782999639326
3580,-60.079098106796536,-63.36554720552601,-61.98765607720301,-70.12207916207791
3581,-55.83697143065028,-59.69576819287604,-58.413016659881954,-66.57999231424893
3582,-41.2966639833216,-45.744760017740106,-44.02777837067903,-51.388217186783706
3583,-40.78371553197648,-45.36303377902878,-43.64731710562721,-51.3697068041113
3584,-28.34772493153363,-32.65856426901212,-30.5252702003506,-38.770062570664734
3585,-27.58182762152884,-31.72074158312682,-29.464854961682743,-37.721446818359055
3586,-26.746843844760395,-30.980733443307663,-28.605679214972408,-36.83749662814864
3587,-31.312033457150036,-35.54063079634179,-33.176461491440335,-41.67136145954104
3588,-29.95297341049556,-34.28046898544525,-31.944922973134897,-39.90511343563983
3589,-26.418325399650623,-30.66630421449944,-28.03449358898432,-35.92437235344839
3590,,,,
3591,,,,
3592,,,,
3593,,,,
3594,,,,
3595,,,,
3596,,,,
3597,,,,
3598,,,,
3599,,,,
3600,,,,
3601,,,,
3602,,,,
3603,,,,
3604,,,,
3605,,,,
3606,,,,
3607,,,,
3608,,,,
3609,,,,
3610,,,,
3611,,,,
3612,,,,
3613,,,,
3614,,,,
3615,,,,
3616,,,,
3617,,,,
3618,,,,
3619,,,,
3620,,,,
3621,,,,
3622,,,,
3623,,,,
3624,,,,
3625,,,,
3626,,,,
3627,,,,
3628,,,,
3629,,,,
3630,,,,
3631,,,,
3632,,,,
3633,,,,
3634,,,,
3635,,,,
3636,,,,
3637,,,,
3638,,,,
3639,,,,
3640,,,,
3641,,,,
3642,,,,
3643,,,,
3644,,,,
3645,,,,
3646,,,,
3647,,,,
3648,,,,
3649,,,,
3650,,,,
3651,,,,
3652,,,,
3653,,,,
3654,,,,
3655,,,,
3656,,,,
3657,,,,
3658,,,,
3659,,,,
3660,,,,
3661,,,,
3662,,,,
3663,,,,
3664,,,,
3665,,,,
3666,,,,
3667,,,,
3668,,,,
3669,,,,
3670,,,,
3671,,,,
3672,,,,
3673,,,,
3674,,,,
3675,,,,
3676,,,,
3677,,,,
3678,,,,
3679,,,,
3680,,,,
3681,,,,
3682,,,,
3683,,,,
3684,,,,
3685,,,,
3686,,,,
3687,,,,
3688,,,,
3689,,,,
3690,,,,
3691,,,,
3692,,,,
3693,,,,
3694,,,,
3695,,,,
3696,,,,
3697,,,,
3698,,,,
3699,,,,
3700,,,,
3701,,,,
3702,,,,
3703,,,,
3704,,,,
3705,,,,
3706,,,,
3707,,,,
3708,,,,
3709,,,,
3710,,,,
3711,,,,
3712,,,,
3713,,,,
3714,,,,
3715,,,,
3716,,,,
3717,,,,
3718,,,,
3719,,,,
3720,,,,
3721,,,,
3722,,,,
3723,,,,
3724,,,,
3725,,,,
3726,,,,
3727,,,,
3728,,,,
3729,,,,
3730,,,,
3731,,,,
3732,,,,
3733,,,,
3734,,,,
3735,,,,
3736,,,,
3737,,,,
3738,,,,
3739,,,,
3740,,,,
3741,,,,
3742,,,,
3743,,,,
3744,,,,
3745,,,,
3746,,,,
3747,,,,
3748,,,,
3749,,,,
3750,,,,
3751,,,,
3752,,,,
3753,,,,
3754,,,,
3755,,,,
3756,,,,
3757,,,,
3758,,,,
3759,,,,
3760,,,,
3761,,,,
3762,,,,
3763,,,,
3764,,,,
3765,,,,
3766,,,,
3767,,,,
3768,,,,
3769,,,,
3770,,,,
3771,,,,
3772,,,,
3773,,,,
3774,,,,
3775,,,,
3776,,,,
3777,,,,
3778,-44.98925101265945,-49.26046278517363,-48.2227930413677,-55.634166307405565
3779,-168.96654121736938,-167.7532844643382,-163.0590823322261,-171.5527296513645
3780,-177.56443039549094,-178.6630622194786,-175.91676073649737,174.2649530212856
3781,164.55234607844525,163.99752335653312,167.225072527026,156.12500184677953
3782,172.15446274349205,172.47254883534137,176.89846963168094,167.31091761014918
3783,-147.96637269548728,-149.74892749321873,-146.12682415508405,-156.311608054132
3784,161.7519211497356,161.45924581077563,164.15587929099516,151.7307932816456
3785,146.26023460692684,145.5759200836722,147.4954711570253,134.0968421554866
3786,149.47293448983086,148.80529210039353,150.43977289572263,137.13151167515184
3787,147.79580229796176,146.97567473928092,148.90159736386298,135.6298858144961
3788,157.9190232663442,157.1128941587371,159.36900650954783,147.39246437574295
3789,164.74537479793676,163.4024056418895,165.7720138814731,154.31824054287398
3790,157.7101063664862,156.90677713482862,159.05859935308973,146.86247745715855
3791,158.68613234642925,157.90540915897674,160.2141161668448,148.24181867495005
3792,138.3468736741602,136.9772582390442,139.44346069666028,126.50077253924036
3793,144.33895791894673,143.39096188941178,145.5233303222807,132.35268762716342
3794,151.4808493587929,150.57596695088728,152.46547524367475,139.71039744215915
3795,156.3031614543059,155.5698344378779,157.63312247643876,145.62162909006008
3796,169.82887039824632,168.00290835259648,169.8854594990949,158.71861697304578
3797,170.44088160646112,169.25454006984367,171.5574867701205,160.526971419613
3798,158.97235954863356,158.74466581541446,161.59946972131573,150.5769945216422
3799,164.49184596870592,163.8819837550157,166.720198355615,155.87230823531553
3800,167.38634142367226,166.08651617051288,168.3843408026503,157.15995994603674
3801,174.463148530857,172.9675662145855,175.31178550119125,164.9783257331564
3802,173.8489461156233,172.32483047826543,174.54364868944015,163.82475612042776
3803,175.23815636715307,173.7128507588528,175.7865799116283,165.0403572394466
3804,168.2921754463667,167.27618843272967,169.7632662588831,158.46102647130934
3805,160.97970747369726,160.22166284892012,162.802139020865,151.19583657845124
3806,169.01218410174994,167.58505905733642,169.49450135069694,158.16545904175592
3807,-170.2801679651772,-171.70332520072026,-169.3143031447891,-179.40573592876964
3808,-167.00813705274268,-168.70696707412347,-166.40849076924962,-176.68705045433762
3809,-165.052682729807,-166.51932222751148,-164.12652467694554,-174.328865631823
3810,-171.03108331666454,-172.88659734310488,-170.800972220279,179.53720954059943
3811,-170.35527184496576,-171.94355785442988,-169.67999555485312,-179.56397553354006
3812,-162.68228840699564,-164.281052002503,-161.7024218765621,-172.0851692775048
3813,-171.73565549305124,-173.72894910720973,-171.68926060312222,178.71642715223842
3814,-178.17071798794586,179.8838900280095,-178.16367878991562,171.96106788414104
3815,-176.90764362385983,-178.7143642384277,-176.7470428087068,173.47179384902043
3816,-179.21772164229492,178.97266295834996,-179.22205868505455,170.5045837839463
3817,172.10071315462488,170.3911021626924,172.56412483733487,161.92681586550552
3818,170.4032156274283,168.34404526508624,170.36137527317896,159.40022610501535
3819,172.12876677697108,170.06597043916022,172.116914478735,161.24415877261308
3820,170.97615787148544,169.12096136594909,171.0456616912726,159.99722646761663
3821,173.7196149774476,172.13111499152205,174.29850971838115,163.68166632026566
3822,158.98685472409971,158.0316072007097,159.84032743030963,147.71172578065398
3823,154.0022314401855,153.15999370817775,155.01132229776346,142.41787071391198
3824,156.74773047774934,155.88645824844917,157.78657715181532,145.49057375108953
3825,157.03761148545468,156.21732637725546,158.15666717031823,146.0956930974885
3826,153.72486581712658,153.31496404916106,155.25265483488675,142.57038737446004
3827,154.90543249532035,154.4730928347373,156.5833776871738,144.25385596888438
3828,157.1867127275363,156.4434138121831,158.28394159640206,146.1815571133177
3829,159.7416464792946,158.85264191615997,160.68327508889527,148.72174448609326
3830,163.4080375467383,162.31087451053523,164.38578078385498,152.9001268754851
3831,163.3352518747898,162.19330641191084,164.31338194004712,152.68194006348838
3832,168.41887867027086,166.8398570514297,168.85258032560554,157.53924168372444
3833,167.94424919687646,166.3542406211537,168.484225571502,157.21684672941495
3834,166.3800648405434,165.06259506842724,167.17460247299493,155.86092491632763
3835,160.8691194805595,159.93655064793182,162.02729565396257,150.39186894037806
3836,159.15372693387832,158.392248410265,160.40469282156988,148.3965765108261
3837,157.65315836344612,157.05308592999063,158.93262573102317,146.9219905478651
3838,158.587775294974,157.82565562913803,159.9337409941943,147.963571796701
3839,156.2570480189813,155.57433215190707,157.57345080428473,145.30285843539357
3840,162.02367747546933,160.77904869820227,162.66004436947168,151.09851850713935
3841,158.54493853508993,157.78203209389417,159.78353699078272,147.68412216404863
3842,162.60162167761368,161.5531430734203,163.57105676285553,151.91444820581535
3843,162.75927781064507,161.66702555139136,163.67815484392753,152.00916699435095
3844,164.642903431797,163.57512962315226,165.7424707942319,154.22802437898912
3845,165.15747323143555,163.79533519176718,165.80995493190383,154.5052272818044
3846,165.36412943546452,163.9255687974345,165.99870478212034,154.75212194551526
3847,165.95567215697244,164.51914982053478,166.5670375028517,155.23415778811886
3848,167.8725844912631,166.25935919324343,168.36953358733874,157.2936414135552
3849,168.41072981875942,166.56881715129205,168.53079593778267,157.42364128520333
3850,166.6177811997146,164.9503715367494,167.05192061482092,155.9124431749742
3851,162.96704204756008,161.5503408144811,163.63242788929563,152.2285065683818
3852,165.00147007527684,163.5740347657063,165.58750696254728,154.42266382902042
3853,167.4043655711425,165.75774272171455,167.80465048282065,156.59920673338732
3854,168.31800791217225,166.43498769249854,168.4993535192548,157.52427150710503
3855,164.36423598825294,162.76609103221213,164.8970163837783,153.83822528980176
3856,167.09926511693035,164.8710785096333,166.96541706137344,156.05820895674992
3857,168.1886260184707,166.21539374726973,168.35988148371712,157.33379303255194
3858,171.61695824358284,169.62892862244152,171.58859237504163,160.58487625081403
3859,170.44732660252612,168.49709397881438,170.5258577291091,159.5246392428305
3860,170.55027799594748,168.56569327777964,170.4757487076091,159.46788368383105
3861,170.52224526523298,168.46238879280563,170.39078824270007,159.3671106674614
3862,169.9886898898829,167.99984665305956,170.0010100022854,158.88032709215776
3863,169.56830059140464,167.58741552953475,169.47284269211926,158.3235632716134
3864,171.35183707108058,169.16238021027303,171.05670367254112,160.17934505574186
3865,172.58340562658563,170.41540852523323,172.3868889906731,161.55064904313346
3866,171.83985148829964,169.6641147346672,171.66778945504134,160.8645792463916
3867,173.00387119634755,171.12025706309416,173.0715417799545,162.35176679812554
3868,176.05293961480135,174.02058717546126,175.99353362311254,165.4613927125247
3869,-178.33286392063772,179.61615638138016,-178.66318742222035,171.18248649098857
3870,-179.07247452333928,179.00660683413818,-179.0752643727596,170.8588324666213
3871,-178.07259167470468,179.90950463252796,-178.1269475259941,171.9297182418761
3872,-172.65319304263855,-174.67972032782254,-172.75899694759235,177.60380118184418
3873,-170.89598247551342,-173.00043050373023,-170.96423163310132,179.3223429872621
3874,-172.73712573886183,-174.81483391798878,-172.72810309442482,177.90977908848444
3875,-171.43696205101787,-173.3959101303401,-171.33847417953007,179.18437497078074
3876,-171.5628334601154,-173.74892676277832,-171.756926085548,178.8201706068437
3877,-169.62089481774674,-171.71000336077606,-169.6630590510304,-179.36660192013815
3878,-166.23336069344,-168.23448321783175,-166.09444645942588,-176.11537800761232
3879,-166.07099109137675,-168.22674727550395,-165.9189749451725,-175.96928416082164
3880,-166.34867761307672,-168.34535808215884,-166.2394494769012,-176.31967263533645
3881,-163.99529917670984,-166.37564347807847,-164.1022024975035,-174.3125024878285
3882,-165.331019179969,-167.40793607719277,-165.11051122466995,-175.16842103914388
3883,-162.84063940264517,-164.9738554892406,-162.61470636662486,-172.9595069812463
3884,-160.35386491381058,-162.68218769763675,-160.35528298135668,-170.63316641510184
3885,-160.21851660711226,-162.29127263735236,-159.93050356936948,-170.1571051405917
3886,-161.14017900880535,-163.33255881223258,-161.02109280972482,-171.30946538151346
3887,-166.2795037744144,-168.3290787815333,-166.1434738799256,-176.2775813456726
3888,-167.07537833797397,-169.06946765932406,-166.75066189276197,-176.7391544730178
3889,-164.79075792830383,-166.9234359041638,-164.6141475377354,-174.76536964823464
3890,-160.80787168990744,-162.93122800400886,-160.55865311142597,-170.85129379556108
3891,-166.61837519305686,-168.73424978777808,-166.59178687045562,-176.54968828273388
3892,-167.50500629707537,-169.65751208998736,-167.52661259725093,-177.4912765853605
3893,-167.6142651445908,-169.7404365382387,-167.6150072187199,-177.56469262173252
3894,-166.0347603912207,-168.23808543914643,-165.950978812145,-176.18546459005165
3895,-168.1131810063377,-170.29854820118388,-167.91179364429922,-177.83128991009556
3896,-168.89292640264588,-171.24988142670497,-169.1583631046634,-179.64044809924164
3897,-169.0984683184336,-171.30488563868573,-168.88475628036767,179.80812121407232
3898,-159.7821933316611,-161.97332925724507,-159.40054290968655,-170.1651849672365
3899,-150.8776488912697,-153.16982632729187,-151.63237364215126,-161.08447899861446
3900,-151.05072757597895,-153.11256522517704,-150.70699339869302,-160.9949261959911
3901,-152.53190567289894,-154.57614115344305,-152.15917460743398,-162.72223951499538
3902,-152.55973458615887,-154.52150173716998,-152.1397881241424,-162.7832406627141
3903,-151.00575229301518,-152.9455318411142,-150.70742490503906,-161.13330573434544
3904,-157.70730080598682,-159.93377748533936,-157.8348802050936,-168.18287898270484
3905,-158.32116709760592,-160.54556210091826,-161.01768247902345,-168.55027462051888
3906,-155.16856214619733,-157.5177032647012,-158.0022842909286,-165.51901181634693
3907,-154.92534133112903,-157.4902467434646,-174.4162200809151,-165.46389749968344
3908,-160.31899380372676,-162.56653890569007,125.41601050384534,-170.63747134081623
3909,-161.80930658332167,-164.0822900867306,-165.2663837310449,-172.12453670762287
3910,-161.2683924602403,-163.4840994958749,-161.1348490638868,-171.3415603273559
3911,-159.17461639328474,-161.28812344994222,-158.86738134423138,-169.31088003419708
3912,-166.29425257532185,-168.64544430649232,-172.16707478742862,-177.00587566397806
3913,-176.16838297323457,-178.33050947662147,118.16903229096324,172.61602201131166
3914,170.3892460173089,168.1294174414815,134.86343852877548,157.76120545162968
3915,167.93794989908235,162.38361134863058,129.74297587190043,154.91559712734465
3916,172.44622175286884,137.38986555145587,140.50504341668437,158.85520263273528
3917,174.28176663848734,172.2795104647823,174.20957558375054,162.79625245089315
3918,171.70261638461778,169.72146030673568,171.43101559997567,160.14423031956792
3919,163.90091814368375,162.216841539328,164.2340238594698,152.8252773096852
3920,162.07547368826263,160.14911448012532,162.20898395896856,150.61119360780268
3921,161.19790044101427,159.17257372886633,161.09543341371284,149.21999990645537
3922,160.67441205049278,158.82330559660883,160.8365358225776,149.02427878296072
3923,159.81417817526048,158.2049540649108,160.0881403593511,148.18731736495914
3924,151.8867286721836,150.6345102199454,152.56645562229062,139.9853796797191
3925,153.77720621109594,152.38138787523468,154.23817002546213,141.7687046254319
3926,160.39041854271227,158.7089178142973,160.7064886358817,149.01893835410957
3927,155.15735893388117,153.9137776785398,155.70184690327196,143.67376492957797
3928,153.66895915163107,152.66783414369587,154.6194114966188,142.56858980937633
3929,145.8966860723881,144.4588661098323,146.67372694765206,133.83224531082055
3930,146.87608628427574,145.56273231673265,147.69645797350444,134.58494667010166
3931,151.5799748920549,150.19189518693307,152.08955090776914,139.26926990844515
3932,151.93339292632086,150.64403860303278,152.71549715553573,140.21158504924085
3933,156.06280032061971,154.72878621442086,156.6555199315423,144.33414785964263
3934,156.31669011262687,155.22366564732252,157.20975997455932,144.92915037794614
3935,155.44160542192446,154.45151922701817,156.3754345610948,143.9834221395775
3936,154.21388073839776,153.2427166025502,155.22164391754728,142.67632834684164
3937,157.23038750245755,156.02189782112114,158.15618267890562,145.76295758294407
3938,158.99192440618154,157.4149276261689,159.44481426663953,147.11277225883444
3939,157.1368994680565,155.78824733954366,157.87267098690887,145.51752924892
3940,156.9613356103696,155.4369382097901,157.43405082184313,145.25725590481892
3941,145.32259420678304,144.07106953536575,146.39324350099722,133.24786621703936
3942,144.4023368031505,142.80602377233438,145.1468794426845,132.07568039822482
3943,144.80153473463602,143.20804315015954,145.39834466884426,131.96998960571835
3944,154.27749918516898,152.98177934544242,155.1030803504753,142.44264565538137
3945,151.68858892191415,150.74013370691756,153.0192121073017,140.1973342983107
3946,149.37527943387286,148.63253006388356,150.82499371620213,137.7857064494267
3947,155.05113655997835,153.87142399114123,155.9250092249083,143.16249175851493
3948,155.62196574602115,154.29206026703213,156.17804767100344,143.0614711038143
3949,161.26670398261743,159.77270297227315,161.80955220001357,149.69578889106097
3950,164.88822649272416,163.1805499504075,165.31399482698515,153.48621451293445
3951,158.37206745152994,157.1445481957396,159.3539047147634,147.35268610443472
3952,153.82611816216286,152.65171587869904,154.71955247107746,142.16207579162875
3953,160.77615302404658,158.8717972528325,160.74523519938072,148.85349990571663
3954,163.79098587029338,161.829030417218,163.67791032570122,149.87763606967516
3955,156.24898630204146,155.16599437109906,156.93989943499423,141.80100297472725
3956,161.70942713312232,160.40048049350548,162.4303653639671,150.18950714323583
3957,153.64021019206683,152.66529674294367,154.55694534397833,141.6470044300146
3958,174.49548949347098,172.24337244696747,174.86501768038858,163.12348714010872
3959,170.55216665177394,168.9167433776087,171.55743460096843,159.53652996946337
3960,67.22178976098793,65.7634745981946,64.60580126271813,156.3604226924866
3961,62.62713994911625,60.85556372923481,59.41390902456112,151.39035340548597
3962,60.03886785744066,58.48368734825227,57.19503937129377,149.6233148463763
3963,61.39559771754088,59.62933278972973,58.28721881917825,150.64967893883042
3964,60.62512506669049,58.92453838534987,57.77327204810958,150.05550131433208
3965,59.16260624290262,57.49279863944537,56.08647837641549,148.38578348831714
3966,55.33521417223224,53.63196514678848,51.89518320165058,144.46801736725
3967,51.43350533308165,49.95254567573383,48.45199057102806,141.07292712450743
3968,55.85396604307864,54.19175660844655,52.71553900604469,145.18766224209554
3969,55.57875268410904,53.988558394216206,52.51157751271129,145.18757837615047
3970,55.20154673851883,53.42034910813263,51.7850434099919,144.47666164587716
3971,49.01437304896916,47.26606769470419,45.572272139701646,138.20500611597188
3972,49.70656089865582,48.051769244956105,46.37508994808012,139.15816616203944
3973,52.92389843778677,51.36041477396713,49.68433260957554,142.15625988466195
3974,51.19023913463579,49.583681240865815,47.82291750979774,140.2344531542411
3975,55.25305796308943,53.687020567343005,51.96456600443362,144.4731305807495
3976,53.15935829243091,51.33439676283453,49.502113433515774,141.8329434894411
3977,51.1371710189057,49.48544110863037,47.87644758842017,140.62566994817496
3978,54.009671448439526,52.28115600413181,50.56280383393314,143.0209440346948
3979,44.88237827592039,43.39594849789144,41.79252415866241,134.43871548778773
3980,41.65021698146274,40.09130300487521,38.29264497171391,130.95329973799656
3981,41.42075973222758,39.92840568186983,38.21762716894339,130.8411014529603
3982,38.24853994698479,36.74708992783042,35.21285490613173,127.75390721367756
3983,42.00561924945652,40.40977385846887,38.59802058662727,131.12687186804365
3984,38.17633735348221,36.75380153159356,35.149239908244695,127.77310693766216
3985,42.961076968916,41.4070507928943,39.87162458455029,132.44924861432736
3986,39.673950614639786,38.19130483885623,36.60324212438804,129.10190551801753
3987,35.26366796988793,33.69589201198103,32.008279268726746,124.44341719117703
3988,34.58894776830263,33.233168620362136,31.767793414553303,124.18658225330292
3989,34.96352001823129,33.44266912799834,31.79721125781752,124.21197951973387
3990,37.94742539113148,36.638804645610655,35.11830030527655,127.73137005703346
3991,38.80755293600295,37.2560314151643,35.556881809736645,127.9533517341044
3992,33.21888482408019,31.845963680995823,30.292057887912016,122.59728058002182
3993,33.87764310741621,32.45889563837554,30.917738729174182,123.34456914999078
3994,35.31311683547853,34.106266420928485,32.692307685514656,125.34501540355676
3995,30.10469436693382,28.62987836927808,27.19771288553041,119.4985122850788
3996,46.1314192765099,44.63266834175923,42.81360603763429,135.32169786990485
3997,46.78540463009333,45.225547082450376,43.7009012147643,136.33268873994945
3998,49.857940240041984,48.311310060225374,46.71243140888552,139.2060478353554
3999,49.14641830425602,47.70336562311317,46.261385266985926,138.8928330192456
4000,45.141249579225736,43.6744028437708,42.09841900531589,134.55734672824775
4001,39.47866626025596,38.006697053797694,36.72576651939604,129.3316349654568
4002,46.03074665412564,44.67539730280501,43.35111336793064,135.9662498543792
4003,40.99713987445758,39.56605808358185,38.124288668641135,130.57929387290062
4004,48.14004192862452,46.60991043054425,44.99976016552217,137.6083597732793
4005,46.70104422100249,45.270567014313215,43.91456958945069,136.44974613673713
4006,47.52729197973672,45.93039712439849,44.30998059794193,136.85607417984082
4007,46.889848772350256,45.30770554087204,43.7417325279996,136.2892057399715
4008,48.90575138225719,47.252975099563365,45.58708038811999,138.23357295016245
4009,45.982530090114274,44.45904030169272,42.86362434585404,135.3929551156863
4010,58.50824983496226,56.89373523005377,55.67753524290694,147.9341287757709
4011,54.78895978275746,53.28468576533516,51.99093005544948,144.2688200760666
4012,51.6928947439614,50.15881043510554,48.3591133609007,140.81844228200825
4013,51.06726272838599,49.53791196920742,47.97598225830222,140.60335757564272
4014,49.23882513101284,47.50638908073914,45.79299746678608,138.2653068171479
4015,54.15873818887767,52.646266252216535,51.05661165646238,143.57124855040112
4016,54.694430511361766,52.855232809814815,51.145881369038285,143.72164708490837
4017,49.79106873291792,48.18074098033429,46.62753894924108,139.23309997429402
4018,49.53490321578199,48.03692763064431,46.39364654286392,138.99729610754673
4019,46.07404676755292,44.40276843724935,42.62824005642257,135.1014503824623
4020,45.091353920775525,43.62277837345695,41.87014063678909,134.50484565403386
4021,42.807511306351344,41.30877834979422,39.60098930932588,132.24842910460214
4022,45.62886044141892,44.22555802596286,42.51839133278764,135.07712034696772
4023,45.226873873090334,43.817363802002944,42.23162751429564,134.93247981527094
4024,46.66850391045777,45.18343993976444,43.76572514220256,136.60250625146048
4025,52.17076502656224,50.70305092037064,49.03524668891743,141.63601534798462
4026,57.81872295220842,56.28550223789874,54.97411951348361,147.23329989225238
4027,59.605655436879374,57.86740255842752,56.3094832895878,148.38341419497505
4028,61.521739827950256,59.84567553494615,58.45730009920996,150.5551179628014
4029,59.33253912317608,58.057831325142025,57.15872989146795,149.6939338392723
4030,62.47451722570275,61.01968758255522,59.83423939705018,151.94044371706173
4031,64.17022624744415,62.5348349002297,61.12326703556385,153.25106976664077
4032,66.13940781408296,64.5492755723398,63.37004653405943,154.97407474047267
4033,74.02506140909337,72.77003568440975,71.60895399668594,162.5241888754313
4034,74.84401521586217,73.72972249921376,72.55470902835626,163.26438221341584
4035,79.29492700622508,78.28460414484482,77.03956512414969,167.18103801157335
4036,74.85271784947906,73.7294145083834,72.75424163427022,163.54685355746346
4037,83.34433929499494,82.58221598180016,81.24248874207487,170.69285299273534
4038,78.44331970036123,77.42407677627699,76.26854276565993,166.56444826548986
4039,80.44797548735374,79.64845048606834,78.46719972523567,168.38948784818177
4040,76.92802803267155,75.75726452537562,74.56438590495026,164.95853481585115
4041,74.80716802765035,73.64099539025594,72.63212441666236,163.4049723590932
4042,73.40099603045512,72.02071759161377,70.7971779408361,161.5615232312981
4043,70.56044043544289,69.25479156533105,68.44300224837744,159.68003636841178
4044,69.10451444999445,67.91930589923466,66.87600700465869,158.2239303068274
4045,63.39654241893079,61.963439240150414,60.82558372235072,152.55962895917685
4046,62.640444912730935,60.88714394901129,59.5727808810022,151.61255783745074
4047,61.73042485608564,60.02068463732228,58.53724433611976,150.4644141993403
4048,66.06401955346738,64.42441908174459,63.21226504890194,154.86173608114686
4049,69.32872901941597,67.84939332410603,66.58748199491839,157.92838533002376
4050,68.7465981063548,67.34119804909959,66.23271549168766,157.63758301023316
4051,69.45960519649606,68.11337354931557,67.18590102318103,158.61538767019084
4052,67.11363897443734,65.82045801183142,65.02914002683924,156.64867971673868
4053,63.31477276582597,61.91542373600242,60.90539897443398,153.01024640317732
4054,70.16658422490757,68.75206334498746,67.80244599382229,159.29627601808085
4055,68.25386909974208,66.81241916092856,65.73090441043169,157.14317810958718
4056,64.4004045229834,63.02335353265656,61.84850258265792,153.81864933196837
4057,62.17332497289182,60.47417724628404,59.21100348473868,151.28607812579946
4058,57.93046719325409,56.415010969530826,55.016877143486205,147.49253383445833
4059,60.084295570593184,58.50620075083347,57.15290126291006,149.36573683597513
4060,61.86347771773082,60.33117701605774,59.10847761437919,151.1349531541276
4061,58.28729817212232,56.77708008780266,55.34360191907785,147.6871923859106
4062,56.26604500362133,54.68083942297306,53.321601756419945,145.76750715400183
4063,59.68685457344043,58.04900950093179,56.65380509964825,148.84699876113362
