new_index,z_sonic1,z_sonic2,z_sonic3,z_sonic4,z_met1,z_met2,z_paros1,z_paros2,z_paros3
3715,1.6060000000000008,4.301000000000001,7.095999999999999,9.511000000000005,2.9209999999999985,5.476000000000002,1.926000000000001,3.9810000000000008,6.810999999999999
3716,1.6680000000000006,4.363000000000001,7.158,9.573000000000002,2.9829999999999983,5.538000000000002,1.9880000000000009,4.043000000000001,6.872999999999999
3717,1.7190000000000003,4.414000000000001,7.208999999999999,9.624000000000002,3.033999999999998,5.589000000000001,2.0390000000000006,4.094,6.923999999999999
3718,1.7920000000000005,4.487,7.281999999999998,9.697,3.106999999999998,5.662000000000001,2.1120000000000005,4.167,6.996999999999998
3719,1.8440000000000003,4.539000000000001,7.333999999999999,9.749000000000002,3.158999999999998,5.714000000000001,2.1640000000000006,4.219,7.048999999999999
3720,1.9065000000000003,4.601500000000001,7.396499999999999,9.811500000000002,3.221499999999998,5.776500000000001,2.2265000000000006,4.2815,7.111499999999999
3721,1.9520000000000008,4.647000000000001,7.441999999999999,9.857000000000005,3.2669999999999986,5.822000000000002,2.272000000000001,4.327000000000001,7.156999999999999
3722,2.0410000000000004,4.736000000000001,7.530999999999999,9.946000000000002,3.355999999999998,5.911000000000001,2.3610000000000007,4.416,7.245999999999999
3723,2.1035000000000004,4.798500000000001,7.593499999999999,10.008500000000002,3.418499999999998,5.973500000000001,2.4235000000000007,4.4785,7.308499999999999
3724,2.1370000000000005,4.832000000000001,7.626999999999999,10.042000000000002,3.451999999999998,6.0070000000000014,2.4570000000000007,4.5120000000000005,7.341999999999999
3725,2.1715000000000004,4.8665,7.661499999999998,10.0765,3.486499999999998,6.041500000000001,2.4915000000000007,4.5465,7.376499999999998
3726,2.1630000000000003,4.8580000000000005,7.652999999999999,10.068,3.477999999999998,6.033000000000001,2.4830000000000005,4.538,7.3679999999999986
3727,2.16,4.855,7.649999999999999,10.065,3.474999999999998,6.030000000000001,2.4800000000000004,4.535,7.364999999999998
3728,2.155,4.8500000000000005,7.644999999999999,10.060000000000002,3.469999999999998,6.025000000000001,2.4750000000000005,4.53,7.3599999999999985
3729,2.1220000000000003,4.817,7.611999999999998,10.027,3.436999999999998,5.992000000000001,2.4420000000000006,4.497,7.326999999999998
3730,2.0660000000000007,4.761000000000001,7.555999999999999,9.971000000000002,3.3809999999999985,5.936000000000002,2.386000000000001,4.441000000000001,7.270999999999999
3731,2.0415000000000005,4.736500000000001,7.531499999999999,9.946500000000002,3.3564999999999983,5.911500000000002,2.361500000000001,4.416500000000001,7.246499999999999
3732,1.9720000000000004,4.667000000000001,7.461999999999999,9.877000000000002,3.286999999999998,5.842000000000001,2.2920000000000007,4.347,7.176999999999999
3733,1.9200000000000004,4.615,7.409999999999998,9.825,3.234999999999998,5.790000000000001,2.2400000000000007,4.295,7.124999999999998
3734,1.894,4.589,7.383999999999999,9.799,3.208999999999998,5.764000000000001,2.2140000000000004,4.269,7.098999999999998
3735,1.849,4.5440000000000005,7.338999999999999,9.754,3.163999999999998,5.719000000000001,2.1690000000000005,4.224,7.053999999999999
3736,1.7990000000000004,4.494000000000001,7.288999999999999,9.704,3.113999999999998,5.669000000000001,2.1190000000000007,4.174,7.003999999999999
3737,1.7990000000000004,4.494000000000001,7.288999999999999,9.704,3.113999999999998,5.669000000000001,2.1190000000000007,4.174,7.003999999999999
3738,1.7760000000000002,4.471,7.265999999999998,9.681,3.090999999999998,5.646000000000001,2.0960000000000005,4.151,6.980999999999998
3739,1.7400000000000002,4.4350000000000005,7.229999999999999,9.645,3.054999999999998,5.610000000000001,2.0600000000000005,4.115,6.944999999999999
3740,1.7125000000000004,4.407500000000001,7.202499999999999,9.6175,3.027499999999998,5.582500000000001,2.0325000000000006,4.0875,6.917499999999999
3741,1.6485000000000003,4.343500000000001,7.138499999999999,9.5535,2.963499999999998,5.518500000000001,1.9685000000000008,4.0235,6.853499999999999
3742,1.6075000000000004,4.3025,7.097499999999998,9.5125,2.922499999999998,5.477500000000001,1.9275000000000009,3.9825,6.812499999999998
3743,1.527,4.222,7.016999999999999,9.432000000000002,2.841999999999998,5.397000000000001,1.8470000000000004,3.902,6.731999999999998
3744,1.4660000000000002,4.1610000000000005,6.955999999999999,9.371000000000002,2.780999999999998,5.336000000000001,1.7860000000000005,3.841,6.670999999999999
3745,1.4155000000000006,4.110500000000001,6.905499999999999,9.320500000000004,2.7304999999999984,5.285500000000002,1.735500000000001,3.7905000000000006,6.620499999999999
3746,1.3600000000000003,4.055000000000001,6.849999999999999,9.265,2.674999999999998,5.230000000000001,1.6800000000000006,3.735,6.564999999999999
3747,1.3425000000000002,4.0375000000000005,6.832499999999999,9.247500000000002,2.657499999999998,5.212500000000001,1.6625000000000003,3.7175,6.547499999999999
3748,1.3245000000000005,4.019500000000001,6.814499999999999,9.229500000000002,2.639499999999998,5.1945000000000014,1.6445000000000007,3.699500000000001,6.529499999999999
3749,1.3605,4.0555,6.850499999999999,9.2655,2.6754999999999978,5.230500000000001,1.6805000000000003,3.7355,6.565499999999998
3750,1.4085000000000003,4.1035,6.898499999999999,9.3135,2.7234999999999983,5.278500000000001,1.7285000000000008,3.783500000000001,6.613499999999998
3751,1.4730000000000003,4.168000000000001,6.962999999999999,9.378000000000002,2.787999999999998,5.343000000000002,1.7930000000000006,3.848,6.677999999999999
3752,1.5400000000000005,4.235000000000001,7.029999999999999,9.445000000000002,2.854999999999998,5.410000000000002,1.8600000000000008,3.915000000000001,6.744999999999999
3753,1.6505,4.3455,7.140499999999999,9.555500000000002,2.965499999999998,5.520500000000001,1.9705000000000004,4.0255,6.855499999999998
3754,1.7230000000000003,4.418000000000001,7.212999999999999,9.628000000000002,3.037999999999998,5.593000000000002,2.0430000000000006,4.098000000000001,6.927999999999999
3755,1.806,4.501,7.2959999999999985,9.711000000000002,3.1209999999999978,5.676000000000001,2.1260000000000003,4.181,7.010999999999998
3756,1.9165000000000003,4.611500000000001,7.406499999999999,9.821500000000002,3.2314999999999983,5.786500000000002,2.236500000000001,4.291500000000001,7.121499999999999
3757,1.9775000000000005,4.672500000000001,7.467499999999999,9.882500000000002,3.292499999999998,5.847500000000002,2.2975000000000008,4.352500000000001,7.182499999999999
3758,2.0355000000000003,4.730500000000001,7.525499999999999,9.940500000000002,3.350499999999998,5.905500000000002,2.3555000000000006,4.410500000000001,7.240499999999999
3759,2.0860000000000003,4.781000000000001,7.575999999999999,9.991,3.400999999999998,5.956000000000001,2.4060000000000006,4.461,7.290999999999999
3760,2.0995000000000004,4.794500000000001,7.589499999999999,10.004500000000002,3.414499999999998,5.969500000000002,2.4195000000000007,4.474500000000001,7.304499999999999
3761,2.1265000000000005,4.8215,7.6164999999999985,10.0315,3.4414999999999982,5.996500000000001,2.446500000000001,4.5015,7.331499999999998
3762,2.1375,4.8325000000000005,7.627499999999999,10.0425,3.452499999999998,6.007500000000001,2.4575000000000005,4.5125,7.3424999999999985
3763,2.1215,4.8165,7.611499999999999,10.026500000000002,3.436499999999998,5.991500000000001,2.4415000000000004,4.4965,7.3264999999999985
3764,2.1155000000000004,4.810500000000001,7.605499999999999,10.020500000000002,3.430499999999998,5.985500000000002,2.4355000000000007,4.490500000000001,7.320499999999999
3765,2.0985000000000005,4.793500000000001,7.588499999999999,10.003500000000004,3.413499999999998,5.9685000000000015,2.4185000000000008,4.4735000000000005,7.303499999999999
3766,2.0795000000000003,4.774500000000001,7.569499999999999,9.9845,3.394499999999998,5.949500000000001,2.3995000000000006,4.4545,7.284499999999999
3767,2.0790000000000006,4.774000000000001,7.568999999999999,9.984000000000002,3.3939999999999984,5.949000000000002,2.399000000000001,4.454000000000001,7.283999999999999
3768,2.085500000000001,4.780500000000001,7.575499999999999,9.9905,3.4004999999999983,5.955500000000002,2.405500000000001,4.460500000000001,7.290499999999999
3769,2.0850000000000004,4.780000000000001,7.574999999999999,9.990000000000002,3.399999999999998,5.955000000000002,2.4050000000000007,4.460000000000001,7.289999999999999
3770,2.0865000000000005,4.781500000000001,7.576499999999999,9.991500000000002,3.401499999999998,5.956500000000002,2.4065000000000007,4.461500000000001,7.291499999999999
3771,2.0685,4.7635000000000005,7.558499999999999,9.9735,3.383499999999998,5.938500000000001,2.3885000000000005,4.4435,7.2734999999999985
3772,2.0625000000000004,4.7575,7.552499999999998,9.9675,3.377499999999998,5.932500000000001,2.3825000000000007,4.4375,7.267499999999998
3773,2.0235000000000003,4.718500000000001,7.513499999999999,9.9285,3.338499999999998,5.893500000000001,2.3435000000000006,4.3985,7.228499999999999
3774,1.9780000000000009,4.673000000000001,7.467999999999999,9.883000000000004,3.2929999999999984,5.848000000000002,2.298000000000001,4.353000000000001,7.182999999999999
3775,1.9205000000000003,4.615500000000001,7.410499999999999,9.825500000000002,3.2354999999999983,5.7905000000000015,2.240500000000001,4.2955000000000005,7.125499999999999
3776,1.8655000000000008,4.560500000000001,7.355499999999999,9.770500000000002,3.1804999999999986,5.735500000000002,2.185500000000001,4.240500000000001,7.070499999999999
3777,1.8025,4.4975000000000005,7.292499999999999,9.7075,3.117499999999998,5.672500000000001,2.1225000000000005,4.1775,7.007499999999999
3778,1.7400000000000002,4.4350000000000005,7.229999999999999,9.645,3.054999999999998,5.610000000000001,2.0600000000000005,4.115,6.944999999999999
3779,1.6660000000000004,4.361000000000001,7.155999999999999,9.571000000000002,2.980999999999998,5.536000000000001,1.9860000000000009,4.041,6.870999999999999
3780,1.5950000000000006,4.290000000000001,7.084999999999999,9.500000000000002,2.9099999999999984,5.465000000000002,1.915000000000001,3.9700000000000006,6.799999999999999
3781,1.5375000000000003,4.232500000000001,7.027499999999999,9.442500000000004,2.8524999999999983,5.4075000000000015,1.8575000000000008,3.912500000000001,6.742499999999999
3782,1.4975000000000005,4.192500000000001,6.987499999999999,9.402500000000002,2.8124999999999982,5.3675000000000015,1.8175000000000008,3.872500000000001,6.702499999999999
3783,1.4560000000000004,4.151000000000001,6.945999999999999,9.361,2.770999999999998,5.326000000000001,1.7760000000000007,3.831,6.660999999999999
3784,1.4380000000000006,4.133000000000001,6.927999999999999,9.343000000000002,2.7529999999999983,5.308000000000002,1.758000000000001,3.8130000000000006,6.642999999999999
3785,1.4245000000000003,4.1195,6.914499999999999,9.3295,2.7394999999999983,5.294500000000001,1.7445000000000008,3.799500000000001,6.629499999999998
3786,1.4295000000000004,4.124500000000001,6.919499999999999,9.334500000000002,2.744499999999998,5.299500000000002,1.7495000000000007,3.8045,6.634499999999999
3787,1.4275000000000002,4.1225000000000005,6.917499999999999,9.3325,2.742499999999998,5.297500000000001,1.7475000000000005,3.8025,6.632499999999999
3788,1.4505000000000008,4.145500000000001,6.940499999999999,9.355500000000005,2.7654999999999985,5.320500000000002,1.770500000000001,3.825500000000001,6.655499999999999
3789,1.518000000000001,4.213000000000001,7.007999999999999,9.423000000000002,2.8329999999999984,5.388000000000002,1.838000000000001,3.8930000000000007,6.722999999999999
3790,1.572500000000001,4.267500000000001,7.062499999999999,9.477500000000004,2.8874999999999984,5.442500000000002,1.892500000000001,3.9475000000000007,6.777499999999999
3791,1.6490000000000005,4.344000000000001,7.138999999999999,9.554000000000002,2.963999999999998,5.519000000000002,1.9690000000000007,4.024000000000001,6.853999999999999
3792,1.7440000000000009,4.439000000000001,7.233999999999999,9.649,3.0589999999999984,5.614000000000002,2.064000000000001,4.119000000000001,6.948999999999999
3793,1.8260000000000003,4.521000000000001,7.315999999999999,9.731000000000002,3.1409999999999982,5.6960000000000015,2.146000000000001,4.2010000000000005,7.030999999999999
3794,1.9080000000000004,4.603000000000001,7.397999999999999,9.813000000000002,3.222999999999998,5.778000000000001,2.2280000000000006,4.283,7.112999999999999
3795,1.9990000000000008,4.694000000000001,7.488999999999999,9.904000000000002,3.3139999999999983,5.8690000000000015,2.319000000000001,4.3740000000000006,7.203999999999999
3796,2.0610000000000004,4.756,7.550999999999998,9.966,3.375999999999998,5.931000000000001,2.3810000000000007,4.436,7.265999999999998
3797,2.1020000000000003,4.797000000000001,7.591999999999999,10.007,3.416999999999998,5.972000000000001,2.4220000000000006,4.477,7.306999999999999
3798,2.1580000000000004,4.853000000000001,7.647999999999999,10.063000000000002,3.472999999999998,6.028000000000001,2.4780000000000006,4.533,7.362999999999999
3799,2.1705000000000005,4.865500000000001,7.660499999999999,10.075500000000002,3.4854999999999983,6.0405000000000015,2.490500000000001,4.5455000000000005,7.375499999999999
3800,2.1750000000000007,4.870000000000001,7.664999999999999,10.080000000000002,3.4899999999999984,6.045000000000002,2.495000000000001,4.550000000000001,7.379999999999999
3801,2.157,4.852,7.6469999999999985,10.062,3.4719999999999978,6.027000000000001,2.4770000000000003,4.532,7.361999999999998
3802,2.1410000000000005,4.836,7.6309999999999985,10.046,3.455999999999998,6.011000000000001,2.4610000000000007,4.516,7.345999999999998
3803,2.107,4.8020000000000005,7.596999999999999,10.012,3.421999999999998,5.977000000000001,2.4270000000000005,4.482,7.3119999999999985
3804,2.0580000000000007,4.753000000000001,7.547999999999999,9.963,3.3729999999999984,5.928000000000002,2.378000000000001,4.433000000000001,7.262999999999999
3805,2.014,4.7090000000000005,7.503999999999999,9.919,3.328999999999998,5.884000000000001,2.3340000000000005,4.389,7.2189999999999985
3806,1.9815000000000005,4.676500000000001,7.471499999999999,9.886500000000002,3.296499999999998,5.8515000000000015,2.3015000000000008,4.3565000000000005,7.186499999999999
3807,1.9415000000000004,4.636500000000001,7.431499999999999,9.846500000000002,3.256499999999998,5.811500000000001,2.2615000000000007,4.3165,7.146499999999999
3808,1.9130000000000005,4.6080000000000005,7.402999999999999,9.818,3.227999999999998,5.783000000000001,2.2330000000000005,4.288,7.117999999999999
3809,1.8830000000000005,4.578000000000001,7.372999999999999,9.788000000000002,3.197999999999998,5.753000000000002,2.2030000000000007,4.258000000000001,7.087999999999999
3810,1.8670000000000004,4.562000000000001,7.356999999999999,9.772000000000002,3.181999999999998,5.737000000000002,2.1870000000000007,4.242000000000001,7.071999999999999
3811,1.841,4.5360000000000005,7.330999999999999,9.746000000000002,3.155999999999998,5.711000000000001,2.1610000000000005,4.216,7.045999999999999
3812,1.8265,4.5215000000000005,7.316499999999999,9.7315,3.141499999999998,5.696500000000001,2.1465000000000005,4.2015,7.031499999999999
3813,1.7855000000000003,4.480500000000001,7.275499999999999,9.690500000000002,3.100499999999998,5.655500000000002,2.1055000000000006,4.160500000000001,6.990499999999999
3814,1.7270000000000003,4.422000000000001,7.216999999999999,9.632,3.041999999999998,5.597000000000001,2.0470000000000006,4.102,6.931999999999999
3815,1.6765000000000003,4.371500000000001,7.166499999999999,9.581500000000002,2.991499999999998,5.546500000000002,1.9965000000000008,4.051500000000001,6.881499999999999
3816,1.6210000000000004,4.316000000000001,7.110999999999999,9.526000000000002,2.935999999999998,5.491000000000001,1.9410000000000007,3.996,6.825999999999999
3817,1.5530000000000004,4.248000000000001,7.042999999999999,9.458000000000002,2.867999999999998,5.423000000000002,1.8730000000000009,3.928,6.757999999999999
3818,1.502000000000001,4.197000000000001,6.991999999999999,9.407000000000002,2.8169999999999984,5.372000000000002,1.822000000000001,3.8770000000000007,6.706999999999999
3819,1.4625000000000004,4.157500000000001,6.952499999999999,9.3675,2.777499999999998,5.332500000000001,1.7825000000000006,3.8375,6.667499999999999
3820,1.4315000000000009,4.126500000000001,6.921499999999999,9.3365,2.7464999999999984,5.301500000000002,1.751500000000001,3.8065000000000007,6.636499999999999
3821,1.4095000000000004,4.104500000000001,6.899499999999999,9.314500000000002,2.724499999999998,5.279500000000001,1.7295000000000007,3.7845,6.614499999999999
3822,1.4235000000000009,4.118500000000001,6.913499999999999,9.328500000000002,2.7384999999999984,5.293500000000002,1.743500000000001,3.7985000000000007,6.628499999999999
3823,1.4320000000000004,4.127000000000001,6.921999999999999,9.337000000000002,2.746999999999998,5.302000000000001,1.752000000000001,3.807,6.636999999999999
3824,1.4530000000000003,4.148000000000001,6.942999999999999,9.358,2.767999999999998,5.323000000000001,1.7730000000000006,3.828,6.657999999999999
3825,1.503,4.198,6.992999999999999,9.408,2.817999999999998,5.373000000000001,1.8230000000000004,3.878,6.707999999999998
3826,1.5530000000000004,4.248000000000001,7.042999999999999,9.458000000000002,2.867999999999998,5.423000000000002,1.8730000000000009,3.928,6.757999999999999
3827,1.6310000000000002,4.3260000000000005,7.120999999999999,9.536,2.945999999999998,5.501000000000001,1.9510000000000003,4.006,6.835999999999999
3828,1.713,4.408,7.202999999999999,9.618000000000002,3.027999999999998,5.583000000000001,2.0330000000000004,4.088,6.917999999999998
3829,1.7765000000000004,4.471500000000001,7.266499999999999,9.681500000000002,3.091499999999998,5.646500000000001,2.0965000000000007,4.1515,6.981499999999999
3830,1.8265,4.5215000000000005,7.316499999999999,9.7315,3.141499999999998,5.696500000000001,2.1465000000000005,4.2015,7.031499999999999
3831,1.918,4.613,7.407999999999999,9.823,3.232999999999998,5.788000000000001,2.2380000000000004,4.293,7.122999999999998
3832,1.9745000000000004,4.669500000000001,7.464499999999999,9.879500000000002,3.289499999999998,5.844500000000002,2.2945000000000007,4.349500000000001,7.179499999999999
3833,2.0265000000000004,4.721500000000001,7.516499999999999,9.931500000000002,3.341499999999998,5.896500000000001,2.3465000000000007,4.4015,7.231499999999999
3834,2.0600000000000005,4.755000000000001,7.549999999999999,9.965000000000002,3.3749999999999982,5.9300000000000015,2.380000000000001,4.4350000000000005,7.264999999999999
3835,2.0940000000000003,4.789000000000001,7.583999999999999,9.999000000000002,3.408999999999998,5.964000000000001,2.4140000000000006,4.469,7.298999999999999
3836,2.0960000000000005,4.791,7.5859999999999985,10.001,3.4109999999999983,5.966000000000001,2.416000000000001,4.471,7.300999999999998
3837,2.1020000000000003,4.797000000000001,7.591999999999999,10.007,3.416999999999998,5.972000000000001,2.4220000000000006,4.477,7.306999999999999
3838,2.1175000000000006,4.812500000000001,7.607499999999999,10.0225,3.4324999999999983,5.987500000000002,2.437500000000001,4.492500000000001,7.322499999999999
3839,2.1045000000000007,4.799500000000001,7.594499999999999,10.009500000000005,3.4194999999999984,5.974500000000002,2.424500000000001,4.479500000000001,7.309499999999999
3840,2.1100000000000003,4.805000000000001,7.599999999999999,10.015,3.424999999999998,5.980000000000001,2.4300000000000006,4.485,7.314999999999999
3841,2.1075000000000004,4.8025,7.597499999999998,10.0125,3.422499999999998,5.977500000000001,2.4275000000000007,4.4825,7.312499999999998
3842,2.0840000000000005,4.779000000000001,7.573999999999999,9.989,3.3989999999999982,5.9540000000000015,2.404000000000001,4.4590000000000005,7.288999999999999
3843,2.0725000000000007,4.767500000000001,7.562499999999999,9.977500000000004,3.3874999999999984,5.942500000000002,2.392500000000001,4.447500000000001,7.277499999999999
3844,2.0920000000000005,4.787000000000001,7.581999999999999,9.997000000000002,3.4069999999999983,5.9620000000000015,2.412000000000001,4.4670000000000005,7.296999999999999
3845,2.056,4.751,7.5459999999999985,9.961000000000002,3.3709999999999978,5.926000000000001,2.3760000000000003,4.431,7.260999999999998
3846,2.0660000000000007,4.761000000000001,7.555999999999999,9.971000000000002,3.3809999999999985,5.936000000000002,2.386000000000001,4.441000000000001,7.270999999999999
3847,2.0315000000000003,4.726500000000001,7.521499999999999,9.936500000000002,3.346499999999998,5.901500000000001,2.3515000000000006,4.4065,7.236499999999999
3848,2.0035000000000007,4.698500000000001,7.493499999999999,9.908500000000002,3.3184999999999985,5.873500000000002,2.323500000000001,4.378500000000001,7.208499999999999
3849,1.9500000000000008,4.645000000000001,7.439999999999999,9.855000000000002,3.2649999999999983,5.820000000000002,2.270000000000001,4.325000000000001,7.154999999999999
3850,1.8775000000000004,4.572500000000001,7.367499999999999,9.782500000000002,3.192499999999998,5.747500000000001,2.1975000000000007,4.2525,7.082499999999999
3851,1.8105,4.5055000000000005,7.300499999999999,9.715500000000002,3.125499999999998,5.680500000000001,2.1305000000000005,4.1855,7.015499999999999
3852,1.7160000000000002,4.4110000000000005,7.205999999999999,9.621000000000002,3.030999999999998,5.586000000000001,2.0360000000000005,4.091,6.920999999999999
3853,1.6305000000000005,4.325500000000001,7.120499999999999,9.535500000000004,2.9454999999999982,5.5005000000000015,1.9505000000000008,4.0055000000000005,6.835499999999999
3854,1.5405000000000006,4.235500000000001,7.030499999999999,9.445500000000004,2.8554999999999984,5.410500000000002,1.860500000000001,3.9155000000000006,6.745499999999999
3855,1.4940000000000009,4.189000000000001,6.983999999999999,9.399,2.8089999999999984,5.364000000000002,1.814000000000001,3.8690000000000007,6.698999999999999
3856,1.4075000000000006,4.102500000000001,6.897499999999999,9.312500000000002,2.7224999999999984,5.277500000000002,1.727500000000001,3.7825000000000006,6.612499999999999
3857,1.3725000000000005,4.067500000000001,6.862499999999999,9.277500000000002,2.6874999999999982,5.2425000000000015,1.6925000000000008,3.747500000000001,6.577499999999999
3858,1.3455000000000004,4.040500000000001,6.835499999999999,9.250500000000002,2.660499999999998,5.215500000000001,1.6655000000000006,3.7205,6.550499999999999
3859,1.3215000000000003,4.016500000000001,6.811499999999999,9.2265,2.636499999999998,5.191500000000001,1.6415000000000006,3.6965,6.526499999999999
3860,1.3425000000000002,4.0375000000000005,6.832499999999999,9.247500000000002,2.657499999999998,5.212500000000001,1.6625000000000003,3.7175,6.547499999999999
3861,1.3430000000000004,4.038,6.832999999999998,9.248,2.657999999999998,5.213000000000001,1.6630000000000007,3.718,6.547999999999998
3862,1.4075000000000006,4.102500000000001,6.897499999999999,9.312500000000002,2.7224999999999984,5.277500000000002,1.727500000000001,3.7825000000000006,6.612499999999999
3863,1.4705000000000004,4.165500000000001,6.960499999999999,9.375500000000002,2.785499999999998,5.340500000000001,1.7905000000000006,3.8455,6.675499999999999
3864,1.4850000000000003,4.180000000000001,6.974999999999999,9.39,2.799999999999998,5.355000000000001,1.8050000000000008,3.86,6.689999999999999
3865,1.5995000000000004,4.294500000000001,7.089499999999999,9.504500000000002,2.914499999999998,5.469500000000002,1.9195000000000009,3.9745,6.804499999999999
3866,1.6580000000000004,4.353000000000001,7.147999999999999,9.563000000000002,2.972999999999998,5.528000000000001,1.9780000000000009,4.033,6.862999999999999
3867,1.7420000000000004,4.437000000000001,7.231999999999999,9.647000000000002,3.056999999999998,5.612000000000002,2.0620000000000007,4.117000000000001,6.946999999999999
3868,1.8100000000000005,4.505000000000001,7.299999999999999,9.715000000000002,3.1249999999999982,5.6800000000000015,2.130000000000001,4.1850000000000005,7.014999999999999
3869,1.8955,4.5905000000000005,7.385499999999999,9.8005,3.210499999999998,5.765500000000001,2.2155000000000005,4.2705,7.100499999999999
3870,1.9800000000000004,4.675000000000001,7.469999999999999,9.885000000000002,3.294999999999998,5.850000000000001,2.3000000000000007,4.355,7.184999999999999
3871,2.0,4.695,7.489999999999998,9.905,3.3149999999999977,5.870000000000001,2.3200000000000003,4.375,7.204999999999998
3872,2.0195000000000003,4.714500000000001,7.509499999999999,9.924500000000002,3.334499999999998,5.889500000000002,2.3395000000000006,4.394500000000001,7.224499999999999
3873,2.1095000000000006,4.804500000000001,7.599499999999999,10.014500000000002,3.4244999999999983,5.979500000000002,2.429500000000001,4.484500000000001,7.314499999999999
3874,2.0950000000000006,4.790000000000001,7.584999999999999,10.000000000000002,3.4099999999999984,5.965000000000002,2.415000000000001,4.470000000000001,7.299999999999999
3875,2.1010000000000004,4.796000000000001,7.590999999999999,10.006000000000002,3.415999999999998,5.971000000000002,2.4210000000000007,4.476000000000001,7.305999999999999
3876,2.1695,4.8645000000000005,7.659499999999999,10.0745,3.484499999999998,6.039500000000001,2.4895000000000005,4.5445,7.3744999999999985
3877,2.1030000000000006,4.798000000000001,7.592999999999999,10.008000000000004,3.4179999999999984,5.973000000000002,2.423000000000001,4.478000000000001,7.307999999999999
3878,2.0835000000000004,4.778500000000001,7.573499999999999,9.988500000000002,3.398499999999998,5.953500000000002,2.4035000000000006,4.458500000000001,7.288499999999999
3879,2.0455000000000005,4.740500000000001,7.535499999999999,9.950500000000002,3.3604999999999983,5.9155000000000015,2.365500000000001,4.4205000000000005,7.250499999999999
3880,1.99,4.6850000000000005,7.479999999999999,9.895,3.304999999999998,5.860000000000001,2.3100000000000005,4.365,7.194999999999999
3881,1.9660000000000009,4.661000000000001,7.455999999999999,9.871000000000002,3.2809999999999984,5.836000000000002,2.286000000000001,4.341000000000001,7.170999999999999
3882,1.9835000000000005,4.6785000000000005,7.473499999999999,9.8885,3.298499999999998,5.853500000000001,2.3035000000000005,4.3585,7.188499999999999
3883,1.9525000000000008,4.647500000000001,7.442499999999999,9.857500000000002,3.2674999999999983,5.822500000000002,2.272500000000001,4.327500000000001,7.157499999999999
3884,1.8870000000000005,4.582000000000001,7.376999999999999,9.792000000000002,3.201999999999998,5.7570000000000014,2.2070000000000007,4.2620000000000005,7.091999999999999
3885,1.8870000000000005,4.582000000000001,7.376999999999999,9.792000000000002,3.201999999999998,5.7570000000000014,2.2070000000000007,4.2620000000000005,7.091999999999999
3886,1.918,4.613,7.407999999999999,9.823,3.232999999999998,5.788000000000001,2.2380000000000004,4.293,7.122999999999998
3887,1.8575000000000008,4.552500000000001,7.347499999999999,9.762500000000005,3.1724999999999985,5.727500000000002,2.177500000000001,4.232500000000001,7.062499999999999
3888,1.8160000000000005,4.511000000000001,7.305999999999999,9.721000000000002,3.130999999999998,5.686000000000002,2.136000000000001,4.191000000000001,7.020999999999999
3889,1.7525000000000004,4.447500000000001,7.242499999999999,9.657500000000002,3.067499999999998,5.622500000000001,2.0725000000000007,4.1275,6.957499999999999
3890,1.7180000000000004,4.413,7.207999999999998,9.623,3.032999999999998,5.588000000000001,2.0380000000000007,4.093,6.922999999999998
3891,1.6340000000000003,4.329000000000001,7.123999999999999,9.539,2.948999999999998,5.504000000000001,1.9540000000000008,4.009,6.838999999999999
3892,1.5575000000000006,4.252500000000001,7.047499999999999,9.462500000000002,2.8724999999999983,5.427500000000002,1.8775000000000008,3.932500000000001,6.762499999999999
3893,1.519,4.214,7.008999999999999,9.424,2.833999999999998,5.389000000000001,1.8390000000000004,3.894,6.723999999999998
3894,1.4365000000000006,4.131500000000001,6.926499999999999,9.341500000000002,2.7514999999999983,5.3065000000000015,1.7565000000000008,3.811500000000001,6.641499999999999
3895,1.3765,4.0715,6.866499999999999,9.2815,2.691499999999998,5.246500000000001,1.6965000000000003,3.7515,6.581499999999998
3896,1.4045000000000003,4.099500000000001,6.894499999999999,9.309500000000002,2.7194999999999983,5.2745000000000015,1.7245000000000008,3.779500000000001,6.609499999999999
3897,1.3785000000000007,4.073500000000001,6.868499999999999,9.283500000000002,2.6934999999999985,5.248500000000002,1.698500000000001,3.7535000000000007,6.583499999999999
3898,1.4290000000000005,4.1240000000000006,6.918999999999999,9.334,2.743999999999998,5.299000000000001,1.7490000000000006,3.804,6.633999999999999
3899,1.4270000000000005,4.122000000000001,6.916999999999999,9.332,2.741999999999998,5.2970000000000015,1.7470000000000008,3.802000000000001,6.631999999999999
3900,1.4625000000000004,4.157500000000001,6.952499999999999,9.3675,2.777499999999998,5.332500000000001,1.7825000000000006,3.8375,6.667499999999999
3901,1.5625000000000004,4.2575,7.052499999999998,9.4675,2.877499999999998,5.432500000000001,1.8825000000000007,3.9375,6.767499999999998
3902,1.6150000000000002,4.3100000000000005,7.104999999999999,9.52,2.929999999999998,5.485000000000001,1.9350000000000005,3.99,6.819999999999999
3903,1.6920000000000002,4.3870000000000005,7.181999999999999,9.597,3.006999999999998,5.562000000000001,2.0120000000000005,4.067,6.896999999999999
3904,1.814500000000001,4.509500000000001,7.304499999999999,9.719500000000002,3.1294999999999984,5.684500000000002,2.134500000000001,4.189500000000001,7.019499999999999
3905,1.9070000000000005,4.602,7.3969999999999985,9.812,3.221999999999998,5.777000000000001,2.2270000000000008,4.282,7.111999999999998
