,thetaV_sonic1,thetaV_sonic2,thetaV_sonic3,thetaV_sonic4
4695,284.8679246481696,283.93433938764065,283.94753614176466,287.2897089386727
4696,284.7605978295032,283.8200403752167,283.8289417394225,287.1136852035502
4697,284.8028485076021,283.85952579636626,283.86455107300196,287.1315004793917
4698,284.77619694203247,283.8523458756392,283.88137097944116,287.145656434385
4699,284.89754879445326,283.9820601352127,284.014283747993,287.2625857841765
4700,284.8103235230213,283.89277534116883,283.90673622998605,287.151347985641
4701,284.7475277342337,283.83344747688415,283.8589986813275,287.10994330633156
4702,284.7790358304079,283.872653607944,283.8999404576401,287.1363596393615
4703,284.6499362117659,283.74200673483017,283.7585801609696,286.9933562698417
4704,284.6991739101321,283.7844915381151,283.7974083087606,287.01190432736723
4705,284.6373478570594,283.72559832528697,283.7478107249438,286.97551086673997
4706,284.6221267997264,283.7165642632148,283.7295867075319,286.95066115218145
4707,284.60223117014016,283.70340769818165,283.73043538147317,286.94980333157633
4708,284.55318928130964,283.6442011193856,283.6467612711681,286.8246467451131
4709,284.56313328786615,283.65339803763055,283.6731239560524,286.84328331660936
4710,284.5312811373216,283.60990150092573,283.60694034351684,286.8371464227022
4711,284.4375740678697,283.51391371861007,283.5314170389663,286.7488074902907
4712,284.5341903816539,283.6137104987417,283.62698556012737,286.8102961706949
4713,284.67676056910034,283.74861443990744,283.74737995622036,286.90026060726626
4714,284.685939231474,283.7613934533071,283.75809507969416,286.9307614883969
4715,284.7313399072796,283.80581156959545,283.7924590819411,286.9270296673949
4716,284.7824483326704,283.84929022695366,283.84556498895057,286.9713166888271
4717,284.78987387909285,283.8450209818015,283.82680404039615,286.9498961590756
4718,284.8567750504305,283.91470622325824,283.93185614883424,287.0129954818612
4719,284.80630801706167,283.8434971764984,283.8251111602024,286.882440708399
4720,284.83133917868844,283.8575650105585,283.8462754256272,286.9132018159115
4721,284.71128489143626,283.71643511953795,283.7088109859975,286.7978060561688
4722,284.83547701575446,283.8341905040659,283.8070866499928,286.8714977515312
4723,284.7819517249759,283.78793240024464,283.77764818336465,286.8583371042366
4724,284.7049483643467,283.71579677088783,283.70551608373637,286.8129272636646
4725,284.75835877012287,283.77521887596504,283.7632382964212,286.8695956141768
4726,284.75464093900007,283.77167000910606,283.74738680471535,286.834214173597
4727,284.7619807252687,283.7908498558974,283.7614874745864,286.73916680704775
4728,284.7639372579535,283.80412033769414,283.7962690821699,286.77789780406863
4729,284.63635935813573,283.693084943174,283.6947442279737,286.70280844351066
4730,284.73088879307886,283.7846132793066,283.778026003832,286.7671412010638
4731,284.75637040789695,283.82913981836543,283.847378781058,286.89063835306825
4732,284.7085384042474,283.7706527406386,283.7809052593159,286.8880492683635
4733,284.7138516793574,283.78736244685876,283.8052946237477,286.9434271312987
4734,284.68447898112584,283.7381190116281,283.75465936039626,286.9559110391498
4735,284.7395539971249,283.82041618897836,283.83441348309873,286.98462559189056
4736,284.74912280681576,283.83958115439486,283.87056125706727,286.9886844514126
4737,284.8248245358522,283.9116251264753,283.935370412568,287.03843964887216
4738,284.81425879255175,283.90829081179135,283.9290116924642,287.03460134512915
4739,284.9268064297112,284.02347190552183,284.04770475739105,287.13348046784387
4740,284.92689527072605,284.0243194785081,284.0662746258277,287.17521298487503
4741,284.98052747061536,284.1000956452112,284.14430618403935,287.18715009773683
4742,284.971329827198,284.08187829038957,284.11842479037654,287.131268848818
4743,285.05694913582613,284.17714838628604,284.24082173662663,287.2402451507167
4744,285.06298411941776,284.1790934147017,284.23367228814254,287.18255495337667
4745,285.127886157379,284.26114086017583,284.312541177644,287.20219120864823
4746,285.3168498246116,284.45413245960304,284.5017314730454,287.3217307215483
4747,285.4303906869527,284.578150431368,284.6322690854612,287.38103468878984
4748,285.4034989516041,284.56323011342613,284.6164032346775,287.3147488834328
4749,285.60150235628197,284.75395952384775,284.80778128741156,287.4380126406295
4750,285.6656111013496,284.82433326694553,284.8698544410233,287.46247462367114
4751,285.6256717276695,284.7811217053816,284.82373072465015,287.45853184881787
4752,285.62103736391623,284.7665487351836,284.81464015845495,287.4499469765312
4753,285.71623046339465,284.8676613139116,284.9076823058725,287.48788420375706
4754,285.74796806838634,284.8717830291085,284.91502799453934,287.24195363708793
4755,285.78432213437463,284.9120987395526,284.9603935457537,287.2214125143646
4756,285.92445669223565,285.03315345445543,285.06251418761855,287.2215788310537
4757,285.9445313261815,285.05224366719295,285.0759471452838,287.18068069637866
4758,286.05401381918085,285.1782807766113,285.1918127080442,287.2360258116284
4759,286.07569884505574,285.20361479448616,285.20518752600367,287.2478174243757
4760,286.12290718693254,285.2468084952304,285.25991906832513,287.26337494857137
4761,286.0679243585353,285.19501843457357,285.2084451552255,287.19772568401294
4762,286.119061685597,285.24850601956206,285.26709626991953,287.2119104854042
4763,286.1996676123422,285.3381770961206,285.3677117496314,287.0538425071808
4764,286.36528575036203,285.51991752910385,285.5550543955419,287.10209283588523
4765,286.3967099096906,285.54730026230607,285.5917985534984,287.01668050123686
4766,286.4696105874891,285.64474424659704,285.7048018292449,287.008462439632
4767,286.4842563982917,285.65496899639186,285.71207017188436,286.99371767990436
4768,286.59672054684927,285.78099405637727,285.8427272652144,287.0651862842242
4769,286.5737319914723,285.7575276708579,285.81573460356304,286.9959312283822
4770,286.65467071070265,285.8439255593472,285.9034082385404,286.9888475165464
4771,286.7101119854037,285.90706846002587,285.97452404062943,287.07757400185534
4772,286.74594243179246,285.9405624514035,286.00269741549664,287.10676731761333
4773,286.7118664712539,285.92281795120584,285.78586370602756,286.8950252025513
4774,286.6808630586303,285.8867629357966,285.87061652517775,287.09369792860844
4775,286.5857685173289,285.8007466632746,285.8529798584742,287.07439558822233
4776,286.54681787220665,285.76446879460394,285.71132905238665,287.39230766863966
4777,286.7134322895012,285.93264687400057,285.86543292079836,286.6162958854537
4778,286.7446592698922,285.966741300469,286.05046240959376,287.05218431839353
4779,286.7652400287148,285.98827109000064,286.06086341361674,287.88790440527606
4780,286.8583654827992,286.09111099540087,285.84394870369096,287.7330009046079
4781,286.8481939977979,286.0720680151481,286.1541510264226,287.19378325275204
4782,286.7269157519494,285.9537095343875,286.0327829943786,286.9872474879145
4783,286.7809145903093,286.00614884464727,286.06550221812273,287.1141714827719
4784,286.70090288857267,285.9498524475432,282.7817033739863,287.6684024225327
4785,286.65602872147133,285.91144861572667,282.8975471582896,288.2442057627154
4786,286.7998771876002,286.0448197071268,283.3445032572064,287.8672184143865
4787,286.9649785589667,286.2163495791908,283.54746467592906,288.395117582075
4788,287.11544176991015,286.37243410068334,282.81556232815984,288.48952388142635
4789,287.22965454327937,286.48030465168387,283.36543716851673,287.4476994554432
4790,287.3184520813229,286.5562833499552,283.3921726891982,287.607325241337
4791,287.3268690705413,286.57924747947004,278.3210453028911,288.5824336155467
4792,287.3171602354987,286.5852677004459,277.6890964915331,288.8686860016977
4793,287.4999371193802,286.73613990133185,277.18723221656285,289.3171839770216
4794,287.5235454126478,286.7679581439636,277.30669397227075,289.4523968951347
4795,287.66146922375975,286.90144058537703,283.1440269680335,289.19391438276045
4796,287.750898928773,286.9797521920818,285.91917475930006,289.0748740797416
4797,287.84396353541933,287.0686839877277,285.5915489095063,287.94679827287075
4798,287.92252765227005,287.132267345088,286.42769985876043,287.64508261568886
4799,287.8582938132665,287.0570910243617,282.5857265968896,289.1424322827877
4800,287.89363929860133,287.11535807422615,283.25900321941856,289.1172839337741
4801,287.9653263641828,287.21826748075,285.73378146616034,289.19913069955294
4802,288.0302068591509,287.2583862962704,286.5307930801141,288.7860874743354
4803,288.1635967948882,287.40260582403545,287.0579642861101,289.3932217663175
4804,288.32063280486057,287.576470831319,287.2457764193973,288.7076183581073
4805,288.2977924656841,287.5378247467052,286.28514863103203,289.3667645225592
4806,288.2738498550828,287.5525767236724,287.231605164011,288.8255876706183
4807,288.34599925046814,287.59384475451805,287.6202080455955,288.6379905382828
4808,288.360660691297,287.6110615868485,286.6292162438541,288.49734509899577
4809,288.31220852692866,287.6294981985069,287.17215470283395,289.1069278114526
4810,288.2289371971905,287.6195782992415,287.44986663530784,288.78841200580973
4811,288.5240763469438,287.79813309961816,287.7154717009867,288.75317819958116
4812,288.77697893858095,288.07121607344413,288.2088334417706,288.821707632657
4813,288.8473111065112,288.1058637015228,288.0831206681788,288.97943202359926
4814,288.838487498021,288.11341121209534,287.0679565648282,289.3782776564058
4815,288.8037934673113,288.06282526075285,286.1623973225052,289.2588765644358
4816,288.7743220650037,288.06864764027483,286.94891070015615,289.4982784859514
4817,288.72494757950636,288.0311197815432,287.4774556591809,289.66567562207143
4818,288.7778052487662,288.08828903926525,288.09835655349406,289.2370629135491
4819,288.85600843077134,288.1625484628734,288.0816852076178,289.8867345706805
4820,288.8138087717525,288.0974585636966,287.3297814514236,289.3380755131412
4821,288.75947842195114,288.0504884349773,288.14461974579376,289.45537899106273
4822,288.77215483103157,288.047359976068,288.18793931326724,289.5187507332208
4823,288.79055909763616,288.06716861607356,288.2300503076398,289.3143885259297
4824,288.7254709126219,287.9744779567896,287.8087977948189,289.6325861993423
4825,288.65240838362155,287.9417923391986,287.4080299030675,289.6152112345784
4826,288.59976454842393,287.89702010088905,286.2013586312877,289.34621099103174
4827,288.6120510585693,287.934680948378,286.10321558429814,289.36668344958713
4828,288.58083743037315,287.8760470138242,286.8890787005285,289.3910442021013
4829,288.5609856208033,287.8279971513777,285.8452281450615,289.2775583684978
4830,288.58104299198664,287.8541900583332,287.03933000428714,289.45654560594403
4831,288.4918438055545,287.80403066275125,287.46906576224177,289.18147546599715
4832,288.4429743388368,287.76202446454744,285.90707843288556,289.3122394727714
4833,288.48493557410103,287.75381063768333,287.11985867985595,289.2617401016257
4834,288.4322709067233,287.73397189855393,287.15817450840404,289.3066217550994
4835,288.4626028108803,287.73825402014484,286.7149679803096,289.279695964438
4836,288.4015147758938,287.6633559771811,286.98317767741054,289.25877534547374
4837,288.38642496375826,287.6674957553404,286.9206781989685,289.14622357343785
4838,288.4585149747061,287.7042636282946,287.4405824817998,289.04349930321547
4839,288.46268043553596,287.72372284413825,285.4050222028498,288.7563408134363
4840,288.490124015915,287.7361185564611,287.693866465102,288.95877905225944
4841,288.50484776522035,287.79634455412946,287.9365593417972,288.65855631785985
4842,288.5604499178814,287.85038277898354,287.97956377228616,288.6623617612871
4843,288.5143114733242,287.81070289273015,287.7545637480897,288.689455863641
4844,288.4941339310175,287.7878773836253,286.9118811564987,286.3495164668576
4845,288.49926880343935,287.79858961242735,287.879030660779,288.91239575379973
4846,288.486250959263,287.78503344104945,287.7422194460346,289.4409193787944
4847,288.5316864918552,287.8074936616719,287.7473361909289,289.5831249605834
4848,288.56530251804344,287.8290904474735,286.53074190544675,289.38277066214346
4849,288.6565647863185,287.9396594500322,287.8247116902302,288.45065373631274
4850,288.63102877816794,287.91221942534753,288.0532830114252,288.3932280549529
4851,288.7088853877832,287.9919875371625,288.135875294958,288.3717435548808
4852,288.7741645575821,288.0538361348583,288.19978052830123,288.56920914214436
4853,288.78750772646384,288.0628349957598,288.2021764775143,288.05545635129636
4854,288.5962453306805,287.87225888135566,287.9920883220658,287.38880319100764
4855,288.38998470969636,287.67474753771603,286.98298310883115,288.1686279887001
4856,288.342700861594,287.6576893666805,286.7219231955745,288.24879922704133
4857,288.4321259740146,287.7601095464122,287.36724696282624,288.2721846430455
4858,288.5435582302235,287.85871696167544,287.4643062955957,288.39689364728264
4859,288.627353324193,287.92751725860217,288.0531955688464,288.3993024642767
4860,288.5873294977194,287.8709391606708,288.0148341021952,288.40278828703464
4861,288.54419579379623,287.8150199604475,287.9447509364535,288.7380545481839
4862,288.40909471442086,287.6603424124202,287.78820848232505,288.4517969132106
4863,288.3202656047099,287.56026660640345,287.6843171662789,288.43388696547333
4864,288.1677664925501,287.42467706793553,286.7937477610018,288.713448571864
4865,288.0946679986302,287.3786673979637,287.3751448762494,288.86020655896033
4866,288.2044025741599,287.49133212094665,287.3718743602204,288.9799568320847
4867,288.24011946729,287.5373249949472,286.28447861666206,289.2116114925656
4868,288.3208017735991,287.62534443757454,287.07410770499223,288.57947287094254
4869,288.3040247965741,287.57030347253226,286.0639804850605,289.04523484190935
4870,288.3571353865121,287.5871498545241,287.40079888372924,288.19683889750473
4871,288.48514738413513,287.7023525954949,287.3761608244764,288.794550052704
4872,288.5819654919573,287.790121493471,286.9613021273661,288.3985463288569
4873,288.5449703994688,287.75156134195913,287.7356752073257,287.2439871208018
4874,288.42433034222427,287.6427351784773,287.7287845146689,287.325857835014
4875,288.2784279524458,287.4834571316714,287.5655257243233,288.7623053537408
4876,288.0949983901468,287.29757884423645,287.36142832704854,286.7947607944974
4877,287.8989734300932,287.085554300997,287.11567266841433,285.47058413129537
4878,287.90165094585905,287.09681936258244,287.0935251621462,286.9532808455753
4879,287.9716176918015,287.166338298335,287.24416111389166,287.12955250556894
4880,288.02474115399144,287.2137360639163,287.17200234807314,287.1355770593858
4881,288.0834217155828,287.31768987643005,287.36783506624744,287.3229647142112
4882,288.2504245434027,287.49299685449665,287.1931452101983,287.6556150254306
4883,288.3329309487831,287.5861766911071,286.0743249781337,287.7525780932177
4884,288.4051628676419,287.64708384620934,285.83230522383735,287.6189727269639
4885,288.6267310348992,287.8640581452813,286.16678913649645,288.0562261671472
4886,288.69156713793774,287.9330430952139,286.29172106455565,288.14111781325954
4887,288.66235765719006,287.9219482678353,286.83673850960827,288.13843702178104
4888,288.65231612011,287.92033205618236,286.0304344638079,288.3282904958178
4889,288.64971436484564,287.9127913443851,287.98692886022945,288.3128851119784
4890,288.66779667745425,287.9330694019725,287.9685605622486,288.7509408708726
4891,288.6747513708712,287.9353457318037,288.0645949687718,288.72149661135984
4892,288.6708140757883,287.9429148440965,288.06078695487844,288.6994329142346
4893,288.66634862195957,287.93732045259475,288.0401364397793,288.5761161673567
4894,288.66440826761146,287.92049873399696,288.03051437763565,288.8721460099619
4895,288.689244804985,287.94410703596,288.0671646753878,288.36964049834864
4896,288.6370579680724,287.87946162085785,288.0148355241718,288.4247932798843
4897,288.57054481694206,287.8046618019869,287.9551702694678,288.5317812807856
4898,288.5937293359916,287.82617119358264,287.9844926462121,288.5053810376621
4899,288.44311189851913,287.66050499987966,287.81780818081114,288.5328203932541
4900,288.48255861130417,287.69124621956786,287.85093248602334,288.5879921413917
4901,288.4649765962618,287.66882616058297,287.8327360311171,288.6748451191363
4902,288.5461683803645,287.7478698866087,287.92116179338143,288.6895702300618
4903,288.6510442233701,287.8518541812042,288.0152965399938,288.6911932605126
4904,288.60125572292145,287.79334500313746,287.9468356044205,288.5401181906961
4905,288.6261559859243,287.82274641411544,287.98257266667605,288.37591983695603
4906,288.6682328505162,287.8433135013651,288.0046574989825,288.4065557880734
4907,288.65340282972494,287.83666822608564,288.02842589306056,287.8822695351805
4908,288.6303865537921,287.8222546977784,288.05320094329346,287.8024389640937
4909,288.56559170162103,287.74851053603743,287.9679402193469,287.46645293728074
4910,288.6094070182315,287.7885699207716,288.00497882739796,287.19330808868443
4911,288.73204667182114,287.9105461675512,288.12609128929614,287.0743507487296
4912,288.7087280603006,287.88194649196106,288.09745275725453,286.9378483129484
4913,288.7089919845611,287.8832515347751,288.0950008528988,287.1891516496346
4914,288.6780511150221,287.85743684976825,288.0725887714489,287.6376787602067
4915,288.6725271963321,287.8591959728891,288.0772194488552,286.85950224515875
4916,288.7632987349356,287.94947193032084,288.1779504419081,286.7957492057451
4917,288.79953836325086,287.9762193305022,288.20804788961476,286.97135996768753
4918,288.8477444874076,288.02623863182333,288.251617363251,287.75126188752876
4919,288.8055909631971,287.98784516705973,288.2044557873154,288.2219347779674
4920,288.807345264611,287.99280072295534,288.203997091018,288.5371746347164
4921,288.86165803679256,288.0618478356549,288.27025228475935,288.5817547371571
4922,288.96603799464737,288.18942616633296,288.39126515193385,288.2319200662328
4923,289.0347850182317,288.2523853276827,288.4455091776179,288.4936237346493
4924,289.0844437837753,288.3099149921937,288.500065662906,288.50982310509386
4925,289.11221367873156,288.3372895992529,288.52007908451355,288.46400713732953
4926,289.1132250054921,288.34359889878914,288.5293678569532,288.4218486907515
4927,288.9916703175734,288.2203195118908,288.4112001741437,288.4425437206278
4928,288.88990412772637,288.1136891776188,288.29619638623285,288.3868186203816
4929,288.98882892480856,288.2299279077768,288.42297260028164,288.4300136170258
4930,289.15929769439316,288.40802354151367,288.6101981758577,289.2184681102794
4931,289.3901280592386,288.6504847252438,288.8575934582779,289.89339404449436
4932,289.6826202617627,288.9494141176533,289.149560032107,290.35542806904766
4933,289.97547908431346,289.25286301363667,289.45508235743284,290.5402811526179
4934,290.1958006003131,289.48516785773285,289.6891118376747,290.79106924701364
4935,290.5643705116645,289.87188334234645,290.09861615758217,291.57140103714636
4936,290.70097852074997,290.0145500138805,290.23738386248215,291.8418424011517
4937,290.832886484909,290.15003607442236,290.38630024243304,292.2217736891481
4938,290.9186787896057,290.22972558496514,290.46727575246774,292.6181725511237
4939,291.001630051726,290.31690932483014,290.5491541859458,292.9712623761619
4940,291.10188192014215,290.43109384708293,290.6421819932177,293.3427170841775
4941,291.1401291059399,290.4781839548292,290.7196355035436,293.53600614260034
4942,291.2445942222556,290.6034069974877,290.8678181228598,293.5770717983501
4943,291.3998324436779,290.75262962965934,290.9773364031004,293.7625682452188
4944,291.49243186752665,290.85576294842394,291.1052184689573,294.1665000581343
4945,291.5069304452809,290.88673343315116,291.1541296030134,294.5100327070389
4946,291.41824127306336,290.80918695800847,291.09008052984296,294.53871268816505
4947,291.37848204180045,290.77553462777183,291.0699517353145,294.47448946807793
4948,291.00146132516886,290.38146709101005,290.7333827456862,294.7635978468348
4949,290.85923855639464,290.1843558836871,290.43881248713626,294.95144784835213
4950,290.72059879261644,290.0258929640276,290.2679700070698,294.8322907297717
4951,290.63352755168114,289.92878831639786,290.16165815061174,294.402986062201
4952,290.6037487085405,289.895014559333,290.12673872806533,294.01050136134535
4953,290.6001453548061,289.89129079002254,290.1210032969226,293.7328645830043
4954,290.62548789501255,289.9153586893572,290.1513558010552,293.48389121819116
4955,290.64134786025767,289.93450711873044,290.17781632889904,293.34890884031125
4956,290.604869433058,289.89746326184553,290.1354951471124,293.21768833949125
4957,290.5414454259637,289.8322502632717,290.0719811734483,293.1346287419382
4958,290.5289607470762,289.81963168440427,290.0592049582333,293.0838863030131
4959,290.5354241730828,289.82443157865555,290.06519028262124,293.05069506427077
4960,290.5275901061376,289.81189173587114,290.0475835030448,292.995758500326
4961,290.4551923314492,289.7412833994805,289.97210865642137,292.84242801853935
4962,290.44253633888997,289.73212559781643,289.9642152960177,292.8429197547783
4963,290.44701156448673,289.73734819758135,289.97038089026137,292.8669120189356
4964,290.4049573565011,289.6937354266754,289.92593776112335,292.8322725643661
4965,290.35192909358,289.63913077829,289.87261349817294,292.7966162912336
4966,290.3859680635095,289.67233477634096,289.90622920292986,292.83990321975676
4967,290.38856582725464,289.6746047770252,289.9091640184655,292.84438050955504
4968,290.40963243274933,289.69580488554857,289.93156098003215,292.86930549396965
4969,290.4403591750564,289.7309385001876,289.9660687152042,292.90454072007816
4970,290.4542680797732,289.7463331155208,289.9809611033636,292.9173034687326
4971,290.4842738442117,289.7786959057254,290.01663009147484,292.9568411522303
4972,290.44720411181373,289.74031213855733,289.97539126822124,292.94198435835267
4973,290.43328194286187,289.72539230187704,289.9601738115228,292.9607019694671
4974,290.4195229756106,289.7106609821558,289.9458895264104,292.97270143446866
4975,290.3684986231792,289.6577220777363,289.89062474197806,292.9404694529592
4976,290.347046132839,289.6365042819962,289.8656707244722,292.924050787611
4977,290.3463052097089,289.6352446177624,289.86360001792065,292.91837233157776
4978,290.3484586135974,289.63580421730825,289.8629896134982,292.92469539449127
4979,290.3670214333806,289.65418483132464,289.8815702260246,292.9297458010673
4980,290.3766788950742,289.66341893897027,289.89092582472927,292.94229702661556
4981,290.3914021819198,289.68004404686576,289.9114467543345,292.9580306467945
4982,290.3416530768073,289.62895579925913,289.8562757661349,292.9028775727596
4983,290.3065245940652,289.5949197498293,289.8242214198791,292.8754003623316
4984,290.2792148850898,289.5681009141026,289.7993818352685,292.86569915812703
4985,290.22336470572515,289.51012588741617,289.7417592740978,292.823452034853
4986,290.1958440998223,289.4851208575296,289.7174452192025,292.81271714223027
4987,290.1476326550136,289.4379679893956,289.66914103405315,292.7856626061395
4988,290.1539333450374,289.4444533072325,289.6785764866751,292.7762531709577
4989,290.18459887801345,289.471420694488,289.70601289950946,292.5543151662097
4990,290.1710713188826,289.45132850929065,289.68712978899157,292.39581202795426
4991,290.2253235165747,289.5064992086445,289.7318567229979,292.2908479885782
4992,290.25582796201667,289.54737352406244,289.76098479103086,292.2053000804621
4993,290.2385484540182,289.53691586944706,289.77224216298634,292.16917388279467
4994,290.28215249986494,289.5757574420049,289.80771898428975,292.05665699443387
4995,290.31124926978873,289.5852209794871,289.822332272853,292.0479063864985
4996,290.2932860396936,289.5922020695408,289.81113979327716,292.1113088905823
4997,290.3629461275811,289.6373459463357,289.9062131876113,292.1565485008995
4998,290.39351859910096,289.6878628292344,289.9199590586629,292.1963238430236
4999,290.37307774271994,289.6651395685603,289.8908117264951,292.129482683696
5000,290.4427325583933,289.7376621995258,289.9604389626397,292.2110719973312
5001,290.5003776477306,289.7961503185311,290.0184680211383,292.2319329112863
5002,290.55508291302533,289.8542196266391,290.07583585412203,292.2754741413357
5003,290.6562959712341,289.96132219567176,290.1803825006492,292.2799729385028
5004,290.71720249819174,290.01524396230246,290.2388151814672,292.3265486368628
5005,290.73581528738094,290.03601766527277,290.25598108234834,292.31952240245533
5006,290.7127040527584,290.0103869551111,290.2214198485192,292.2527670713976
5007,290.73183757691925,290.03382608129107,290.2425152617544,292.34989330429886
5008,290.7853508844032,290.0875704136947,290.2967139791966,292.32714022213037
5009,290.8107020648745,290.10953897678104,290.32023951131407,292.3708047593805
5010,290.80464894389115,290.09965953007514,290.3091799968949,292.3959793136256
5011,290.799295133032,290.09546048075777,290.30327647332206,292.4343307277283
5012,290.8446966187189,290.14329115693124,290.3524871028525,292.5152763486745
5013,290.9498504093977,290.2539125475868,290.4689026907285,292.6590270226928
5014,291.08931575849834,290.3992441560954,290.6253198980034,292.82075676400035
5015,291.18487500109825,290.5008001834933,290.73444315681826,292.9188192120256
5016,291.17431018475787,290.4938384425367,290.7355881632776,292.8784826882841
5017,291.0053139633653,290.3170972097545,290.5498024873748,292.7638308167436
5018,291.0592105197907,290.3753780410832,290.6129616297898,292.86024943967544
5019,290.9896885350594,290.3034960929187,290.5383941872664,292.87778612302037
5020,291.0028522073712,290.3197658625177,290.5581039807591,293.0013049227396
5021,291.03176635891384,290.3574113209122,290.60592264425793,293.297135869642
5022,290.96144497017303,290.2879718725284,290.5338153619218,293.448991021132
5023,290.8694263545438,290.1924841230616,290.44411680070624,293.41596318234355
5024,290.8509818891906,290.17564897405475,290.4334081946713,293.41965998910524
5025,290.8325000778299,290.1590122077214,290.4175838796211,293.40894924834845
5026,290.83532550649534,290.16508003537155,290.42947940671564,293.4458032172437
5027,290.82692590535197,290.15743832861864,290.42000171333217,293.43707845819387
5028,290.84567299732095,290.1727766106,290.4367086627336,293.4647691566143
5029,290.79004601765143,290.1172642699747,290.38421723271415,293.39137799248033
5030,290.85772504042995,290.1825037662433,290.4513518615397,293.44621973307613
5031,290.843011771668,290.163804161748,290.4282070460054,293.4286897162389
5032,290.9111410538133,290.24211720702215,290.51973382712305,293.5004300571853
5033,290.6935933552373,290.01313691101086,290.27686084418247,293.31924467178175
5034,290.5350128860006,289.84692042157747,290.1043126869804,293.1782499430266
5035,290.7043922648007,290.02190480601024,290.28740914072483,293.26916319043397
5036,290.41988993800373,289.71167955116374,289.94483456209366,292.77254494644177
5037,290.1840461872993,289.4705919134675,289.6949504255679,292.46643430501814
5038,290.02490695823514,289.3080588881902,289.5292977023721,292.42894414669587
5039,289.6606406994613,288.9351718314227,289.14318667585,292.05246415659684
5040,289.27180645210586,288.53435188136,288.7321679132104,291.72099725749143
5041,288.97669421619474,288.2336543271304,288.42474210131746,291.55696054531705
5042,288.5694563001562,287.819816190445,288.00848700899417,291.3279711576252
5043,288.06500087977105,287.3006341937219,287.47333827584174,290.9246435297382
5044,287.65970018972945,286.88186654500873,287.0483472407972,290.5559625110944
5045,287.2981952824239,286.5145751029235,286.6822500130336,290.2290217889478
5046,286.9820947745864,286.19863437884845,286.363763446864,289.91608389612185
5047,286.69439180388986,285.91120839585136,286.074762631943,289.6240924809876
5048,286.63298056108533,285.83550313197,285.9944664672161,289.4941197737695
5049,286.4371005846234,285.6351610031867,285.78488198924987,289.2530488344587
5050,285.76298188338137,284.93243511217213,285.0686424540234,288.6652909987661
5051,285.3913030616467,284.5390575418317,284.6877307357771,287.72225089691716
5052,285.47617546541784,284.6405884311284,284.8091349741807,287.3652621645453
5053,285.5062334160398,284.6600614685031,284.79702499220423,287.40791577605677
5054,285.32133305606607,284.44539520522557,284.5645117502906,287.3357469545089
5055,285.1819277253048,284.2802691069187,284.38519609495245,287.3884640114354
5056,285.1214928824076,284.1586596846818,284.22196378632344,287.2421920573686
5057,284.45528926856827,283.48764251160014,283.52609542205477,286.4438668085588
5058,283.6332027019042,282.64358102916896,282.72257422545476,285.30657893646134
5059,283.34484141671567,282.329752607234,282.29476203998155,284.6115561282367
5060,281.9292748997662,282.1633840840029,282.3019322104233,284.1852071414988
5061,283.17649335402194,282.12275946880777,282.29775686457697,283.89387553708156
5062,283.2537772265216,282.2331191024899,282.409915167,283.7532598068025
5063,283.28852425566384,282.22090899545424,282.3552168722357,283.32563569234856
5064,282.9810882145878,281.9167865379777,282.03701091847955,283.24648448140664
5065,282.7847063067408,281.79117217465654,281.9911279602232,283.215573249251
5066,282.80931109602557,281.8538074681166,282.03755380631475,282.95196990997505
5067,282.64843052065703,281.71213353166166,281.88037730633624,282.6480157969156
5068,282.9090109439117,281.99694033489686,282.1962285852035,282.92387872298593
5069,282.98014288467164,282.05786198163247,282.2346210982125,282.53108791234683
5070,282.8918809857418,281.9844097957894,282.12977029674283,281.99074534404855
5071,282.75591663834894,281.8802175637486,281.98526466928865,281.9068153306821
5072,282.8735353518122,282.04820877712996,282.15742192326354,281.73054216692384
5073,283.0544219034283,282.23907459158545,282.3735293768084,281.951428869354
5074,283.22956824301156,282.4380318040375,282.58846577664895,282.86020375695875
5075,283.53877108215016,282.75534464427426,282.8768431055685,283.8867684291491
5076,283.640632738575,282.8868836296351,283.0490471802138,284.90628266602226
5077,283.8339263589963,283.0568692911311,283.2081051224128,285.88744766819804
5078,284.0073529982377,283.2488677226574,283.409106112499,286.12079336001835
5079,284.1860199875445,283.44581458544945,283.58692293564053,286.5847446176915
5080,284.42721155409987,283.6711097085338,283.81333510907274,286.7126640524153
5081,284.54658233800245,283.80025121325195,283.9718440658279,286.9382517161507
5082,284.699598404404,283.9561569377084,284.1363798118658,287.0334758547245
5083,284.84168520162484,284.0709218194827,284.26131618564926,287.1566113198933
5084,285.1163354470273,284.354245103486,284.5345307728495,287.57865836325686
5085,285.4108856893421,284.6512116150064,284.8469038104226,288.0102754089264
5086,285.5536511838108,284.7691264423937,284.9343392507725,288.11428381439106
5087,285.68399457147274,284.8846692103069,285.0422452802839,288.202945331719
5088,285.92799769352075,285.1342959772014,285.304686654681,288.5149258883118
5089,286.1325853414197,285.34682732694233,285.51602087715594,288.6997779324759
5090,286.43810387775267,285.6485004538781,285.8245023306769,289.0457122514549
5091,286.57071003401256,285.75918194940004,285.92846935885007,289.2458453951668
5092,286.62646272383705,285.7906385044354,285.94224862070377,289.4686186671192
5093,286.51725986974384,285.6526622297265,285.78653843441344,289.4767670243452
5094,286.55459787092127,285.70648015529224,285.84804760128884,289.6349225728072
5095,286.63641846206065,285.76834095968513,285.90699421119655,289.71412972123574
